kode_provinsi ;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kode_kecamatan;nama_kecamatan;data_pokok;tahun_ajaran;status;jenjang_pendidikan;jumlah
15;JAMBI;1507;Kab. Tanjab Timur;150703;Mendahara;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;Kab. Tanjab Timur;150709;Mendahara Ulu;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;Kab. Tanjab Timur;150709;Mendahara Ulu;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;Kab. Tanjab Timur;150709;Mendahara Ulu;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1507;Kab. Tanjab Timur;150709;Mendahara Ulu;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
15;JAMBI;1507;Kab. Tanjab Timur;150709;Mendahara Ulu;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1507;Kab. Tanjab Timur;150709;Mendahara Ulu;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;Kab. Tanjab Timur;150707;Muara Sabak Barat;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
15;JAMBI;1507;Kab. Tanjab Timur;150707;Muara Sabak Barat;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;Kab. Tanjab Timur;150707;Muara Sabak Barat;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1507;Kab. Tanjab Timur;150707;Muara Sabak Barat;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;3
15;JAMBI;1507;Kab. Tanjab Timur;150707;Muara Sabak Barat;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1507;Kab. Tanjab Timur;150707;Muara Sabak Barat;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;Kab. Tanjab Timur;150701;Muara Sabak Timur;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;Kab. Tanjab Timur;150701;Muara Sabak Timur;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;Kab. Tanjab Timur;150701;Muara Sabak Timur;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1507;Kab. Tanjab Timur;150701;Muara Sabak Timur;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
15;JAMBI;1507;Kab. Tanjab Timur;150701;Muara Sabak Timur;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1507;Kab. Tanjab Timur;150701;Muara Sabak Timur;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;Kab. Tanjab Timur;150702;Nipah Panjang;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;Kab. Tanjab Timur;150702;Nipah Panjang;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;Kab. Tanjab Timur;150702;Nipah Panjang;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
15;JAMBI;1507;Kab. Tanjab Timur;150702;Nipah Panjang;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1507;Kab. Tanjab Timur;150702;Nipah Panjang;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1507;Kab. Tanjab Timur;150702;Nipah Panjang;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1507;Kab. Tanjab Timur;150704;Rantau Rasau;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;Kab. Tanjab Timur;150704;Rantau Rasau;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;Kab. Tanjab Timur;150704;Rantau Rasau;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
15;JAMBI;1507;Kab. Tanjab Timur;150704;Rantau Rasau;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
15;JAMBI;1507;Kab. Tanjab Timur;150704;Rantau Rasau;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1507;Kab. Tanjab Timur;150704;Rantau Rasau;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1507;Kab. Tanjab Timur;150705;Sadu;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1507;Kab. Tanjab Timur;150705;Sadu;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1507;Kab. Tanjab Timur;150705;Sadu;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1507;Kab. Tanjab Timur;150705;Sadu;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1507;Kab. Tanjab Timur;150705;Sadu;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1507;Kab. Tanjab Timur;150705;Sadu;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1509;Kab. Tebo;150912;Muara Tabir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;Kab. Tebo;150912;Muara Tabir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;Kab. Tebo;150912;Muara Tabir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1509;Kab. Tebo;150912;Muara Tabir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1509;Kab. Tebo;150912;Muara Tabir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1509;Kab. Tebo;150912;Muara Tabir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1509;Kab. Tebo;150904;Rimbo Bujang;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
15;JAMBI;1509;Kab. Tebo;150904;Rimbo Bujang;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;1
15;JAMBI;1509;Kab. Tebo;150904;Rimbo Bujang;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
15;JAMBI;1509;Kab. Tebo;150904;Rimbo Bujang;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;15
15;JAMBI;1509;Kab. Tebo;150904;Rimbo Bujang;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;2
15;JAMBI;1509;Kab. Tebo;150904;Rimbo Bujang;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;6
15;JAMBI;1509;Kab. Tebo;150908;Rimbo Ilir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;Kab. Tebo;150908;Rimbo Ilir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;Kab. Tebo;150908;Rimbo Ilir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
15;JAMBI;1509;Kab. Tebo;150908;Rimbo Ilir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1509;Kab. Tebo;150908;Rimbo Ilir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;Kab. Tebo;150908;Rimbo Ilir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1509;Kab. Tebo;150908;Rimbo Ulu;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;Kab. Tebo;150908;Rimbo Ulu;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;Kab. Tebo;150908;Rimbo Ulu;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;4
15;JAMBI;1509;Kab. Tebo;150908;Rimbo Ulu;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
15;JAMBI;1509;Kab. Tebo;150908;Rimbo Ulu;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;Kab. Tebo;150908;Rimbo Ulu;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1509;Kab. Tebo;150910;Serai Serumpun;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;Kab. Tebo;150910;Serai Serumpun;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;Kab. Tebo;150910;Serai Serumpun;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1509;Kab. Tebo;150910;Serai Serumpun;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1509;Kab. Tebo;150910;Serai Serumpun;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1509;Kab. Tebo;150910;Serai Serumpun;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1509;Kab. Tebo;150905;Sumay;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;Kab. Tebo;150905;Sumay;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;Kab. Tebo;150905;Sumay;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1509;Kab. Tebo;150905;Sumay;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1509;Kab. Tebo;150905;Sumay;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;Kab. Tebo;150905;Sumay;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1509;Kab. Tebo;150902;Tebo Ilir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;Kab. Tebo;150902;Tebo Ilir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;Kab. Tebo;150902;Tebo Ilir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1509;Kab. Tebo;150902;Tebo Ilir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
15;JAMBI;1509;Kab. Tebo;150902;Tebo Ilir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;Kab. Tebo;150902;Tebo Ilir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;2
15;JAMBI;1509;Kab. Tebo;150901;Tebo Tengah;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;Kab. Tebo;150901;Tebo Tengah;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;Kab. Tebo;150901;Tebo Tengah;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
15;JAMBI;1509;Kab. Tebo;150901;Tebo Tengah;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;3
15;JAMBI;1509;Kab. Tebo;150901;Tebo Tengah;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;Kab. Tebo;150901;Tebo Tengah;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;2
15;JAMBI;1509;Kab. Tebo;150903;Tebo Ulu;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;Kab. Tebo;150903;Tebo Ulu;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;Kab. Tebo;150903;Tebo Ulu;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;4
15;JAMBI;1509;Kab. Tebo;150903;Tebo Ulu;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
15;JAMBI;1509;Kab. Tebo;150903;Tebo Ulu;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;Kab. Tebo;150903;Tebo Ulu;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1509;Kab. Tebo;150909;Tengah Ilir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;Kab. Tebo;150909;Tengah Ilir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;Kab. Tebo;150909;Tengah Ilir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1509;Kab. Tebo;150909;Tengah Ilir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
15;JAMBI;1509;Kab. Tebo;150909;Tengah Ilir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;Kab. Tebo;150909;Tengah Ilir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1509;Kab. Tebo;150906;VII Koto;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;Kab. Tebo;150906;VII Koto;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;Kab. Tebo;150906;VII Koto;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1509;Kab. Tebo;150906;VII Koto;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
15;JAMBI;1509;Kab. Tebo;150906;VII Koto;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1509;Kab. Tebo;150906;VII Koto;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1509;Kab. Tebo;150911;VII Koto Ilir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1509;Kab. Tebo;150911;VII Koto Ilir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1509;Kab. Tebo;150911;VII Koto Ilir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1509;Kab. Tebo;150911;VII Koto Ilir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1509;Kab. Tebo;150911;VII Koto Ilir;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1509;Kab. Tebo;150911;VII Koto Ilir;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1571;Kota Jambi;157109;Alam Barajo;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;Kota Jambi;157109;Alam Barajo;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;1
15;JAMBI;1571;Kota Jambi;157109;Alam Barajo;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
15;JAMBI;1571;Kota Jambi;157109;Alam Barajo;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;2
15;JAMBI;1571;Kota Jambi;157109;Alam Barajo;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1571;Kota Jambi;157109;Alam Barajo;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1571;Kota Jambi;157110;Danau Sipin;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
15;JAMBI;1571;Kota Jambi;157110;Danau Sipin;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;Kota Jambi;157110;Danau Sipin;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1571;Kota Jambi;157110;Danau Sipin;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;7
15;JAMBI;1571;Kota Jambi;157110;Danau Sipin;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1571;Kota Jambi;157110;Danau Sipin;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;5
15;JAMBI;1571;Kota Jambi;157106;Danau Teluk;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;Kota Jambi;157106;Danau Teluk;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;Kota Jambi;157106;Danau Teluk;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1571;Kota Jambi;157106;Danau Teluk;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1571;Kota Jambi;157106;Danau Teluk;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1571;Kota Jambi;157106;Danau Teluk;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1571;Kota Jambi;157102;Jambi Selatan;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
15;JAMBI;1571;Kota Jambi;157102;Jambi Selatan;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;1
15;JAMBI;1571;Kota Jambi;157102;Jambi Selatan;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1571;Kota Jambi;157102;Jambi Selatan;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;6
15;JAMBI;1571;Kota Jambi;157102;Jambi Selatan;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1571;Kota Jambi;157102;Jambi Selatan;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;3
15;JAMBI;1571;Kota Jambi;157103;Jambi Timur;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;Kota Jambi;157103;Jambi Timur;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;2
15;JAMBI;1571;Kota Jambi;157103;Jambi Timur;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1571;Kota Jambi;157103;Jambi Timur;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
15;JAMBI;1571;Kota Jambi;157103;Jambi Timur;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1571;Kota Jambi;157103;Jambi Timur;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;4
15;JAMBI;1571;Kota Jambi;157108;Jelutung;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;Kota Jambi;157108;Jelutung;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;Kota Jambi;157108;Jelutung;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1571;Kota Jambi;157108;Jelutung;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;6
15;JAMBI;1571;Kota Jambi;157108;Jelutung;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1571;Kota Jambi;157108;Jelutung;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;2
15;JAMBI;1571;Kota Jambi;157107;Kota Baru;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;Kota Jambi;157107;Kota Baru;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;Kota Jambi;157107;Kota Baru;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
15;JAMBI;1571;Kota Jambi;157107;Kota Baru;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1571;Kota Jambi;157107;Kota Baru;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1571;Kota Jambi;157107;Kota Baru;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;6
15;JAMBI;1571;Kota Jambi;157111;Paal Merah;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;Kota Jambi;157111;Paal Merah;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;Kota Jambi;157111;Paal Merah;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
15;JAMBI;1571;Kota Jambi;157111;Paal Merah;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;4
15;JAMBI;1571;Kota Jambi;157111;Paal Merah;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1571;Kota Jambi;157111;Paal Merah;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;6
15;JAMBI;1571;Kota Jambi;157104;Pasar Jambi;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;Kota Jambi;157104;Pasar Jambi;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;Kota Jambi;157104;Pasar Jambi;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1571;Kota Jambi;157104;Pasar Jambi;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1571;Kota Jambi;157104;Pasar Jambi;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1571;Kota Jambi;157104;Pasar Jambi;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;1
15;JAMBI;1571;Kota Jambi;157105;Pelayangan;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1571;Kota Jambi;157105;Pelayangan;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1571;Kota Jambi;157105;Pelayangan;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1571;Kota Jambi;157105;Pelayangan;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1571;Kota Jambi;157105;Pelayangan;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1571;Kota Jambi;157105;Pelayangan;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1571;Kota Jambi;157101;Telanai Pura;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
15;JAMBI;1571;Kota Jambi;157101;Telanai Pura;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;1
15;JAMBI;1571;Kota Jambi;157101;Telanai Pura;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;2
15;JAMBI;1571;Kota Jambi;157101;Telanai Pura;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;5
15;JAMBI;1571;Kota Jambi;157101;Telanai Pura;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
15;JAMBI;1571;Kota Jambi;157101;Telanai Pura;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;Kota Sungai Penuh;157203;Hamparan Rawang;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1572;Kota Sungai Penuh;157203;Hamparan Rawang;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;Kota Sungai Penuh;157203;Hamparan Rawang;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1572;Kota Sungai Penuh;157203;Hamparan Rawang;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1572;Kota Sungai Penuh;157203;Hamparan Rawang;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1572;Kota Sungai Penuh;157203;Hamparan Rawang;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;Kota Sungai Penuh;157207;Koto Baru;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1572;Kota Sungai Penuh;157207;Koto Baru;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;Kota Sungai Penuh;157207;Koto Baru;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1572;Kota Sungai Penuh;157207;Koto Baru;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1572;Kota Sungai Penuh;157207;Koto Baru;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1572;Kota Sungai Penuh;157207;Koto Baru;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;Kota Sungai Penuh;157205;Kumun Debai;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;1
15;JAMBI;1572;Kota Sungai Penuh;157205;Kumun Debai;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;Kota Sungai Penuh;157205;Kumun Debai;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1572;Kota Sungai Penuh;157205;Kumun Debai;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1572;Kota Sungai Penuh;157205;Kumun Debai;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;2
15;JAMBI;1572;Kota Sungai Penuh;157205;Kumun Debai;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;Kota Sungai Penuh;157202;Pesisir Bukit;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1572;Kota Sungai Penuh;157202;Pesisir Bukit;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;Kota Sungai Penuh;157202;Pesisir Bukit;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1572;Kota Sungai Penuh;157202;Pesisir Bukit;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
15;JAMBI;1572;Kota Sungai Penuh;157202;Pesisir Bukit;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;2
15;JAMBI;1572;Kota Sungai Penuh;157202;Pesisir Bukit;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;Kota Sungai Penuh;157206;Pondok Tinggi;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1572;Kota Sungai Penuh;157206;Pondok Tinggi;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;Kota Sungai Penuh;157206;Pondok Tinggi;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;1
15;JAMBI;1572;Kota Sungai Penuh;157206;Pondok Tinggi;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
15;JAMBI;1572;Kota Sungai Penuh;157206;Pondok Tinggi;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
15;JAMBI;1572;Kota Sungai Penuh;157206;Pondok Tinggi;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
15;JAMBI;1572;Kota Sungai Penuh;157208;Sungai Bungkal;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
15;JAMBI;1572;Kota Sungai Penuh;157208;Sungai Bungkal;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
15;JAMBI;1572;Kota Sungai Penuh;157208;Sungai Bungkal;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
15;JAMBI;1572;Kota Sungai Penuh;157208;Sungai Bungkal;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;1
