id;kode_provinsi ;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;data_pokok;tahun_ajaran;status;jenjang_pendidikan;jumlah
830;15;JAMBI;1572;157201;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
831;15;JAMBI;1572;157201;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;3
832;15;JAMBI;1572;157201;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
833;15;JAMBI;1572;157201;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;0
834;15;JAMBI;1572;157201;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
835;15;JAMBI;1572;157204;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SLB;0
836;15;JAMBI;1572;157204;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SLB;0
837;15;JAMBI;1572;157204;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMA;0
838;15;JAMBI;1572;157204;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMA;0
839;15;JAMBI;1572;157204;DATA SEKOLAH;2024/2025 GENAP;NEGERI;SMK;1
840;15;JAMBI;1572;157204;DATA SEKOLAH;2024/2025 GENAP;SWASTA;SMK;0
