NO;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kategori;data;satuan;semester;jumlah_penduduk;tahun
261;15;JAMBI;1505;150505;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;21947;2022
262;15;JAMBI;1505;150505;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;20603;2022
263;15;JAMBI;1505;150505;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;22262;2022
264;15;JAMBI;1505;150505;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;20893;2022
265;15;JAMBI;1505;150506;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;31957;2022
266;15;JAMBI;1505;150506;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;30285;2022
267;15;JAMBI;1505;150506;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;32615;2022
268;15;JAMBI;1505;150506;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;30989;2022
269;15;JAMBI;1505;150507;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;15471;2022
270;15;JAMBI;1505;150507;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;14575;2022
271;15;JAMBI;1505;150507;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;15706;2022
272;15;JAMBI;1505;150507;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;14834;2022
273;15;JAMBI;1505;150508;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;37905;2022
274;15;JAMBI;1505;150508;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;35359;2022
275;15;JAMBI;1505;150508;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;38925;2022
276;15;JAMBI;1505;150508;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;36312;2022
277;15;JAMBI;1505;150509;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;7342;2022
278;15;JAMBI;1505;150509;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;6855;2022
279;15;JAMBI;1505;150509;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;7435;2022
280;15;JAMBI;1505;150509;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;7002;2022
281;15;JAMBI;1505;150510;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;9153;2022
282;15;JAMBI;1505;150510;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;8378;2022
283;15;JAMBI;1505;150510;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;9334;2022
284;15;JAMBI;1505;150510;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;8547;2022
285;15;JAMBI;1505;150511;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;7381;2022
286;15;JAMBI;1505;150511;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;6860;2022
287;15;JAMBI;1505;150511;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;7464;2022
288;15;JAMBI;1505;150511;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;6970;2022
289;15;JAMBI;1506;150601;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;7435;2022
290;15;JAMBI;1506;150601;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;7127;2022
291;15;JAMBI;1506;150601;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;7461;2022
292;15;JAMBI;1506;150601;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;7114;2022
293;15;JAMBI;1506;150602;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;37686;2022
294;15;JAMBI;1506;150602;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;36442;2022
295;15;JAMBI;1506;150602;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;38264;2022
296;15;JAMBI;1506;150602;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;36940;2022
297;15;JAMBI;1506;150603;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;13665;2022
298;15;JAMBI;1506;150603;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;12490;2022
299;15;JAMBI;1506;150603;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;13874;2022
300;15;JAMBI;1506;150603;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;12655;2022
301;15;JAMBI;1506;150604;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;15559;2022
302;15;JAMBI;1506;150604;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;14795;2022
303;15;JAMBI;1506;150604;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;15502;2022
304;15;JAMBI;1506;150604;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;14716;2022
305;15;JAMBI;1506;150605;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;8277;2022
306;15;JAMBI;1506;150605;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;7808;2022
307;15;JAMBI;1506;150605;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;8316;2022
308;15;JAMBI;1506;150605;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;7944;2022
309;15;JAMBI;1506;150606;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;18668;2022
310;15;JAMBI;1506;150606;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;17167;2022
311;15;JAMBI;1506;150606;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;18984;2022
312;15;JAMBI;1506;150606;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;17436;2022
313;15;JAMBI;1506;150607;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;17614;2022
314;15;JAMBI;1506;150607;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;16304;2022
315;15;JAMBI;1506;150607;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;17665;2022
316;15;JAMBI;1506;150607;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;16325;2022
317;15;JAMBI;1506;150608;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;8151;2022
318;15;JAMBI;1506;150608;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;7513;2022
319;15;JAMBI;1506;150608;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;8065;2022
320;15;JAMBI;1506;150608;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;7429;2022
321;15;JAMBI;1506;150609;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;5381;2022
322;15;JAMBI;1506;150609;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;5033;2022
323;15;JAMBI;1506;150609;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;5383;2022
324;15;JAMBI;1506;150609;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;5079;2022
325;15;JAMBI;1506;150610;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;4738;2022
326;15;JAMBI;1506;150610;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;4291;2022
327;15;JAMBI;1506;150610;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;4801;2022
328;15;JAMBI;1506;150610;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;4343;2022
329;15;JAMBI;1506;150611;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;9886;2022
330;15;JAMBI;1506;150611;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;9242;2022
331;15;JAMBI;1506;150611;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;9908;2022
332;15;JAMBI;1506;150611;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;9312;2022
333;15;JAMBI;1506;150612;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;7145;2022
334;15;JAMBI;1506;150612;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;6709;2022
335;15;JAMBI;1506;150612;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;7160;2022
336;15;JAMBI;1506;150612;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;6691;2022
337;15;JAMBI;1506;150613;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;12915;2022
338;15;JAMBI;1506;150613;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;12119;2022
339;15;JAMBI;1506;150613;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;12996;2022
340;15;JAMBI;1506;150613;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;12167;2022
341;15;JAMBI;1507;150701;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;16459;2022
342;15;JAMBI;1507;150701;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;16204;2022
343;15;JAMBI;1507;150701;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;16508;2022
344;15;JAMBI;1507;150701;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;16239;2022
345;15;JAMBI;1507;150702;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;13429;2022
346;15;JAMBI;1507;150702;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;13059;2022
347;15;JAMBI;1507;150702;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;13552;2022
348;15;JAMBI;1507;150702;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;13166;2022
349;15;JAMBI;1507;150703;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;13547;2022
350;15;JAMBI;1507;150703;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;12950;2022
351;15;JAMBI;1507;150703;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;13600;2022
352;15;JAMBI;1507;150703;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;12988;2022
353;15;JAMBI;1507;150704;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;12958;2022
354;15;JAMBI;1507;150704;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;12639;2022
355;15;JAMBI;1507;150704;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;13071;2022
356;15;JAMBI;1507;150704;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;12761;2022
357;15;JAMBI;1507;150705;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;6769;2022
358;15;JAMBI;1507;150705;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;6400;2022
359;15;JAMBI;1507;150705;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;6930;2022
360;15;JAMBI;1507;150705;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;6549;2022
361;15;JAMBI;1507;150706;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;8550;2022
362;15;JAMBI;1507;150706;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;8288;2022
363;15;JAMBI;1507;150706;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;8637;2022
364;15;JAMBI;1507;150706;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;8383;2022
365;15;JAMBI;1507;150707;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;11550;2022
366;15;JAMBI;1507;150707;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;11243;2022
367;15;JAMBI;1507;150707;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;11748;2022
368;15;JAMBI;1507;150707;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;11464;2022
369;15;JAMBI;1507;150708;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;7494;2022
370;15;JAMBI;1507;150708;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;7035;2022
371;15;JAMBI;1507;150708;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;7558;2022
372;15;JAMBI;1507;150708;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;7103;2022
373;15;JAMBI;1507;150709;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;8857;2022
374;15;JAMBI;1507;150709;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;8208;2022
375;15;JAMBI;1507;150709;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;8969;2022
376;15;JAMBI;1507;150709;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;8301;2022
377;15;JAMBI;1507;150710;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;13642;2022
378;15;JAMBI;1507;150710;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;13030;2022
379;15;JAMBI;1507;150710;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;13867;2022
380;15;JAMBI;1507;150710;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;13217;2022
381;15;JAMBI;1507;150711;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;5601;2022
382;15;JAMBI;1507;150711;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;5190;2022
383;15;JAMBI;1507;150711;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;5616;2022
384;15;JAMBI;1507;150711;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;5206;2022
385;15;JAMBI;1508;150801;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;7544;2022
386;15;JAMBI;1508;150801;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;7523;2022
387;15;JAMBI;1508;150801;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;7632;2022
388;15;JAMBI;1508;150801;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;7606;2022
389;15;JAMBI;1508;150802;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;5312;2022
390;15;JAMBI;1508;150802;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;5199;2022
391;15;JAMBI;1508;150802;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;5417;2022
392;15;JAMBI;1508;150802;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;5272;2022
393;15;JAMBI;1508;150803;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;10746;2022
394;15;JAMBI;1508;150803;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;10564;2022
395;15;JAMBI;1508;150803;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;10819;2022
396;15;JAMBI;1508;150803;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;10590;2022
397;15;JAMBI;1508;150804;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;9638;2022
398;15;JAMBI;1508;150804;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;9168;2022
399;15;JAMBI;1508;150804;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;9770;2022
400;15;JAMBI;1508;150804;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;9319;2022
401;15;JAMBI;1508;150805;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;12161;2022
402;15;JAMBI;1508;150805;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;11958;2022
403;15;JAMBI;1508;150805;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;12381;2022
404;15;JAMBI;1508;150805;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;12147;2022
405;15;JAMBI;1508;150806;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;18032;2022
406;15;JAMBI;1508;150806;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;17140;2022
407;15;JAMBI;1508;150806;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;18297;2022
408;15;JAMBI;1508;150806;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;17386;2022
409;15;JAMBI;1508;150807;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;8460;2022
410;15;JAMBI;1508;150807;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;8226;2022
411;15;JAMBI;1508;150807;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;8589;2022
412;15;JAMBI;1508;150807;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;8354;2022
413;15;JAMBI;1508;150808;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;7773;2022
414;15;JAMBI;1508;150808;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;7828;2022
415;15;JAMBI;1508;150808;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;7863;2022
416;15;JAMBI;1508;150808;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;7912;2022
417;15;JAMBI;1508;150809;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;26074;2022
418;15;JAMBI;1508;150809;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;24938;2022
419;15;JAMBI;1508;150809;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;26454;2022
420;15;JAMBI;1508;150809;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;25344;2022
421;15;JAMBI;1508;150810;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;7226;2022
422;15;JAMBI;1508;150810;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;7127;2022
423;15;JAMBI;1508;150810;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;7374;2022
424;15;JAMBI;1508;150810;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;7317;2022
425;15;JAMBI;1508;150811;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;13320;2022
426;15;JAMBI;1508;150811;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;12894;2022
427;15;JAMBI;1508;150811;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;13509;2022
428;15;JAMBI;1508;150811;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;13123;2022
429;15;JAMBI;1508;150812;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;13713;2022
430;15;JAMBI;1508;150812;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;13417;2022
431;15;JAMBI;1508;150812;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;13895;2022
432;15;JAMBI;1508;150812;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;13639;2022
433;15;JAMBI;1508;150813;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;16663;2022
434;15;JAMBI;1508;150813;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;16189;2022
435;15;JAMBI;1508;150813;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;16971;2022
436;15;JAMBI;1508;150813;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;16588;2022
437;15;JAMBI;1508;150814;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;4847;2022
438;15;JAMBI;1508;150814;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;4639;2022
439;15;JAMBI;1508;150814;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;4931;2022
440;15;JAMBI;1508;150814;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;4725;2022
441;15;JAMBI;1508;150815;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;4604;2022
442;15;JAMBI;1508;150815;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;4345;2022
443;15;JAMBI;1508;150815;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;4651;2022
444;15;JAMBI;1508;150815;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;4406;2022
445;15;JAMBI;1508;150816;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;5210;2022
446;15;JAMBI;1508;150816;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;4988;2022
447;15;JAMBI;1508;150816;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;5246;2022
448;15;JAMBI;1508;150816;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;5019;2022
449;15;JAMBI;1508;150817;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;12393;2022
450;15;JAMBI;1508;150817;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;11960;2022
451;15;JAMBI;1508;150817;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;12589;2022
452;15;JAMBI;1508;150817;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;12217;2022
453;15;JAMBI;1509;150901;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;21126;2022
454;15;JAMBI;1509;150901;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;20300;2022
455;15;JAMBI;1509;150901;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;21527;2022
456;15;JAMBI;1509;150901;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;20683;2022
457;15;JAMBI;1509;150902;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;14892;2022
458;15;JAMBI;1509;150902;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;14306;2022
459;15;JAMBI;1509;150902;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;15195;2022
460;15;JAMBI;1509;150902;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;14529;2022
461;15;JAMBI;1509;150903;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;17292;2022
462;15;JAMBI;1509;150903;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;16850;2022
463;15;JAMBI;1509;150903;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;17526;2022
464;15;JAMBI;1509;150903;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;16993;2022
465;15;JAMBI;1509;150904;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;33218;2022
466;15;JAMBI;1509;150904;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;31471;2022
467;15;JAMBI;1509;150904;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;33473;2022
468;15;JAMBI;1509;150904;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;31777;2022
469;15;JAMBI;1509;150905;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;12532;2022
470;15;JAMBI;1509;150905;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;11516;2022
471;15;JAMBI;1509;150905;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;13105;2022
472;15;JAMBI;1509;150905;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;12025;2022
473;15;JAMBI;1509;150906;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;10011;2022
474;15;JAMBI;1509;150906;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;9557;2022
475;15;JAMBI;1509;150906;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;10316;2022
476;15;JAMBI;1509;150906;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;9827;2022
477;15;JAMBI;1509;150907;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;19757;2022
478;15;JAMBI;1509;150907;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;18776;2022
479;15;JAMBI;1509;150907;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;19790;2022
480;15;JAMBI;1509;150907;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;18855;2022
481;15;JAMBI;1509;150908;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;12046;2022
482;15;JAMBI;1509;150908;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;11603;2022
483;15;JAMBI;1509;150908;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;12141;2022
484;15;JAMBI;1509;150908;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;11741;2022
485;15;JAMBI;1509;150909;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;14309;2022
486;15;JAMBI;1509;150909;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;13154;2022
487;15;JAMBI;1509;150909;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;14624;2022
488;15;JAMBI;1509;150909;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;13411;2022
489;15;JAMBI;1509;150910;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;5466;2022
490;15;JAMBI;1509;150910;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;5052;2022
491;15;JAMBI;1509;150910;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;5690;2022
492;15;JAMBI;1509;150910;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;5265;2022
493;15;JAMBI;1509;150911;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;9754;2022
494;15;JAMBI;1509;150911;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;9161;2022
495;15;JAMBI;1509;150911;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;10206;2022
496;15;JAMBI;1509;150911;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;9536;2022
497;15;JAMBI;1509;150912;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;9340;2022
498;15;JAMBI;1509;150912;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;8745;2022
499;15;JAMBI;1509;150912;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;9632;2022
500;15;JAMBI;1509;150912;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;9008;2022
501;15;JAMBI;1571;157101;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;25104;2022
502;15;JAMBI;1571;157101;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;25067;2022
503;15;JAMBI;1571;157101;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;27264;2022
504;15;JAMBI;1571;157101;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;27243;2022
505;15;JAMBI;1571;157102;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;29175;2022
506;15;JAMBI;1571;157102;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;29239;2022
507;15;JAMBI;1571;157102;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;29395;2022
508;15;JAMBI;1571;157102;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;29343;2022
509;15;JAMBI;1571;157103;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;33703;2022
510;15;JAMBI;1571;157103;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;33193;2022
511;15;JAMBI;1571;157103;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;33790;2022
512;15;JAMBI;1571;157103;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;33255;2022
513;15;JAMBI;1571;157104;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;5681;2022
514;15;JAMBI;1571;157104;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;5827;2022
515;15;JAMBI;1571;157104;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;5634;2022
516;15;JAMBI;1571;157104;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;5762;2022
517;15;JAMBI;1571;157105;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;6839;2022
518;15;JAMBI;1571;157105;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;6583;2022
519;15;JAMBI;1571;157105;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;6905;2022
520;15;JAMBI;1571;157105;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;6700;2022
521;15;JAMBI;1571;157106;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;6662;2022
522;15;JAMBI;1571;157106;JUMLAH PENDUDUK;PEREMPUAN;JIWA;1;6523;2022
523;15;JAMBI;1571;157106;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;2;6737;2022
524;15;JAMBI;1571;157106;JUMLAH PENDUDUK;PEREMPUAN;JIWA;2;6619;2022
525;15;JAMBI;1571;157107;JUMLAH PENDUDUK;LAKI-LAKI;JIWA;1;42441;2022
