no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;nama_perusahaan;nib;Day of tanggal_terbit_oss;status_penanaman_modal;flag_umk;uraian_jenis_perusahaan;alamat_perusahaan
509;15;JAMBI;1571;KOTA JAMBI;YADITHA INSURANCE CONSULTANT;2607230057676;07/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Orang Kayo Hitam 
510;15;JAMBI;1502;MERANGIN;PILOT DRONE MERANGIN;2607230375591;07/26/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Gang Kedondong Lorong Kampar
511;15;JAMBI;1571;KOTA JAMBI;ADAF TIGA PERKASA;2707230223571;07/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Pattimura Nomor 31
512;15;JAMBI;1571;KOTA JAMBI;MULTI THALEN SEJAHTERA;2707230256215;07/27/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sinar Fajar Nomor 24
513;15;JAMBI;1571;KOTA JAMBI;SETYAWAN BERDJAJA;2807230087457;07/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Yulius Oesman, Perum Green Golf
514;15;JAMBI;1505;MUARO JAMBI;BUMI MUDA SEDIA;2807230087863;07/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Tri Bata Perumahan Puri Angsa Sari 2 Blok A4, N0 020
515;15;JAMBI;1504;BATANGHARI;USAHA MANDIRI BARU;2807230144563;07/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Simpang Sungai Rengas
516;15;JAMBI;1571;KOTA JAMBI;BERKAH AMANAH PERSADA JANNAH;2807230167568;07/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Walisongo No. 133, 
517;15;JAMBI;1505;MUARO JAMBI;CAHAYA MUTHIA CONTRUKSI;2807230243515;07/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Mengkuang Belayar
518;15;JAMBI;1507;TANJUNG JABUNG TIMUR;RANTAU RASAU MANDIRI;2807230251281;07/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Mekar Sari Desa Rantau Rasau 
519;15;JAMBI;1501;KERINCI;ELANG RAJAWALI UMAR;2807230340469;07/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);No. 28, Desa Koto Dua Lama
520;15;JAMBI;1571;KOTA JAMBI;VIP REFLEXOLOGY AND FAMILY MASSAGE;3107230025246;07/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. M.H. Thamrin
521;15;JAMBI;1571;KOTA JAMBI;MITRA SAHABAT SEJAHTERA;3107230030578;07/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Rb Siagian 
522;15;JAMBI;1571;KOTA JAMBI;BINA SEJAHTERA STUDIO;3107230058309;07/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Serma Ishak Akhmad Nomor 63
523;15;JAMBI;1508;BUNGO;OPTIK INTI;3107230084896;07/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jenderal Sudirman, Lintas Sumatera
524;15;JAMBI;1571;KOTA JAMBI;BENGKEL KENALI;3107230100427;07/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Suka Karya
525;15;JAMBI;1571;KOTA JAMBI;CIPTA KOBAR GALLERY;0108230030677;08/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Untung Suropati
526;15;JAMBI;1502;MERANGIN;ARO TANI MANDIRI;0108230047171;08/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Tumbro Raya Simpang Empat Poros
527;15;JAMBI;1571;KOTA JAMBI;RADHIKA CITRAPERSADA;0208230023366;08/02/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sumbawa No. 29 Rt 04 Kelurahan The Hok Kecamatan Jambi Selatan
528;15;JAMBI;1508;BUNGO;KUNYA FAMILI TEKNOLOGI;0208230035606;08/02/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Alisudin Nomor 14
529;15;JAMBI;1571;KOTA JAMBI;PUTRA MAHKOTA MANDIRI;0208230152955;08/02/2023;PMDN;Non UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sultan Agung Nomor 63
530;15;JAMBI;1508;BUNGO;SEJAGAD NUSANTARA;0308230056761;08/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Rangkayo Hitam
531;15;JAMBI;1571;KOTA JAMBI;SHARON MULTI GEMILANG;0308230057545;08/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lingkar Timur Ii 0
532;15;JAMBI;1505;MUARO JAMBI;RBN ENTERPRICE JAYA GROUP;0308230097496;08/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Kemenyan Jaya
533;15;JAMBI;1571;KOTA JAMBI;SATRIA BERKAH UTAMA;0308230106843;08/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Ko Perum Lazio Blok H/08
534;15;JAMBI;1506;TANJUNG JABUNG BARAT;DUO SEKAWAN;0308230140198;08/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Jenderal Gatot Subroto 
535;15;JAMBI;1503;SAROLANGUN;REZTIAN KARYATAMA;0408230012509;08/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lintas Sumatera Rt. 03
536;15;JAMBI;1571;KOTA JAMBI;ANUGRAH KOMPOS;0408230034574;08/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Teratai
537;15;JAMBI;1505;MUARO JAMBI;AMAN JAYA MENSYUKURI;0408230075142;08/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Sungai Bayur 
538;15;JAMBI;1571;KOTA JAMBI;HARLINDO PRIMA KARYA;0408230092185;08/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Radja Yamin No. 83
539;15;JAMBI;1509;TEBO;ASYERA MAJU JAYA;0608230059146;08/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan 32
540;15;JAMBI;1505;MUARO JAMBI;TRI KARTIKA SARI;0708230054502;08/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Rt. 010, Rw. 004, Desa Tangkit, Kec. Sungai Gelam, Kab. Muaro Jambi
541;15;JAMBI;1505;MUARO JAMBI;INDAH TUNGGAL BERSAMA;0708230057834;08/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl.Dusun Kota Graha Perumahan Aston Villa Blok S-12A
542;15;JAMBI;1571;KOTA JAMBI;PRABU SURYA PRATAMA;0708230091764;08/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Permata Citra Ii Blok B No 4
543;15;JAMBI;1571;KOTA JAMBI;SALSABILA USAHA BERSAMA;0808230026932;08/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Kapten Muda Daud No.59
544;15;JAMBI;1571;KOTA JAMBI;BAHTERA AGUNG ENGINEERING;0808230044649;08/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Komp.Villa Kenali Permai Blok A.No.07
545;15;JAMBI;1571;KOTA JAMBI;PUTRA INTI KARYA;0808230114713;08/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Abadi No.A.10
546;15;JAMBI;1505;MUARO JAMBI;LINTAS MAKMUR SEJAHTERA;0808230136346;08/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Kota Graha Perumahan Aston Villa Blok S-12A
547;15;JAMBI;1571;KOTA JAMBI;WARNA WARNI SEMESTA;0908230080595;08/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perum Yeyes Lestari Iii No. F. 64
548;15;JAMBI;1504;BATANGHARI;MAF MUHAMMAD ALIF AL PAQIH;0908230119339;08/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Mersam
549;15;JAMBI;1505;MUARO JAMBI;JADEKA BERKAH JAYA;0908230132049;08/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lintas Timur
550;15;JAMBI;1508;BUNGO;KIAT USAHA MANDIRI;0908230160052;08/09/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Purwo Bakti
551;15;JAMBI;1571;KOTA JAMBI;DUTA MULIA SUKSES;1008230064135;08/10/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Haji Adam Malik Lorong Beringin Vi Nomor 068
552;15;JAMBI;1503;SAROLANGUN;DIANA MAHKOTA;1008230102936;08/10/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Dulang Mas
553;15;JAMBI;1571;KOTA JAMBI;AL HANS JAYA;1108230034662;08/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Pratu Ahmad
554;15;JAMBI;1571;KOTA JAMBI;TRENDS MUHARAM OTO NUGRAHA;1108230063113;08/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Pemancar Tvri No. 109
555;15;JAMBI;1571;KOTA JAMBI;PRADIPTA KONTRUKSI MANDIRI;1108230098156;08/11/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Ar. Saleh Lorong Wijaya Kesuma No. 70
556;15;JAMBI;1506;TANJUNG JABUNG BARAT;HUTAMA BINA LESTARI;1208230031579;08/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Kampung Baru Rt. 01
557;15;JAMBI;1507;TANJUNG JABUNG TIMUR;ANUGERAH KASIH PRATAMA TANGGANG JAYA;1208230067805;08/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Pematang Rahim
558;15;JAMBI;1506;TANJUNG JABUNG BARAT;SERNANDO PRODUCTION;1208230071743;08/12/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Rantau Benar
559;15;JAMBI;1506;TANJUNG JABUNG BARAT;HAQAZARS;1408230042078;08/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl.Thomas Cup
560;15;JAMBI;1571;KOTA JAMBI;ERRA MANDIRI;1408230048402;08/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Perumnas Aurduri, Blok D,  No 126
561;15;JAMBI;1502;MERANGIN;HARAPAN ELEKTRONIK GROSIR;1408230099041;08/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jendral Sudirman
562;15;JAMBI;1571;KOTA JAMBI;SINAR SUKSES SUMATERA;1408230102852;08/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Belitung No. 32
563;15;JAMBI;1571;KOTA JAMBI;TANGGUH JAYA SENTOSA;1408230107429;08/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Prof. M. Yamin Sh No. 7 
564;15;JAMBI;1571;KOTA JAMBI;BELITUNG BANGKIT BERSAMA;1408230109444;08/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sari Bakti No. 29 
565;15;JAMBI;1571;KOTA JAMBI;NIAS NIAGA NYATA;1408230114484;08/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Nias No 6B
566;15;JAMBI;1505;MUARO JAMBI;KARYA KONDANG KASANG;1408230116216;08/14/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Raya Kasang Pudak 
567;15;JAMBI;1507;TANJUNG JABUNG TIMUR;SUMBER BIBIT MAJU;1508230040854;08/15/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Kuta Kandis Dendang
568;15;JAMBI;1501;KERINCI;DEPATI KARYA SARANA;1508230051103;08/15/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Lintas Kerinci - Padang Nomor :67, Desa Telago Biru
569;15;JAMBI;1503;SAROLANGUN;TRANSPORTIR MUTIARA HITAM;1508230061872;08/15/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Tembok Rejo
570;15;JAMBI;1571;KOTA JAMBI;BIDARA MULTI KARYA;1508230101661;08/15/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sanggodirajo
571;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PUTRA NAULI;1508230107151;08/15/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Sri Sedono
572;15;JAMBI;1571;KOTA JAMBI;GRIYA CITRA MANDIRI;1608230023226;08/16/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Raden Abdurrahman No. 09
573;15;JAMBI;1571;KOTA JAMBI;TELAGO RAJO CONSTRUCTION;1608230040473;08/16/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Raden Abdurahman No. 9
574;15;JAMBI;1502;MERANGIN;BOWISES TIGA PUTRA;1608230053975;08/16/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Pamenang
575;15;JAMBI;1501;KERINCI;GENTING ROCK CONSTRUCTION;1608230064933;08/16/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Lempur Mudik
576;15;JAMBI;1571;KOTA JAMBI;MALIK INDONESIAN TRANSPORT;1608230081987;08/16/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Brigjend Katamso
577;15;JAMBI;1571;KOTA JAMBI;MITRA AMANAH GRUP;2008230018192;08/20/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Prof. M. Yamin, Sh
578;15;JAMBI;1571;KOTA JAMBI;BHAGAWANTA SAMUDERA KONSTRUKSI;2108230062993;08/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Untung Suropati Rt. 24
579;15;JAMBI;1504;BATANGHARI;ABIMANYU SUKSES PUTRA;2108230086821;08/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jambi Muara Bungo
580;15;JAMBI;1571;KOTA JAMBI;KSMR DIAN PRATAMA TEKNIK;2108230091521;08/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Ir. H. Juanda Lr. Palasari No. 09
581;15;JAMBI;1571;KOTA JAMBI;JAYA MANDIRI PEPAYOSA;2108230133527;08/21/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lorong Penerangan Iv
582;15;JAMBI;1571;KOTA JAMBI;AL HUSEIN;2208230045692;08/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perum Bougenville Lestari, Blok Cd 06
583;15;JAMBI;1505;MUARO JAMBI;BERSAMA AMANAH SENTOSA;2208230063431;08/22/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lintas Sumatera 
584;15;JAMBI;1507;TANJUNG JABUNG TIMUR;GLOBAL INDO PASIFIK;2208230187982;08/22/2023;PMDN;Non UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Suko Rejo
585;15;JAMBI;1505;MUARO JAMBI;SIGINJAI ARTA AMARTA;2308230030435;08/23/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Raya Palembang – Jambi 
586;15;JAMBI;1571;KOTA JAMBI;SANDI TRANSPORT;2308230066154;08/23/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Donorejo
587;15;JAMBI;1571;KOTA JAMBI;FHADIL BERKAH UTAMA;2308230117533;08/23/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Simpang Acai
588;15;JAMBI;1571;KOTA JAMBI;BIMBEL BIBUL NUSANTARA;2308230118308;08/23/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lorong Kimaja Ii
589;15;JAMBI;1571;KOTA JAMBI;MATARINDA;2408230146753;08/24/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Kapten A. Hasan No. 066
590;15;JAMBI;1505;MUARO JAMBI;BAHARI KARYA BERSAMA;2508230005507;08/25/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jambi - Palembang Km 28
591;15;JAMBI;1505;MUARO JAMBI;ALAN JURAGAN;2508230019525;08/25/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sumber Mulya
592;15;JAMBI;1502;MERANGIN;QONAAH BERKAH;2508230078466;08/25/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Sungai Ulak
593;15;JAMBI;1571;KOTA JAMBI;TAN MALAKA;2808230032534;08/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Kh. Wahid Hasyim No. 05
594;15;JAMBI;1508;BUNGO;REZA;2808230034143;08/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Limbur Baru
595;15;JAMBI;1504;BATANGHARI;FAEYZA FAIZ;2808230054081;08/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jendral Sudirman Km.2, Kelurahan Rengas Condong
596;15;JAMBI;1508;BUNGO;ANYA BERKAH MULIA;2808230067761;08/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sapat
597;15;JAMBI;1505;MUARO JAMBI;BINTANG MAS MULIA;2808230172416;08/28/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lintas Timur
598;15;JAMBI;1571;KOTA JAMBI;RAYYAN KARYA UTAMA;2908230016901;08/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Walisongo Perum Arza Raya I Nomor B3
599;15;JAMBI;1503;SAROLANGUN;TANI PERSADA;2908230023028;08/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Payo Lebar
600;15;JAMBI;1504;BATANGHARI;MENARA KOMPUTER;2908230062597;08/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Komplek Bulian Bisnis Center (Bbc) Blok D.2
601;15;JAMBI;1571;KOTA JAMBI;BINA MITRA ANDALAN;2908230089226;08/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Iswahyudi, Lrg Subur, Gg Tawakal, No 120
602;15;JAMBI;1571;KOTA JAMBI;SBINAWIS KARUNIA PUTRA;2908230185458;08/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Permata Citra 4 B Blok L 12
603;15;JAMBI;1571;KOTA JAMBI;DRIANDI JAKSI NUSA;2908230187958;08/29/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Perumahan Permata Citra 4 Blok P13
604;15;JAMBI;1508;BUNGO;SAWARGA MANDIRI WISATA;3008230049381;08/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Lorong Apel No 08
605;15;JAMBI;1505;MUARO JAMBI;GOLDEN SENTRAL FOOD;3008230083048;08/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Lintas Jambi - Ma. Bulian Perumahan Citra Raya City - Ruko The Boulevard Blok A 10 No. 8
606;15;JAMBI;1571;KOTA JAMBI;INDOLISTS;3008230111949;08/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sumatera Nomor 48
607;15;JAMBI;1571;KOTA JAMBI;TRIASIH HARSA BUANA;3008230153935;08/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sari Bakti, Graha 16 Blok F.02
608;15;JAMBI;1501;KERINCI;BUMI INDO NUSANTARA;3008230175107;08/30/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Siulak Deras Mudik, Kecamatan Gunung Kerinci, Kabupaten Kerinci, Provinsi Jambi
609;15;JAMBI;1508;BUNGO;BUMDUS MART;3108230010577;08/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Batang Tebo
610;15;JAMBI;1571;KOTA JAMBI;BAUMO;3108230046895;08/31/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Kol Amir Hamzah
611;15;JAMBI;1503;SAROLANGUN;ABID;0109230069716;09/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Padang Birau
612;15;JAMBI;1571;KOTA JAMBI;AL FAZZA AUTO;0109230082744;09/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Lingkar Barat Ii Perum. Griya Harjita
613;15;JAMBI;1571;KOTA JAMBI;SENTRAL RAYA ELEKTRONIK;0109230096494;09/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sutan Syahrir Nomor 104
614;15;JAMBI;1507;TANJUNG JABUNG TIMUR;ARJUNA MAKMUR;0109230100213;09/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Dusun Tanjung Sari 
615;15;JAMBI;1504;BATANGHARI;DIAMON SEKAWAN;0109230133932;09/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jambi-Muara Bungo, Desa Pelayangan Bukit Berbunga
616;15;JAMBI;1506;TANJUNG JABUNG BARAT;RAHMA BAYU UTAMA;0109230143551;09/01/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Melati
617;15;JAMBI;1505;MUARO JAMBI;ACA JAYA MOTOR GROUP;0209230029138;09/02/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Tempino
618;15;JAMBI;1571;KOTA JAMBI;ALIF BARU MANDIRI;0309230001184;09/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Griya Satrya Nomor 36
619;15;JAMBI;1505;MUARO JAMBI;RADITYA AGUNG PERKASA;0309230048673;09/03/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Surabaya No. 97 Mendalo Darat
620;15;JAMBI;1571;KOTA JAMBI;HELLO LANGUAGE CENTER;0409230005461;09/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Sma 9
621;15;JAMBI;1571;KOTA JAMBI;FARADYA BERKAH JAYA;0409230101513;09/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Ahmad Hasyim
622;15;JAMBI;1571;KOTA JAMBI;UTARA LAUTAN SEJAHTERA;0409230111918;09/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Jendral Gatot Subroto
623;15;JAMBI;1504;BATANGHARI;ANDYRA;0409230125464;09/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Koni, Kelurahan Rengas Condong
624;15;JAMBI;1506;TANJUNG JABUNG BARAT;TRIMAS JAYA MANDIRI;0409230130313;09/04/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Bahagia Lorong Sederhana
625;15;JAMBI;1571;KOTA JAMBI;BIMANTARA CAKRA BUANA;0509230019381;09/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Hos Cokroaminoto No. 77
626;15;JAMBI;1506;TANJUNG JABUNG BARAT;INDO UTAMA MANDIRI;0509230020784;09/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Manunggal Ii Rt 010
627;15;JAMBI;1506;TANJUNG JABUNG BARAT;ARI JAYA KONSTRUKSI;0509230169725;09/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl. Syarif Hidayatullah
628;15;JAMBI;1509;TEBO;BERKAH ALBADSIAH AGRINDO;0509230198143;09/05/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Desa Suo Suo
629;15;JAMBI;1505;MUARO JAMBI;PHANTOM AYAKA INDAH;0609230092473;09/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Lorong Simpang Pete
630;15;JAMBI;1507;TANJUNG JABUNG TIMUR;MUHESO JAYA BERKAH;0609230096905;09/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Simpang Kiri Rt. 007
631;15;JAMBI;1502;MERANGIN;HAZA AGRA JAYA MANDIRI;0609230098446;09/06/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Sutan Hasanuddin
632;15;JAMBI;1571;KOTA JAMBI;NAGA WIJAYA ABADI;0709230006026;09/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Abadi, Rt.19 No.A10, 
633;15;JAMBI;1508;BUNGO;MEDIA TAMA GEMILANG;0709230039194;09/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Komplek Sapta Marga Nomor 99
634;15;JAMBI;1571;KOTA JAMBI;AMANDA JAYA SUKSES REZEKI;0709230073721;09/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Marsda Surya Dharma
635;15;JAMBI;1571;KOTA JAMBI;MAKMUR INDO SEJAHTERA;0709230098504;09/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl H Adam Malik
636;15;JAMBI;1571;KOTA JAMBI;MANDALA NADEEM BERKARYA;0709230104069;09/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jl Erlangga
637;15;JAMBI;1571;KOTA JAMBI;JEMU NUSA GLOBALINDO;0709230107221;09/07/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Gurami Ii Blok - No. 62
638;15;JAMBI;1571;KOTA JAMBI;BY CREATIVE PRODUCTION;0809230007392;09/08/2023;PMDN;UMK;Persekutuan Komanditer (CV / Commanditaire Vennootschap);Jalan Brigjen Katamso Lr. Maluku
