id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kategori_terdampak_bencana;keterangan;satuan;jumlah_kejadian; jumlah_kerugian 
501;15;JAMBI;1509;150907;29/04/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp- 
502;15;JAMBI;1509;150907;29/04/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp- 
503;15;JAMBI;1509;150907;29/04/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp- 
504;15;JAMBI;1509;150907;29/04/2022;RUMAH;RUSAK TOTAL;UNIT;17; Rp- 
505;15;JAMBI;1509;150907;29/04/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;0; Rp- 
506;15;JAMBI;1509;150907;29/04/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;0; Rp- 
507;15;JAMBI;1509;150907;29/04/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
508;15;JAMBI;1509;150907;29/04/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
509;15;JAMBI;1509;150907;29/04/2022;RUMAH;KIOS;UNIT;0; Rp- 
510;15;JAMBI;1509;150907;29/04/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
511;15;JAMBI;1509;150907;29/04/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp- 
512;15;JAMBI;1509;150907;29/04/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0; Rp- 
513;15;JAMBI;1509;150907;29/04/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
514;15;JAMBI;1509;150907;29/04/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
515;15;JAMBI;1509;150907;29/04/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
516;15;JAMBI;1509;150907;29/04/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
517;15;JAMBI;1509;150907;29/04/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
518;15;JAMBI;1509;150907;29/04/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp- 
519;15;JAMBI;1509;150907;29/04/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
520;15;JAMBI;1509;150907;29/04/2022;FASILITAS UMUM;JALAN;KM;0; Rp- 
521;15;JAMBI;1509;150907;29/04/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp- 
522;15;JAMBI;1509;150907;29/04/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
523;15;JAMBI;1509;150907;29/04/2022;LAHAN;KOLAM;HA;0; Rp- 
524;15;JAMBI;1509;150907;29/04/2022;LAHAN;SAWAH;HA;0; Rp- 
525;15;JAMBI;1509;150907;29/04/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
526;15;JAMBI;1572;157202;26/05/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp- 
527;15;JAMBI;1572;157202;26/05/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp- 
528;15;JAMBI;1572;157202;26/05/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp- 
529;15;JAMBI;1572;157202;26/05/2022;RUMAH;RUSAK TOTAL;UNIT;3; Rp- 
530;15;JAMBI;1572;157202;26/05/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;0; Rp- 
531;15;JAMBI;1572;157202;26/05/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;3; Rp- 
532;15;JAMBI;1572;157202;26/05/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
533;15;JAMBI;1572;157202;26/05/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
534;15;JAMBI;1572;157202;26/05/2022;RUMAH;KIOS;UNIT;0; Rp- 
535;15;JAMBI;1572;157202;26/05/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
536;15;JAMBI;1572;157202;26/05/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp- 
537;15;JAMBI;1572;157202;26/05/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0; Rp- 
538;15;JAMBI;1572;157202;26/05/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
539;15;JAMBI;1572;157202;26/05/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
540;15;JAMBI;1572;157202;26/05/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
541;15;JAMBI;1572;157202;26/05/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
542;15;JAMBI;1572;157202;26/05/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
543;15;JAMBI;1572;157202;26/05/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp- 
544;15;JAMBI;1572;157202;26/05/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
545;15;JAMBI;1572;157202;26/05/2022;FASILITAS UMUM;JALAN;KM;0; Rp- 
546;15;JAMBI;1572;157202;26/05/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp- 
547;15;JAMBI;1572;157202;26/05/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
548;15;JAMBI;1572;157202;26/05/2022;LAHAN;KOLAM;HA;0; Rp- 
549;15;JAMBI;1572;157202;26/05/2022;LAHAN;SAWAH;HA;0; Rp- 
550;15;JAMBI;1572;157202;26/05/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
551;15;JAMBI;1572;157202;26/05/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp- 
552;15;JAMBI;1572;157202;26/05/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp- 
553;15;JAMBI;1572;157202;26/05/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp- 
554;15;JAMBI;1572;157202;26/05/2022;RUMAH;RUSAK TOTAL;UNIT;9; Rp- 
555;15;JAMBI;1572;157202;26/05/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;0; Rp- 
556;15;JAMBI;1572;157202;26/05/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;9; Rp- 
557;15;JAMBI;1572;157202;26/05/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
558;15;JAMBI;1572;157202;26/05/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
559;15;JAMBI;1572;157202;26/05/2022;RUMAH;KIOS;UNIT;0; Rp- 
560;15;JAMBI;1572;157202;26/05/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
561;15;JAMBI;1572;157202;26/05/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp- 
562;15;JAMBI;1572;157202;26/05/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0; Rp- 
563;15;JAMBI;1572;157202;26/05/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
564;15;JAMBI;1572;157202;26/05/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
565;15;JAMBI;1572;157202;26/05/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
566;15;JAMBI;1572;157202;26/05/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
567;15;JAMBI;1572;157202;26/05/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
568;15;JAMBI;1572;157202;26/05/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp- 
569;15;JAMBI;1572;157202;26/05/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
570;15;JAMBI;1572;157202;26/05/2022;FASILITAS UMUM;JALAN;KM;0; Rp- 
571;15;JAMBI;1572;157202;26/05/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp- 
572;15;JAMBI;1572;157202;26/05/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
573;15;JAMBI;1572;157202;26/05/2022;LAHAN;KOLAM;HA;0; Rp- 
574;15;JAMBI;1572;157202;26/05/2022;LAHAN;SAWAH;HA;0; Rp- 
575;15;JAMBI;1572;157202;26/05/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
576;15;JAMBI;1504;150403;25/11/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp15.000.000 
577;15;JAMBI;1504;150403;25/11/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp15.000.000 
578;15;JAMBI;1504;150403;25/11/2022;MANUSIA;LUKA RINGAN;JIWA;2; Rp15.000.000 
579;15;JAMBI;1504;150403;25/11/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp15.000.000 
580;15;JAMBI;1504;150403;25/11/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;0; Rp15.000.000 
581;15;JAMBI;1504;150403;25/11/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;1; Rp15.000.000 
582;15;JAMBI;1504;150403;25/11/2022;RUMAH;TERGENANG;UNIT;0; Rp15.000.000 
583;15;JAMBI;1504;150403;25/11/2022;RUMAH;TERENDAM;UNIT;0; Rp15.000.000 
584;15;JAMBI;1504;150403;25/11/2022;RUMAH;KIOS;UNIT;0; Rp15.000.000 
585;15;JAMBI;1504;150403;25/11/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp15.000.000 
586;15;JAMBI;1504;150403;25/11/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;1; Rp15.000.000 
587;15;JAMBI;1504;150403;25/11/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;5; Rp15.000.000 
588;15;JAMBI;1504;150403;25/11/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp15.000.000 
589;15;JAMBI;1504;150403;25/11/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp15.000.000 
590;15;JAMBI;1504;150403;25/11/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp15.000.000 
591;15;JAMBI;1504;150403;25/11/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp15.000.000 
592;15;JAMBI;1504;150403;25/11/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp15.000.000 
593;15;JAMBI;1504;150403;25/11/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp15.000.000 
594;15;JAMBI;1504;150403;25/11/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp15.000.000 
595;15;JAMBI;1504;150403;25/11/2022;FASILITAS UMUM;JALAN;KM;0; Rp15.000.000 
596;15;JAMBI;1504;150403;25/11/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp15.000.000 
597;15;JAMBI;1504;150403;25/11/2022;LAHAN;KEBUN;HEKTAR;0; Rp15.000.000 
598;15;JAMBI;1504;150403;25/11/2022;LAHAN;KOLAM;HA;0; Rp15.000.000 
599;15;JAMBI;1504;150403;25/11/2022;LAHAN;SAWAH;HA;0; Rp15.000.000 
600;15;JAMBI;1504;150403;25/11/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp15.000.000 
601;15;JAMBI;1504;150403;28/11/2022;MANUSIA;MENINGGAL DUNIA;JIWA;0; Rp15.000.000 
602;15;JAMBI;1504;150403;28/11/2022;MANUSIA;LUKA BERAT;JIWA;0; Rp15.000.000 
603;15;JAMBI;1504;150403;28/11/2022;MANUSIA;LUKA RINGAN;JIWA;0; Rp15.000.000 
604;15;JAMBI;1504;150403;28/11/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp15.000.000 
605;15;JAMBI;1504;150403;28/11/2022;RUMAH;RUMAH RUSAK BERAT;UNIT;0; Rp15.000.000 
606;15;JAMBI;1504;150403;28/11/2022;RUMAH;RUMAH RUSAK RINGAN;UNIT;1; Rp15.000.000 
607;15;JAMBI;1504;150403;28/11/2022;RUMAH;TERGENANG;UNIT;0; Rp15.000.000 
608;15;JAMBI;1504;150403;28/11/2022;RUMAH;TERENDAM;UNIT;0; Rp15.000.000 
609;15;JAMBI;1504;150403;28/11/2022;RUMAH;KIOS;UNIT;0; Rp15.000.000 
610;15;JAMBI;1504;150403;28/11/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp15.000.000 
611;15;JAMBI;1504;150403;28/11/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp15.000.000 
612;15;JAMBI;1504;150403;28/11/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0; Rp15.000.000 
613;15;JAMBI;1504;150403;28/11/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp15.000.000 
614;15;JAMBI;1504;150403;28/11/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp15.000.000 
615;15;JAMBI;1504;150403;28/11/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp15.000.000 
616;15;JAMBI;1504;150403;28/11/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp15.000.000 
617;15;JAMBI;1504;150403;28/11/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp15.000.000 
618;15;JAMBI;1504;150403;28/11/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp15.000.000 
619;15;JAMBI;1504;150403;28/11/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp15.000.000 
620;15;JAMBI;1504;150403;28/11/2022;FASILITAS UMUM;JALAN;KM;0; Rp15.000.000 
621;15;JAMBI;1504;150403;28/11/2022;FASILITAS UMUM;IRIGASI;HA;0; Rp15.000.000 
622;15;JAMBI;1504;150403;28/11/2022;LAHAN;KEBUN;HEKTAR;0; Rp15.000.000 
623;15;JAMBI;1504;150403;28/11/2022;LAHAN;KOLAM;HA;0; Rp15.000.000 
624;15;JAMBI;1504;150403;28/11/2022;LAHAN;SAWAH;HA;0; Rp15.000.000 
625;15;JAMBI;1504;150403;28/11/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp15.000.000 
