id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;data_pokok;satuan;tahun_ajaran;status;bidang_pendidikan;jumlah
7909;15;JAMBI;1501;150121;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMK;1
7910;15;JAMBI;1501;150121;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SLB;0
7911;15;JAMBI;1501;150111;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;TK;7
7912;15;JAMBI;1501;150111;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;KB;19
7913;15;JAMBI;1501;150111;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;TPA;0
7914;15;JAMBI;1501;150111;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SPS;7
7915;15;JAMBI;1501;150111;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;PKBM;3
7916;15;JAMBI;1501;150111;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SKB;0
7917;15;JAMBI;1501;150111;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SD;0
7918;15;JAMBI;1501;150111;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMP;0
7919;15;JAMBI;1501;150111;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMA;0
7920;15;JAMBI;1501;150111;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMK;0
7921;15;JAMBI;1501;150111;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SLB;1
7922;15;JAMBI;1503;150307;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;TK;13
7923;15;JAMBI;1503;150307;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;KB;22
7924;15;JAMBI;1503;150307;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;TPA;0
7925;15;JAMBI;1503;150307;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SPS;0
7926;15;JAMBI;1503;150307;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;PKBM;2
7927;15;JAMBI;1503;150307;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SKB;0
7928;15;JAMBI;1503;150307;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SD;3
7929;15;JAMBI;1503;150307;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMP;0
7930;15;JAMBI;1503;150307;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMA;1
7931;15;JAMBI;1503;150307;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMK;0
7932;15;JAMBI;1503;150307;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SLB;0
7933;15;JAMBI;1571;157109;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;TK;38
7934;15;JAMBI;1571;157109;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;KB;21
7935;15;JAMBI;1571;157109;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;TPA;6
7936;15;JAMBI;1571;157109;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SPS;6
7937;15;JAMBI;1571;157109;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;PKBM;0
7938;15;JAMBI;1571;157109;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SKB;0
7939;15;JAMBI;1571;157109;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SD;5
7940;15;JAMBI;1571;157109;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMP;4
7941;15;JAMBI;1571;157109;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMA;3
7942;15;JAMBI;1571;157109;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SMK;3
7943;15;JAMBI;1571;157109;DATA SEKOLAH;UNIT;2022/2023 GANJIL;SWASTA;SLB;0
