kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kode_kecamatan;nama_kecamatan;jenis_bencana;tanggal_kejadian;kategori_terdampak_bencana;keterangan;satuan;jumlah_kejadian; jumlah_kerugian 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;RUMAH;RUSAK BERAT;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;RUMAH;KIOS;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;40; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;102; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;FASILITAS UMUM;JEMBATAN;UNIT;1; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;FASILITAS UMUM;JALAN;METER;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;FASILITAS UMUM;IRIGASI;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;LAHAN;KOLAM;HEKTAR;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;LAHAN;SAWAH;HEKTAR;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;22/10/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;MANUISIA;LUKA BERAT;JIWA;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;MANUISIA;LUKA RINGAN;JIWA;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;RUMAH;RUSAK BERAT;UNIT;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;RUMAH;TERGENANG;UNIT;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;RUMAH;TERENDAM;UNIT;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;RUMAH;KIOS;UNIT;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;FASILITAS UMUM;JALAN;TITIK;1; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;FASILITAS UMUM;JALAN;METER;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;FASILITAS UMUM;IRIGASI;UNIT;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;LAHAN;KEBUN;HEKTAR;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;LAHAN;KOLAM;HEKTAR;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;LAHAN;SAWAH;HEKTAR;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150203;MUARA SIAU;LONGSOR;22/10/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp80.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;MANUISIA;LUKA BERAT;JIWA;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;MANUISIA;LUKA RINGAN;JIWA;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;RUSAK BERAT;UNIT;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;TERGENANG;UNIT;26; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;TERENDAM;UNIT;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;KIOS;UNIT;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;26; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;101; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS UMUM;JALAN;METER;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS UMUM;IRIGASI;UNIT;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;LAHAN;KEBUN;HEKTAR;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;LAHAN;KOLAM;HEKTAR;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;LAHAN;SAWAH;HEKTAR;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp70.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;MANUISIA;LUKA BERAT;JIWA;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;MANUISIA;LUKA RINGAN;JIWA;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;RUSAK BERAT;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;TERGENANG;UNIT;6; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;TERENDAM;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;KIOS;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;6; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;20; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS UMUM;JALAN;METER;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;FASILITAS UMUM;IRIGASI;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;LAHAN;KEBUN;HEKTAR;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;LAHAN;KOLAM;HEKTAR;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;LAHAN;SAWAH;HEKTAR;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;22/10/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;MANUISIA;LUKA BERAT;JIWA;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;MANUISIA;LUKA RINGAN;JIWA;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;RUMAH;RUSAK BERAT;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;RUMAH;TERGENANG;UNIT;20; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;RUMAH;TERENDAM;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;RUMAH;KIOS;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;20; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;60; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;FASILITAS UMUM;JALAN;METER;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;FASILITAS UMUM;IRIGASI;UNIT;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;LAHAN;KEBUN;HEKTAR;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;LAHAN;KOLAM;HEKTAR;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;LAHAN;SAWAH;HEKTAR;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150211;NALO TATAN;BANJIR;23/10/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp50.000.000 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;MANUISIA;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;MANUISIA;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;RUMAH;RUSAK BERAT;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;RUMAH;KIOS;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;46; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;116; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;FASILITAS UMUM;JEMBATAN;UNIT;1; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;FASILITAS UMUM;JALAN;TITIK;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;FASILITAS UMUM;JALAN;METER;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;FASILITAS UMUM;IRIGASI;UNIT;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;LAHAN;KOLAM;HEKTAR;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;LAHAN;SAWAH;HEKTAR;0; Rp- 
15;JAMBI;1502;MERANGIN;150202;BANGKO;LONGSOR;23/10/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;MANUISIA;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;MANUISIA;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;RUMAH;RUSAK TOTAL;UNIT;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;RUMAH;RUSAK BERAT;UNIT;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;RUMAH;KIOS;UNIT;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;RUMAH;BANGUNAN LAIN;UNIT;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;MENDERITA DAN MENGUNGSI;KEPALA KELUARGA;JIWA;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;MENDERITA DAN MENGUNGSI;JIWA;JIWA;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;FASILITAS SOSIAL;SEKOLAH;UNIT;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;FASILITAS SOSIAL;KANTOR;UNIT;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;FASILITAS SOSIAL;TEMPAT IBADAH;JIWA;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;FASILITAS SOSIAL;SARANA KESEHATAN;UNIT;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;FASILITAS UMUM;PASAR;UNIT;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;FASILITAS UMUM;JEMBATAN;UNIT;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;FASILITAS UMUM;JALAN;TITIK;1; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;FASILITAS UMUM;JALAN;METER;10; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;FASILITAS UMUM;IRIGASI;UNIT;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;LAHAN;KEBUN;HEKTAR;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;LAHAN;KOLAM;HEKTAR;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;LAHAN;SAWAH;HEKTAR;0; Rp- 
15;JAMBI;1503;SAROLANGUN;150308;BATHIN VIII;LONGSOR;23/10/2022;LAHAN;LAHAN TIDUR;HEKTAR;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;KEBAKARAN PEMUKIMAN;23/10/2022;MANUISIA;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;KEBAKARAN PEMUKIMAN;23/10/2022;MANUISIA;LUKA BERAT;JIWA;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;KEBAKARAN PEMUKIMAN;23/10/2022;MANUISIA;LUKA RINGAN;JIWA;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;KEBAKARAN PEMUKIMAN;23/10/2022;RUMAH;RUSAK TOTAL;UNIT;1; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;KEBAKARAN PEMUKIMAN;23/10/2022;RUMAH;RUSAK BERAT;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;KEBAKARAN PEMUKIMAN;23/10/2022;RUMAH;RUSAK RINGAN;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;KEBAKARAN PEMUKIMAN;23/10/2022;RUMAH;TERGENANG;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;KEBAKARAN PEMUKIMAN;23/10/2022;RUMAH;TERENDAM;UNIT;0; Rp- 
15;JAMBI;1506;TANJUNG JABUNG BARAT;150611;BRAM ITAM;KEBAKARAN PEMUKIMAN;23/10/2022;RUMAH;KIOS;UNIT;0; Rp- 
