id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kondisi_korban;satuan;jumlah_kejadian; jumlah_kerugian 
3664;15;JAMBI;1502;150206;13/01/2024;MENGUNGSI;JIWA;0; Rp- 
3665;15;JAMBI;1502;150206;13/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3666;15;JAMBI;1502;150206;13/01/2024;MENDERITA;JIWA;0; Rp- 
3667;15;JAMBI;1502;150206;13/01/2024;MENGUNGSI;JIWA;0; Rp- 
3668;15;JAMBI;1571;157106;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3669;15;JAMBI;1571;157106;31/01/2024;MENDERITA;JIWA;4; Rp- 
3670;15;JAMBI;1571;157106;31/01/2024;MENGUNGSI;JIWA;0; Rp- 
3671;15;JAMBI;1571;157105;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3672;15;JAMBI;1571;157105;31/01/2024;MENDERITA;JIWA;1; Rp- 
3673;15;JAMBI;1571;157105;31/01/2024;MENGUNGSI;JIWA;0; Rp- 
3674;15;JAMBI;1571;157105;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3675;15;JAMBI;1571;157105;31/01/2024;MENDERITA;JIWA;1; Rp- 
3676;15;JAMBI;1571;157105;31/01/2024;MENGUNGSI;JIWA;0; Rp- 
3677;15;JAMBI;1571;157104;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3678;15;JAMBI;1571;157104;31/01/2024;MENDERITA;JIWA;2; Rp- 
3679;15;JAMBI;1571;157104;31/01/2024;MENGUNGSI;JIWA;0; Rp- 
3680;15;JAMBI;1571;157104;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3681;15;JAMBI;1571;157104;31/01/2024;MENDERITA;JIWA;2; Rp- 
3682;15;JAMBI;1571;157104;31/01/2024;MENGUNGSI;JIWA;0; Rp- 
3683;15;JAMBI;1571;157111;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3684;15;JAMBI;1571;157111;31/01/2024;MENDERITA;JIWA;4; Rp- 
3685;15;JAMBI;1571;157111;31/01/2024;MENGUNGSI;JIWA;0; Rp- 
3686;15;JAMBI;1571;157101;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3687;15;JAMBI;1571;157101;31/01/2024;MENDERITA;JIWA;3; Rp- 
3688;15;JAMBI;1571;157101;31/01/2024;MENGUNGSI;JIWA;0; Rp- 
3689;15;JAMBI;1571;157110;31/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3690;15;JAMBI;1571;157110;31/01/2024;MENDERITA;JIWA;77; Rp- 
3691;15;JAMBI;1571;157110;31/01/2024;MENGUNGSI;JIWA;0; Rp- 
3692;15;JAMBI;1508;150803;27/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3693;15;JAMBI;1508;150803;27/01/2024;MENDERITA;JIWA;15885; Rp- 
3694;15;JAMBI;1508;150803;27/01/2024;MENGUNGSI;JIWA;0; Rp- 
3695;15;JAMBI;1508;150810;27/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3696;15;JAMBI;1508;150810;27/01/2024;MENDERITA;JIWA;1898; Rp- 
3697;15;JAMBI;1508;150810;27/01/2024;MENGUNGSI;JIWA;0; Rp- 
3698;15;JAMBI;1504;150402;16/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3699;15;JAMBI;1504;150402;16/01/2024;MENDERITA;JIWA;0; Rp- 
3700;15;JAMBI;1504;150402;16/01/2024;MENGUNGSI;JIWA;2; Rp- 
3701;15;JAMBI;1504;150401;23/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3702;15;JAMBI;1504;150401;23/01/2024;MENDERITA;JIWA;0; Rp- 
3703;15;JAMBI;1504;150401;23/01/2024;MENGUNGSI;JIWA;0; Rp- 
3704;15;JAMBI;1504;150404;29/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3705;15;JAMBI;1504;150404;29/01/2024;MENDERITA;JIWA;0; Rp- 
3706;15;JAMBI;1504;150404;29/01/2024;MENGUNGSI;JIWA;0; Rp- 
3707;15;JAMBI;1504;150403;29/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3708;15;JAMBI;1504;150403;29/01/2024;MENDERITA;JIWA;0; Rp- 
3709;15;JAMBI;1504;150403;29/01/2024;MENGUNGSI;JIWA;0; Rp- 
3710;15;JAMBI;1509;150903;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3711;15;JAMBI;1509;150903;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3712;15;JAMBI;1509;150903;01-03/1/2024;MENGUNGSI;JIWA;1280; Rp- 
3713;15;JAMBI;1509;150903;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3714;15;JAMBI;1509;150903;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3715;15;JAMBI;1509;150903;01-03/1/2024;MENGUNGSI;JIWA;3937; Rp- 
3716;15;JAMBI;1509;150903;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3717;15;JAMBI;1509;150903;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3718;15;JAMBI;1509;150903;01-03/1/2024;MENGUNGSI;JIWA;685; Rp- 
3719;15;JAMBI;1509;150903;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3720;15;JAMBI;1509;150903;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3721;15;JAMBI;1509;150903;01-03/1/2024;MENGUNGSI;JIWA;1379; Rp- 
3722;15;JAMBI;1509;150903;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3723;15;JAMBI;1509;150903;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3724;15;JAMBI;1509;150903;01-03/1/2024;MENGUNGSI;JIWA;78; Rp- 
3725;15;JAMBI;1509;150903;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3726;15;JAMBI;1509;150903;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3727;15;JAMBI;1509;150903;01-03/1/2024;MENGUNGSI;JIWA;38; Rp- 
3728;15;JAMBI;1509;150903;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3729;15;JAMBI;1509;150903;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3730;15;JAMBI;1509;150903;01-03/1/2024;MENGUNGSI;JIWA;514; Rp- 
3731;15;JAMBI;1509;150903;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3732;15;JAMBI;1509;150903;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3733;15;JAMBI;1509;150903;01-03/1/2024;MENGUNGSI;JIWA;50; Rp- 
3734;15;JAMBI;1509;150903;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3735;15;JAMBI;1509;150903;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3736;15;JAMBI;1509;150903;01-03/1/2024;MENGUNGSI;JIWA;238; Rp- 
3737;15;JAMBI;1509;150903;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3738;15;JAMBI;1509;150903;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3739;15;JAMBI;1509;150903;01-03/1/2024;MENGUNGSI;JIWA;0; Rp- 
3740;15;JAMBI;1509;150910;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3741;15;JAMBI;1509;150910;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3742;15;JAMBI;1509;150910;01-03/1/2024;MENGUNGSI;JIWA;469; Rp- 
3743;15;JAMBI;1509;150910;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3744;15;JAMBI;1509;150910;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3745;15;JAMBI;1509;150910;01-03/1/2024;MENGUNGSI;JIWA;532; Rp- 
3746;15;JAMBI;1509;150910;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3747;15;JAMBI;1509;150910;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3748;15;JAMBI;1509;150910;01-03/1/2024;MENGUNGSI;JIWA;47; Rp- 
3749;15;JAMBI;1509;150910;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3750;15;JAMBI;1509;150910;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3751;15;JAMBI;1509;150910;01-03/1/2024;MENGUNGSI;JIWA;172; Rp- 
3752;15;JAMBI;1509;150905;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3753;15;JAMBI;1509;150905;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3754;15;JAMBI;1509;150905;01-03/1/2024;MENGUNGSI;JIWA;188; Rp- 
3755;15;JAMBI;1509;150905;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3756;15;JAMBI;1509;150905;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3757;15;JAMBI;1509;150905;01-03/1/2024;MENGUNGSI;JIWA;626; Rp- 
3758;15;JAMBI;1509;150905;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3759;15;JAMBI;1509;150905;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3760;15;JAMBI;1509;150905;01-03/1/2024;MENGUNGSI;JIWA;368; Rp- 
3761;15;JAMBI;1509;150905;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3762;15;JAMBI;1509;150905;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3763;15;JAMBI;1509;150905;01-03/1/2024;MENGUNGSI;JIWA;271; Rp- 
3764;15;JAMBI;1509;150905;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3765;15;JAMBI;1509;150905;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3766;15;JAMBI;1509;150905;01-03/1/2024;MENGUNGSI;JIWA;1339; Rp- 
3767;15;JAMBI;1509;150905;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3768;15;JAMBI;1509;150905;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3769;15;JAMBI;1509;150905;01-03/1/2024;MENGUNGSI;JIWA;1058; Rp- 
3770;15;JAMBI;1509;150905;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3771;15;JAMBI;1509;150905;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3772;15;JAMBI;1509;150905;01-03/1/2024;MENGUNGSI;JIWA;358; Rp- 
3773;15;JAMBI;1509;150905;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3774;15;JAMBI;1509;150905;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3775;15;JAMBI;1509;150905;01-03/1/2024;MENGUNGSI;JIWA;542; Rp- 
3776;15;JAMBI;1509;150905;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3777;15;JAMBI;1509;150905;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3778;15;JAMBI;1509;150905;01-03/1/2024;MENGUNGSI;JIWA;0; Rp- 
3779;15;JAMBI;1509;150909;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3780;15;JAMBI;1509;150909;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3781;15;JAMBI;1509;150909;01-03/1/2024;MENGUNGSI;JIWA;452; Rp- 
3782;15;JAMBI;1509;150909;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3783;15;JAMBI;1509;150909;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3784;15;JAMBI;1509;150909;01-03/1/2024;MENGUNGSI;JIWA;1445; Rp- 
3785;15;JAMBI;1509;150909;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3786;15;JAMBI;1509;150909;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3787;15;JAMBI;1509;150909;01-03/1/2024;MENGUNGSI;JIWA;907; Rp- 
3788;15;JAMBI;1509;150909;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3789;15;JAMBI;1509;150909;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3790;15;JAMBI;1509;150909;01-03/1/2024;MENGUNGSI;JIWA;211; Rp- 
3791;15;JAMBI;1509;150909;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3792;15;JAMBI;1509;150909;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3793;15;JAMBI;1509;150909;01-03/1/2024;MENGUNGSI;JIWA;0; Rp- 
3794;15;JAMBI;1509;150902;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3795;15;JAMBI;1509;150902;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3796;15;JAMBI;1509;150902;01-03/1/2024;MENGUNGSI;JIWA;1364; Rp- 
3797;15;JAMBI;1509;150902;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3798;15;JAMBI;1509;150902;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3799;15;JAMBI;1509;150902;01-03/1/2024;MENGUNGSI;JIWA;457; Rp- 
3800;15;JAMBI;1509;150902;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3801;15;JAMBI;1509;150902;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3802;15;JAMBI;1509;150902;01-03/1/2024;MENGUNGSI;JIWA;15; Rp- 
3803;15;JAMBI;1509;150902;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3804;15;JAMBI;1509;150902;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3805;15;JAMBI;1509;150902;01-03/1/2024;MENGUNGSI;JIWA;800; Rp- 
3806;15;JAMBI;1509;150902;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3807;15;JAMBI;1509;150902;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3808;15;JAMBI;1509;150902;01-03/1/2024;MENGUNGSI;JIWA;933; Rp- 
3809;15;JAMBI;1509;150902;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3810;15;JAMBI;1509;150902;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3811;15;JAMBI;1509;150902;01-03/1/2024;MENGUNGSI;JIWA;879; Rp- 
3812;15;JAMBI;1509;150902;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3813;15;JAMBI;1509;150902;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3814;15;JAMBI;1509;150902;01-03/1/2024;MENGUNGSI;JIWA;1621; Rp- 
3815;15;JAMBI;1509;150902;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3816;15;JAMBI;1509;150902;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3817;15;JAMBI;1509;150902;01-03/1/2024;MENGUNGSI;JIWA;688; Rp- 
3818;15;JAMBI;1509;150902;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3819;15;JAMBI;1509;150902;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3820;15;JAMBI;1509;150902;01-03/1/2024;MENGUNGSI;JIWA;1256; Rp- 
3821;15;JAMBI;1509;150902;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3822;15;JAMBI;1509;150902;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3823;15;JAMBI;1509;150902;01-03/1/2024;MENGUNGSI;JIWA;499; Rp- 
3824;15;JAMBI;1509;150902;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3825;15;JAMBI;1509;150902;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3826;15;JAMBI;1509;150902;01-03/1/2024;MENGUNGSI;JIWA;1717; Rp- 
3827;15;JAMBI;1509;150912;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3828;15;JAMBI;1509;150912;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3829;15;JAMBI;1509;150912;01-03/1/2024;MENGUNGSI;JIWA;412; Rp- 
3830;15;JAMBI;1509;150912;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3831;15;JAMBI;1509;150912;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3832;15;JAMBI;1509;150912;01-03/1/2024;MENGUNGSI;JIWA;490; Rp- 
3833;15;JAMBI;1509;150912;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3834;15;JAMBI;1509;150912;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3835;15;JAMBI;1509;150912;01-03/1/2024;MENGUNGSI;JIWA;556; Rp- 
3836;15;JAMBI;1509;150912;01-03/1/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3837;15;JAMBI;1509;150912;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3838;15;JAMBI;1509;150912;01-03/1/2024;MENGUNGSI;JIWA;0; Rp- 
3839;15;JAMBI;1509;150906;01-03/1/2024;MENINGGAL DUNIA;JIWA;1; Rp- 
3840;15;JAMBI;1509;150906;01-03/1/2024;MENDERITA;JIWA;0; Rp- 
3841;15;JAMBI;1509;150906;01-03/1/2024;MENGUNGSI;JIWA;0; Rp- 
3842;15;JAMBI;1509;150906;02/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3843;15;JAMBI;1509;150906;02/01/2024;MENDERITA;JIWA;0; Rp- 
3844;15;JAMBI;1509;150906;02/01/2024;MENGUNGSI;JIWA;0; Rp- 
3845;15;JAMBI;1506;150607;02-03/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3846;15;JAMBI;1506;150607;02-03/01/2024;MENDERITA;JIWA;290; Rp- 
3847;15;JAMBI;1506;150607;02-03/01/2024;MENGUNGSI;JIWA;0; Rp- 
3848;15;JAMBI;1506;150607;02-03/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3849;15;JAMBI;1506;150607;02-03/01/2024;MENDERITA;JIWA;314; Rp- 
3850;15;JAMBI;1506;150607;02-03/01/2024;MENGUNGSI;JIWA;0; Rp- 
3851;15;JAMBI;1506;150601;02-03/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3852;15;JAMBI;1506;150601;02-03/01/2024;MENDERITA;JIWA;0; Rp- 
3853;15;JAMBI;1506;150601;02-03/01/2024;MENGUNGSI;JIWA;0; Rp- 
3854;15;JAMBI;1572;157205;03-14/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3855;15;JAMBI;1572;157205;03-14/01/2024;MENDERITA;JIWA;0; Rp- 
3856;15;JAMBI;1572;157205;03-14/01/2024;MENGUNGSI;JIWA;1799; Rp- 
3857;15;JAMBI;1572;157207;03-14/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3858;15;JAMBI;1572;157207;03-14/01/2024;MENDERITA;JIWA;0; Rp- 
3859;15;JAMBI;1572;157207;03-14/01/2024;MENGUNGSI;JIWA;3044; Rp- 
3860;15;JAMBI;1572;157201;03-14/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3861;15;JAMBI;1572;157201;03-14/01/2024;MENDERITA;JIWA;0; Rp- 
3862;15;JAMBI;1572;157201;03-14/01/2024;MENGUNGSI;JIWA;0; Rp- 
3863;15;JAMBI;1572;157207;04/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3864;15;JAMBI;1572;157207;04/01/2024;MENDERITA;JIWA;0; Rp- 
3865;15;JAMBI;1572;157207;04/01/2024;MENGUNGSI;JIWA;3044; Rp- 
3866;15;JAMBI;1502;150216;05/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3867;15;JAMBI;1502;150216;05/01/2024;MENDERITA;JIWA;0; Rp- 
3868;15;JAMBI;1502;150216;05/01/2024;MENGUNGSI;JIWA;0; Rp- 
3869;15;JAMBI;1505;150503;07-25/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3870;15;JAMBI;1505;150503;07-25/01/2024;MENDERITA;JIWA;0; Rp- 
3871;15;JAMBI;1505;150503;07-25/01/2024;MENGUNGSI;JIWA;113; Rp- 
3872;15;JAMBI;1572;157208;10/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3873;15;JAMBI;1572;157208;10/01/2024;MENDERITA;JIWA;0; Rp- 
3874;15;JAMBI;1572;157208;10/01/2024;MENGUNGSI;JIWA;23; Rp- 
3875;15;JAMBI;1572;157208;10/01/2024;MENINGGAL DUNIA;JIWA;0;Rp150.000.000
3876;15;JAMBI;1572;157208;10/01/2024;MENDERITA;JIWA;0;Rp150.000.000
3877;15;JAMBI;1572;157208;10/01/2024;MENGUNGSI;JIWA;0;Rp150.000.000
3878;15;JAMBI;1505;150501;10-28/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3879;15;JAMBI;1505;150501;10-28/01/2024;MENDERITA;JIWA;0; Rp- 
3880;15;JAMBI;1505;150501;10-28/01/2024;MENGUNGSI;JIWA;0; Rp- 
3881;15;JAMBI;1505;150511;10-25/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3882;15;JAMBI;1505;150511;10-25/01/2024;MENDERITA;JIWA;0; Rp- 
3883;15;JAMBI;1505;150511;10-25/01/2024;MENGUNGSI;JIWA;92; Rp- 
3884;15;JAMBI;1505;150502;11-25/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3885;15;JAMBI;1505;150502;11-25/01/2024;MENDERITA;JIWA;0; Rp- 
3886;15;JAMBI;1505;150502;11-25/01/2024;MENGUNGSI;JIWA;0; Rp- 
3887;15;JAMBI;1505;150506;11-25/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3888;15;JAMBI;1505;150506;11-25/01/2024;MENDERITA;JIWA;0; Rp- 
3889;15;JAMBI;1505;150506;11-25/01/2024;MENGUNGSI;JIWA;7; Rp- 
3890;15;JAMBI;1504;150402;11/01/2024;MENINGGAL DUNIA;JIWA;0;Rp35.000.000
3891;15;JAMBI;1504;150402;11/01/2024;MENDERITA;JIWA;0;Rp35.000.000
3892;15;JAMBI;1504;150402;11/01/2024;MENGUNGSI;JIWA;1;Rp35.000.000
3893;15;JAMBI;1503;150301;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3894;15;JAMBI;1503;150301;12/01/2024;MENDERITA;JIWA;229; Rp- 
3895;15;JAMBI;1503;150301;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3896;15;JAMBI;1503;150310;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3897;15;JAMBI;1503;150310;12/01/2024;MENDERITA;JIWA;4944; Rp- 
3898;15;JAMBI;1503;150310;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3899;15;JAMBI;1503;150302;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3900;15;JAMBI;1503;150302;12/01/2024;MENDERITA;JIWA;2388; Rp- 
3901;15;JAMBI;1503;150302;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3902;15;JAMBI;1503;150303;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3903;15;JAMBI;1503;150303;12/01/2024;MENDERITA;JIWA;8074; Rp- 
3904;15;JAMBI;1503;150303;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3905;15;JAMBI;1503;150305;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3906;15;JAMBI;1503;150305;12/01/2024;MENDERITA;JIWA;460; Rp- 
3907;15;JAMBI;1503;150305;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3908;15;JAMBI;1503;150308;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3909;15;JAMBI;1503;150308;12/01/2024;MENDERITA;JIWA;1062; Rp- 
3910;15;JAMBI;1503;150308;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3911;15;JAMBI;1502;150202;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3912;15;JAMBI;1502;150202;12/01/2024;MENDERITA;JIWA;0; Rp- 
3913;15;JAMBI;1502;150202;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3914;15;JAMBI;1502;150202;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3915;15;JAMBI;1502;150202;12/01/2024;MENDERITA;JIWA;0; Rp- 
3916;15;JAMBI;1502;150202;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3917;15;JAMBI;1502;150202;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3918;15;JAMBI;1502;150202;12/01/2024;MENDERITA;JIWA;0; Rp- 
3919;15;JAMBI;1502;150202;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3920;15;JAMBI;1502;150202;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3921;15;JAMBI;1502;150202;12/01/2024;MENDERITA;JIWA;0; Rp- 
3922;15;JAMBI;1502;150202;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3923;15;JAMBI;1502;150202;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3924;15;JAMBI;1502;150202;12/01/2024;MENDERITA;JIWA;0; Rp- 
3925;15;JAMBI;1502;150202;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3926;15;JAMBI;1502;150210;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3927;15;JAMBI;1502;150210;12/01/2024;MENDERITA;JIWA;0; Rp- 
3928;15;JAMBI;1502;150210;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3929;15;JAMBI;1502;150210;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3930;15;JAMBI;1502;150210;12/01/2024;MENDERITA;JIWA;0; Rp- 
3931;15;JAMBI;1502;150210;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3932;15;JAMBI;1502;150210;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3933;15;JAMBI;1502;150210;12/01/2024;MENDERITA;JIWA;0; Rp- 
3934;15;JAMBI;1502;150210;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3935;15;JAMBI;1502;150212;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3936;15;JAMBI;1502;150212;12/01/2024;MENDERITA;JIWA;0; Rp- 
3937;15;JAMBI;1502;150212;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3938;15;JAMBI;1502;150213;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3939;15;JAMBI;1502;150213;12/01/2024;MENDERITA;JIWA;0; Rp- 
3940;15;JAMBI;1502;150213;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3941;15;JAMBI;1502;150213;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3942;15;JAMBI;1502;150213;12/01/2024;MENDERITA;JIWA;0; Rp- 
3943;15;JAMBI;1502;150213;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3944;15;JAMBI;1502;150213;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3945;15;JAMBI;1502;150213;12/01/2024;MENDERITA;JIWA;0; Rp- 
3946;15;JAMBI;1502;150213;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3947;15;JAMBI;1502;150213;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3948;15;JAMBI;1502;150213;12/01/2024;MENDERITA;JIWA;0; Rp- 
3949;15;JAMBI;1502;150213;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3950;15;JAMBI;1502;150213;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
3951;15;JAMBI;1502;150213;12/01/2024;MENDERITA;JIWA;0; Rp- 
3952;15;JAMBI;1502;150213;12/01/2024;MENGUNGSI;JIWA;0; Rp- 
3953;15;JAMBI;1502;150224;12/01/2024;MENINGGAL DUNIA;JIWA;0; Rp- 
