id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;koperasi;tanggal badan hukum;aktif;bentuk koperasi;jenis koperasi;kelompok koperasi;sektor usaha;klasifikasi;kesehatan;anggota pria;anggota wanita;tahun_industri_usaha;bulan
1048;15;JAMBI;1504;150403;1504032019;KOPERASI PURNA BAKTI WREDATAMA;11/2/1990;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1049;15;JAMBI;1504;150403;1504032017;KOPERASI SINGKAWANG JAYA;1/9/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1050;15;JAMBI;1504;150403;1504031001;KOPERASI SYIRKAH MU AWANAH;4/12/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1051;15;JAMBI;1504;150403;1504032020;KOPERASI TARUNA BAKTI;5/3/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1052;15;JAMBI;1504;150403;1504031003;KOPERASI USAHA KARYA;5/3/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1053;15;JAMBI;1504;150403;1504031001;KOPERASI WANA YASA BT HARI;7/30/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1054;15;JAMBI;1504;150403;1504032016;KOPERASI WANITA EKA MULYA;3/29/1983;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1055;15;JAMBI;1504;150403;1504031001;KOPERASI ADYAKSA;12/31/1981;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1056;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI BHAKTI KENCANA;4/20/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1057;15;JAMBI;1504;150403;1504031001;KOPERASI FLORENCE HUSADA;1/11/1991;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1058;15;JAMBI;1504;150403;1504032014;KOPERASI DARUL SYA AFLAH;10/6/1997;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1059;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI KWARSA INDAH;8/31/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1060;15;JAMBI;1504;150403;1504031001;KOPERASI PENY PERT AGRI KULTURA;4/25/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1061;15;JAMBI;1504;150403;1504032011;KOPERASI UNIT DESA MITRA RAHARJA;12/21/2012;FALSE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;JUNI
1062;15;JAMBI;1504;150403;1504032011;KOPERASI TANI HUTAN OLAK DALAM;9/21/2000;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1063;15;JAMBI;1504;150403;1504031005;KOPERASI PEGAWAI NEGERI WANA LESTARI;10/9/1997;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1064;15;JAMBI;1504;150403;1504031001;KOPERASI KARYAWAN IN;6/8/1992;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1065;15;JAMBI;1504;150403;1504031001;KOPERASI PASSLING;2/4/1999;FALSE;Primer Kabupaten/Kota;Pemasaran;Kop. Pasar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1066;15;JAMBI;1504;150403;1504031001;KPN KANTOR DINAS BINA MARGA DAN PENGAIRAN;4/16/1988;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1067;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI TATTWAN ASIH;4/25/1991;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1068;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI TUT WURI HANDAYANI;4/21/1982;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1069;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI LEMTORO;4/27/1992;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1070;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI MTS MUARA BULIAN;10/31/1985;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1071;15;JAMBI;1504;150403;1504031005;KPN DINAS PEMBERDAYAAN MASYARAKAT DAN DESA PMD;2/20/1975;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1072;15;JAMBI;1504;150403;1504031001;KOPERASI KARYAWAN PRIMA;10/9/1997;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1073;15;JAMBI;1504;150403;1504031002;KOPERASI RAMADHAN;8/31/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1074;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGGERI REZEKI BERSAMA;10/7/1986;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1075;15;JAMBI;1504;150403;1504081008;KOPERASI UNIT DESA SEJAHTERA;10/21/1997;FALSE;Primer Kabupaten/Kota;Konsumen;KUD;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1076;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI SERUMPUN;1/25/1991;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1077;15;JAMBI;1504;150403;1504031003;KOPERASI SRI MULYA;8/13/1987;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1078;15;JAMBI;1504;150403;1504031001;KOPERASI TIRTA BATANGHARI;7/1/1993;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1079;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI SERBA USAHA;1/17/1984;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1080;15;JAMBI;1504;150403;1504031002;KOPERASI PONDOK PESANTREN ZULHIJAH;10/14/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Koppontren;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1081;15;JAMBI;1504;150403;1504031001;PRIMER KOPERASI VETERAN REPUBLIK INDONESIA PRIMKOVERI;12/19/1990;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Veteran;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1082;15;JAMBI;1504;150403;1504032007;KOPERASI PONDOK PESANTREN AL-MUHAJIRIN;11/12/2002;FALSE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA LAINNYA;-;-;0;0;-;JUNI
1083;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI CENTRE;4/6/1981;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;Cukup Berkualitas (CB);Cukup Sehat;5;21;2021;JUNI
1084;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI CIPTA RAHARJA;9/10/1997;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1085;15;JAMBI;1504;150403;1504031005;KOPERASI PEGAWAI NEGERI MEDIKA;1/1/1987;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1086;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI WAHANA BATANG HARI;2/4/1991;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1087;15;JAMBI;1504;150403;1504032019;KOPERASI PONDOK PESANTREN DARUL AUFA;10/14/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA LAINNYA;-;-;0;0;-;JUNI
1088;15;JAMBI;1504;150403;1504031001;KOPERASI AN NISA MUSLIMAT NU;12/22/2000;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1089;15;JAMBI;1504;150403;1504031005;KOPERASI PEGAWAI NEGERI BP-PLS JAMBI;2/15/2005;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1090;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI TRI DHARMA;5/13/1992;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1091;15;JAMBI;1504;150403;1504031003;KOPERASI SIMPAN PINJAM KARYA MULYA;4/23/1999;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Cukup Sehat;23;12;2023;JUNI
1092;15;JAMBI;1504;150403;1504031003;KOPERASI ELOK BERSAMA;8/25/2008;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1093;15;JAMBI;1504;150403;1504031005;KOPERASI ARO MANDIRI;12/30/2010;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1094;15;JAMBI;1504;150403;1504031005;KOPERASI PEGAWAI NEGERI TRANSMIGRASI;8/27/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1095;15;JAMBI;1504;150403;1504031005;KOPERASI PARGARA;5/15/2003;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1096;15;JAMBI;1504;150403;1504031005;KOPERASI PRODUSEN UNIT DESA SINAR TANI;3/23/1982;TRUE;Primer Kabupaten/Kota;Produsen;KUD;ANGKUTAN BERMOTOR UNTUK BARANG UMUM;Cukup Berkualitas (CB);Sehat;127;47;2021;JUNI
1097;15;JAMBI;1504;150403;1504031001;KOPERASI KERAMAT TINGGI;11/12/2002;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1098;15;JAMBI;1504;150403;1504081008;KOPERASI PEGAWAI NEGERI AL-BAROKAH;6/9/1990;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1099;15;JAMBI;1504;150403;1504032006;KOPERASI PRODUSEN TERUSAN JAYA BERKAH;11/29/2022;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;PERDAGANGAN ECERAN PUPUK DAN PEMBERANTAS HAMA;-;-;0;0;-;JUNI
1100;15;JAMBI;1504;150403;1504031005;KOPERASI SERBA USAHA HIMBAS;11/6/2005;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1101;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI PENGAYOMAN PENGADILAN NEGERI;11/22/1980;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;22;10;2021;JUNI
1102;15;JAMBI;1504;150403;1504031001;KOPERASI SIMPAN PINJAM PEGAWAI NEGERI PENGAYOMAN;7/21/1989;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Pegawai Negeri (KPRI);UNIT SIMPAN PINJAM KOPERASI PRIMER (USP KOPERASI PRIMER);-;-;46;20;2023;JUNI
1103;15;JAMBI;1504;150403;1504031005;KOPERASI SIMPAN PINJAM TEGAP;4/9/1992;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Cukup Sehat;10;8;2022;JUNI
1104;15;JAMBI;1504;150403;1504031005;KOPERASI PEGAWAI NEGERI BINA MANDIRI SMKN 1;10/9/1997;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Cukup Sehat;20;42;2022;JUNI
1105;15;JAMBI;1504;150403;1504031005;KOPERASI PRODUSEN SUKU ANAK DALAM SATU SATU TIGA;4/22/2022;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Serba Usaha;PERDAGANGAN ECERAN PUPUK DAN PEMBERANTAS HAMA;-;-;99;0;2022;JUNI
1106;15;JAMBI;1504;150403;1504032007;KOPERASI BMT AL-BALAD;4/2/2015;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1107;15;JAMBI;1504;150403;1504032017;KOPERASI PERKEBUNAN KARYA MAJU;11/2/2004;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1108;15;JAMBI;1504;150403;1504032017;KOPERASI JAMBI JAYA PRATAMA;3/19/2019;FALSE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1109;15;JAMBI;1504;150403;1504032019;KOPERASI SIMPAN PINJAM SUKSES SEJAHTERA BERSAMA;3/10/2014;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1110;15;JAMBI;1504;150403;1504032019;KOPERASI PRODUSEN JAMBI ANUGERAH MANDIRI;6/13/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;PERKEBUNAN BUAH KELAPA SAWIT;-;-;0;0;-;JUNI
1111;15;JAMBI;1504;150403;1504032019;KOPERASI PRODUSEN MAHKOTA INTAN PERMATA MAKMUR;7/12/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1112;15;JAMBI;1504;150403;1504031002;KOPERASI JAYA MANDIRI;3/8/1973;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Kepolisian;KOPERASI SIMPAN PINJAM PRIMER (KSP PRIMER);-;-;342;25;2022;JUNI
1113;15;JAMBI;1504;150403;1504031002;KOPERASI PRODUSEN SEPAKAT RAGAM ELOK;2/14/2020;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1114;15;JAMBI;1504;150403;1504031002;KOPERASI PEGAWAI NEGERI AL-IKHSAN;12/21/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1115;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI DINAS PENDAPATAN DAERAH;6/12/1996;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1116;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI AL-KAROMAH;12/4/1983;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Cukup Sehat;130;160;2021;JUNI
1117;15;JAMBI;1504;150403;1504031001;KOPERAS PEGAWAI NEGERI KOPENKABRI;5/17/1990;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1118;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI BAKTI HUSADA;10/21/1985;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);PERDAGANGAN BESAR BARANG PERCETAKAN DAN PENERBITAN DALAM BERBAGAI BENTUK;Cukup Berkualitas (CB);Cukup Sehat;200;343;2021;JUNI
1119;15;JAMBI;1504;150403;1504031001;KOPERASI ANUGRAH;4/9/2012;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1120;15;JAMBI;1504;150403;1504031001;KOPERASI SIMPAN PINJAM KKSS;2/17/2005;FALSE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA LAINNYA;-;-;0;0;-;JUNI
1121;15;JAMBI;1504;150403;1504031001;KOPERASI PEGAWAI NEGERI KOPENEGKABRI;5/5/1988;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1122;15;JAMBI;1504;150403;1504031005;KOPERASI PEGAWAI NEGERI PERDAMAIAN;9/20/2001;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;10;133;2021;JUNI
1123;15;JAMBI;1504;150403;1504031001;KOPERASI SABAR MENANTI BATANGHARI;5/16/2018;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1124;15;JAMBI;1504;150403;1504031001;KOPERASI SIMPAN PINJAM CITA PERSADA MAJU;10/7/2020;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Lainnya;KOPERASI SIMPAN PINJAM PRIMER (KSP PRIMER);-;-;0;0;-;JUNI
1125;15;JAMBI;1504;150403;1501192014;KOPERASI SIMPAN PINJAM BATANG HARI SUMBER REZEKI;10/13/2020;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Lainnya;KOPERASI SIMPAN PINJAM PRIMER (KSP PRIMER);Cukup Berkualitas (CB);Belum Dinilai;95;36;2021;JUNI
1126;15;JAMBI;1504;150403;1504031001;KOPERASI PRODUSEN BINTANG SEMBILAN NAHDLATUL ULAMA BATANG HARI;2/2/2022;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1127;15;JAMBI;1504;150403;1504031003;KOPERASI CAHAYA SENAMI;9/8/2006;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1128;15;JAMBI;1504;150403;1504031003;KOPERASI PRODUSEN DARUL QURAN AL ISLAMY;12/8/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1129;15;JAMBI;1504;150405;1504051002;KOPERASI AGRI WIDYA YASA;3/31/1996;FALSE;Primer Kabupaten/Kota;Pemasaran;Kop. Pasar;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
1130;15;JAMBI;1504;150405;1504051002;KOPERASI AWIN JAYA;7/6/1998;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1131;15;JAMBI;1504;150405;1504051002;KOPERASI LUBUK RUSO MANDIRI;6/1/2010;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1132;15;JAMBI;1504;150405;1504052011;KOPERASI MUSYAROKAH;4/23/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;JUNI
1133;15;JAMBI;1504;150405;1504052004;KOPERASI AGRI MADANI;8/3/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kopkar;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1134;15;JAMBI;1504;150405;1504052010;KOPERASI AUR JAYA;12/23/1998;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;JASA LAINNYA;-;-;0;0;-;JUNI
1135;15;JAMBI;1504;150405;1504052003;KOPERASI NGUDI RAHAYU;12/21/1998;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1136;15;JAMBI;1504;150405;1501022005;KOPERASI PERK SUMBER HARAPAN BAROKAH;10/18/1999;FALSE;Primer Kabupaten/Kota;Pemasaran;Kop. Pasar;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;JUNI
1137;15;JAMBI;1504;150405;1504052006;KOPERASI TANHUT HARAPAN JAYA;7/22/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1138;15;JAMBI;1504;150405;1504052004;KOPERASI TANI BERINGIN JAYA;5/14/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kopinkra;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1139;15;JAMBI;1504;150405;1504052007;KOPERASI CEMPEDAK BARIS;11/30/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1140;15;JAMBI;1504;150405;1504052012;KOPERASI TANI SAMA JAYA;7/6/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1141;15;JAMBI;1504;150405;1504052005;KOPERASI TUNAS BARU;7/28/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1142;15;JAMBI;1504;150405;1504052011;KOPERASI PEGAWAI NEGERI KARYA KITA;7/23/2001;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;JUNI
1143;15;JAMBI;1504;150405;1504052012;KOPERASI MENARA;7/29/1995;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1144;15;JAMBI;1504;150405;1504051002;KOPERASI NUSANTARA;5/6/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1145;15;JAMBI;1504;150405;1504051002;KOPERASI PAYUNG MAS;1/1/1975;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1146;15;JAMBI;1504;150405;1504032014;KOPERASI PONDOK PESANTREN DARUL SYAFIYAH;10/6/1997;FALSE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA LAINNYA;-;-;0;0;-;JUNI
1147;15;JAMBI;1504;150405;1504052012;KOPERASI TANI HUTAN SINAR JAYA;4/10/2000;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;JUNI
1148;15;JAMBI;1504;150405;1504051002;KOPERASI ARTHA MAS;3/6/2006;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;JUNI
1149;15;JAMBI;1504;150405;1504051002;KOPERASI PRODUSEN SAWIT DANO BANGKO;9/25/2008;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;PENYEDIA JASA PEMBAYARAN (PJP);Cukup Berkualitas (CB);Belum Dinilai;202;0;2021;JUNI
1150;15;JAMBI;1504;150405;1504051002;KOPERASI PRODUSEN DARUL ULUM MULIA;12/19/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1151;15;JAMBI;1504;150405;1504052004;KOPERASI PRODUSEN KAMPUNG LUBUK BETUAH;8/30/2022;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;ANGKUTAN BERMOTOR UNTUK BARANG UMUM;-;-;0;0;-;JUNI
1152;15;JAMBI;1504;150405;1504052004;KOPERASI JASA AGRIWIDYA YASA BAPELTAN;8/31/1996;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Pegawai Negeri (KPRI);UNIT SIMPAN PINJAM KOPERASI PRIMER (USP KOPERASI PRIMER);-;-;76;29;2022;JUNI
1153;15;JAMBI;1504;150405;1504052009;KOPERASI TANI HUTAN BETUNG;9/17/2003;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1154;15;JAMBI;1504;150405;1504052009;KOPERASI INDUSTRI KERAJINAN RAKYAT SETIA KAWAN;2/1/1996;TRUE;Primer Kabupaten/Kota;Produsen;Kopinkra;PERDAGANGAN ECERAN BARANG KERAJINAN DARI KAYU, BAMBU, ROTAN, PANDAN, RUMPUT DAN SEJENISNYA;Cukup Berkualitas (CB);Cukup Sehat;14;0;2021;JUNI
1155;15;JAMBI;1504;150405;1502032021;KOPERASI CAHAYA BHAKTI;7/2/2002;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
1156;15;JAMBI;1504;150405;1501022005;KOPERASI PRODUSEN UMMUL MASAKIN MAARIF;12/7/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;JUNI
