no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kondisi_korban;satuan;jumlah_kejadian; jumlah_kerugian ;tahun
836;15;JAMBI;1505;150506;06/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
837;15;JAMBI;1505;150506;06/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
838;15;JAMBI;1501;150123;10/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
839;15;JAMBI;1501;150123;10/02/2024;MENDERITA;JIWA;750; Rp-   ;2024
840;15;JAMBI;1501;150123;10/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
841;15;JAMBI;1507;150701;12/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
842;15;JAMBI;1507;150701;12/02/2024;MENDERITA;JIWA;1; Rp-   ;2024
843;15;JAMBI;1507;150701;12/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
844;15;JAMBI;1507;150709;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
845;15;JAMBI;1507;150709;17/02/2024;MENDERITA;JIWA;4; Rp-   ;2024
846;15;JAMBI;1507;150709;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
847;15;JAMBI;1501;150123;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
848;15;JAMBI;1501;150123;17/02/2024;MENDERITA;JIWA;4; Rp-   ;2024
849;15;JAMBI;1501;150123;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
850;15;JAMBI;1509;150901;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
851;15;JAMBI;1509;150901;17/02/2024;MENDERITA;JIWA;1500; Rp-   ;2024
852;15;JAMBI;1509;150901;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
853;15;JAMBI;1509;150901;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
854;15;JAMBI;1509;150901;17/02/2024;MENDERITA;JIWA;817; Rp-   ;2024
855;15;JAMBI;1509;150901;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
856;15;JAMBI;1509;150901;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
857;15;JAMBI;1509;150901;17/02/2024;MENDERITA;JIWA;1845; Rp-   ;2024
858;15;JAMBI;1509;150901;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
859;15;JAMBI;1509;150901;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
860;15;JAMBI;1509;150901;17/02/2024;MENDERITA;JIWA;940; Rp-   ;2024
861;15;JAMBI;1509;150901;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
862;15;JAMBI;1509;150901;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
863;15;JAMBI;1509;150901;17/02/2024;MENDERITA;JIWA;4070; Rp-   ;2024
864;15;JAMBI;1509;150901;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
865;15;JAMBI;1509;150911;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
866;15;JAMBI;1509;150911;17/02/2024;MENDERITA;JIWA;494; Rp-   ;2024
867;15;JAMBI;1509;150911;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
868;15;JAMBI;1509;150911;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
869;15;JAMBI;1509;150911;17/02/2024;MENDERITA;JIWA;234; Rp-   ;2024
870;15;JAMBI;1509;150911;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
871;15;JAMBI;1509;150911;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
872;15;JAMBI;1509;150911;17/02/2024;MENDERITA;JIWA;82; Rp-   ;2024
873;15;JAMBI;1509;150911;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
874;15;JAMBI;1509;150903;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
875;15;JAMBI;1509;150903;17/02/2024;MENDERITA;JIWA;1004; Rp-   ;2024
876;15;JAMBI;1509;150903;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
877;15;JAMBI;1509;150903;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
878;15;JAMBI;1509;150903;17/02/2024;MENDERITA;JIWA;1901; Rp-   ;2024
879;15;JAMBI;1509;150903;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
880;15;JAMBI;1509;150903;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
881;15;JAMBI;1509;150903;17/02/2024;MENDERITA;JIWA;5217; Rp-   ;2024
882;15;JAMBI;1509;150903;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
883;15;JAMBI;1509;150903;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
884;15;JAMBI;1509;150903;17/02/2024;MENDERITA;JIWA;2082; Rp-   ;2024
885;15;JAMBI;1509;150903;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
886;15;JAMBI;1509;150903;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
887;15;JAMBI;1509;150903;17/02/2024;MENDERITA;JIWA;116; Rp-   ;2024
888;15;JAMBI;1509;150903;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
889;15;JAMBI;1509;150903;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
890;15;JAMBI;1509;150903;17/02/2024;MENDERITA;JIWA;514; Rp-   ;2024
891;15;JAMBI;1509;150903;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
892;15;JAMBI;1509;150903;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
893;15;JAMBI;1509;150903;17/02/2024;MENDERITA;JIWA;50; Rp-   ;2024
894;15;JAMBI;1509;150903;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
895;15;JAMBI;1509;150903;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
896;15;JAMBI;1509;150903;17/02/2024;MENDERITA;JIWA;238; Rp-   ;2024
897;15;JAMBI;1509;150903;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
898;15;JAMBI;1509;150910;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
899;15;JAMBI;1509;150910;17/02/2024;MENDERITA;JIWA;469; Rp-   ;2024
900;15;JAMBI;1509;150910;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
901;15;JAMBI;1509;150910;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
902;15;JAMBI;1509;150910;17/02/2024;MENDERITA;JIWA;532; Rp-   ;2024
903;15;JAMBI;1509;150910;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
904;15;JAMBI;1509;150910;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
905;15;JAMBI;1509;150910;17/02/2024;MENDERITA;JIWA;47; Rp-   ;2024
906;15;JAMBI;1509;150910;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
907;15;JAMBI;1509;150910;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
908;15;JAMBI;1509;150910;17/02/2024;MENDERITA;JIWA;172; Rp-   ;2024
909;15;JAMBI;1509;150910;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
910;15;JAMBI;1509;150905;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
911;15;JAMBI;1509;150905;17/02/2024;MENDERITA;JIWA;814; Rp-   ;2024
912;15;JAMBI;1509;150905;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
913;15;JAMBI;1509;150905;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
914;15;JAMBI;1509;150905;17/02/2024;MENDERITA;JIWA;639; Rp-   ;2024
915;15;JAMBI;1509;150905;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
916;15;JAMBI;1509;150905;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
917;15;JAMBI;1509;150905;17/02/2024;MENDERITA;JIWA;2397; Rp-   ;2024
918;15;JAMBI;1509;150905;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
919;15;JAMBI;1509;150905;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
920;15;JAMBI;1509;150905;17/02/2024;MENDERITA;JIWA;708; Rp-   ;2024
921;15;JAMBI;1509;150905;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
922;15;JAMBI;1509;150905;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
923;15;JAMBI;1509;150905;17/02/2024;MENDERITA;JIWA;180; Rp-   ;2024
924;15;JAMBI;1509;150905;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
925;15;JAMBI;1509;150902;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
926;15;JAMBI;1509;150902;17/02/2024;MENDERITA;JIWA;1189; Rp-   ;2024
927;15;JAMBI;1509;150902;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
928;15;JAMBI;1509;150902;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
929;15;JAMBI;1509;150902;17/02/2024;MENDERITA;JIWA;301; Rp-   ;2024
930;15;JAMBI;1509;150902;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
931;15;JAMBI;1509;150902;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
932;15;JAMBI;1509;150902;17/02/2024;MENDERITA;JIWA;681; Rp-   ;2024
933;15;JAMBI;1509;150902;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
934;15;JAMBI;1509;150902;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
935;15;JAMBI;1509;150902;17/02/2024;MENDERITA;JIWA;918; Rp-   ;2024
936;15;JAMBI;1509;150902;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
937;15;JAMBI;1509;150902;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
938;15;JAMBI;1509;150902;17/02/2024;MENDERITA;JIWA;1176; Rp-   ;2024
939;15;JAMBI;1509;150902;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
940;15;JAMBI;1509;150902;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
941;15;JAMBI;1509;150902;17/02/2024;MENDERITA;JIWA;160; Rp-   ;2024
942;15;JAMBI;1509;150902;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
943;15;JAMBI;1509;150902;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
944;15;JAMBI;1509;150902;17/02/2024;MENDERITA;JIWA;449; Rp-   ;2024
945;15;JAMBI;1509;150902;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
946;15;JAMBI;1509;150909;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
947;15;JAMBI;1509;150909;17/02/2024;MENDERITA;JIWA;41; Rp-   ;2024
948;15;JAMBI;1509;150909;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
949;15;JAMBI;1509;150909;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
950;15;JAMBI;1509;150909;17/02/2024;MENDERITA;JIWA;929; Rp-   ;2024
951;15;JAMBI;1509;150909;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
952;15;JAMBI;1509;150905;17/02/2024;MENINGGAL DUNIA;JIWA;1; Rp-   ;2024
953;15;JAMBI;1509;150905;17/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
954;15;JAMBI;1509;150905;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
955;15;JAMBI;1506;150604;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
956;15;JAMBI;1506;150604;17/02/2024;MENDERITA;JIWA;56; Rp-   ;2024
957;15;JAMBI;1506;150604;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
958;15;JAMBI;1506;150604;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
959;15;JAMBI;1506;150604;17/02/2024;MENDERITA;JIWA;28; Rp-   ;2024
960;15;JAMBI;1506;150604;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
961;15;JAMBI;1506;150604;17/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
962;15;JAMBI;1506;150604;17/02/2024;MENDERITA;JIWA;47; Rp-   ;2024
963;15;JAMBI;1506;150604;17/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
964;15;JAMBI;1507;150710;18/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
965;15;JAMBI;1507;150710;18/02/2024;MENDERITA;JIWA;88; Rp-   ;2024
966;15;JAMBI;1507;150710;18/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
967;15;JAMBI;1507;150710;18/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
968;15;JAMBI;1507;150710;18/02/2024;MENDERITA;JIWA;76; Rp-   ;2024
969;15;JAMBI;1507;150710;18/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
970;15;JAMBI;1507;150710;18/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
971;15;JAMBI;1507;150710;18/02/2024;MENDERITA;JIWA;70; Rp-   ;2024
972;15;JAMBI;1507;150710;18/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
973;15;JAMBI;1507;150710;18/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
974;15;JAMBI;1507;150710;18/02/2024;MENDERITA;JIWA;33; Rp-   ;2024
975;15;JAMBI;1507;150710;18/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
976;15;JAMBI;1507;150710;18/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
977;15;JAMBI;1507;150710;18/02/2024;MENDERITA;JIWA;111; Rp-   ;2024
978;15;JAMBI;1507;150710;18/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
979;15;JAMBI;1502;150205;20/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
980;15;JAMBI;1502;150205;20/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
981;15;JAMBI;1502;150205;20/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
982;15;JAMBI;1502;150202;20/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
983;15;JAMBI;1502;150202;20/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
984;15;JAMBI;1502;150202;20/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
985;15;JAMBI;1504;150406;21/02/2024;MENINGGAL DUNIA;JIWA;3; Rp-   ;2024
986;15;JAMBI;1504;150406;21/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
987;15;JAMBI;1504;150406;21/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
988;15;JAMBI;1504;150402;21/02/2024;MENINGGAL DUNIA;JIWA;0;Rp30,000,000;2024
989;15;JAMBI;1504;150402;21/02/2024;MENDERITA;JIWA;0;Rp30,000,000;2024
990;15;JAMBI;1504;150402;21/02/2024;MENGUNGSI;JIWA;5;Rp30,000,000;2024
991;15;JAMBI;1572;157202;22/02/2024;MENINGGAL DUNIA;JIWA;0;Rp35,000,000;2024
992;15;JAMBI;1572;157202;22/02/2024;MENDERITA;JIWA;0;Rp35,000,000;2024
993;15;JAMBI;1572;157202;22/02/2024;MENGUNGSI;JIWA;0;Rp35,000,000;2024
994;15;JAMBI;1508;150804;24/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
995;15;JAMBI;1508;150804;24/02/2024;MENDERITA;JIWA;40; Rp-   ;2024
996;15;JAMBI;1508;150804;24/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
997;15;JAMBI;1572;157202;26/02/2024;MENINGGAL DUNIA;JIWA;0;Rp13,000,000;2024
998;15;JAMBI;1572;157202;26/02/2024;MENDERITA;JIWA;0;Rp13,000,000;2024
999;15;JAMBI;1572;157202;26/02/2024;MENGUNGSI;JIWA;0;Rp13,000,000;2024
1000;15;JAMBI;1508;150804;27/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1001;15;JAMBI;1508;150804;27/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
1002;15;JAMBI;1508;150804;27/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1003;15;JAMBI;1508;150802;27/02/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1004;15;JAMBI;1508;150802;27/02/2024;MENDERITA;JIWA;0; Rp-   ;2024
1005;15;JAMBI;1508;150802;27/02/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1006;15;JAMBI;1507;150711;01/03/2024;MENINGGAL DUNIA;JIWA;0;Rp62,000,000;2024
1007;15;JAMBI;1507;150711;01/03/2024;MENDERITA;JIWA;1;Rp62,000,000;2024
1008;15;JAMBI;1507;150711;01/03/2024;MENGUNGSI;JIWA;0;Rp62,000,000;2024
1009;15;JAMBI;1502;150216;02/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1010;15;JAMBI;1502;150216;02/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1011;15;JAMBI;1502;150216;02/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1012;15;JAMBI;1506;150602;03/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1013;15;JAMBI;1506;150602;03/03/2024;MENDERITA;JIWA;4; Rp-   ;2024
1014;15;JAMBI;1506;150602;03/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1015;15;JAMBI;1501;150107;03/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1016;15;JAMBI;1501;150107;03/03/2024;MENDERITA;JIWA;64; Rp-   ;2024
1017;15;JAMBI;1501;150107;03/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1018;15;JAMBI;1501;150107;04/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1019;15;JAMBI;1501;150107;04/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1020;15;JAMBI;1501;150107;04/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1021;15;JAMBI;1502;150224;04/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1022;15;JAMBI;1502;150224;04/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1023;15;JAMBI;1502;150224;04/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1024;15;JAMBI;1506;150602;06/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1025;15;JAMBI;1506;150602;06/03/2024;MENDERITA;JIWA;4; Rp-   ;2024
1026;15;JAMBI;1506;150602;06/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1027;15;JAMBI;1504;150403;07/03/2024;MENINGGAL DUNIA;JIWA;0;Rp90,480,000;2024
1028;15;JAMBI;1504;150403;07/03/2024;MENDERITA;JIWA;0;Rp90,480,000;2024
1029;15;JAMBI;1504;150403;07/03/2024;MENGUNGSI;JIWA;6;Rp90,480,000;2024
1030;15;JAMBI;1502;150218;07/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1031;15;JAMBI;1502;150218;07/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1032;15;JAMBI;1502;150218;07/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1033;15;JAMBI;1501;150117;08/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1034;15;JAMBI;1501;150117;08/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1035;15;JAMBI;1501;150117;08/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1036;15;JAMBI;1501;150106;11/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1037;15;JAMBI;1501;150106;11/03/2024;MENDERITA;JIWA;4; Rp-   ;2024
1038;15;JAMBI;1501;150106;11/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1039;15;JAMBI;1501;150116;12/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1040;15;JAMBI;1501;150116;12/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1041;15;JAMBI;1501;150116;12/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1042;15;JAMBI;1501;150120;13/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1043;15;JAMBI;1501;150120;13/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1044;15;JAMBI;1501;150120;13/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1045;15;JAMBI;1501;150107;14/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1046;15;JAMBI;1501;150107;14/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1047;15;JAMBI;1501;150107;14/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1048;15;JAMBI;1502;150217;18/03/2024;MENINGGAL DUNIA;JIWA;1; Rp-   ;2024
1049;15;JAMBI;1502;150217;18/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1050;15;JAMBI;1502;150217;18/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1051;15;JAMBI;1502;150217;23/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1052;15;JAMBI;1502;150217;23/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1053;15;JAMBI;1502;150217;23/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1054;15;JAMBI;1502;150204;23/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1055;15;JAMBI;1502;150204;23/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1056;15;JAMBI;1502;150204;23/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1057;15;JAMBI;1502;150212;23/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1058;15;JAMBI;1502;150212;23/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1059;15;JAMBI;1502;150212;23/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1060;15;JAMBI;1507;150705;25/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1061;15;JAMBI;1507;150705;25/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1062;15;JAMBI;1507;150705;25/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1063;15;JAMBI;1501;150108;26/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1064;15;JAMBI;1501;150108;26/03/2024;MENDERITA;JIWA;7; Rp-   ;2024
1065;15;JAMBI;1501;150108;26/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1066;15;JAMBI;1504;150406;30/03/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1067;15;JAMBI;1504;150406;30/03/2024;MENDERITA;JIWA;0; Rp-   ;2024
1068;15;JAMBI;1504;150406;30/03/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1069;15;JAMBI;1502;150212;02/04/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1070;15;JAMBI;1502;150212;02/04/2024;MENDERITA;JIWA;0; Rp-   ;2024
1071;15;JAMBI;1502;150212;02/04/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1072;15;JAMBI;1502;150212;05/04/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1073;15;JAMBI;1502;150212;05/04/2024;MENDERITA;JIWA;0; Rp-   ;2024
1074;15;JAMBI;1502;150212;05/04/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1075;15;JAMBI;1505;150509;05/04/2024;MENINGGAL DUNIA;JIWA;0;Rp175,000,000;2024
1076;15;JAMBI;1505;150509;05/04/2024;MENDERITA;JIWA;0;Rp175,000,000;2024
1077;15;JAMBI;1505;150509;05/04/2024;MENGUNGSI;JIWA;0;Rp175,000,000;2024
1078;15;JAMBI;1505;150504;07/04/2024;MENINGGAL DUNIA;JIWA;0;Rp200,000,000;2024
1079;15;JAMBI;1505;150504;07/04/2024;MENDERITA;JIWA;0;Rp200,000,000;2024
1080;15;JAMBI;1505;150504;07/04/2024;MENGUNGSI;JIWA;0;Rp200,000,000;2024
1081;15;JAMBI;1507;150701;10/04/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1082;15;JAMBI;1507;150701;10/04/2024;MENDERITA;JIWA;4; Rp-   ;2024
1083;15;JAMBI;1507;150701;10/04/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1084;15;JAMBI;1501;150119;10/04/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1085;15;JAMBI;1501;150119;10/04/2024;MENDERITA;JIWA;0; Rp-   ;2024
1086;15;JAMBI;1501;150119;10/04/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1087;15;JAMBI;1501;150101;11/04/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1088;15;JAMBI;1501;150101;11/04/2024;MENDERITA;JIWA;36; Rp-   ;2024
1089;15;JAMBI;1501;150101;11/04/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1090;15;JAMBI;1501;150108;20/04/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1091;15;JAMBI;1501;150108;20/04/2024;MENDERITA;JIWA;0; Rp-   ;2024
1092;15;JAMBI;1501;150108;20/04/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1093;15;JAMBI;1501;150101;22/04/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1094;15;JAMBI;1501;150101;22/04/2024;MENDERITA;JIWA;0; Rp-   ;2024
1095;15;JAMBI;1501;150101;22/04/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1096;15;JAMBI;1507;150707;23/04/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1097;15;JAMBI;1507;150707;23/04/2024;MENDERITA;JIWA;1; Rp-   ;2024
1098;15;JAMBI;1507;150707;23/04/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1099;15;JAMBI;1501;150117;24/04/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1100;15;JAMBI;1501;150117;24/04/2024;MENDERITA;JIWA;147; Rp-   ;2024
1101;15;JAMBI;1501;150117;24/04/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1102;15;JAMBI;1501;150116;25/04/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1103;15;JAMBI;1501;150116;25/04/2024;MENDERITA;JIWA;0; Rp-   ;2024
1104;15;JAMBI;1501;150116;25/04/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1105;15;JAMBI;1572;157206;26/04/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1106;15;JAMBI;1572;157206;26/04/2024;MENDERITA;JIWA;27; Rp-   ;2024
1107;15;JAMBI;1572;157206;26/04/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1108;15;JAMBI;1572;157204;26/04/2024;MENINGGAL DUNIA;JIWA;0; Rp-   ;2024
1109;15;JAMBI;1572;157204;26/04/2024;MENDERITA;JIWA;535; Rp-   ;2024
1110;15;JAMBI;1572;157204;26/04/2024;MENGUNGSI;JIWA;0; Rp-   ;2024
1111;15;JAMBI;1572;157206;26/04/2024;MENINGGAL DUNIA;JIWA;0;Rp50,000,000;2024
