id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kondisi_korban;satuan;jumlah_kejadian
1204;;JAMBI;;;29/12/2023;KOLAM;HA;0
1205;;JAMBI;;;29/12/2023;IRIGASI;HA;0
1206;;JAMBI;;;17/12/2023;MENINGGAL DUNIA;JIWA;0
1207;;JAMBI;;;17/12/2023;HILANG;JIWA;0
1208;;JAMBI;;;17/12/2023;LUKA;JIWA;0
1209;;JAMBI;;;17/12/2023;MENDERITA;JIWA;0
1210;;JAMBI;;;17/12/2023;MENGUNGSI;JIWA;0
1211;;JAMBI;;;17/12/2023;RUMAH RUSAK BERAT;UNIT;0
1212;;JAMBI;;;17/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1213;;JAMBI;;;17/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1214;;JAMBI;;;17/12/2023;RUMAH TERENDAM;UNIT;0
1215;;JAMBI;;;17/12/2023;SARANA PENDIDIKAN;UNIT;0
1216;;JAMBI;;;17/12/2023;SARANA IBADAH;UNIT;0
1217;;JAMBI;;;17/12/2023;SARANA KESEHATAN;UNIT;0
1218;;JAMBI;;;17/12/2023;PERKANTORAN;UNIT;0
1219;;JAMBI;;;17/12/2023;BANGUNAN LAIN;UNIT;0
1220;;JAMBI;;;17/12/2023;JEMBATAN;UNIT;0
1221;;JAMBI;;;17/12/2023;JALAN;KM;0
1222;;JAMBI;;;17/12/2023;SAWAH;HA;0
1223;;JAMBI;;;17/12/2023;KEBUN/HUTAN;HA;0
1224;;JAMBI;;;17/12/2023;KOLAM;HA;0
1225;;JAMBI;;;17/12/2023;IRIGASI;HA;0
1226;;JAMBI;;;30/12/2023;MENINGGAL DUNIA;JIWA;0
1227;;JAMBI;;;30/12/2023;HILANG;JIWA;0
1228;;JAMBI;;;30/12/2023;LUKA;JIWA;0
1229;;JAMBI;;;30/12/2023;MENDERITA;JIWA;0
1230;;JAMBI;;;30/12/2023;MENGUNGSI;JIWA;0
1231;;JAMBI;;;30/12/2023;RUMAH RUSAK BERAT;UNIT;0
1232;;JAMBI;;;30/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1233;;JAMBI;;;30/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1234;;JAMBI;;;30/12/2023;RUMAH TERENDAM;UNIT;0
1235;;JAMBI;;;30/12/2023;SARANA PENDIDIKAN;UNIT;0
1236;;JAMBI;;;30/12/2023;SARANA IBADAH;UNIT;0
1237;;JAMBI;;;30/12/2023;SARANA KESEHATAN;UNIT;0
1238;;JAMBI;;;30/12/2023;PERKANTORAN;UNIT;0
1239;;JAMBI;;;30/12/2023;BANGUNAN LAIN;UNIT;0
1240;;JAMBI;;;30/12/2023;JEMBATAN;UNIT;0
1241;;JAMBI;;;30/12/2023;JALAN;KM;0
1242;;JAMBI;;;30/12/2023;SAWAH;HA;0
1243;;JAMBI;;;30/12/2023;KEBUN/HUTAN;HA;0
1244;;JAMBI;;;30/12/2023;KOLAM;HA;0
1245;;JAMBI;;;30/12/2023;IRIGASI;HA;0
1246;;JAMBI;;;31/12/2023;MENINGGAL DUNIA;JIWA;0
1247;;JAMBI;;;31/12/2023;HILANG;JIWA;0
1248;;JAMBI;;;31/12/2023;LUKA;JIWA;0
1249;;JAMBI;;;31/12/2023;MENDERITA;JIWA;0
1250;;JAMBI;;;31/12/2023;MENGUNGSI;JIWA;0
1251;;JAMBI;;;31/12/2023;RUMAH RUSAK BERAT;UNIT;0
1252;;JAMBI;;;31/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1253;;JAMBI;;;31/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1254;;JAMBI;;;31/12/2023;RUMAH TERENDAM;UNIT;0
1255;;JAMBI;;;31/12/2023;SARANA PENDIDIKAN;UNIT;0
1256;;JAMBI;;;31/12/2023;SARANA IBADAH;UNIT;0
1257;;JAMBI;;;31/12/2023;SARANA KESEHATAN;UNIT;0
1258;;JAMBI;;;31/12/2023;PERKANTORAN;UNIT;0
1259;;JAMBI;;;31/12/2023;BANGUNAN LAIN;UNIT;0
1260;;JAMBI;;;31/12/2023;JEMBATAN;UNIT;0
1261;;JAMBI;;;31/12/2023;JALAN;KM;0
1262;;JAMBI;;;31/12/2023;SAWAH;HA;0
1263;;JAMBI;;;31/12/2023;KEBUN/HUTAN;HA;0
1264;;JAMBI;;;31/12/2023;KOLAM;HA;0
1265;;JAMBI;;;31/12/2023;IRIGASI;HA;0
1266;;JAMBI;;;31/12/2023;MENINGGAL DUNIA;JIWA;0
1267;;JAMBI;;;31/12/2023;HILANG;JIWA;0
1268;;JAMBI;;;31/12/2023;LUKA;JIWA;0
1269;;JAMBI;;;31/12/2023;MENDERITA;JIWA;0
1270;;JAMBI;;;31/12/2023;MENGUNGSI;JIWA;0
1271;;JAMBI;;;31/12/2023;RUMAH RUSAK BERAT;UNIT;0
1272;;JAMBI;;;31/12/2023;RUMAH RUSAK SEDANG;UNIT;0
1273;;JAMBI;;;31/12/2023;RUMAH RUSAK RINGAN;UNIT;0
1274;;JAMBI;;;31/12/2023;RUMAH TERENDAM;UNIT;0
1275;;JAMBI;;;31/12/2023;SARANA PENDIDIKAN;UNIT;0
1276;;JAMBI;;;31/12/2023;SARANA IBADAH;UNIT;0
1277;;JAMBI;;;31/12/2023;SARANA KESEHATAN;UNIT;0
1278;;JAMBI;;;31/12/2023;PERKANTORAN;UNIT;0
1279;;JAMBI;;;31/12/2023;BANGUNAN LAIN;UNIT;0
1280;;JAMBI;;;31/12/2023;JEMBATAN;UNIT;0
1281;;JAMBI;;;31/12/2023;JALAN;KM;0
1282;;JAMBI;;;31/12/2023;SAWAH;HA;0
1283;;JAMBI;;;31/12/2023;KEBUN/HUTAN;HA;0
1284;;JAMBI;;;31/12/2023;KOLAM;HA;0
1285;;JAMBI;;;31/12/2023;IRIGASI;HA;0
1286;;JAMBI;;;10/01/2024;MENINGGAL DUNIA;JIWA;0
1287;;JAMBI;;;10/01/2024;HILANG;JIWA;0
1288;;JAMBI;;;10/01/2024;LUKA;JIWA;0
1289;;JAMBI;;;10/01/2024;MENDERITA;JIWA;0
1290;;JAMBI;;;10/01/2024;MENGUNGSI;JIWA;0
1291;;JAMBI;;;10/01/2024;RUMAH TERENDAM;UNIT;0
1292;;JAMBI;;;10/01/2024;RUMAH TERENDAM;UNIT;0
1293;;JAMBI;;;10/01/2024;RUMAH TERENDAM;UNIT;0
1294;;JAMBI;;;10/01/2024;RUMAH TERENDAM;UNIT;0
1295;;JAMBI;;;10/01/2024;SARANA PENDIDIKAN;UNIT;0
1296;;JAMBI;;;10/01/2024;SARANA PENDIDIKAN;UNIT;0
1297;;JAMBI;;;10/01/2024;SARANA PENDIDIKAN;UNIT;0
1298;;JAMBI;;;10/01/2024;PERKANTORAN;UNIT;0
1299;;JAMBI;;;10/01/2024;BANGUNAN LAIN;UNIT;0
1300;;JAMBI;;;10/01/2024;JEMBATAN;UNIT;0
1301;;JAMBI;;;10/01/2024;JALAN;KM;0
1302;;JAMBI;;;10/01/2024;SAWAH;HA;0
1303;;JAMBI;;;10/01/2024;KEBUN;HEKTAR;0
1304;;JAMBI;;;10/01/2024;KOLAM;HA;0
1305;;JAMBI;;;10/01/2024;IRIGASI;HA;0
1306;;JAMBI;;;05/01/2024;MENINGGAL DUNIA;JIWA;0
1307;;JAMBI;;;05/01/2024;HILANG;JIWA;0
1308;;JAMBI;;;05/01/2024;LUKA;JIWA;0
1309;;JAMBI;;;05/01/2024;MENDERITA;JIWA;18
1310;;JAMBI;;;05/01/2024;MENGUNGSI;JIWA;0
1311;;JAMBI;;;05/01/2024;RUMAH TERENDAM;UNIT;0
1312;;JAMBI;;;05/01/2024;RUMAH TERENDAM;UNIT;0
1313;;JAMBI;;;05/01/2024;RUMAH TERENDAM;UNIT;0
1314;;JAMBI;;;05/01/2024;RUMAH TERENDAM;UNIT;0
1315;;JAMBI;;;05/01/2024;SARANA PENDIDIKAN;UNIT;0
1316;;JAMBI;;;05/01/2024;SARANA PENDIDIKAN;UNIT;0
1317;;JAMBI;;;05/01/2024;SARANA PENDIDIKAN;UNIT;0
1318;;JAMBI;;;05/01/2024;PERKANTORAN;UNIT;0
1319;;JAMBI;;;05/01/2024;BANGUNAN LAIN;UNIT;0
1320;;JAMBI;;;05/01/2024;JEMBATAN;UNIT;0
1321;;JAMBI;;;05/01/2024;JALAN;KM;18
1322;;JAMBI;;;05/01/2024;SAWAH;HA;0
1323;;JAMBI;;;05/01/2024;KEBUN;HEKTAR;0
1324;;JAMBI;;;05/01/2024;KOLAM;HA;0
1325;;JAMBI;;;05/01/2024;IRIGASI;HA;0
1326;;JAMBI;;;05/01/2024;MENINGGAL DUNIA;JIWA;0
1327;;JAMBI;;;05/01/2024;HILANG;JIWA;0
1328;;JAMBI;;;05/01/2024;LUKA;JIWA;0
1329;;JAMBI;;;05/01/2024;MENDERITA;JIWA;0
1330;;JAMBI;;;05/01/2024;MENGUNGSI;JIWA;0
1331;;JAMBI;;;05/01/2024;RUMAH TERENDAM;UNIT;0
1332;;JAMBI;;;05/01/2024;RUMAH TERENDAM;UNIT;0
1333;;JAMBI;;;05/01/2024;RUMAH TERENDAM;UNIT;0
1334;;JAMBI;;;05/01/2024;RUMAH TERENDAM;UNIT;0
1335;;JAMBI;;;05/01/2024;SARANA PENDIDIKAN;UNIT;0
1336;;JAMBI;;;05/01/2024;SARANA PENDIDIKAN;UNIT;0
1337;;JAMBI;;;05/01/2024;SARANA PENDIDIKAN;UNIT;0
1338;;JAMBI;;;05/01/2024;PERKANTORAN;UNIT;0
1339;;JAMBI;;;05/01/2024;BANGUNAN LAIN;UNIT;0
1340;;JAMBI;;;05/01/2024;JEMBATAN;UNIT;0
1341;;JAMBI;;;05/01/2024;JALAN;KM;18
1342;;JAMBI;;;05/01/2024;SAWAH;HA;0
1343;;JAMBI;;;05/01/2024;KEBUN;HEKTAR;0
1344;;JAMBI;;;05/01/2024;KOLAM;HA;0
1345;;JAMBI;;;05/01/2024;IRIGASI;HA;0
1346;;JAMBI;;;10/01/2024;MENINGGAL DUNIA;JIWA;0
1347;;JAMBI;;;10/01/2024;HILANG;JIWA;0
1348;;JAMBI;;;10/01/2024;LUKA;JIWA;0
1349;;JAMBI;;;10/01/2024;MENDERITA;JIWA;0
1350;;JAMBI;;;10/01/2024;MENGUNGSI;JIWA;0
1351;;JAMBI;;;10/01/2024;RUMAH TERENDAM;UNIT;0
1352;;JAMBI;;;10/01/2024;RUMAH TERENDAM;UNIT;0
1353;;JAMBI;;;10/01/2024;RUMAH TERENDAM;UNIT;0
1354;;JAMBI;;;10/01/2024;RUMAH TERENDAM;UNIT;0
1355;;JAMBI;;;10/01/2024;SARANA PENDIDIKAN;UNIT;0
1356;;JAMBI;;;10/01/2024;SARANA PENDIDIKAN;UNIT;0
1357;;JAMBI;;;10/01/2024;SARANA PENDIDIKAN;UNIT;0
1358;;JAMBI;;;10/01/2024;PERKANTORAN;UNIT;0
1359;;JAMBI;;;10/01/2024;BANGUNAN LAIN;UNIT;0
1360;;JAMBI;;;10/01/2024;JEMBATAN;UNIT;0
1361;;JAMBI;;;10/01/2024;JALAN;KM;0
1362;;JAMBI;;;10/01/2024;SAWAH;HA;0
1363;;JAMBI;;;10/01/2024;KEBUN;HEKTAR;0
1364;;JAMBI;;;10/01/2024;KOLAM;HA;0
1365;;JAMBI;;;10/01/2024;IRIGASI;HA;0
1366;;JAMBI;;;23/01/2024;MENINGGAL DUNIA;JIWA;0
1367;;JAMBI;;;23/01/2024;HILANG;JIWA;0
1368;;JAMBI;;;23/01/2024;LUKA;JIWA;0
1369;;JAMBI;;;23/01/2024;MENDERITA;JIWA;0
1370;;JAMBI;;;23/01/2024;MENGUNGSI;JIWA;0
1371;;JAMBI;;;23/01/2024;RUMAH TERENDAM;UNIT;0
1372;;JAMBI;;;23/01/2024;RUMAH TERENDAM;UNIT;0
1373;;JAMBI;;;23/01/2024;RUMAH TERENDAM;UNIT;0
1374;;JAMBI;;;23/01/2024;RUMAH TERENDAM;UNIT;0
1375;;JAMBI;;;23/01/2024;SARANA PENDIDIKAN;UNIT;0
1376;;JAMBI;;;23/01/2024;SARANA PENDIDIKAN;UNIT;0
1377;;JAMBI;;;23/01/2024;SARANA PENDIDIKAN;UNIT;0
1378;;JAMBI;;;23/01/2024;PERKANTORAN;UNIT;0
1379;;JAMBI;;;23/01/2024;BANGUNAN LAIN;UNIT;0
1380;;JAMBI;;;23/01/2024;JEMBATAN;UNIT;0
1381;;JAMBI;;;23/01/2024;JALAN;KM;500
1382;;JAMBI;;;23/01/2024;SAWAH;HA;0
1383;;JAMBI;;;23/01/2024;KEBUN;HEKTAR;0
1384;;JAMBI;;;23/01/2024;KOLAM;HA;0
1385;;JAMBI;;;23/01/2024;IRIGASI;HA;0
1386;;JAMBI;;;30/01/2024;MENINGGAL DUNIA;JIWA;0
1387;;JAMBI;;;30/01/2024;HILANG;JIWA;0
1388;;JAMBI;;;30/01/2024;LUKA;JIWA;0
1389;;JAMBI;;;30/01/2024;MENDERITA;JIWA;0
1390;;JAMBI;;;30/01/2024;MENGUNGSI;JIWA;0
1391;;JAMBI;;;30/01/2024;RUMAH TERENDAM;UNIT;0
1392;;JAMBI;;;30/01/2024;RUMAH TERENDAM;UNIT;0
1393;;JAMBI;;;30/01/2024;RUMAH TERENDAM;UNIT;0
1394;;JAMBI;;;30/01/2024;RUMAH TERENDAM;UNIT;0
1395;;JAMBI;;;30/01/2024;SARANA PENDIDIKAN;UNIT;0
1396;;JAMBI;;;30/01/2024;SARANA PENDIDIKAN;UNIT;0
1397;;JAMBI;;;30/01/2024;SARANA PENDIDIKAN;UNIT;0
1398;;JAMBI;;;30/01/2024;PERKANTORAN;UNIT;0
1399;;JAMBI;;;30/01/2024;BANGUNAN LAIN;UNIT;0
1400;;JAMBI;;;30/01/2024;JEMBATAN;UNIT;0
1401;;JAMBI;;;30/01/2024;JALAN;KM;1
1402;;JAMBI;;;30/01/2024;SAWAH;HA;0
1403;;JAMBI;;;30/01/2024;KEBUN;HEKTAR;0
1404;;JAMBI;;;30/01/2024;KOLAM;HA;0
1405;;JAMBI;;;30/01/2024;IRIGASI;HA;0
1406;;JAMBI;;;31/01/2024;MENINGGAL DUNIA;JIWA;0
1407;;JAMBI;;;31/01/2024;HILANG;JIWA;0
1408;;JAMBI;;;31/01/2024;LUKA;JIWA;0
1409;;JAMBI;;;31/01/2024;MENDERITA;JIWA;0
1410;;JAMBI;;;31/01/2024;MENGUNGSI;JIWA;0
1411;;JAMBI;;;31/01/2024;RUMAH TERENDAM;UNIT;0
1412;;JAMBI;;;31/01/2024;RUMAH TERENDAM;UNIT;0
1413;;JAMBI;;;31/01/2024;RUMAH TERENDAM;UNIT;0
1414;;JAMBI;;;31/01/2024;RUMAH TERENDAM;UNIT;0
1415;;JAMBI;;;31/01/2024;SARANA PENDIDIKAN;UNIT;0
1416;;JAMBI;;;31/01/2024;SARANA PENDIDIKAN;UNIT;0
1417;;JAMBI;;;31/01/2024;SARANA PENDIDIKAN;UNIT;0
1418;;JAMBI;;;31/01/2024;PERKANTORAN;UNIT;0
1419;;JAMBI;;;31/01/2024;BANGUNAN LAIN;UNIT;0
1420;;JAMBI;;;31/01/2024;JEMBATAN;UNIT;1
1421;;JAMBI;;;31/01/2024;JALAN;KM;0
1422;;JAMBI;;;31/01/2024;SAWAH;HA;0
1423;;JAMBI;;;31/01/2024;KEBUN;HEKTAR;0
1424;;JAMBI;;;31/01/2024;KOLAM;HA;0
1425;;JAMBI;;;31/01/2024;IRIGASI;HA;0
1426;;JAMBI;;;20/02/2024;MENINGGAL DUNIA;JIWA;0
1427;;JAMBI;;;20/02/2024;HILANG;JIWA;0
1428;;JAMBI;;;20/02/2024;LUKA;JIWA;0
1429;;JAMBI;;;20/02/2024;MENDERITA;JIWA;0
1430;;JAMBI;;;20/02/2024;MENGUNGSI;JIWA;0
1431;;JAMBI;;;20/02/2024;RUMAH TERENDAM;UNIT;13
1432;;JAMBI;;;20/02/2024;RUMAH TERENDAM;UNIT;0
1433;;JAMBI;;;20/02/2024;RUMAH TERENDAM;UNIT;0
1434;;JAMBI;;;20/02/2024;RUMAH TERENDAM;UNIT;0
1435;;JAMBI;;;20/02/2024;SARANA PENDIDIKAN;UNIT;0
1436;;JAMBI;;;20/02/2024;SARANA PENDIDIKAN;UNIT;0
1437;;JAMBI;;;20/02/2024;SARANA PENDIDIKAN;UNIT;0
1438;;JAMBI;;;20/02/2024;PERKANTORAN;UNIT;0
1439;;JAMBI;;;20/02/2024;BANGUNAN LAIN;UNIT;0
1440;;JAMBI;;;20/02/2024;JEMBATAN;UNIT;0
1441;;JAMBI;;;20/02/2024;JALAN;KM;0
1442;;JAMBI;;;20/02/2024;SAWAH;HA;0
1443;;JAMBI;;;20/02/2024;KEBUN;HEKTAR;0
1444;;JAMBI;;;20/02/2024;KOLAM;HA;0
1445;;JAMBI;;;20/02/2024;IRIGASI;HA;0
1446;;JAMBI;;;27/02/2024;MENINGGAL DUNIA;JIWA;0
1447;;JAMBI;;;27/02/2024;HILANG;JIWA;0
1448;;JAMBI;;;27/02/2024;LUKA;JIWA;0
1449;;JAMBI;;;27/02/2024;MENDERITA;JIWA;0
1450;;JAMBI;;;27/02/2024;MENGUNGSI;JIWA;0
1451;;JAMBI;;;27/02/2024;RUMAH TERENDAM;UNIT;0
1452;;JAMBI;;;27/02/2024;RUMAH TERENDAM;UNIT;0
1453;;JAMBI;;;27/02/2024;RUMAH TERENDAM;UNIT;0
1454;;JAMBI;;;27/02/2024;RUMAH TERENDAM;UNIT;0
1455;;JAMBI;;;27/02/2024;SARANA PENDIDIKAN;UNIT;0
1456;;JAMBI;;;27/02/2024;SARANA PENDIDIKAN;UNIT;0
1457;;JAMBI;;;27/02/2024;SARANA PENDIDIKAN;UNIT;0
1458;;JAMBI;;;27/02/2024;PERKANTORAN;UNIT;0
1459;;JAMBI;;;27/02/2024;BANGUNAN LAIN;UNIT;0
1460;;JAMBI;;;27/02/2024;JEMBATAN;UNIT;0
1461;;JAMBI;;;27/02/2024;JALAN;KM;30
1462;;JAMBI;;;27/02/2024;SAWAH;HA;0
1463;;JAMBI;;;27/02/2024;KEBUN;HEKTAR;0
1464;;JAMBI;;;27/02/2024;KOLAM;HA;0
1465;;JAMBI;;;27/02/2024;IRIGASI;HA;0
1466;;JAMBI;;;27/02/2024;MENINGGAL DUNIA;JIWA;0
1467;;JAMBI;;;27/02/2024;HILANG;JIWA;0
1468;;JAMBI;;;27/02/2024;LUKA;JIWA;0
1469;;JAMBI;;;27/02/2024;MENDERITA;JIWA;0
1470;;JAMBI;;;27/02/2024;MENGUNGSI;JIWA;0
1471;;JAMBI;;;27/02/2024;RUMAH TERENDAM;UNIT;0
1472;;JAMBI;;;27/02/2024;RUMAH TERENDAM;UNIT;0
1473;;JAMBI;;;27/02/2024;RUMAH TERENDAM;UNIT;0
1474;;JAMBI;;;27/02/2024;RUMAH TERENDAM;UNIT;0
1475;;JAMBI;;;27/02/2024;SARANA PENDIDIKAN;UNIT;0
1476;;JAMBI;;;27/02/2024;SARANA PENDIDIKAN;UNIT;0
1477;;JAMBI;;;27/02/2024;SARANA PENDIDIKAN;UNIT;0
1478;;JAMBI;;;27/02/2024;PERKANTORAN;UNIT;0
1479;;JAMBI;;;27/02/2024;BANGUNAN LAIN;UNIT;0
1480;;JAMBI;;;27/02/2024;JEMBATAN;UNIT;0
1481;;JAMBI;;;27/02/2024;JALAN;KM;40
1482;;JAMBI;;;27/02/2024;SAWAH;HA;0
1483;;JAMBI;;;27/02/2024;KEBUN;HEKTAR;0
1484;;JAMBI;;;27/02/2024;KOLAM;HA;0
1485;;JAMBI;;;27/02/2024;IRIGASI;HA;0
1486;;JAMBI;;;02/03/2024;MENINGGAL DUNIA;JIWA;0
1487;;JAMBI;;;02/03/2024;HILANG;JIWA;0
1488;;JAMBI;;;02/03/2024;LUKA;JIWA;0
1489;;JAMBI;;;02/03/2024;MENDERITA;JIWA;0
1490;;JAMBI;;;02/03/2024;MENGUNGSI;JIWA;0
1491;;JAMBI;;;02/03/2024;RUMAH RUSAK BERAT;UNIT;0
1492;;JAMBI;;;02/03/2024;RUMAH RUSAK SEDANG;UNIT;0
1493;;JAMBI;;;02/03/2024;RUMAH RUSAK RINGAN;UNIT;0
1494;;JAMBI;;;02/03/2024;RUMAH TERENDAM;UNIT;0
1495;;JAMBI;;;02/03/2024;SARANA PENDIDIKAN;UNIT;0
1496;;JAMBI;;;02/03/2024;SARANA IBADAH;UNIT;0
1497;;JAMBI;;;02/03/2024;SARANA KESEHATAN;UNIT;0
1498;;JAMBI;;;02/03/2024;PERKANTORAN;UNIT;0
1499;;JAMBI;;;02/03/2024;BANGUNAN LAIN;UNIT;0
1500;;JAMBI;;;02/03/2024;JEMBATAN;UNIT;0
1501;;JAMBI;;;02/03/2024;JALAN;KM;1
1502;;JAMBI;;;02/03/2024;SAWAH;HA;0
1503;;JAMBI;;;02/03/2024;KEBUN/HUTAN;HA;0
1504;;JAMBI;;;02/03/2024;KOLAM;HA;0
1505;;JAMBI;;;02/03/2024;IRIGASI;HA;0
1506;;JAMBI;;;04/03/2024;MENINGGAL DUNIA;JIWA;0
1507;;JAMBI;;;04/03/2024;HILANG;JIWA;0
1508;;JAMBI;;;04/03/2024;LUKA;JIWA;0
1509;;JAMBI;;;04/03/2024;MENDERITA;JIWA;0
1510;;JAMBI;;;04/03/2024;MENGUNGSI;JIWA;0
1511;;JAMBI;;;04/03/2024;RUMAH RUSAK BERAT;UNIT;0
1512;;JAMBI;;;04/03/2024;RUMAH RUSAK SEDANG;UNIT;0
1513;;JAMBI;;;04/03/2024;RUMAH RUSAK RINGAN;UNIT;0
1514;;JAMBI;;;04/03/2024;RUMAH TERENDAM;UNIT;0
1515;;JAMBI;;;04/03/2024;SARANA PENDIDIKAN;UNIT;0
1516;;JAMBI;;;04/03/2024;SARANA IBADAH;UNIT;0
1517;;JAMBI;;;04/03/2024;SARANA KESEHATAN;UNIT;0
1518;;JAMBI;;;04/03/2024;PERKANTORAN;UNIT;0
1519;;JAMBI;;;04/03/2024;BANGUNAN LAIN;UNIT;0
1520;;JAMBI;;;04/03/2024;JEMBATAN;UNIT;0
1521;;JAMBI;;;04/03/2024;JALAN;KM;0
1522;;JAMBI;;;04/03/2024;SAWAH;HA;0
1523;;JAMBI;;;04/03/2024;KEBUN/HUTAN;HA;0
1524;;JAMBI;;;04/03/2024;KOLAM;HA;0
1525;;JAMBI;;;04/03/2024;IRIGASI;HA;0
1526;;JAMBI;;;04/03/2024;MENINGGAL DUNIA;JIWA;0
1527;;JAMBI;;;04/03/2024;HILANG;JIWA;0
1528;;JAMBI;;;04/03/2024;LUKA;JIWA;0
1529;;JAMBI;;;04/03/2024;MENDERITA;JIWA;0
1530;;JAMBI;;;04/03/2024;MENGUNGSI;JIWA;0
1531;;JAMBI;;;04/03/2024;RUMAH RUSAK BERAT;UNIT;0
1532;;JAMBI;;;04/03/2024;RUMAH RUSAK SEDANG;UNIT;0
1533;;JAMBI;;;04/03/2024;RUMAH RUSAK RINGAN;UNIT;0
1534;;JAMBI;;;04/03/2024;RUMAH TERENDAM;UNIT;0
1535;;JAMBI;;;04/03/2024;SARANA PENDIDIKAN;UNIT;0
1536;;JAMBI;;;04/03/2024;SARANA IBADAH;UNIT;0
1537;;JAMBI;;;04/03/2024;SARANA KESEHATAN;UNIT;0
1538;;JAMBI;;;04/03/2024;PERKANTORAN;UNIT;0
1539;;JAMBI;;;04/03/2024;BANGUNAN LAIN;UNIT;0
1540;;JAMBI;;;04/03/2024;JEMBATAN;UNIT;0
1541;;JAMBI;;;04/03/2024;JALAN;KM;1
1542;;JAMBI;;;04/03/2024;SAWAH;HA;0
1543;;JAMBI;;;04/03/2024;KEBUN/HUTAN;HA;0
1544;;JAMBI;;;04/03/2024;KOLAM;HA;0
1545;;JAMBI;;;04/03/2024;IRIGASI;HA;0
1546;;JAMBI;;;07/03/2024;MENINGGAL DUNIA;JIWA;0
1547;;JAMBI;;;07/03/2024;HILANG;JIWA;0
1548;;JAMBI;;;07/03/2024;LUKA;JIWA;0
1549;;JAMBI;;;07/03/2024;MENDERITA;JIWA;0
1550;;JAMBI;;;07/03/2024;MENGUNGSI;JIWA;0
1551;;JAMBI;;;07/03/2024;RUMAH RUSAK BERAT;UNIT;0
1552;;JAMBI;;;07/03/2024;RUMAH RUSAK SEDANG;UNIT;0
1553;;JAMBI;;;07/03/2024;RUMAH RUSAK RINGAN;UNIT;0
1554;;JAMBI;;;07/03/2024;RUMAH TERENDAM;UNIT;0
1555;;JAMBI;;;07/03/2024;SARANA PENDIDIKAN;UNIT;0
1556;;JAMBI;;;07/03/2024;SARANA IBADAH;UNIT;0
1557;;JAMBI;;;07/03/2024;SARANA KESEHATAN;UNIT;0
1558;;JAMBI;;;07/03/2024;PERKANTORAN;UNIT;0
1559;;JAMBI;;;07/03/2024;BANGUNAN LAIN;UNIT;0
1560;;JAMBI;;;07/03/2024;JEMBATAN;UNIT;0
1561;;JAMBI;;;07/03/2024;JALAN;KM;1
1562;;JAMBI;;;07/03/2024;SAWAH;HA;0
1563;;JAMBI;;;07/03/2024;KEBUN/HUTAN;HA;0
1564;;JAMBI;;;07/03/2024;KOLAM;HA;0
1565;;JAMBI;;;07/03/2024;IRIGASI;HA;0
1566;;JAMBI;;;12/03/2024;MENINGGAL DUNIA;JIWA;0
1567;;JAMBI;;;12/03/2024;HILANG;JIWA;0
1568;;JAMBI;;;12/03/2024;LUKA;JIWA;0
1569;;JAMBI;;;12/03/2024;MENDERITA;JIWA;0
1570;;JAMBI;;;12/03/2024;MENGUNGSI;JIWA;0
1571;;JAMBI;;;12/03/2024;RUMAH RUSAK BERAT;UNIT;0
1572;;JAMBI;;;12/03/2024;RUMAH RUSAK SEDANG;UNIT;0
1573;;JAMBI;;;12/03/2024;RUMAH RUSAK RINGAN;UNIT;0
1574;;JAMBI;;;12/03/2024;RUMAH TERENDAM;UNIT;0
1575;;JAMBI;;;12/03/2024;SARANA PENDIDIKAN;UNIT;0
1576;;JAMBI;;;12/03/2024;SARANA IBADAH;UNIT;0
1577;;JAMBI;;;12/03/2024;SARANA KESEHATAN;UNIT;0
1578;;JAMBI;;;12/03/2024;PERKANTORAN;UNIT;0
1579;;JAMBI;;;12/03/2024;BANGUNAN LAIN;UNIT;0
1580;;JAMBI;;;12/03/2024;JEMBATAN;UNIT;0
1581;;JAMBI;;;12/03/2024;JALAN;KM;0
1582;;JAMBI;;;12/03/2024;SAWAH;HA;0
1583;;JAMBI;;;12/03/2024;KEBUN/HUTAN;HA;0
1584;;JAMBI;;;12/03/2024;KOLAM;HA;0
1585;;JAMBI;;;12/03/2024;IRIGASI;HA;0
1586;;JAMBI;;;13/03/2024;MENINGGAL DUNIA;JIWA;0
1587;;JAMBI;;;13/03/2024;HILANG;JIWA;0
1588;;JAMBI;;;13/03/2024;LUKA;JIWA;0
1589;;JAMBI;;;13/03/2024;MENDERITA;JIWA;0
1590;;JAMBI;;;13/03/2024;MENGUNGSI;JIWA;0
1591;;JAMBI;;;13/03/2024;RUMAH RUSAK BERAT;UNIT;0
1592;;JAMBI;;;13/03/2024;RUMAH RUSAK SEDANG;UNIT;0
1593;;JAMBI;;;13/03/2024;RUMAH RUSAK RINGAN;UNIT;0
1594;;JAMBI;;;13/03/2024;RUMAH TERENDAM;UNIT;0
1595;;JAMBI;;;13/03/2024;SARANA PENDIDIKAN;UNIT;0
1596;;JAMBI;;;13/03/2024;SARANA IBADAH;UNIT;0
1597;;JAMBI;;;13/03/2024;SARANA KESEHATAN;UNIT;0
