NO;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kategori;data;satuan;semester;jumlah_penduduk;tahun
558;15;JAMBI;1508;150816;PEREKAMAN KTP;BELUM REKAM;JIWA;1;80;2022
559;15;JAMBI;1508;150816;PEREKAMAN KTP;WAJIB KTP;JIWA;2;7781;2022
560;15;JAMBI;1508;150816;PEREKAMAN KTP;REKAM KTP;JIWA;2;7635;2022
561;15;JAMBI;1508;150817;PEREKAMAN KTP;WAJIB KTP;JIWA;1;17136;2022
562;15;JAMBI;1508;150817;PEREKAMAN KTP;REKAM KTP;JIWA;1;16891;2022
563;15;JAMBI;1508;150817;PEREKAMAN KTP;BELUM REKAM;JIWA;1;245;2022
564;15;JAMBI;1508;150817;PEREKAMAN KTP;WAJIB KTP;JIWA;2;17661;2022
565;15;JAMBI;1508;150817;PEREKAMAN KTP;REKAM KTP;JIWA;2;17209;2022
566;15;JAMBI;1509;150901;PEREKAMAN KTP;WAJIB KTP;JIWA;1;28766;2022
567;15;JAMBI;1509;150901;PEREKAMAN KTP;REKAM KTP;JIWA;1;28384;2022
568;15;JAMBI;1509;150901;PEREKAMAN KTP;BELUM REKAM;JIWA;1;382;2022
569;15;JAMBI;1509;150901;PEREKAMAN KTP;WAJIB KTP;JIWA;2;29733;2022
570;15;JAMBI;1509;150901;PEREKAMAN KTP;REKAM KTP;JIWA;2;28965;2022
571;15;JAMBI;1509;150902;PEREKAMAN KTP;WAJIB KTP;JIWA;1;20801;2022
572;15;JAMBI;1509;150902;PEREKAMAN KTP;REKAM KTP;JIWA;1;20558;2022
573;15;JAMBI;1509;150902;PEREKAMAN KTP;BELUM REKAM;JIWA;1;243;2022
574;15;JAMBI;1509;150902;PEREKAMAN KTP;WAJIB KTP;JIWA;2;21443;2022
575;15;JAMBI;1509;150902;PEREKAMAN KTP;REKAM KTP;JIWA;2;20888;2022
576;15;JAMBI;1509;150903;PEREKAMAN KTP;WAJIB KTP;JIWA;1;25079;2022
577;15;JAMBI;1509;150903;PEREKAMAN KTP;REKAM KTP;JIWA;1;24749;2022
578;15;JAMBI;1509;150903;PEREKAMAN KTP;BELUM REKAM;JIWA;1;330;2022
579;15;JAMBI;1509;150903;PEREKAMAN KTP;WAJIB KTP;JIWA;2;25672;2022
580;15;JAMBI;1509;150903;PEREKAMAN KTP;REKAM KTP;JIWA;2;25042;2022
581;15;JAMBI;1509;150904;PEREKAMAN KTP;WAJIB KTP;JIWA;1;46672;2022
582;15;JAMBI;1509;150904;PEREKAMAN KTP;REKAM KTP;JIWA;1;46138;2022
583;15;JAMBI;1509;150904;PEREKAMAN KTP;BELUM REKAM;JIWA;1;534;2022
584;15;JAMBI;1509;150904;PEREKAMAN KTP;WAJIB KTP;JIWA;2;47666;2022
585;15;JAMBI;1509;150904;PEREKAMAN KTP;REKAM KTP;JIWA;2;46558;2022
586;15;JAMBI;1509;150905;PEREKAMAN KTP;WAJIB KTP;JIWA;1;16870;2022
587;15;JAMBI;1509;150905;PEREKAMAN KTP;REKAM KTP;JIWA;1;16658;2022
588;15;JAMBI;1509;150905;PEREKAMAN KTP;BELUM REKAM;JIWA;1;212;2022
589;15;JAMBI;1509;150905;PEREKAMAN KTP;WAJIB KTP;JIWA;2;17773;2022
590;15;JAMBI;1509;150905;PEREKAMAN KTP;REKAM KTP;JIWA;2;17356;2022
591;15;JAMBI;1509;150906;PEREKAMAN KTP;WAJIB KTP;JIWA;1;13941;2022
592;15;JAMBI;1509;150906;PEREKAMAN KTP;REKAM KTP;JIWA;1;13743;2022
593;15;JAMBI;1509;150906;PEREKAMAN KTP;BELUM REKAM;JIWA;1;198;2022
594;15;JAMBI;1509;150906;PEREKAMAN KTP;WAJIB KTP;JIWA;2;14526;2022
595;15;JAMBI;1509;150906;PEREKAMAN KTP;REKAM KTP;JIWA;2;14108;2022
596;15;JAMBI;1509;150907;PEREKAMAN KTP;WAJIB KTP;JIWA;1;28100;2022
597;15;JAMBI;1509;150907;PEREKAMAN KTP;REKAM KTP;JIWA;1;27794;2022
598;15;JAMBI;1509;150907;PEREKAMAN KTP;BELUM REKAM;JIWA;1;306;2022
599;15;JAMBI;1509;150907;PEREKAMAN KTP;WAJIB KTP;JIWA;2;28485;2022
600;15;JAMBI;1509;150907;PEREKAMAN KTP;REKAM KTP;JIWA;2;27895;2022
601;15;JAMBI;1509;150908;PEREKAMAN KTP;WAJIB KTP;JIWA;1;17766;2022
602;15;JAMBI;1509;150908;PEREKAMAN KTP;REKAM KTP;JIWA;1;17589;2022
603;15;JAMBI;1509;150908;PEREKAMAN KTP;BELUM REKAM;JIWA;1;177;2022
604;15;JAMBI;1509;150908;PEREKAMAN KTP;WAJIB KTP;JIWA;2;18119;2022
605;15;JAMBI;1509;150908;PEREKAMAN KTP;REKAM KTP;JIWA;2;17829;2022
606;15;JAMBI;1509;150909;PEREKAMAN KTP;WAJIB KTP;JIWA;1;18826;2022
607;15;JAMBI;1509;150909;PEREKAMAN KTP;REKAM KTP;JIWA;1;18561;2022
608;15;JAMBI;1509;150909;PEREKAMAN KTP;BELUM REKAM;JIWA;1;265;2022
609;15;JAMBI;1509;150909;PEREKAMAN KTP;WAJIB KTP;JIWA;2;19474;2022
610;15;JAMBI;1509;150909;PEREKAMAN KTP;REKAM KTP;JIWA;2;18946;2022
611;15;JAMBI;1509;150910;PEREKAMAN KTP;WAJIB KTP;JIWA;1;7455;2022
612;15;JAMBI;1509;150910;PEREKAMAN KTP;REKAM KTP;JIWA;1;7371;2022
613;15;JAMBI;1509;150910;PEREKAMAN KTP;BELUM REKAM;JIWA;1;84;2022
614;15;JAMBI;1509;150910;PEREKAMAN KTP;WAJIB KTP;JIWA;2;7842;2022
615;15;JAMBI;1509;150910;PEREKAMAN KTP;REKAM KTP;JIWA;2;7645;2022
616;15;JAMBI;1509;150911;PEREKAMAN KTP;WAJIB KTP;JIWA;1;13144;2022
617;15;JAMBI;1509;150911;PEREKAMAN KTP;REKAM KTP;JIWA;1;12960;2022
618;15;JAMBI;1509;150911;PEREKAMAN KTP;BELUM REKAM;JIWA;1;184;2022
619;15;JAMBI;1509;150911;PEREKAMAN KTP;WAJIB KTP;JIWA;2;13891;2022
620;15;JAMBI;1509;150911;PEREKAMAN KTP;REKAM KTP;JIWA;2;13513;2022
621;15;JAMBI;1509;150912;PEREKAMAN KTP;WAJIB KTP;JIWA;1;12883;2022
622;15;JAMBI;1509;150912;PEREKAMAN KTP;REKAM KTP;JIWA;1;12681;2022
623;15;JAMBI;1509;150912;PEREKAMAN KTP;BELUM REKAM;JIWA;1;202;2022
624;15;JAMBI;1509;150912;PEREKAMAN KTP;WAJIB KTP;JIWA;2;13369;2022
625;15;JAMBI;1509;150912;PEREKAMAN KTP;REKAM KTP;JIWA;2;13046;2022
626;15;JAMBI;1571;157101;PEREKAMAN KTP;WAJIB KTP;JIWA;1;36150;2022
627;15;JAMBI;1571;157101;PEREKAMAN KTP;REKAM KTP;JIWA;1;35639;2022
628;15;JAMBI;1571;157101;PEREKAMAN KTP;BELUM REKAM;JIWA;1;511;2022
629;15;JAMBI;1571;157101;PEREKAMAN KTP;WAJIB KTP;JIWA;2;39556;2022
630;15;JAMBI;1571;157101;PEREKAMAN KTP;REKAM KTP;JIWA;2;38649;2022
631;15;JAMBI;1571;157102;PEREKAMAN KTP;WAJIB KTP;JIWA;1;42636;2022
632;15;JAMBI;1571;157102;PEREKAMAN KTP;REKAM KTP;JIWA;1;42023;2022
633;15;JAMBI;1571;157102;PEREKAMAN KTP;BELUM REKAM;JIWA;1;613;2022
634;15;JAMBI;1571;157102;PEREKAMAN KTP;WAJIB KTP;JIWA;2;43245;2022
635;15;JAMBI;1571;157102;PEREKAMAN KTP;REKAM KTP;JIWA;2;42364;2022
636;15;JAMBI;1571;157103;PEREKAMAN KTP;WAJIB KTP;JIWA;1;49153;2022
637;15;JAMBI;1571;157103;PEREKAMAN KTP;REKAM KTP;JIWA;1;48488;2022
638;15;JAMBI;1571;157103;PEREKAMAN KTP;BELUM REKAM;JIWA;1;665;2022
639;15;JAMBI;1571;157103;PEREKAMAN KTP;WAJIB KTP;JIWA;2;49742;2022
640;15;JAMBI;1571;157103;PEREKAMAN KTP;REKAM KTP;JIWA;2;48620;2022
641;15;JAMBI;1571;157104;PEREKAMAN KTP;WAJIB KTP;JIWA;1;8597;2022
642;15;JAMBI;1571;157104;PEREKAMAN KTP;REKAM KTP;JIWA;1;8484;2022
643;15;JAMBI;1571;157104;PEREKAMAN KTP;BELUM REKAM;JIWA;1;113;2022
644;15;JAMBI;1571;157104;PEREKAMAN KTP;WAJIB KTP;JIWA;2;8605;2022
645;15;JAMBI;1571;157104;PEREKAMAN KTP;REKAM KTP;JIWA;2;8409;2022
646;15;JAMBI;1571;157105;PEREKAMAN KTP;WAJIB KTP;JIWA;1;9485;2022
647;15;JAMBI;1571;157105;PEREKAMAN KTP;REKAM KTP;JIWA;1;9353;2022
648;15;JAMBI;1571;157105;PEREKAMAN KTP;BELUM REKAM;JIWA;1;132;2022
649;15;JAMBI;1571;157105;PEREKAMAN KTP;WAJIB KTP;JIWA;2;9671;2022
650;15;JAMBI;1571;157105;PEREKAMAN KTP;REKAM KTP;JIWA;2;9471;2022
651;15;JAMBI;1571;157106;PEREKAMAN KTP;WAJIB KTP;JIWA;1;9478;2022
652;15;JAMBI;1571;157106;PEREKAMAN KTP;REKAM KTP;JIWA;1;9330;2022
653;15;JAMBI;1571;157106;PEREKAMAN KTP;BELUM REKAM;JIWA;1;148;2022
654;15;JAMBI;1571;157106;PEREKAMAN KTP;WAJIB KTP;JIWA;2;9659;2022
655;15;JAMBI;1571;157106;PEREKAMAN KTP;REKAM KTP;JIWA;2;9458;2022
656;15;JAMBI;1571;157107;PEREKAMAN KTP;WAJIB KTP;JIWA;1;59560;2022
657;15;JAMBI;1571;157107;PEREKAMAN KTP;REKAM KTP;JIWA;1;58778;2022
658;15;JAMBI;1571;157107;PEREKAMAN KTP;BELUM REKAM;JIWA;1;782;2022
659;15;JAMBI;1571;157107;PEREKAMAN KTP;WAJIB KTP;JIWA;2;61301;2022
660;15;JAMBI;1571;157107;PEREKAMAN KTP;REKAM KTP;JIWA;2;59925;2022
661;15;JAMBI;1571;157108;PEREKAMAN KTP;WAJIB KTP;JIWA;1;44646;2022
662;15;JAMBI;1571;157108;PEREKAMAN KTP;REKAM KTP;JIWA;1;44052;2022
663;15;JAMBI;1571;157108;PEREKAMAN KTP;BELUM REKAM;JIWA;1;594;2022
664;15;JAMBI;1571;157108;PEREKAMAN KTP;WAJIB KTP;JIWA;2;44992;2022
665;15;JAMBI;1571;157108;PEREKAMAN KTP;REKAM KTP;JIWA;2;44090;2022
666;15;JAMBI;1571;157109;PEREKAMAN KTP;WAJIB KTP;JIWA;1;78414;2022
667;15;JAMBI;1571;157109;PEREKAMAN KTP;REKAM KTP;JIWA;1;77260;2022
668;15;JAMBI;1571;157109;PEREKAMAN KTP;BELUM REKAM;JIWA;1;1154;2022
669;15;JAMBI;1571;157109;PEREKAMAN KTP;WAJIB KTP;JIWA;2;78162;2022
670;15;JAMBI;1571;157109;PEREKAMAN KTP;REKAM KTP;JIWA;2;76335;2022
671;15;JAMBI;1571;157110;PEREKAMAN KTP;WAJIB KTP;JIWA;1;31433;2022
672;15;JAMBI;1571;157110;PEREKAMAN KTP;REKAM KTP;JIWA;1;30979;2022
673;15;JAMBI;1571;157110;PEREKAMAN KTP;BELUM REKAM;JIWA;1;454;2022
674;15;JAMBI;1571;157110;PEREKAMAN KTP;WAJIB KTP;JIWA;2;31808;2022
675;15;JAMBI;1571;157110;PEREKAMAN KTP;REKAM KTP;JIWA;2;31057;2022
676;15;JAMBI;1571;157111;PEREKAMAN KTP;WAJIB KTP;JIWA;1;77089;2022
677;15;JAMBI;1571;157111;PEREKAMAN KTP;REKAM KTP;JIWA;1;76006;2022
678;15;JAMBI;1571;157111;PEREKAMAN KTP;BELUM REKAM;JIWA;1;1083;2022
679;15;JAMBI;1571;157111;PEREKAMAN KTP;WAJIB KTP;JIWA;2;78845;2022
680;15;JAMBI;1571;157111;PEREKAMAN KTP;REKAM KTP;JIWA;2;76997;2022
681;15;JAMBI;1572;157201;PEREKAMAN KTP;WAJIB KTP;JIWA;1;7865;2022
682;15;JAMBI;1572;157201;PEREKAMAN KTP;REKAM KTP;JIWA;1;7310;2022
683;15;JAMBI;1572;157201;PEREKAMAN KTP;BELUM REKAM;JIWA;1;555;2022
684;15;JAMBI;1572;157201;PEREKAMAN KTP;WAJIB KTP;JIWA;2;7929;2022
685;15;JAMBI;1572;157201;PEREKAMAN KTP;REKAM KTP;JIWA;2;7413;2022
686;15;JAMBI;1572;157202;PEREKAMAN KTP;WAJIB KTP;JIWA;1;9523;2022
687;15;JAMBI;1572;157202;PEREKAMAN KTP;REKAM KTP;JIWA;1;8943;2022
688;15;JAMBI;1572;157202;PEREKAMAN KTP;BELUM REKAM;JIWA;1;580;2022
689;15;JAMBI;1572;157202;PEREKAMAN KTP;WAJIB KTP;JIWA;2;9719;2022
690;15;JAMBI;1572;157202;PEREKAMAN KTP;REKAM KTP;JIWA;2;9144;2022
691;15;JAMBI;1572;157203;PEREKAMAN KTP;WAJIB KTP;JIWA;1;12283;2022
692;15;JAMBI;1572;157203;PEREKAMAN KTP;REKAM KTP;JIWA;1;11446;2022
693;15;JAMBI;1572;157203;PEREKAMAN KTP;BELUM REKAM;JIWA;1;837;2022
694;15;JAMBI;1572;157203;PEREKAMAN KTP;WAJIB KTP;JIWA;2;12285;2022
695;15;JAMBI;1572;157203;PEREKAMAN KTP;REKAM KTP;JIWA;2;11580;2022
696;15;JAMBI;1572;157204;PEREKAMAN KTP;WAJIB KTP;JIWA;1;8546;2022
697;15;JAMBI;1572;157204;PEREKAMAN KTP;REKAM KTP;JIWA;1;8155;2022
698;15;JAMBI;1572;157204;PEREKAMAN KTP;BELUM REKAM;JIWA;1;391;2022
699;15;JAMBI;1572;157204;PEREKAMAN KTP;WAJIB KTP;JIWA;2;8663;2022
700;15;JAMBI;1572;157204;PEREKAMAN KTP;REKAM KTP;JIWA;2;8259;2022
701;15;JAMBI;1572;157205;PEREKAMAN KTP;WAJIB KTP;JIWA;1;8404;2022
702;15;JAMBI;1572;157205;PEREKAMAN KTP;REKAM KTP;JIWA;1;8006;2022
703;15;JAMBI;1572;157205;PEREKAMAN KTP;BELUM REKAM;JIWA;1;398;2022
704;15;JAMBI;1572;157205;PEREKAMAN KTP;WAJIB KTP;JIWA;2;8513;2022
705;15;JAMBI;1572;157205;PEREKAMAN KTP;REKAM KTP;JIWA;2;8110;2022
706;15;JAMBI;1572;157206;PEREKAMAN KTP;WAJIB KTP;JIWA;1;13711;2022
707;15;JAMBI;1572;157206;PEREKAMAN KTP;REKAM KTP;JIWA;1;12964;2022
708;15;JAMBI;1572;157206;PEREKAMAN KTP;BELUM REKAM;JIWA;1;747;2022
709;15;JAMBI;1572;157206;PEREKAMAN KTP;WAJIB KTP;JIWA;2;13983;2022
710;15;JAMBI;1572;157206;PEREKAMAN KTP;REKAM KTP;JIWA;2;13211;2022
711;15;JAMBI;1572;157207;PEREKAMAN KTP;WAJIB KTP;JIWA;1;7292;2022
712;15;JAMBI;1572;157207;PEREKAMAN KTP;REKAM KTP;JIWA;1;6511;2022
713;15;JAMBI;1572;157207;PEREKAMAN KTP;BELUM REKAM;JIWA;1;781;2022
714;15;JAMBI;1572;157207;PEREKAMAN KTP;WAJIB KTP;JIWA;2;7315;2022
715;15;JAMBI;1572;157207;PEREKAMAN KTP;REKAM KTP;JIWA;2;6634;2022
716;15;JAMBI;1572;157208;PEREKAMAN KTP;WAJIB KTP;JIWA;1;8032;2022
717;15;JAMBI;1572;157208;PEREKAMAN KTP;REKAM KTP;JIWA;1;7757;2022
718;15;JAMBI;1572;157208;PEREKAMAN KTP;BELUM REKAM;JIWA;1;275;2022
719;15;JAMBI;1572;157208;PEREKAMAN KTP;WAJIB KTP;JIWA;2;8214;2022
720;15;JAMBI;1572;157208;PEREKAMAN KTP;REKAM KTP;JIWA;2;7871;2022
721;15;JAMBI;1501;150101;PEREKAMAN KTP;WAJIB KTP;JIWA;2;6992;2023
722;15;JAMBI;1501;150101;PEREKAMAN KTP;REKAM KTP;JIWA;2;6934;2023
723;15;JAMBI;1501;150101;PEREKAMAN KTP;BELUM REKAM;JIWA;2;58;2023
724;15;JAMBI;1501;150102;PEREKAMAN KTP;WAJIB KTP;JIWA;2;10715;2023
725;15;JAMBI;1501;150102;PEREKAMAN KTP;REKAM KTP;JIWA;2;10598;2023
726;15;JAMBI;1501;150102;PEREKAMAN KTP;BELUM REKAM;JIWA;2;117;2023
727;15;JAMBI;1501;150104;PEREKAMAN KTP;WAJIB KTP;JIWA;2;8215;2023
728;15;JAMBI;1501;150104;PEREKAMAN KTP;REKAM KTP;JIWA;2;8149;2023
729;15;JAMBI;1501;150104;PEREKAMAN KTP;BELUM REKAM;JIWA;2;66;2023
730;15;JAMBI;1501;150105;PEREKAMAN KTP;WAJIB KTP;JIWA;2;8856;2023
731;15;JAMBI;1501;150105;PEREKAMAN KTP;REKAM KTP;JIWA;2;8771;2023
732;15;JAMBI;1501;150105;PEREKAMAN KTP;BELUM REKAM;JIWA;2;85;2023
733;15;JAMBI;1501;150106;PEREKAMAN KTP;WAJIB KTP;JIWA;2;10019;2023
734;15;JAMBI;1501;150106;PEREKAMAN KTP;REKAM KTP;JIWA;2;9922;2023
735;15;JAMBI;1501;150106;PEREKAMAN KTP;BELUM REKAM;JIWA;2;97;2023
736;15;JAMBI;1501;150107;PEREKAMAN KTP;WAJIB KTP;JIWA;2;9698;2023
737;15;JAMBI;1501;150107;PEREKAMAN KTP;REKAM KTP;JIWA;2;9616;2023
738;15;JAMBI;1501;150107;PEREKAMAN KTP;BELUM REKAM;JIWA;2;82;2023
739;15;JAMBI;1501;150108;PEREKAMAN KTP;WAJIB KTP;JIWA;2;10911;2023
740;15;JAMBI;1501;150108;PEREKAMAN KTP;REKAM KTP;JIWA;2;10815;2023
741;15;JAMBI;1501;150108;PEREKAMAN KTP;BELUM REKAM;JIWA;2;96;2023
742;15;JAMBI;1501;150109;PEREKAMAN KTP;WAJIB KTP;JIWA;2;15304;2023
743;15;JAMBI;1501;150109;PEREKAMAN KTP;REKAM KTP;JIWA;2;15104;2023
744;15;JAMBI;1501;150109;PEREKAMAN KTP;BELUM REKAM;JIWA;2;200;2023
745;15;JAMBI;1501;150111;PEREKAMAN KTP;WAJIB KTP;JIWA;2;16560;2023
746;15;JAMBI;1501;150111;PEREKAMAN KTP;REKAM KTP;JIWA;2;16424;2023
747;15;JAMBI;1501;150111;PEREKAMAN KTP;BELUM REKAM;JIWA;2;136;2023
748;15;JAMBI;1501;150115;PEREKAMAN KTP;WAJIB KTP;JIWA;2;11595;2023
749;15;JAMBI;1501;150115;PEREKAMAN KTP;REKAM KTP;JIWA;2;11445;2023
750;15;JAMBI;1501;150115;PEREKAMAN KTP;BELUM REKAM;JIWA;2;150;2023
751;15;JAMBI;1501;150116;PEREKAMAN KTP;WAJIB KTP;JIWA;2;18041;2023
752;15;JAMBI;1501;150116;PEREKAMAN KTP;REKAM KTP;JIWA;2;17888;2023
753;15;JAMBI;1501;150116;PEREKAMAN KTP;BELUM REKAM;JIWA;2;153;2023
754;15;JAMBI;1501;150117;PEREKAMAN KTP;WAJIB KTP;JIWA;2;13753;2023
755;15;JAMBI;1501;150117;PEREKAMAN KTP;REKAM KTP;JIWA;2;13632;2023
756;15;JAMBI;1501;150117;PEREKAMAN KTP;BELUM REKAM;JIWA;2;121;2023
757;15;JAMBI;1501;150118;PEREKAMAN KTP;WAJIB KTP;JIWA;2;9125;2023
758;15;JAMBI;1501;150118;PEREKAMAN KTP;REKAM KTP;JIWA;2;9055;2023
759;15;JAMBI;1501;150118;PEREKAMAN KTP;BELUM REKAM;JIWA;2;70;2023
760;15;JAMBI;1501;150119;PEREKAMAN KTP;WAJIB KTP;JIWA;2;16518;2023
761;15;JAMBI;1501;150119;PEREKAMAN KTP;REKAM KTP;JIWA;2;16362;2023
762;15;JAMBI;1501;150119;PEREKAMAN KTP;BELUM REKAM;JIWA;2;156;2023
763;15;JAMBI;1501;150120;PEREKAMAN KTP;WAJIB KTP;JIWA;2;10774;2023
764;15;JAMBI;1501;150120;PEREKAMAN KTP;REKAM KTP;JIWA;2;10680;2023
765;15;JAMBI;1501;150120;PEREKAMAN KTP;BELUM REKAM;JIWA;2;94;2023
766;15;JAMBI;1501;150121;PEREKAMAN KTP;WAJIB KTP;JIWA;2;8649;2023
767;15;JAMBI;1501;150121;PEREKAMAN KTP;REKAM KTP;JIWA;2;8584;2023
768;15;JAMBI;1501;150121;PEREKAMAN KTP;BELUM REKAM;JIWA;2;65;2023
769;15;JAMBI;1501;150122;PEREKAMAN KTP;WAJIB KTP;JIWA;2;7616;2023
770;15;JAMBI;1501;150122;PEREKAMAN KTP;REKAM KTP;JIWA;2;7570;2023
771;15;JAMBI;1501;150122;PEREKAMAN KTP;BELUM REKAM;JIWA;2;46;2023
772;15;JAMBI;1501;150123;PEREKAMAN KTP;WAJIB KTP;JIWA;2;10137;2023
773;15;JAMBI;1501;150123;PEREKAMAN KTP;REKAM KTP;JIWA;2;10053;2023
774;15;JAMBI;1501;150123;PEREKAMAN KTP;BELUM REKAM;JIWA;2;84;2023
775;15;JAMBI;1502;150201;PEREKAMAN KTP;WAJIB KTP;JIWA;2;7555;2023
776;15;JAMBI;1502;150201;PEREKAMAN KTP;REKAM KTP;JIWA;2;7529;2023
777;15;JAMBI;1502;150201;PEREKAMAN KTP;BELUM REKAM;JIWA;2;26;2023
778;15;JAMBI;1502;150202;PEREKAMAN KTP;WAJIB KTP;JIWA;2;35559;2023
779;15;JAMBI;1502;150202;PEREKAMAN KTP;REKAM KTP;JIWA;2;35451;2023
780;15;JAMBI;1502;150202;PEREKAMAN KTP;BELUM REKAM;JIWA;2;108;2023
781;15;JAMBI;1502;150203;PEREKAMAN KTP;WAJIB KTP;JIWA;2;7968;2023
782;15;JAMBI;1502;150203;PEREKAMAN KTP;REKAM KTP;JIWA;2;7937;2023
783;15;JAMBI;1502;150203;PEREKAMAN KTP;BELUM REKAM;JIWA;2;31;2023
784;15;JAMBI;1502;150204;PEREKAMAN KTP;WAJIB KTP;JIWA;2;8375;2023
785;15;JAMBI;1502;150204;PEREKAMAN KTP;REKAM KTP;JIWA;2;8335;2023
786;15;JAMBI;1502;150204;PEREKAMAN KTP;BELUM REKAM;JIWA;2;40;2023
787;15;JAMBI;1502;150205;PEREKAMAN KTP;WAJIB KTP;JIWA;2;22794;2023
788;15;JAMBI;1502;150205;PEREKAMAN KTP;REKAM KTP;JIWA;2;22703;2023
789;15;JAMBI;1502;150205;PEREKAMAN KTP;BELUM REKAM;JIWA;2;91;2023
790;15;JAMBI;1502;150206;PEREKAMAN KTP;WAJIB KTP;JIWA;2;26057;2023
791;15;JAMBI;1502;150206;PEREKAMAN KTP;REKAM KTP;JIWA;2;25956;2023
792;15;JAMBI;1502;150206;PEREKAMAN KTP;BELUM REKAM;JIWA;2;101;2023
793;15;JAMBI;1502;150207;PEREKAMAN KTP;WAJIB KTP;JIWA;2;6596;2023
794;15;JAMBI;1502;150207;PEREKAMAN KTP;REKAM KTP;JIWA;2;6567;2023
795;15;JAMBI;1502;150207;PEREKAMAN KTP;BELUM REKAM;JIWA;2;29;2023
796;15;JAMBI;1502;150208;PEREKAMAN KTP;WAJIB KTP;JIWA;2;22215;2023
797;15;JAMBI;1502;150208;PEREKAMAN KTP;REKAM KTP;JIWA;2;22136;2023
798;15;JAMBI;1502;150208;PEREKAMAN KTP;BELUM REKAM;JIWA;2;79;2023
799;15;JAMBI;1502;150209;PEREKAMAN KTP;WAJIB KTP;JIWA;2;12184;2023
800;15;JAMBI;1502;150209;PEREKAMAN KTP;REKAM KTP;JIWA;2;12145;2023
801;15;JAMBI;1502;150209;PEREKAMAN KTP;BELUM REKAM;JIWA;2;39;2023
802;15;JAMBI;1502;150210;PEREKAMAN KTP;WAJIB KTP;JIWA;2;8576;2023
803;15;JAMBI;1502;150210;PEREKAMAN KTP;REKAM KTP;JIWA;2;8540;2023
804;15;JAMBI;1502;150210;PEREKAMAN KTP;BELUM REKAM;JIWA;2;36;2023
805;15;JAMBI;1502;150211;PEREKAMAN KTP;WAJIB KTP;JIWA;2;13744;2023
806;15;JAMBI;1502;150211;PEREKAMAN KTP;REKAM KTP;JIWA;2;13703;2023
807;15;JAMBI;1502;150211;PEREKAMAN KTP;BELUM REKAM;JIWA;2;41;2023
808;15;JAMBI;1502;150212;PEREKAMAN KTP;WAJIB KTP;JIWA;2;8818;2023
809;15;JAMBI;1502;150212;PEREKAMAN KTP;REKAM KTP;JIWA;2;8789;2023
810;15;JAMBI;1502;150212;PEREKAMAN KTP;BELUM REKAM;JIWA;2;29;2023
811;15;JAMBI;1502;150213;PEREKAMAN KTP;WAJIB KTP;JIWA;2;13367;2023
812;15;JAMBI;1502;150213;PEREKAMAN KTP;REKAM KTP;JIWA;2;13328;2023
813;15;JAMBI;1502;150213;PEREKAMAN KTP;BELUM REKAM;JIWA;2;39;2023
814;15;JAMBI;1502;150214;PEREKAMAN KTP;WAJIB KTP;JIWA;2;7141;2023
815;15;JAMBI;1502;150214;PEREKAMAN KTP;REKAM KTP;JIWA;2;7115;2023
816;15;JAMBI;1502;150214;PEREKAMAN KTP;BELUM REKAM;JIWA;2;26;2023
817;15;JAMBI;1502;150215;PEREKAMAN KTP;WAJIB KTP;JIWA;2;6253;2023
818;15;JAMBI;1502;150215;PEREKAMAN KTP;REKAM KTP;JIWA;2;6218;2023
819;15;JAMBI;1502;150215;PEREKAMAN KTP;BELUM REKAM;JIWA;2;35;2023
820;15;JAMBI;1502;150216;PEREKAMAN KTP;WAJIB KTP;JIWA;2;9951;2023
821;15;JAMBI;1502;150216;PEREKAMAN KTP;REKAM KTP;JIWA;2;9904;2023
822;15;JAMBI;1502;150216;PEREKAMAN KTP;BELUM REKAM;JIWA;2;47;2023
823;15;JAMBI;1502;150217;PEREKAMAN KTP;WAJIB KTP;JIWA;2;5286;2023
824;15;JAMBI;1502;150217;PEREKAMAN KTP;REKAM KTP;JIWA;2;5267;2023
825;15;JAMBI;1502;150217;PEREKAMAN KTP;BELUM REKAM;JIWA;2;19;2023
826;15;JAMBI;1502;150218;PEREKAMAN KTP;WAJIB KTP;JIWA;2;7560;2023
827;15;JAMBI;1502;150218;PEREKAMAN KTP;REKAM KTP;JIWA;2;7529;2023
828;15;JAMBI;1502;150218;PEREKAMAN KTP;BELUM REKAM;JIWA;2;31;2023
829;15;JAMBI;1502;150219;PEREKAMAN KTP;WAJIB KTP;JIWA;2;10893;2023
830;15;JAMBI;1502;150219;PEREKAMAN KTP;REKAM KTP;JIWA;2;10843;2023
831;15;JAMBI;1502;150219;PEREKAMAN KTP;BELUM REKAM;JIWA;2;50;2023
832;15;JAMBI;1502;150220;PEREKAMAN KTP;WAJIB KTP;JIWA;2;7921;2023
833;15;JAMBI;1502;150220;PEREKAMAN KTP;REKAM KTP;JIWA;2;7896;2023
834;15;JAMBI;1502;150220;PEREKAMAN KTP;BELUM REKAM;JIWA;2;25;2023
835;15;JAMBI;1502;150221;PEREKAMAN KTP;WAJIB KTP;JIWA;2;10826;2023
836;15;JAMBI;1502;150221;PEREKAMAN KTP;REKAM KTP;JIWA;2;10784;2023
837;15;JAMBI;1502;150221;PEREKAMAN KTP;BELUM REKAM;JIWA;2;42;2023
838;15;JAMBI;1502;150222;PEREKAMAN KTP;WAJIB KTP;JIWA;2;6365;2023
839;15;JAMBI;1502;150222;PEREKAMAN KTP;REKAM KTP;JIWA;2;6340;2023
