no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_rumah _makan;satuan;Alamat;Fasilitas;jumlah_tenaga_kerja;meja;Kursi
1363;15;JAMBI;1571;Bar Casa De Alicia;UNIT;Jl. Abdurrahman Saleh Kel. Thehok Kec. Jambi Selatan;1,3,5;-;-;-
1364;15;JAMBI;1571;Bar Elsa Dua;UNIT;Jl. Gr. Djamin Datuk Bagindo Kel. Talang Banjar Kec. Jambi Timur;1,3,5;-;-;-
1365;15;JAMBI;1571;"Bar ""De Tones By Afgan"" / PT.";UNIT;Jl. Hos Cokroaminoto Kel. Simp. Iii Sipin Kec. Kota Baru;1,3,5;-;-;-
1366;15;JAMBI;1571;Park Food & Bar;UNIT;Jl. Soekarno Hatta No. 03 Kel. Thehok Kec. Jambi Selatan;1,3,5;-;-;-
1367;15;JAMBI;1502;RM. Lili;UNIT;Jl. Lintas Sumatra KM. 66;1,3,5;-;-;-
1368;15;JAMBI;1502;RM. Ampera Uni Yen;UNIT;Jl. Lintas Sumatra, Kota Bangko;1,3,5;-;-;-
1369;15;JAMBI;1502;Sate Kambing Goyang lidah;UNIT;Jl. Lintas Sumatra, Kota Bangko;1,3,5;-;-;-
1370;15;JAMBI;1502;RM. Pak Nurdin Bangko;UNIT;Jl. Lintas Sumtra, Simpang Kodim Bangko;1,3,5;-;-;-
1371;15;JAMBI;1502;RM. Arta Nauli;UNIT;Jl. Lintas Sumatra KM. 36 Desa Rejosari;1,3,5;-;-;-
1372;15;JAMBI;1502;RM. Masakan Bunda Rejosari;UNIT;Jl. Lintas Sumatra KM. 37 Desa Rejosari;1,3,5;-;-;-
1373;15;JAMBI;1502;RM. Ojolali;UNIT;Jl. Lintas Sumatra KM. 35;1,3,5;-;-;-
1374;15;JAMBI;1502;RM. Saudaro Kito;UNIT;Jl. Lintas Sumatra KM. 40, Kec Pamenang;1,3,5;-;-;-
1375;15;JAMBI;1502;RM. Bungo Tanjung;UNIT;Jl. Lintas Sumatra KM. 40, Kec Pamenang;1,3,5;-;-;-
1376;15;JAMBI;1502;RM Dan Restoran Rizky;UNIT;Jl. Lintas Sumatra KM. 40, Kec Pamenang;1,3,5;-;-;-
1377;15;JAMBI;1502;RM Family Abadi;UNIT;Jl. Lintas Sumatra KM. 37, Kec Pamenang;1,3,5;-;-;-
1378;15;JAMBI;1502;RM. Mulya;UNIT;Jl. Lintas Sumatra KM. 33, Kec Pamenang;1,3,5;-;-;-
1379;15;JAMBI;1502;RM. Putri Minang;UNIT;Jl. Lintas Sumatra KM. 34, Kec Pamenang;1,3,5;-;-;-
1380;15;JAMBI;1502;Angkringan Sanya;UNIT;Pasar Pamenang;1,3,5;-;-;-
1381;15;JAMBI;1502;RM. Kito Juo;UNIT;Simpang Pasar Pamenang;1,3,5;-;-;-
1382;15;JAMBI;1502;Pecel Lele Cahaya Raden Jambi;UNIT;Jl. Lintas Sumatra, Pasar Pamenang;1,3,5;-;-;-
1383;15;JAMBI;1502;RM. Tiga Saudara;UNIT;Jl. Lntas Sumatra, Simp. Alas Pamenang;1,3,5;-;-;-
1384;15;JAMBI;1502;RM. Jeme Kita;UNIT;Jl. Lintas Sumatra KM. 34, Kec Pamenang;1,3,5;-;-;-
1385;15;JAMBI;1502;RM. Sinar Atoka Simpang Alas;UNIT;Jl. Lintas Sumatra KM. 34, Kec Pamenang;1,3,5;-;-;-
1386;15;JAMBI;1502;RM. Salero Baru;UNIT;Jl. Lintas Sumatra KM 35, Merangin;1,3,5;-;-;-
1387;15;JAMBI;1502;RM. Dendeng Batokok Bahe Kincai;UNIT;Jl. Lintas Sumatra, Sebelah Pom Bensin Pamenang;1,3,5;-;-;-
1388;15;JAMBI;1502;RM. Masakan Kampung;UNIT;Jl. Lintas Sumatra, Sebelah Pom Bensin Pamenang;1,3,5;-;-;-
1389;15;JAMBI;1502;RM. Kadieu;UNIT;Jl. Lintas Sumatra, Depan Pom Bensin Pamenang;1,3,5;-;-;-
1390;15;JAMBI;1502;RM. Jkw;UNIT;Jl. Lintas Sumatra, Dekat Pom Bensin Pamenang;1,3,5;-;-;-
1391;15;JAMBI;1502;Ayam Dan Bakso Tombo Tresno;UNIT;Jl. Lintas Sumatra, Talang Lidung;1,3,5;-;-;-
1392;15;JAMBI;1502;Sate Kambing Podomoro;UNIT;Jl. Tiga Jalur Kota Bangko;1,3,5;-;-;-
1393;15;JAMBI;1502;Sop Buntut Kun payakun;UNIT;Jl. Lintas Sumatra;1,3,5;-;-;-
1394;15;JAMBI;1502;RM. Idola Dua;UNIT;Jl. Lintas Sumatra KM. 3 Kota Bangko;1,3,5;-;-;-
1395;15;JAMBI;1502;Mie Ayam Dan Bakso;UNIT;Jl. Lintas Sumatra KM. 3 Kota Bangko;1,3,5;-;-;-
1396;15;JAMBI;1502;Ringgos Caffe;UNIT;Jl. Lintas Sumatra KM. 3 Kota Bangko;1,3,5;-;-;-
1397;15;JAMBI;1502;Lesehan Dendeng Batokok;UNIT;Jl. Lintas Sumatra KM. 3 Kota Bangko;1,3,5;-;-;-
1398;15;JAMBI;1502;Pecel Lele Gabing Tilang;UNIT;Jl. Lintas Sumatra KM. 3 Kota Bangko;1,3,5;-;-;-
1399;15;JAMBI;1502;Bakoel Shake and shake;UNIT;Jl. Lintas Sumatra KM. 2 Kota Bangko;1,3,5;-;-;-
1400;15;JAMBI;1502;Warung Soto Pak Ndut;UNIT;Jl. Lintas Sumatra KM. 1 Kota Bangko;1,3,5;-;-;-
1401;15;JAMBI;1502;Mie Aceh;UNIT;Jl. Lintas Sumatra KM. 1 Kota Bangko;1,3,5;-;-;-
1402;15;JAMBI;1502;RM. Kambang Raya;UNIT;Jl. Lintas Sumatra KM. 1 Kota Bangko;1,3,5;-;-;-
1403;15;JAMBI;1502;Pempen Tekwan Yuk Ya;UNIT;Jl. Lintas Sumatra, KM 1 Sungai Masang. Kota Bangko;1,3,5;-;-;-
1404;15;JAMBI;1502;Pecel Lele Kayo Roso Wong Jowo;UNIT;Jl. Lintas Sumatra, KM 1 Sungai Masang. Kota Bangko;1,3,5;-;-;-
1405;15;JAMBI;1502;RM. Nyak Ina 43;UNIT;Jl. Lintas Sumatra, KM 1 Sungai Masang. Kota Bangko;1,3,5;-;-;-
1406;15;JAMBI;1502;Sate Bango Dua;UNIT;Jl. Lintas Sumatra, KM 1 Sungai Masang. Kota Bangko;1,3,5;-;-;-
1407;15;JAMBI;1502;Ampera Minang;UNIT;Jl. Lintas Sumatra, KM  1 Sungai Masang. Kota Bangko;1,3,5;-;-;-
1408;15;JAMBI;1502;RM. Hidayah;UNIT;Jl. Lintas Sumatra, KM 1 Sungai Masang. Kota Bangko;1,3,5;-;-;-
1409;15;JAMBI;1502;Kantin Tw;UNIT;Dekat Jembatan Pasar Kota Bangko;1,3,5;-;-;-
1410;15;JAMBI;1502;Pizza;UNIT;Jl. Jend Sudirman KM. 0 Kota Bangko;1,3,5;-;-;-
1411;15;JAMBI;1502;Mr. Bakso Klenger;UNIT;Jl. Jend Sudirman KM. 0 Kota Bangko;1,3,5;-;-;-
1412;15;JAMBI;1502;Pecel Lele Jeng Emi;UNIT;Jl. Jend Sudirman KM. 0 Kota Bangko;1,3,5;-;-;-
1413;15;JAMBI;1502;Bakso Jempol Bakso Dan  Mie Ayam;UNIT;Jl. Jend Sudirman KM. 0 Kota Bangko;1,3,5;-;-;-
1414;15;JAMBI;1502;RM. Riri;UNIT;Jl. Lintas Sumatra, Simpang Bukit Aur. Bangko;1,3,5;-;-;-
1415;15;JAMBI;1502;Roti Panggang Kito Salero Basamo;UNIT;Pasar Baru rakyat Kota bangko;1,3,5;-;-;-
1416;15;JAMBI;1502;RM. Monggo Selera  Nusantara;UNIT;Jl. Jend Sudirman KM. 2 Pasar Kota Bangko;1,3,5;-;-;-
1417;15;JAMBI;1502;RM Dan Restaurant Al Barokah;UNIT;Jl. Jend Sudiraman, KM 2 Kota Bangko;1,3,5;-;-;-
1418;15;JAMBI;1502;Bakso Gajah Mada;UNIT;KM. 2 Pasar Baru Bangko;1,3,5;-;-;-
1419;15;JAMBI;1502;Bakso Mie Ayam Cak we;UNIT;Jl. Jend Sudirman Samping Polres Kota Bangko;1,3,5;-;-;-
1420;15;JAMBI;1502;RM. Dendeng Batokok Pusako;UNIT;Jl. Jend Sudirman Samping Polres Kota Bangko;1,3,5;-;-;-
1421;15;JAMBI;1502;RM. Saimen;UNIT;Jl. Jend Sudirman Samping Polres Kota Bangko;1,3,5;-;-;-
1422;15;JAMBI;1502;Ayam Geprek Bunda Faa;UNIT;Jl. Jend Sudirman Samping Polres Kota Bangko;1,3,5;-;-;-
1423;15;JAMBI;1502;RM. Family in;UNIT;Jl. Jend Sudirman Samping Polres Kota Bangko;1,3,5;-;-;-
1424;15;JAMBI;1502;CFC;UNIT;Jl. Jendr Sudirman KM. 2 Kota Bangko;1,3,5;-;-;-
1425;15;JAMBI;1502;Nasi Uduk Eko;UNIT;Jl. Lintas Sumatra KM. 2 Kota Bangko;1,3,5;-;-;-
1426;15;JAMBI;1502;Mie Ayam Bakso Roso Joyo Mas nur Joko ;UNIT;Jl. Lintas Sumatra KM. 2 Kota Bangko;1,3,5;-;-;-
1427;15;JAMBI;1502;RM. Deli;UNIT;Jl. Lintas Sumatra KM. 3 Kota Bangko;1,3,5;-;-;-
1428;15;JAMBI;1502;Pempek Dan Tekwan;UNIT;Jl. Lintas Sumatra KM. 3 Kota Bangko;1,3,5;-;-;-
1429;15;JAMBI;1502;RM. Dua Putra;UNIT;Jl. Lintas Sumatra KM. 3 Kota Bangko;1,3,5;-;-;-
1430;15;JAMBI;1502;Warung Ampera;UNIT;Jl. Lintas Sumatra KM. 3 Kota Bangko;1,3,5;-;-;-
1431;15;JAMBI;1502;Warung Khas Jawa;UNIT;Jl. Lintas Sumatra KM. 3 Kota Bangko;1,3,5;-;-;-
1432;15;JAMBI;1502;Warung Restu Ibu;UNIT;Jl. Lintas Sumatra KM. 3 Kota Bangko;1,3,5;-;-;-
1433;15;JAMBI;1502;Soto Padang Aji R;UNIT;Jl. Lintas Sumatra KM. 3 Kota Bangko;1,3,5;-;-;-
1434;15;JAMBI;1502;Soto Betawi;UNIT;Jl. Lintas Sumatra KM. 3 Kota Bangko;1,3,5;-;-;-
1435;15;JAMBI;1502;Bakso Dan Mie Ayam Ceria;UNIT;Jl. Lintas Sumatra KM. 3 Pematang Kandis, Kota Bangko;1,3,5;-;-;-
1436;15;JAMBI;1502;RM. Minang Maimbau;UNIT;Jl. Jend Sudirman km. 4 Kota Bangko;1,3,5;-;-;-
1437;15;JAMBI;1502;Sate Kambing Lina Jaya;UNIT;Jl. Jend Sudirman km. 4 Kota Bangko;1,3,5;-;-;-
1438;15;JAMBI;1502;RM. Bu Haji;UNIT;Jl. Jend Sudirman km. 4 Kota Bangko;1,3,5;-;-;-
1439;15;JAMBI;1502;Caffe W'duta Caffe & Resto;UNIT;Jl. Jend Sudirman km. 4 Kota Bangko;1,3,5;-;-;-
1440;15;JAMBI;1502;Brosis Caffe;UNIT;Jl. Jend Sudirman km. 4 Kota Bangko;1,3,5;-;-;-
1441;15;JAMBI;1502;RM. Pondok Salero;UNIT;Ujung Jalur 3, Sungai Ulak. Kota Bangko;1,3,5;-;-;-
1442;15;JAMBI;1502;RM. Putri Sulung;UNIT;Ujung Jalur 3, Sungai Ulak. Kota Bangko;1,3,5;-;-;-
1443;15;JAMBI;1502;Nasi Timbal Ayam Geprek;UNIT;Jl. Lintas Sumatra KM.5 Kota Bangko;1,3,5;-;-;-
1444;15;JAMBI;1502;RM. Fatimah;UNIT;Jl. Lintas Sumatra KM.5 Kota Bangko;1,3,5;-;-;-
1445;15;JAMBI;1502;RM. Pondok Bambu;UNIT;Jl. Lintas Sumatra KM. 5 Sungai Ulak, Kota Bangko;1,3,5;-;-;-
1446;15;JAMBI;1502;RM. PO. Bus Desa Muaro  Belego;UNIT;Jl. Lintas Sumatra KM.47;1,3,5;-;-;-
1447;15;JAMBI;1502;RM. Sari Berkah Simpang Jelatang;UNIT;Jl. Lintas Sumatra KM.48;1,3,5;-;-;-
1448;15;JAMBI;1502;RM. Minang;UNIT;Jl. Lintas Sumatra KM.49 Simpang Jelatang;1,3,5;-;-;-
1449;15;JAMBI;1502;RM. Musi Rawas;UNIT;Jl. Lintas Sumatra KM.49 Simpang Jelatang;1,3,5;-;-;-
1450;15;JAMBI;1502;Warung Pecel Lele  Karomah;UNIT;Jl. Lintas Sumatra KM.49 Simpang Jelatang;1,3,5;-;-;-
1451;15;JAMBI;1502;RM. Minang Saiyo Payakumbuh;UNIT;Jl. Lintas Sumatra KM. 54;1,3,5;-;-;-
1452;15;JAMBI;1502;Warung Ikan Sedap  MantaP;UNIT;Jl. Lintas Sumatra KM. 54 Sebelum Brimob;1,3,5;-;-;-
1453;15;JAMBI;1502;RM. Pondok Bambu Sari'ah;UNIT;Jl. Lintas Sumatra KM. 56;1,3,5;-;-;-
1454;15;JAMBI;1502;RM. Sederhana;UNIT;Jl. Lintas Sumatra KM. 57;1,3,5;-;-;-
1455;15;JAMBI;1502;Pondok Lesehan Sinar Paris;UNIT;Jl. Lintas Sumatra KM. 57;1,3,5;-;-;-
1456;15;JAMBI;1502;Sate Ayam Dan Kambing Khas Madura;UNIT;Jl. Lintas Sumatra KM. 58;1,3,5;-;-;-
1457;15;JAMBI;1502;RM. Tanjung Raya;UNIT;Jl. Lintas Sumatra KM. 60 Simpang Desa Limbur Merangin;1,3,5;-;-;-
1458;15;JAMBI;1502;RM. Singgala;UNIT;Jl. Lintas Sumatra KM. 61;1,3,5;-;-;-
1459;15;JAMBI;1502;RM. NO Name;UNIT;Jl. Lintas Sumatra KM. 61;1,3,5;-;-;-
1460;15;JAMBI;1502;RM. Sinar Raya Ikan Bakar;UNIT;Jl. Lintas Sumatra KM. 63;1,3,5;-;-;-
1461;15;JAMBI;1502;RM. Kasiah Bundo;UNIT;Jl. Lintas Sumatra, Ujung Jalur 3 Kota Bangko;1,3,5;-;-;-
1462;15;JAMBI;1502;RM. Kampung Raso;UNIT;Jl. Jend Sudirman KM. 4 Kota Bangko;1,3,5;-;-;-
1463;15;JAMBI;1502;RM. Dendeng Batokok Susilawati;UNIT;Jl. Jend Sudirman KM. 3 Sungai Ulak, Kota Bangko;1,3,5;-;-;-
1464;15;JAMBI;1502;Sate Kambing Ikan Bakar;UNIT;Jl. Jend Sudirman KM. 4 Kota Bangko;1,3,5;-;-;-
1465;15;JAMBI;1502;RM. Kartini Jepara;UNIT;Jl. Jend Sudirman KM. 3 Kota Bangko;1,3,5;-;-;-
1466;15;JAMBI;1502;Sci Restaurant;UNIT;Jl. Jend Sudirman KM. 4 Kota Bangko;1,3,5;-;-;-
1467;15;JAMBI;1502;RM. Pondok Bambu Ilham;UNIT;Jl. Jend Sudirman KM. 3 Kota Bangko;1,3,5;-;-;-
1468;15;JAMBI;1502;Bakso Solo Berseri;UNIT;Jl. Jend Sudirman KM. 4 Kota Bangko;1,3,5;-;-;-
1469;15;JAMBI;1502;RM. Bundo Kanduang;UNIT;Sebelah Pom Bensin Kota Bangko;1,3,5;-;-;-
1470;15;JAMBI;1502;RM. Cabe Ijo;UNIT;Jl. Jend Sudirman, Pematang Kandis. Kota Bangko;1,3,5;-;-;-
1471;15;JAMBI;1502;RM. Cabe Ijo Sara;UNIT;Jl. Jend Sudirman, Pematang Kandis. Kota Bangko;1,3,5;-;-;-
1472;15;JAMBI;1502;RM. Sinar Paris;UNIT;Jl. Jend Sudirman KM. 2 Kota Bangko;1,3,5;-;-;-
1473;15;JAMBI;1502;Bakso Jempol;UNIT;Jl. Jend Sudirman KM. 2 Kota Bangko;1,3,5;-;-;-
1474;15;JAMBI;1502;Pecel Lele Jeng Emi;UNIT;Jl. Jend Sudirman KM. 2 Kota Bangko;1,3,5;-;-;-
