id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kategori,data,satuan,semester,jumlah_penduduk,tahun
2281,15,JAMBI,1501,KERINCI,150120,BUKITKERMAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1530,2022
2282,15,JAMBI,1501,KERINCI,150121,AIR HANGAT BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1454,2022
2283,15,JAMBI,1501,KERINCI,150122,TANAH COGOK,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,876,2022
2284,15,JAMBI,1501,KERINCI,150123,DANAU KERINCI BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1157,2022
2285,15,JAMBI,1501,KERINCI,150101,GUNUNG RAYA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1098,2022
2286,15,JAMBI,1501,KERINCI,150102,DANAU KERINCI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1843,2022
2287,15,JAMBI,1501,KERINCI,150104,SITINJAU LAUT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1220,2022
2288,15,JAMBI,1501,KERINCI,150105,AIR HANGAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,889,2022
2289,15,JAMBI,1501,KERINCI,150106,GUNUNG KERINCI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2067,2022
2290,15,JAMBI,1501,KERINCI,150107,BATANG MERANGIN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1866,2022
2291,15,JAMBI,1501,KERINCI,150108,KELILING DANAU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1632,2022
2292,15,JAMBI,1501,KERINCI,150109,KAYU ARO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3598,2022
2293,15,JAMBI,1501,KERINCI,150111,AIR HANGAT TIMUR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2145,2022
2294,15,JAMBI,1501,KERINCI,150115,GUNUNG TUJUH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2263,2022
2295,15,JAMBI,1501,KERINCI,150116,SIULAK,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2613,2022
2296,15,JAMBI,1501,KERINCI,150117,DEPATI TUJUH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1779,2022
2297,15,JAMBI,1501,KERINCI,150118,SIULAK MUKAI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,931,2022
2298,15,JAMBI,1501,KERINCI,150119,KAYU ARO BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2705,2022
2299,15,JAMBI,1501,KERINCI,150120,BUKITKERMAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1852,2022
2300,15,JAMBI,1501,KERINCI,150121,AIR HANGAT BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,982,2022
2301,15,JAMBI,1501,KERINCI,150122,TANAH COGOK,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1127,2022
2302,15,JAMBI,1501,KERINCI,150123,DANAU KERINCI BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1360,2022
2303,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1381,2022
2304,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,9131,2022
2305,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2788,2022
2306,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2217,2022
2307,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2059,2022
2308,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2711,2022
2309,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3524,2022
2310,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1155,2022
2311,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1736,2022
2312,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,470,2022
2313,15,JAMBI,1506,TANJUNG JABUNG BARAT,150611,BRAM ITAM,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1715,2022
2314,15,JAMBI,1506,TANJUNG JABUNG BARAT,150612,KUALA BETARA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,886,2022
2315,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2135,2022
2316,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2666,2022
2317,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,10525,2022
2318,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3815,2022
2319,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,6447,2022
2320,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2374,2022
2321,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,8045,2022
2322,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,7230,2022
2323,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3239,2022
2324,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1092,2022
2325,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1706,2022
2326,15,JAMBI,1506,TANJUNG JABUNG BARAT,150611,BRAM ITAM,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3351,2022
2327,15,JAMBI,1506,TANJUNG JABUNG BARAT,150612,KUALA BETARA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2639,2022
2328,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,4017,2022
2329,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,879,2022
2330,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1184,2022
2331,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1147,2022
2332,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,684,2022
2333,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,838,2022
2334,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1741,2022
2335,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,660,2022
2336,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1104,2022
2337,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1751,2022
2338,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1890,2022
2339,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2324,2022
2340,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1574,2022
2341,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1553,2022
2342,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3017,2022
2343,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1767,2022
2344,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1722,2022
2345,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,7752,2022
2346,15,JAMBI,1571,KOTA JAMBI,157102,JAMBI SELATAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,8152,2022
2347,15,JAMBI,1571,KOTA JAMBI,157103,JAMBI TIMUR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,9796,2022
2348,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1437,2022
2349,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1837,2022
2350,15,JAMBI,1571,KOTA JAMBI,157106,DANAU TELUK,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1608,2022
2351,15,JAMBI,1571,KOTA JAMBI,157107,KOTA BARU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,12852,2022
2352,15,JAMBI,1571,KOTA JAMBI,157108,JELUTUNG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,8009,2022
2353,15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,15361,2022
2354,15,JAMBI,1571,KOTA JAMBI,157110,DANAU SIPIN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,5967,2022
2355,15,JAMBI,1571,KOTA JAMBI,157111,PAAL MERAH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,15749,2022
2356,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,7199,2022
2357,15,JAMBI,1571,KOTA JAMBI,157102,JAMBI SELATAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,7341,2022
2358,15,JAMBI,1571,KOTA JAMBI,157103,JAMBI TIMUR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,7507,2022
2359,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1354,2022
2360,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2097,2022
2361,15,JAMBI,1571,KOTA JAMBI,157106,DANAU TELUK,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2089,2022
2362,15,JAMBI,1571,KOTA JAMBI,157107,KOTA BARU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,11952,2022
2363,15,JAMBI,1571,KOTA JAMBI,157108,JELUTUNG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,7677,2022
2364,15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,16018,2022
2365,15,JAMBI,1571,KOTA JAMBI,157110,DANAU SIPIN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5638,2022
2366,15,JAMBI,1571,KOTA JAMBI,157111,PAAL MERAH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,15600,2022
2367,15,JAMBI,1571,TEBO,150901,TEBO TENGAH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,6139,2022
2368,15,JAMBI,1571,TEBO,150902,TEBO ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3167,2022
2369,15,JAMBI,1571,TEBO,150903,TEBO ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3789,2022
2370,15,JAMBI,1571,TEBO,150904,RIMBO BUJANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,8728,2022
2371,15,JAMBI,1571,TEBO,150905,SUMAY,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2662,2022
2372,15,JAMBI,1571,TEBO,150906,VII KOTO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2656,2022
2373,15,JAMBI,1571,TEBO,150907,RIMBO ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,4582,2022
2374,15,JAMBI,1571,TEBO,150908,RIMBO ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3664,2022
2375,15,JAMBI,1571,TEBO,150909,TENGAH ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3160,2022
2376,15,JAMBI,1571,TEBO,150910,SERAI SERUMPUN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1289,2022
2377,15,JAMBI,1571,TEBO,150911,VII KOTO ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2394,2022
2378,15,JAMBI,1571,TEBO,150912,MUARA TABIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1729,2022
2379,15,JAMBI,1571,TEBO,150901,TEBO TENGAH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,6338,2022
2380,15,JAMBI,1571,TEBO,150902,TEBO ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5114,2022
2381,15,JAMBI,1571,TEBO,150903,TEBO ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5058,2022
2382,15,JAMBI,1571,TEBO,150904,RIMBO BUJANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,8856,2022
2383,15,JAMBI,1571,TEBO,150905,SUMAY,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,4695,2022
2384,15,JAMBI,1571,TEBO,150906,VII KOTO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2961,2022
2385,15,JAMBI,1571,TEBO,150907,RIMBO ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5578,2022
2386,15,JAMBI,1571,TEBO,150908,RIMBO ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2099,2022
2387,15,JAMBI,1571,TEBO,150909,TENGAH ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5401,2022
2388,15,JAMBI,1571,TEBO,150910,SERAI SERUMPUN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1824,2022
2389,15,JAMBI,1571,TEBO,150911,VII KOTO ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3457,2022
2390,15,JAMBI,1571,TEBO,150912,MUARA TABIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3542,2022
2391,15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1085,2022
2392,15,JAMBI,1508,BUNGO,150802,RANTAU PANDAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,830,2022
2393,15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2281,2022
2394,15,JAMBI,1508,BUNGO,150804,JUJUHAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3303,2022
2395,15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1190,2022
2396,15,JAMBI,1508,BUNGO,150806,PELEPAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2207,2022
2397,15,JAMBI,1508,BUNGO,150807,LIMBUR LUBUK MENGKUANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1521,2022
2398,15,JAMBI,1508,BUNGO,150808,MUKO-MUKO BATHIN VII,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1444,2022
2399,15,JAMBI,1508,BUNGO,150809,PELEPAT ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,8277,2022
2400,15,JAMBI,1508,BUNGO,150810,BATIN II BABEKO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1749,2022
2401,15,JAMBI,1508,BUNGO,150811,BATHIN III,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2809,2022
2402,15,JAMBI,1508,BUNGO,150812,BUNGO DANI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,3376,2022
2403,15,JAMBI,1508,BUNGO,150813,RIMBO TENGAH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,4457,2022
2404,15,JAMBI,1508,BUNGO,150814,BATHIN III ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1080,2022
2405,15,JAMBI,1508,BUNGO,150815,BATHIN II PELAYANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,988,2022
2406,15,JAMBI,1508,BUNGO,150816,JUJUHAN ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,675,2022
2407,15,JAMBI,1508,BUNGO,150817,TANAH SEPENGGAL LINTAS,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1595,2022
2408,15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2946,2022
2409,15,JAMBI,1508,BUNGO,150802,RANTAU PANDAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2351,2022
2410,15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3991,2022
2411,15,JAMBI,1508,BUNGO,150804,JUJUHAN,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2597,2022
2412,15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5901,2022
2413,15,JAMBI,1508,BUNGO,150806,PELEPAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,8872,2022
2414,15,JAMBI,1508,BUNGO,150807,LIMBUR LUBUK MENGKUANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3491,2022
2415,15,JAMBI,1508,BUNGO,150808,MUKO-MUKO BATHIN VII,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3330,2022
2416,15,JAMBI,1508,BUNGO,150809,PELEPAT ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,6810,2022
2417,15,JAMBI,1508,BUNGO,150810,BATIN II BABEKO,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2922,2022
2418,15,JAMBI,1508,BUNGO,150811,BATHIN III,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5499,2022
2419,15,JAMBI,1508,BUNGO,150812,BUNGO DANI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,4878,2022
2420,15,JAMBI,1508,BUNGO,150813,RIMBO TENGAH,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,6187,2022
2421,15,JAMBI,1508,BUNGO,150814,BATHIN III ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1826,2022
2422,15,JAMBI,1508,BUNGO,150815,BATHIN II PELAYANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1763,2022
2423,15,JAMBI,1508,BUNGO,150816,JUJUHAN ILIR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,1809,2022
2424,15,JAMBI,1508,BUNGO,150817,TANAH SEPENGGAL LINTAS,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5550,2022
2425,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2760,2022
2426,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1275,2022
2427,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2778,2022
2428,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,544,2022
2429,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1009,2022
2430,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1922,2022
2431,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2775,2022
2432,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,1125,2022
2433,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,572,2022
2434,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,2440,2022
2435,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,2,842,2022
2436,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5464,2022
2437,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,5629,2022
2438,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,3892,2022
2439,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,6087,2022
2440,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2563,2022
2441,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2404,2022
2442,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,4225,2022
2443,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2493,2022
2444,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,4381,2022
2445,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,4958,2022
2446,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,KARTU IDENTITAS ANAK,BELUM MEMILIKI,JIWA,2,2101,2022
4175,15,JAMBI,1504,BATANGHARI,150401,MERSAM,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5270,2024
4176,15,JAMBI,1504,BATANGHARI,150402,MUARA TEMBESI,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5785,2024
4177,15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,13503,2024
4178,15,JAMBI,1504,BATANGHARI,150404,BATIN XXIV,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,4278,2024
4179,15,JAMBI,1504,BATANGHARI,150405,PEMAYUNG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,5387,2024
4180,15,JAMBI,1504,BATANGHARI,150406,MARO SEBO ULU,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,6140,2024
4181,15,JAMBI,1504,BATANGHARI,150407,BAJUBANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,6162,2024
4182,15,JAMBI,1504,BATANGHARI,150408,MARO SEBO ILIR,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2583,2024
4183,15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1961,2024
4184,15,JAMBI,1508,BUNGO,150802,RANTAU PANDAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1203,2024
4185,15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3319,2024
4186,15,JAMBI,1508,BUNGO,150804,JUJUHAN,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,4028,2024
4187,15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,1817,2024
4188,15,JAMBI,1508,BUNGO,150806,PELEPAT,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,3384,2024
4189,15,JAMBI,1508,BUNGO,150807,LIMBUR LUBUK MENGKUANG,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2200,2024
4190,15,JAMBI,1508,BUNGO,150808,MUKO-MUKO BATHIN VII,KARTU IDENTITAS ANAK,MEMILIKI,JIWA,1,2253,2024
