kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;kondisi_korban;satuan;jumlah_kejadian; jumlah_kerugian 
15;JAMBI;1504;150403;27/09/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;28/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;28/09/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;28/09/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;28/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;28/09/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;28/09/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;29/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;29/09/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;29/09/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150405;30/09/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150405;30/09/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150405;30/09/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150222;01/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150222;01/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150222;01/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150206;02/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150206;02/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150206;02/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150222;02/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150222;02/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150222;02/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150205;02/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150205;02/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150205;02/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150203;04/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150203;04/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150203;04/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150203;04/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150203;04/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150203;04/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150211;04/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150211;04/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150211;04/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150212;05/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150212;05/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150212;05/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150211;05/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150211;05/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150211;05/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150206;06/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150206;06/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150206;06/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150202;07/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150202;07/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150202;07/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150203;08/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150203;08/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150203;08/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150211;08/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150211;08/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150211;08/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150202;10/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150202;10/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150202;10/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150202;10/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150202;10/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150202;10/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150202;13/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150202;13/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150202;13/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150205;15/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150205;15/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150205;15/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150202;18/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150202;18/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150202;18/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150202;20/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150202;20/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150202;20/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150216;26/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150216;26/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150216;26/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1502;150213;31/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1502;150213;31/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1502;150213;31/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150811;01/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150811;01/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150811;01/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150810;02/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150810;02/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150810;02/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150813;02/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;02/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150813;02/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150811;03/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150811;03/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150811;03/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150813;03/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;03/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150813;03/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150809;04/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150809;04/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150809;04/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150813;05/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;05/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150813;05/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150809;05/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150809;05/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150809;05/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150811;05/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150811;05/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150811;05/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150813;05/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;05/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150813;05/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150809;06/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150809;06/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150809;06/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150813;06/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;06/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150813;06/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150813;07/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;07/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150813;07/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150811;07/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150811;07/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150811;07/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150809;07/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150809;07/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150809;07/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150812;07/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150812;07/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150812;07/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150811;07/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150811;07/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150811;07/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150811;08/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150811;08/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150811;08/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150813;08/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;08/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150813;08/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150808;10/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150808;10/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150808;10/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150808;11/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150808;11/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150808;11/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150809;11/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150809;11/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150809;11/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150811;14/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150811;14/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150811;14/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150802;14/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150802;14/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150802;14/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150810;14/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150810;14/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150810;14/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150811;14/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150811;14/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150811;14/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150813;16/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;16/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150813;16/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150806;17/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150806;17/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150806;17/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150810;17/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150810;17/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150810;17/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150809;18/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150809;18/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150809;18/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150810;18/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150810;18/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150810;18/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150811;21/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150811;21/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150811;21/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150813;21/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;21/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150813;21/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150811;23/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150811;23/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150811;23/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150813;23/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;23/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150813;23/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150813;25/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;25/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150813;25/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150813;26/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;26/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150813;26/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150813;28/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150813;28/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150813;28/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150812;30/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150812;30/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150812;30/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1508;150811;31/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1508;150811;31/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1508;150811;31/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1503;150310;05/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1503;150310;05/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1503;150310;05/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1507;150709;07/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1507;150709;07/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1507;150709;07/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1507;150709;12/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1507;150709;12/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1507;150709;12/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1507;150705;17/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1507;150705;17/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1507;150705;17/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1507;150709;27/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1507;150709;27/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1507;150709;27/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150407;01/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;01/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150407;01/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150406;02/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150406;02/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150406;02/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;02/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;02/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;02/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150407;02/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;02/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150407;02/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;02/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;02/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;02/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;03/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;03/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;03/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150407;03/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;03/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150407;03/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;04/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;04/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;04/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;05/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;05/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;05/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150408;05/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150408;05/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150408;05/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150406;06/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150406;06/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150406;06/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150408;06/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150408;06/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150408;06/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150407;07/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;07/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150407;07/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150407;07/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;07/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150407;07/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150407;08/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;08/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150407;08/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;08/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;08/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;08/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;08/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;08/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;08/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150407;09/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;09/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150407;09/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;09/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;09/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;09/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150406;09/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150406;09/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150406;09/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150404;09/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150404;09/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150404;09/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;10/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;10/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;10/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;12/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;12/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;12/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150407;13/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;13/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150407;13/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150404;13/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150404;13/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150404;13/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;14/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;14/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;14/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;14/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;14/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;14/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150407;14/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;14/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150407;14/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150407;14/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;14/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150407;14/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;15/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;15/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;15/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150406;15/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150406;15/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150406;15/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150407;15/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;15/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150407;15/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150403;15/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150403;15/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150403;15/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150407;16/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;16/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150407;16/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150404;16/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150404;16/10/2023;MENDERITA;JIWA;0; Rp- 
15;JAMBI;1504;150404;16/10/2023;MENGUNGSI;JIWA;0; Rp- 
15;JAMBI;1504;150407;16/10/2023;MENINGGAL DUNIA;JIWA;0; Rp- 
15;JAMBI;1504;150407;16/10/2023;MENDERITA;JIWA;0; Rp- 
