 ;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;nama_perusahaan;nama_pemilik;badan_usaha;kbli_2020;jenis_industri;kategori_industri;jenis_produk;jumlah_produksi;satuan;status;tahun
134;15;JAMBI;1502;150221;1502212001;SOKIMAN;SOKIMAN;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;945000;POTONG;AKTIF;2023
135;15;JAMBI;1502;150202;1502021010;DENI;DENI;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;1152000;POTONG;AKTIF;2023
136;15;JAMBI;1502;150212;1502122005;HALIMAH;HALIMAH;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;80000;POTONG;AKTIF;2023
137;15;JAMBI;1502;150212;1502122002;NUR KHOLIS;NUR KHOLIS;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;300000;POTONG;AKTIF;2023
138;15;JAMBI;1502;150213;1502132008;JUMIANI;JUMIANI;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;216000;POTONG;AKTIF;2023
139;15;JAMBI;1502;150219;1502192003;NGADIO;NGADIO;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;54000;POTONG;AKTIF;2023
140;15;JAMBI;1502;150219;1502192002;SUPARDI;SUPARDI;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;900000;POTONG;AKTIF;2023
141;15;JAMBI;1502;150219;1502192003;TIRTO;TIRTO;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;540000;POTONG;AKTIF;2023
142;15;JAMBI;1502;150213;1502132008;JUMIANI;JUMIANI;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;216000;POTONG;AKTIF;2023
143;15;JAMBI;1502;150213;1502132006;IKHSAN;IKHSAN;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;129600;POTONG;AKTIF;2023
144;15;JAMBI;1502;150202;0;IIK ANWAR;IIK ANWAR;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;720000;POTONG;AKTIF;2023
145;15;JAMBI;1502;150220;1502202001;SAKIDI;SAKIDI;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;960000;POTONG;AKTIF;2023
146;15;JAMBI;1502;150220;1502202001;PARDI;PARDI;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;720000;POTONG;AKTIF;2023
147;15;JAMBI;1502;150216;1502162012;AHMAD YANI;AHMAD ZANI;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;600000;POTONG;AKTIF;2023
148;15;JAMBI;1502;150208;1502082003;PARNO;PARNO;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;720000;POTONG;AKTIF;2023
149;15;JAMBI;1502;150212;1502122005;HALIMAH;HALIMAH;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;240000;POTONG;AKTIF;2023
150;15;JAMBI;1502;150220;1502202001;ALDI;BUDI SETIAWAN;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;75000;POTONG;AKTIF;2023
151;15;JAMBI;1502;150214;1502142005;SUKAMAT;SUKAMAT;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;72000;POTONG;AKTIF;2023
152;15;JAMBI;1502;150215;1502152002;SUKRI;SUKRI;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;75000;POTONG;AKTIF;2023
153;15;JAMBI;1502;150202;1502022024;SUGITO;SUGITO;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;75000;POTONG;AKTIF;2023
154;15;JAMBI;1502;150202;1502021011;IIK ANWAR;IIK ANWAR;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;204000;POTONG;AKTIF;2023
155;15;JAMBI;1502;150202;1502021013;TARMUDIN;TARMUDIN;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;800000;POTONG;AKTIF;2023
156;15;JAMBI;1502;150202;1502021013;TARMUDIN;TARMUDIN;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;345600;POTONG;AKTIF;2023
157;15;JAMBI;1502;150210;1502102004;MITRO SENTONO;MITRO SENTONO;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;288000;POTONG;AKTIF;2023
158;15;JAMBI;1502;150216;1502162012;RODI. P. KUSUMA;RODI P. KUSUMA;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;230400; POTONG ;AKTIF;2023
159;15;JAMBI;1502;150208;1502082002;TAHU NUR;WIDODO;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;345600; POTONG ;AKTIF;2023
160;15;JAMBI;1502;150211;1502112001;TAHU;BAMBANG IRAWAN;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;268800; BUAH ;AKTIF;2023
161;15;JAMBI;1502;150206;1502061008;TAHU;SUKARNO;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;12000; BUAH ;AKTIF;2023
162;15;JAMBI;1502;150221;1502212002;TAHU;ABDUL ROHIM;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;140000; BUAH ;AKTIF;2023
163;15;JAMBI;1502;150213;1502132008;TAHU;JUMIANI;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;50000; BUAH ;AKTIF;2023
164;15;JAMBI;1502;150213;1502132006;TAHU;IKSAN;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;50000; BUAH ;AKTIF;2023
165;15;JAMBI;1502;150211;1502112006;TAHU;BARIATI / TARYO;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;140000; BUAH ;AKTIF;2023
166;15;JAMBI;1502;150208;1502082003;TUKIYEM;TUKIYEM;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;25920; BUAH ;AKTIF;2023
167;15;JAMBI;1502;150216;1502162012;TAHU;AHMAD ZAIN;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;50000; BUAH ;AKTIF;2023
168;15;JAMBI;1502;150208;1502082002;TAHU NUR;WIDODO;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;200000;BUAH;AKTIF;2023
169;15;JAMBI;1502;150221;1502212002;TAHU;ABDUL ROHIM;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;200000;BUAH;AKTIF;2023
170;15;JAMBI;1502;150213;1502132004;"TAHU ""TMG""";EKI;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;345600; POTONG ;AKTIF;2023
171;15;JAMBI;1502;150216;1502162012;H.M. RIZANI;H.M. RIZANI;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;230400; POTONG ;AKTIF;2023
172;15;JAMBI;1502;150216;1502162009;WAKIM;WAKIM;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;230400; POTONG ;AKTIF;2023
173;15;JAMBI;1502;150208;1502082004;TAHU;DEDI;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;10000;POTONG;AKTIF;2023
174;15;JAMBI;1502;150208;1502082004;TAHU;SUNAR;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;10000;POTONG;AKTIF;2023
175;15;JAMBI;1502;150208;1502082001;TAHU;SUTARYO;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;10000;POTONG;AKTIF;2023
176;15;JAMBI;1502;150208;1502082001;TAHU;IRYANTO;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;10000;POTONG;AKTIF;2023
177;15;JAMBI;1502;150210;1502102001;TAHU ROZI RIZALDI;ROZI RIZALDI;PO;10392;INDUSTRI TAHU KEDELAI;INDUSTRI MAKANAN;TAHU KEDELAI;200000;POTONG;AKTIF;2023
178;15;JAMBI;1502;150208;1502082001;KACANG LESTARI;RUKAMAH;PO;10793;INDUSTRI MAKANAN DARI KEDELAI DAN KACANG-KACANGAN LAINNYA;INDUSTRI MAKANAN;KACANG ATOM;17500;KG;AKTIF;2023
179;15;JAMBI;1502;150211;1502112006;PMR. BINTANG 9;NASRUDIN;PO;10793;INDUSTRI MAKANAN DARI KEDELAI DAN KACANG-KACANGAN LAINNYA;INDUSTRI MAKANAN;MARNING JAGUNG;24722;BUNGKUS;AKTIF;2023
180;15;JAMBI;1502;150220;1502202001;PUTRI DENOK;TUGIMIN;PO;10793;INDUSTRI MAKANAN DARI KEDELAI DAN KACANG-KACANGAN LAINNYA;INDUSTRI MAKANAN;MARNING JAGUNG;28800;BUNGKUS;AKTIF;2023
181;15;JAMBI;1502;150202;1502021011;JAGUNG MARNING YOVI;SAPRIYAMIN;PO;10793;INDUSTRI MAKANAN DARI KEDELAI DAN KACANG-KACANGAN LAINNYA;INDUSTRI MAKANAN;MARNING JAGUNG;4000; PAK ;AKTIF;2023
182;15;JAMBI;1502;150211;1502112006;JAGUNG MARNING;SODIKIN;PO;10793;INDUSTRI MAKANAN DARI KEDELAI DAN KACANG-KACANGAN LAINNYA;INDUSTRI MAKANAN;MARNING JAGUNG;500; PAK ;AKTIF;2023
183;15;JAMBI;1502;150202;0;AGUS WAHYUDI;AGUS WAHYUDI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK TEMPE;48486;BUNGKUS;AKTIF;2023
184;15;JAMBI;1502;150202;0;MERANGIN MAKMUR;MUJIANTO;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK TEMPE;43200;BUNGKUS;AKTIF;2023
185;15;JAMBI;1502;150213;1502132004;KOINEM;KOINEM;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK TEMPE;180000;BUNGKUS;AKTIF;2023
186;15;JAMBI;1502;150220;1502202001;MARWANTO;MARWANTO;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK TEMPE;72000;BUNGKUS;AKTIF;2023
187;15;JAMBI;1502;150213;1502132004;KRIPIK TEMPE;SUTARMI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK TEMPE;7680;BUNGKUS;AKTIF;2023
188;15;JAMBI;1502;150213;1502132004;KERIPIK REMPEYEK;SUTARMI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK REMPEYEK;6600;BUNGKUS;AKTIF;2023
189;15;JAMBI;1502;150208;1502082003;KERIPIK TEMPE BULAT;SUNARTI / NIK;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK TEMPE BULAT;18000;BUNGKUS;AKTIF;2023
190;15;JAMBI;1502;150202;0;KERIPIK TEMPE;EDI ZUBAIDI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK TEMPE;3000;BUNGKUS;AKTIF;2023
191;15;JAMBI;1502;150213;1502132004;KERIPIK TEMPE;PUJI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK TEMPE;30000;BUNGKUS;AKTIF;2023
192;15;JAMBI;1502;150202;0;DIM HARI;DIM HARI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;48000;KG;AKTIF;2023
193;15;JAMBI;1502;150202;1502021011;SUHARTINI;SUHARTINI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;48000;KG;AKTIF;2023
194;15;JAMBI;1502;150202;1502021013;FAJAR RIANTI;FAJAR RIANTI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;48000;BUNGKUS;AKTIF;2023
195;15;JAMBI;1502;150202;1502021011;GUSRI YANTI;GUSRI YANTI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;75000;KG;AKTIF;2023
196;15;JAMBI;1502;150206;1502062012;YUNI;YUNI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;60000;BUNGKUS;AKTIF;2023
197;15;JAMBI;1502;150202;1502021011;HIDAYATUN;HIDAYATUN;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;60000;BUNGKUS;AKTIF;2023
198;15;JAMBI;1502;150206;1502062012;BAKRUN;BAHRUN;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;60000;BUNGKUS;AKTIF;2023
199;15;JAMBI;1502;150202;0;MERANGIN MAKMUR;MUJIANTO;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;48000;BUNGKUS;AKTIF;2023
200;15;JAMBI;1502;150202;0;SUPARDI;SUPARDI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;15000; PAK ;AKTIF;2023
201;15;JAMBI;1502;150202;0;SURYADI;SURYADI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;10000;BUNGKUS;AKTIF;2023
202;15;JAMBI;1502;150202;0;MUROSO;MUROSO;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;16000;BUNGKUS;AKTIF;2023
203;15;JAMBI;1502;150206;1502061008;KERIPIK;BARIAH;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;8000;BUNGKUS;AKTIF;2023
204;15;JAMBI;1502;150208;1502082002;SUMARDI;SUMARDI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;15000;BUNGKUS;AKTIF;2023
205;15;JAMBI;1502;150213;1502132004;SOFIATUN;SOFIATUN;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;12000;BUNGKUS;AKTIF;2023
206;15;JAMBI;1502;150208;1502082003;KERIPIK PISANG YUK SUM;ARIS;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK PISANG;75600;BUNGKUS;AKTIF;2023
207;15;JAMBI;1502;150202;1502021009;RARA ANDINI;RARA ANDINI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK UBI;9800;BUNGKUS;AKTIF;2023
208;15;JAMBI;1502;150211;1502112001;M. HASAN. IR;M. HASAN. IR;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK UBI;8600;BUNGKUS;AKTIF;2023
209;15;JAMBI;1502;150202;1502021013;SRI REZEKI;SRI REZEKI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK UBI;1800;KG;AKTIF;2023
210;15;JAMBI;1502;150213;1502132006;ASPARIN;ASPARIN;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK UBI;8640;KG;AKTIF;2023
211;15;JAMBI;1502;150213;1502132004;KERIPIK UBI;KARIYEM;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK UBI;11520;BUNGKUS;AKTIF;2023
212;15;JAMBI;1502;150202;1502021009;KERIPIK UBI;SARIJO;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK UBI;24000;BUNGKUS;AKTIF;2023
213;15;JAMBI;1502;150202;1502021009;KERIPIK UBI;SURATMI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK UBI;18000;BUNGKUS;AKTIF;2023
214;15;JAMBI;1502;150213;1502132004;KERIPIK UBI;KARIYEM;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK UBI;12000;BUNGKUS;AKTIF;2023
215;15;JAMBI;1502;150213;1502132004;KERIPIK UBI;NGATMI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK UBI;6000;BUNGKUS;AKTIF;2023
216;15;JAMBI;1502;150213;1502132006;KERIPIK UBI;NAWIRJA;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK UBI;60;KG;AKTIF;2023
217;15;JAMBI;1502;150221;1502212002;KERIPIK UBI;KARYANI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK UBI;500;KG;AKTIF;2023
218;15;JAMBI;1502;150221;1502212002;KERIPIK UBI;PARGUSTINA;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK UBI;500;KG;AKTIF;2023
219;15;JAMBI;1502;150208;1502082001;A&A JAXFANS;ERNI SUHENI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERIPIK UBI, PISANG;850;BUNGKUS;AKTIF;2023
220;15;JAMBI;1502;150202;0;ANEKA RASA;RIFAI ARDANA ;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;ANEKA KERIPIK;8000;BUNGKUS;AKTIF;2023
221;15;JAMBI;1502;150220;1502202001;KELANTING KWA;SUPARTINEM;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KELANTING;2280;PAK;AKTIF;2023
222;15;JAMBI;1502;150219;1502192001;ANEKA KERIPIK;EKA SURYANI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;ANEKA KERIPIK;8000;BUNGKUS;AKTIF;2023
223;15;JAMBI;1502;150213;1502132006;NY. KAMALI;NY. KAMALI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
224;15;JAMBI;1502;150213;1502132006;WARIEM;WARIEM;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
225;15;JAMBI;1502;150213;1502132006;ASPARIN;ASPARIN;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;19200;KG;-;2023
226;15;JAMBI;1502;150213;1502132006;NAWIRJA;NAWIRJA;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;19200;KG;-;2023
227;15;JAMBI;1502;150213;1502132006;ISRONI;ISRONI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
228;15;JAMBI;1502;150213;1502132006;RAHMAD;RAHMAD;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
229;15;JAMBI;1502;150213;1502132006;ROHAYATUN;ROHAYATUN;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
230;15;JAMBI;1502;150213;1502132006;ROHYADI;ROHYADI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
231;15;JAMBI;1502;150213;1502132006;NASILA;NASILA;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
232;15;JAMBI;1502;150213;1502132006;RUSWANDI;RUSWANDI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
233;15;JAMBI;1502;150213;1502132006;SAWON;SAWON;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
234;15;JAMBI;1502;150213;1502132006;SARKOM;SARKOM;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
235;15;JAMBI;1502;150213;1502132006;SARWIYAH;SARWIYAH;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
236;15;JAMBI;1502;150213;1502132006;SUYADI;SUYADI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
237;15;JAMBI;1502;150213;1502132006;JAM'AH;JAM'AH;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
238;15;JAMBI;1502;150213;1502132006;BU WAR;BU WAR;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
239;15;JAMBI;1502;150213;1502132006;BU NAWIRJA;BU NAWIRJA;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
240;15;JAMBI;1502;150213;1502132006;WASLAN;WASLAN;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;19200;KG;-;2023
241;15;JAMBI;1502;150213;1502132006;TARSO;TARSO;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
242;15;JAMBI;1502;150213;1502132006;RUBIAH;RUBIAH;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
243;15;JAMBI;1502;150213;1502132006;KANAH;KANAH;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
244;15;JAMBI;1502;150213;1502132006;JUMIATI;JUMIATI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
245;15;JAMBI;1502;150213;1502132006;ARJAN;ARJAN;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
246;15;JAMBI;1502;150213;1502132006;RAMIAH;RAMIAH;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
247;15;JAMBI;1502;150213;1502132006;HAMID;HAMID;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
248;15;JAMBI;1502;150213;1502132006;KUSWANDI;KUSWANDI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
249;15;JAMBI;1502;150213;1502132006;MUHAYAT;MUHAYAT;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
250;15;JAMBI;1502;150213;1502132006;JARIMIN;JARIMIN;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
251;15;JAMBI;1502;150213;1502132006;MANTO;MANTO;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
252;15;JAMBI;1502;150213;1502132006;SRI ANTI;SRI ANTI;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
253;15;JAMBI;1502;150213;1502132006;SRI KURNAYAH;SRI KURNAYAH;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
254;15;JAMBI;1502;150213;1502132006;ASAN REJA;ASAN REJA;PO;10794;INDUSTRI KERUPUK, KERIPIK, PEYEK DAN SEJENISNYA;INDUSTRI MAKANAN;KERUPUK UBI;18000;KG;-;2023
