NO;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;indikator;sub_indikator;nama_indikator;terget;capaian;periode
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 3;PILAR 3A4;PERSENTASE DESA/KELURAHAN YANG MENINGKATKAN ALOKASI DANA DESA/KELURAHAN UNTUK INTERVENSI SPESIFIK DAN INTERVENSI SENSITIF DALAM PENURUNAN STUNTING;90;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 3;PILAR 3A4;PERSENTASE DESA/KELURAHAN YANG MENINGKATKAN ALOKASI DANA DESA/KELURAHAN UNTUK INTERVENSI SPESIFIK DAN INTERVENSI SENSITIF DALAM PENURUNAN STUNTING;90;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 3;PILAR 3A4;PERSENTASE DESA/KELURAHAN YANG MENINGKATKAN ALOKASI DANA DESA/KELURAHAN UNTUK INTERVENSI SPESIFIK DAN INTERVENSI SENSITIF DALAM PENURUNAN STUNTING;90;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 3;PILAR 3A4;PERSENTASE DESA/KELURAHAN YANG MENINGKATKAN ALOKASI DANA DESA/KELURAHAN UNTUK INTERVENSI SPESIFIK DAN INTERVENSI SENSITIF DALAM PENURUNAN STUNTING;90;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 3;PILAR 3A4;PERSENTASE DESA/KELURAHAN YANG MENINGKATKAN ALOKASI DANA DESA/KELURAHAN UNTUK INTERVENSI SPESIFIK DAN INTERVENSI SENSITIF DALAM PENURUNAN STUNTING;90;94,2;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 3;PILAR 3A7;PERSENTASE CALON PUS/CALON IBU YANG MENERIMA TABLET TAMBAH DARAH (TTD);90;70;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 3;PILAR 3A7;PERSENTASE CALON PUS/CALON IBU YANG MENERIMA TABLET TAMBAH DARAH (TTD);90;47,82;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 3;PILAR 3A7;PERSENTASE CALON PUS/CALON IBU YANG MENERIMA TABLET TAMBAH DARAH (TTD);90;37;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 3;PILAR 3A7;PERSENTASE CALON PUS/CALON IBU YANG MENERIMA TABLET TAMBAH DARAH (TTD);90;5;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 3;PILAR 3A7;PERSENTASE CALON PUS/CALON IBU YANG MENERIMA TABLET TAMBAH DARAH (TTD);90;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 3;PILAR 3A7;PERSENTASE CALON PUS/CALON IBU YANG MENERIMA TABLET TAMBAH DARAH (TTD);90;100;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 3;PILAR 3A7;PERSENTASE CALON PUS/CALON IBU YANG MENERIMA TABLET TAMBAH DARAH (TTD);90;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 3;PILAR 3A7;PERSENTASE CALON PUS/CALON IBU YANG MENERIMA TABLET TAMBAH DARAH (TTD);90;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 3;PILAR 3A7;PERSENTASE CALON PUS/CALON IBU YANG MENERIMA TABLET TAMBAH DARAH (TTD);90;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 3;PILAR 3A7;PERSENTASE CALON PUS/CALON IBU YANG MENERIMA TABLET TAMBAH DARAH (TTD);90;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 3;PILAR 3A7;PERSENTASE CALON PUS/CALON IBU YANG MENERIMA TABLET TAMBAH DARAH (TTD);90;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 3;PILAR 3B1;CAKUPAN PENDAMPINGAN KELUARGA BERISIKO STUNTING;90;47,1;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 3;PILAR 3B1;CAKUPAN PENDAMPINGAN KELUARGA BERISIKO STUNTING;90;41,59;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 3;PILAR 3B1;CAKUPAN PENDAMPINGAN KELUARGA BERISIKO STUNTING;90;63,89;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 3;PILAR 3B1;CAKUPAN PENDAMPINGAN KELUARGA BERISIKO STUNTING;90;48,47;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 3;PILAR 3B1;CAKUPAN PENDAMPINGAN KELUARGA BERISIKO STUNTING;90;38,39;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 3;PILAR 3B1;CAKUPAN PENDAMPINGAN KELUARGA BERISIKO STUNTING;90;34,98;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 3;PILAR 3B1;CAKUPAN PENDAMPINGAN KELUARGA BERISIKO STUNTING;90;51,3;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 3;PILAR 3B1;CAKUPAN PENDAMPINGAN KELUARGA BERISIKO STUNTING;90;38,34;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 3;PILAR 3B1;CAKUPAN PENDAMPINGAN KELUARGA BERISIKO STUNTING;90;41,06;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 3;PILAR 3B1;CAKUPAN PENDAMPINGAN KELUARGA BERISIKO STUNTING;90;43,4;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 3;PILAR 3B1;CAKUPAN PENDAMPINGAN KELUARGA BERISIKO STUNTING;90;29,93;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 3;PILAR 3B2;CAKUPAN CALON PUS YANG MENERIMA PENDAMPINGAN KESEHATAN REPRODUKSI DAN EDUKASI GIZI SEJAK 3 BULAN PRA-NIKAH;90;57,4;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 3;PILAR 3B2;CAKUPAN CALON PUS YANG MENERIMA PENDAMPINGAN KESEHATAN REPRODUKSI DAN EDUKASI GIZI SEJAK 3 BULAN PRA-NIKAH;90;93;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 3;PILAR 3B2;CAKUPAN CALON PUS YANG MENERIMA PENDAMPINGAN KESEHATAN REPRODUKSI DAN EDUKASI GIZI SEJAK 3 BULAN PRA-NIKAH;90;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 3;PILAR 3B2;CAKUPAN CALON PUS YANG MENERIMA PENDAMPINGAN KESEHATAN REPRODUKSI DAN EDUKASI GIZI SEJAK 3 BULAN PRA-NIKAH;90;80,8;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 3;PILAR 3B2;CAKUPAN CALON PUS YANG MENERIMA PENDAMPINGAN KESEHATAN REPRODUKSI DAN EDUKASI GIZI SEJAK 3 BULAN PRA-NIKAH;90;76,9;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 3;PILAR 3B2;CAKUPAN CALON PUS YANG MENERIMA PENDAMPINGAN KESEHATAN REPRODUKSI DAN EDUKASI GIZI SEJAK 3 BULAN PRA-NIKAH;90;83,1;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 3;PILAR 3B2;CAKUPAN CALON PUS YANG MENERIMA PENDAMPINGAN KESEHATAN REPRODUKSI DAN EDUKASI GIZI SEJAK 3 BULAN PRA-NIKAH;90;60,4;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 3;PILAR 3B2;CAKUPAN CALON PUS YANG MENERIMA PENDAMPINGAN KESEHATAN REPRODUKSI DAN EDUKASI GIZI SEJAK 3 BULAN PRA-NIKAH;90;87;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 3;PILAR 3B2;CAKUPAN CALON PUS YANG MENERIMA PENDAMPINGAN KESEHATAN REPRODUKSI DAN EDUKASI GIZI SEJAK 3 BULAN PRA-NIKAH;90;51;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 3;PILAR 3B2;CAKUPAN CALON PUS YANG MENERIMA PENDAMPINGAN KESEHATAN REPRODUKSI DAN EDUKASI GIZI SEJAK 3 BULAN PRA-NIKAH;90;80,8;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 3;PILAR 3B2;CAKUPAN CALON PUS YANG MENERIMA PENDAMPINGAN KESEHATAN REPRODUKSI DAN EDUKASI GIZI SEJAK 3 BULAN PRA-NIKAH;90;94,9;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 3;PILAR 3B3;PERSENTASE REMAJA PUTRI YANG MENERIMA LAYANAN PEMERIKSAAN STATUS ANEMIA (HEMOGLOBIN);90;65;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 3;PILAR 3B3;PERSENTASE REMAJA PUTRI YANG MENERIMA LAYANAN PEMERIKSAAN STATUS ANEMIA (HEMOGLOBIN);90;56;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 3;PILAR 3B3;PERSENTASE REMAJA PUTRI YANG MENERIMA LAYANAN PEMERIKSAAN STATUS ANEMIA (HEMOGLOBIN);90;74;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 3;PILAR 3B3;PERSENTASE REMAJA PUTRI YANG MENERIMA LAYANAN PEMERIKSAAN STATUS ANEMIA (HEMOGLOBIN);90;21,83;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 3;PILAR 3B3;PERSENTASE REMAJA PUTRI YANG MENERIMA LAYANAN PEMERIKSAAN STATUS ANEMIA (HEMOGLOBIN);90;42,31;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 3;PILAR 3B3;PERSENTASE REMAJA PUTRI YANG MENERIMA LAYANAN PEMERIKSAAN STATUS ANEMIA (HEMOGLOBIN);90;36;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 3;PILAR 3B3;PERSENTASE REMAJA PUTRI YANG MENERIMA LAYANAN PEMERIKSAAN STATUS ANEMIA (HEMOGLOBIN);90;0;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 3;PILAR 3B3;PERSENTASE REMAJA PUTRI YANG MENERIMA LAYANAN PEMERIKSAAN STATUS ANEMIA (HEMOGLOBIN);90;63,4;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 3;PILAR 3B3;PERSENTASE REMAJA PUTRI YANG MENERIMA LAYANAN PEMERIKSAAN STATUS ANEMIA (HEMOGLOBIN);90;100;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 3;PILAR 3B3;PERSENTASE REMAJA PUTRI YANG MENERIMA LAYANAN PEMERIKSAAN STATUS ANEMIA (HEMOGLOBIN);90;14,37;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 3;PILAR 3B3;PERSENTASE REMAJA PUTRI YANG MENERIMA LAYANAN PEMERIKSAAN STATUS ANEMIA (HEMOGLOBIN);90;0;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 4;PILAR 4A2;PERSENTASE KELUARGA BERISIKO STUNTING YANG MENDAPATKAN PROMOSI PENINGKATAN KONSUMSI IKAN DALAM NEGERI;90;85;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 4;PILAR 4A2;PERSENTASE KELUARGA BERISIKO STUNTING YANG MENDAPATKAN PROMOSI PENINGKATAN KONSUMSI IKAN DALAM NEGERI;90;69;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 4;PILAR 4A2;PERSENTASE KELUARGA BERISIKO STUNTING YANG MENDAPATKAN PROMOSI PENINGKATAN KONSUMSI IKAN DALAM NEGERI;90;77;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 4;PILAR 4A2;PERSENTASE KELUARGA BERISIKO STUNTING YANG MENDAPATKAN PROMOSI PENINGKATAN KONSUMSI IKAN DALAM NEGERI;90;50;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 4;PILAR 4A2;PERSENTASE KELUARGA BERISIKO STUNTING YANG MENDAPATKAN PROMOSI PENINGKATAN KONSUMSI IKAN DALAM NEGERI;90;0,01;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 4;PILAR 4A2;PERSENTASE KELUARGA BERISIKO STUNTING YANG MENDAPATKAN PROMOSI PENINGKATAN KONSUMSI IKAN DALAM NEGERI;90;69;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 4;PILAR 4A2;PERSENTASE KELUARGA BERISIKO STUNTING YANG MENDAPATKAN PROMOSI PENINGKATAN KONSUMSI IKAN DALAM NEGERI;90;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 4;PILAR 4A2;PERSENTASE KELUARGA BERISIKO STUNTING YANG MENDAPATKAN PROMOSI PENINGKATAN KONSUMSI IKAN DALAM NEGERI;90;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 4;PILAR 4A2;PERSENTASE KELUARGA BERISIKO STUNTING YANG MENDAPATKAN PROMOSI PENINGKATAN KONSUMSI IKAN DALAM NEGERI;90;2;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 4;PILAR 4A2;PERSENTASE KELUARGA BERISIKO STUNTING YANG MENDAPATKAN PROMOSI PENINGKATAN KONSUMSI IKAN DALAM NEGERI;90;95;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 4;PILAR 4A2;PERSENTASE KELUARGA BERISIKO STUNTING YANG MENDAPATKAN PROMOSI PENINGKATAN KONSUMSI IKAN DALAM NEGERI;90;0;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 4;PILAR 4A3;PERSENTASE KELUARGA PENERIMA MANFAAT (KPM) DENGAN IBU HAMIL, IBU MENYUSUI DAN ANAK BADUTA YANG MENERIMA VARIASI BANTUAN PANGAN SELAIN BERAS DAN TELUR;90;85;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 4;PILAR 4A3;PERSENTASE KELUARGA PENERIMA MANFAAT (KPM) DENGAN IBU HAMIL, IBU MENYUSUI DAN ANAK BADUTA YANG MENERIMA VARIASI BANTUAN PANGAN SELAIN BERAS DAN TELUR;90;98;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 4;PILAR 4A3;PERSENTASE KELUARGA PENERIMA MANFAAT (KPM) DENGAN IBU HAMIL, IBU MENYUSUI DAN ANAK BADUTA YANG MENERIMA VARIASI BANTUAN PANGAN SELAIN BERAS DAN TELUR;90;100;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 4;PILAR 4A3;PERSENTASE KELUARGA PENERIMA MANFAAT (KPM) DENGAN IBU HAMIL, IBU MENYUSUI DAN ANAK BADUTA YANG MENERIMA VARIASI BANTUAN PANGAN SELAIN BERAS DAN TELUR;90;95;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 4;PILAR 4A3;PERSENTASE KELUARGA PENERIMA MANFAAT (KPM) DENGAN IBU HAMIL, IBU MENYUSUI DAN ANAK BADUTA YANG MENERIMA VARIASI BANTUAN PANGAN SELAIN BERAS DAN TELUR;90;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 4;PILAR 4A3;PERSENTASE KELUARGA PENERIMA MANFAAT (KPM) DENGAN IBU HAMIL, IBU MENYUSUI DAN ANAK BADUTA YANG MENERIMA VARIASI BANTUAN PANGAN SELAIN BERAS DAN TELUR;90;33;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 4;PILAR 4A3;PERSENTASE KELUARGA PENERIMA MANFAAT (KPM) DENGAN IBU HAMIL, IBU MENYUSUI DAN ANAK BADUTA YANG MENERIMA VARIASI BANTUAN PANGAN SELAIN BERAS DAN TELUR;90;100;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 4;PILAR 4A3;PERSENTASE KELUARGA PENERIMA MANFAAT (KPM) DENGAN IBU HAMIL, IBU MENYUSUI DAN ANAK BADUTA YANG MENERIMA VARIASI BANTUAN PANGAN SELAIN BERAS DAN TELUR;90;100;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 4;PILAR 4A3;PERSENTASE KELUARGA PENERIMA MANFAAT (KPM) DENGAN IBU HAMIL, IBU MENYUSUI DAN ANAK BADUTA YANG MENERIMA VARIASI BANTUAN PANGAN SELAIN BERAS DAN TELUR;90;16;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 4;PILAR 4A3;PERSENTASE KELUARGA PENERIMA MANFAAT (KPM) DENGAN IBU HAMIL, IBU MENYUSUI DAN ANAK BADUTA YANG MENERIMA VARIASI BANTUAN PANGAN SELAIN BERAS DAN TELUR;90;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 4;PILAR 4A3;PERSENTASE KELUARGA PENERIMA MANFAAT (KPM) DENGAN IBU HAMIL, IBU MENYUSUI DAN ANAK BADUTA YANG MENERIMA VARIASI BANTUAN PANGAN SELAIN BERAS DAN TELUR;90;0;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 4;PILAR 4A4;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN TUNAI BERSYARAT;90;75;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 4;PILAR 4A4;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN TUNAI BERSYARAT;90;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 4;PILAR 4A4;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN TUNAI BERSYARAT;90;55;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 4;PILAR 4A4;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN TUNAI BERSYARAT;90;56,81;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 4;PILAR 4A4;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN TUNAI BERSYARAT;90;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 4;PILAR 4A4;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN TUNAI BERSYARAT;90;33,92;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 4;PILAR 4A4;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN TUNAI BERSYARAT;90;0;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 4;PILAR 4A4;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN TUNAI BERSYARAT;90;12,8;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 4;PILAR 4A4;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN TUNAI BERSYARAT;90;12;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 4;PILAR 4A4;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN TUNAI BERSYARAT;90;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 4;PILAR 4A4;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN TUNAI BERSYARAT;90;88,14;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 4;PILAR 4A5;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN PANGAN NON-TUNAI;90;80;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 4;PILAR 4A5;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN PANGAN NON-TUNAI;90;100;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 4;PILAR 4A5;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN PANGAN NON-TUNAI;90;55;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 4;PILAR 4A5;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN PANGAN NON-TUNAI;90;48,55;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 4;PILAR 4A5;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN PANGAN NON-TUNAI;90;100;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 4;PILAR 4A5;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN PANGAN NON-TUNAI;90;31,55;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 4;PILAR 4A5;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN PANGAN NON-TUNAI;90;0;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 4;PILAR 4A5;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN PANGAN NON-TUNAI;90;22,3;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 4;PILAR 4A5;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN PANGAN NON-TUNAI;90;38;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 4;PILAR 4A5;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN PANGAN NON-TUNAI;90;100;SEMESTER I (2024)
;15;JAMBI;1572;KOTA SUNGAI PENUH;PILAR 4;PILAR 4A5;CAKUPAN PASANGAN USIA SUBUR (PUS) DENGAN STATUS MISKIN DAN PENYANDANG MASALAH KESEJAHTERAAN SOSIAL YANG MENERIMA BANTUAN PANGAN NON-TUNAI;90;100;SEMESTER I (2024)
;15;JAMBI;1501;KERINCI;PILAR 4;PILAR 4A6;CAKUPAN PASANGAN USIA SUBUR (PUS) FAKIR MISKIN DAN ORANG TIDAK MAMPU YANG MENJADI PENERIMA BANTUAN IURAN (PBI) JAMINAN KESEHATAN;90;78;SEMESTER I (2024)
;15;JAMBI;1502;MERANGIN;PILAR 4;PILAR 4A6;CAKUPAN PASANGAN USIA SUBUR (PUS) FAKIR MISKIN DAN ORANG TIDAK MAMPU YANG MENJADI PENERIMA BANTUAN IURAN (PBI) JAMINAN KESEHATAN;90;85;SEMESTER I (2024)
;15;JAMBI;1503;SAROLANGUN;PILAR 4;PILAR 4A6;CAKUPAN PASANGAN USIA SUBUR (PUS) FAKIR MISKIN DAN ORANG TIDAK MAMPU YANG MENJADI PENERIMA BANTUAN IURAN (PBI) JAMINAN KESEHATAN;90;0;SEMESTER I (2024)
;15;JAMBI;1504;BATANGHARI;PILAR 4;PILAR 4A6;CAKUPAN PASANGAN USIA SUBUR (PUS) FAKIR MISKIN DAN ORANG TIDAK MAMPU YANG MENJADI PENERIMA BANTUAN IURAN (PBI) JAMINAN KESEHATAN;90;98,71;SEMESTER I (2024)
;15;JAMBI;1505;MUARO JAMBI;PILAR 4;PILAR 4A6;CAKUPAN PASANGAN USIA SUBUR (PUS) FAKIR MISKIN DAN ORANG TIDAK MAMPU YANG MENJADI PENERIMA BANTUAN IURAN (PBI) JAMINAN KESEHATAN;90;0;SEMESTER I (2024)
;15;JAMBI;1506;TANJUNG JABUNG BARAT;PILAR 4;PILAR 4A6;CAKUPAN PASANGAN USIA SUBUR (PUS) FAKIR MISKIN DAN ORANG TIDAK MAMPU YANG MENJADI PENERIMA BANTUAN IURAN (PBI) JAMINAN KESEHATAN;90;40,59;SEMESTER I (2024)
;15;JAMBI;1507;TANJUNG JABUNG TIMUR;PILAR 4;PILAR 4A6;CAKUPAN PASANGAN USIA SUBUR (PUS) FAKIR MISKIN DAN ORANG TIDAK MAMPU YANG MENJADI PENERIMA BANTUAN IURAN (PBI) JAMINAN KESEHATAN;90;0;SEMESTER I (2024)
;15;JAMBI;1508;BUNGO;PILAR 4;PILAR 4A6;CAKUPAN PASANGAN USIA SUBUR (PUS) FAKIR MISKIN DAN ORANG TIDAK MAMPU YANG MENJADI PENERIMA BANTUAN IURAN (PBI) JAMINAN KESEHATAN;90;94,6;SEMESTER I (2024)
;15;JAMBI;1509;TEBO;PILAR 4;PILAR 4A6;CAKUPAN PASANGAN USIA SUBUR (PUS) FAKIR MISKIN DAN ORANG TIDAK MAMPU YANG MENJADI PENERIMA BANTUAN IURAN (PBI) JAMINAN KESEHATAN;90;41;SEMESTER I (2024)
;15;JAMBI;1571;KOTA JAMBI;PILAR 4;PILAR 4A6;CAKUPAN PASANGAN USIA SUBUR (PUS) FAKIR MISKIN DAN ORANG TIDAK MAMPU YANG MENJADI PENERIMA BANTUAN IURAN (PBI) JAMINAN KESEHATAN;90;98,45;SEMESTER I (2024)
