kode_provinsi;nama_provinsi;kode_kabupaten;nama_kabupaten;kode_kecamatan;nama_kecamatan;data_pokok;tahun_ajaran;status;bidang_pendidikan;jumlah
15;JAMBI;1502;MERANGIN;150206;PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;16
15;JAMBI;1502;MERANGIN;150206;PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;15
15;JAMBI;1502;MERANGIN;150206;PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1502;MERANGIN;150206;PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;1
15;JAMBI;1502;MERANGIN;150206;PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;2
15;JAMBI;1502;MERANGIN;150206;PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1502;MERANGIN;150206;PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;0
15;JAMBI;1502;MERANGIN;150206;PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;1
15;JAMBI;1502;MERANGIN;150206;PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;0
15;JAMBI;1502;MERANGIN;150206;PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;1
15;JAMBI;1502;MERANGIN;150206;PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1502;MERANGIN;150213;PAMENANG BARAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;7
15;JAMBI;1502;MERANGIN;150213;PAMENANG BARAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;5
15;JAMBI;1502;MERANGIN;150213;PAMENANG BARAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1502;MERANGIN;150213;PAMENANG BARAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;1
15;JAMBI;1502;MERANGIN;150213;PAMENANG BARAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;1
15;JAMBI;1502;MERANGIN;150213;PAMENANG BARAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1502;MERANGIN;150213;PAMENANG BARAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;2
15;JAMBI;1502;MERANGIN;150213;PAMENANG BARAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;1
15;JAMBI;1502;MERANGIN;150213;PAMENANG BARAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;0
15;JAMBI;1502;MERANGIN;150213;PAMENANG BARAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;0
15;JAMBI;1502;MERANGIN;150213;PAMENANG BARAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1502;MERANGIN;150220;PAMENANG SELATAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;5
15;JAMBI;1502;MERANGIN;150220;PAMENANG SELATAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;5
15;JAMBI;1502;MERANGIN;150220;PAMENANG SELATAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1502;MERANGIN;150220;PAMENANG SELATAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;0
15;JAMBI;1502;MERANGIN;150220;PAMENANG SELATAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;0
15;JAMBI;1502;MERANGIN;150220;PAMENANG SELATAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1502;MERANGIN;150220;PAMENANG SELATAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;1
15;JAMBI;1502;MERANGIN;150220;PAMENANG SELATAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;1
15;JAMBI;1502;MERANGIN;150220;PAMENANG SELATAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;1
15;JAMBI;1502;MERANGIN;150220;PAMENANG SELATAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;1
15;JAMBI;1502;MERANGIN;150220;PAMENANG SELATAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1502;MERANGIN;150217;PANGKALAN JAMBU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;9
15;JAMBI;1502;MERANGIN;150217;PANGKALAN JAMBU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;8
15;JAMBI;1502;MERANGIN;150217;PANGKALAN JAMBU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1502;MERANGIN;150217;PANGKALAN JAMBU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;4
15;JAMBI;1502;MERANGIN;150217;PANGKALAN JAMBU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;1
15;JAMBI;1502;MERANGIN;150217;PANGKALAN JAMBU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1502;MERANGIN;150217;PANGKALAN JAMBU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;0
15;JAMBI;1502;MERANGIN;150217;PANGKALAN JAMBU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;0
15;JAMBI;1502;MERANGIN;150217;PANGKALAN JAMBU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;0
15;JAMBI;1502;MERANGIN;150217;PANGKALAN JAMBU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;0
15;JAMBI;1502;MERANGIN;150217;PANGKALAN JAMBU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1571;KOTA JAMBI;157104;PASAR JAMBI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;6
15;JAMBI;1571;KOTA JAMBI;157104;PASAR JAMBI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;3
15;JAMBI;1571;KOTA JAMBI;157104;PASAR JAMBI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1571;KOTA JAMBI;157104;PASAR JAMBI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;1
15;JAMBI;1571;KOTA JAMBI;157104;PASAR JAMBI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;0
15;JAMBI;1571;KOTA JAMBI;157104;PASAR JAMBI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1571;KOTA JAMBI;157104;PASAR JAMBI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;3
15;JAMBI;1571;KOTA JAMBI;157104;PASAR JAMBI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;1
15;JAMBI;1571;KOTA JAMBI;157104;PASAR JAMBI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;0
15;JAMBI;1571;KOTA JAMBI;157104;PASAR JAMBI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;1
15;JAMBI;1571;KOTA JAMBI;157104;PASAR JAMBI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1508;BUNGO;150803;PASAR MUARO BUNGO;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;4
15;JAMBI;1508;BUNGO;150803;PASAR MUARO BUNGO;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;5
15;JAMBI;1508;BUNGO;150803;PASAR MUARO BUNGO;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1508;BUNGO;150803;PASAR MUARO BUNGO;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;0
15;JAMBI;1508;BUNGO;150803;PASAR MUARO BUNGO;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;0
15;JAMBI;1508;BUNGO;150803;PASAR MUARO BUNGO;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1508;BUNGO;150803;PASAR MUARO BUNGO;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;0
15;JAMBI;1508;BUNGO;150803;PASAR MUARO BUNGO;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;0
15;JAMBI;1508;BUNGO;150803;PASAR MUARO BUNGO;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;0
15;JAMBI;1508;BUNGO;150803;PASAR MUARO BUNGO;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;0
15;JAMBI;1508;BUNGO;150803;PASAR MUARO BUNGO;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1503;SAROLANGUN;150304;PAUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;16
15;JAMBI;1503;SAROLANGUN;150304;PAUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;28
15;JAMBI;1503;SAROLANGUN;150304;PAUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1503;SAROLANGUN;150304;PAUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;1
15;JAMBI;1503;SAROLANGUN;150304;PAUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;1
15;JAMBI;1503;SAROLANGUN;150304;PAUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1503;SAROLANGUN;150304;PAUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;3
15;JAMBI;1503;SAROLANGUN;150304;PAUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;2
15;JAMBI;1503;SAROLANGUN;150304;PAUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;1
15;JAMBI;1503;SAROLANGUN;150304;PAUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;2
15;JAMBI;1503;SAROLANGUN;150304;PAUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1503;SAROLANGUN;150305;PELAWAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;24
15;JAMBI;1503;SAROLANGUN;150305;PELAWAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;20
15;JAMBI;1503;SAROLANGUN;150305;PELAWAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1503;SAROLANGUN;150305;PELAWAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;0
15;JAMBI;1503;SAROLANGUN;150305;PELAWAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;1
15;JAMBI;1503;SAROLANGUN;150305;PELAWAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1503;SAROLANGUN;150305;PELAWAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;2
15;JAMBI;1503;SAROLANGUN;150305;PELAWAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;3
15;JAMBI;1503;SAROLANGUN;150305;PELAWAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;0
15;JAMBI;1503;SAROLANGUN;150305;PELAWAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;1
15;JAMBI;1503;SAROLANGUN;150305;PELAWAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1571;KOTA JAMBI;157105;PELAYANGAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;3
15;JAMBI;1571;KOTA JAMBI;157105;PELAYANGAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;8
15;JAMBI;1571;KOTA JAMBI;157105;PELAYANGAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1571;KOTA JAMBI;157105;PELAYANGAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;1
15;JAMBI;1571;KOTA JAMBI;157105;PELAYANGAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;0
15;JAMBI;1571;KOTA JAMBI;157105;PELAYANGAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1571;KOTA JAMBI;157105;PELAYANGAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;0
15;JAMBI;1571;KOTA JAMBI;157105;PELAYANGAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;0
15;JAMBI;1571;KOTA JAMBI;157105;PELAYANGAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;0
15;JAMBI;1571;KOTA JAMBI;157105;PELAYANGAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;0
15;JAMBI;1571;KOTA JAMBI;157105;PELAYANGAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1508;BUNGO;150806;PELEPAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;12
15;JAMBI;1508;BUNGO;150806;PELEPAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;18
15;JAMBI;1508;BUNGO;150806;PELEPAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1508;BUNGO;150806;PELEPAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;1
15;JAMBI;1508;BUNGO;150806;PELEPAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;1
15;JAMBI;1508;BUNGO;150806;PELEPAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1508;BUNGO;150806;PELEPAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;2
15;JAMBI;1508;BUNGO;150806;PELEPAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;1
15;JAMBI;1508;BUNGO;150806;PELEPAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;0
15;JAMBI;1508;BUNGO;150806;PELEPAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;0
15;JAMBI;1508;BUNGO;150806;PELEPAT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1508;BUNGO;150809;PELEPAT ILIR;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;20
15;JAMBI;1508;BUNGO;150809;PELEPAT ILIR;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;23
15;JAMBI;1508;BUNGO;150809;PELEPAT ILIR;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;2
15;JAMBI;1508;BUNGO;150809;PELEPAT ILIR;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;1
15;JAMBI;1508;BUNGO;150809;PELEPAT ILIR;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;3
15;JAMBI;1508;BUNGO;150809;PELEPAT ILIR;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1508;BUNGO;150809;PELEPAT ILIR;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;3
15;JAMBI;1508;BUNGO;150809;PELEPAT ILIR;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;2
15;JAMBI;1508;BUNGO;150809;PELEPAT ILIR;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;0
15;JAMBI;1508;BUNGO;150809;PELEPAT ILIR;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;1
15;JAMBI;1508;BUNGO;150809;PELEPAT ILIR;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1504;BATANGHARI;150405;PEMAYUNG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;24
15;JAMBI;1504;BATANGHARI;150405;PEMAYUNG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;22
15;JAMBI;1504;BATANGHARI;150405;PEMAYUNG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1504;BATANGHARI;150405;PEMAYUNG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;0
15;JAMBI;1504;BATANGHARI;150405;PEMAYUNG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;3
15;JAMBI;1504;BATANGHARI;150405;PEMAYUNG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1504;BATANGHARI;150405;PEMAYUNG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;0
15;JAMBI;1504;BATANGHARI;150405;PEMAYUNG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;3
15;JAMBI;1504;BATANGHARI;150405;PEMAYUNG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;1
15;JAMBI;1504;BATANGHARI;150405;PEMAYUNG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;0
15;JAMBI;1504;BATANGHARI;150405;PEMAYUNG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150603;PENGABUAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;1
15;JAMBI;1506;TANJUNG JABUNG BARAT;150603;PENGABUAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;20
15;JAMBI;1506;TANJUNG JABUNG BARAT;150603;PENGABUAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150603;PENGABUAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;4
15;JAMBI;1506;TANJUNG JABUNG BARAT;150603;PENGABUAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;2
15;JAMBI;1506;TANJUNG JABUNG BARAT;150603;PENGABUAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150603;PENGABUAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150603;PENGABUAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150603;PENGABUAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;1
15;JAMBI;1506;TANJUNG JABUNG BARAT;150603;PENGABUAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150603;PENGABUAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157202;PESISIR BUKIT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157202;PESISIR BUKIT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;6
15;JAMBI;1572;KOTA SUNGAI PENUH;157202;PESISIR BUKIT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157202;PESISIR BUKIT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;7
15;JAMBI;1572;KOTA SUNGAI PENUH;157202;PESISIR BUKIT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157202;PESISIR BUKIT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157202;PESISIR BUKIT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157202;PESISIR BUKIT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157202;PESISIR BUKIT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157202;PESISIR BUKIT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157202;PESISIR BUKIT;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157206;PONDOK TINGGI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;9
15;JAMBI;1572;KOTA SUNGAI PENUH;157206;PONDOK TINGGI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;8
15;JAMBI;1572;KOTA SUNGAI PENUH;157206;PONDOK TINGGI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157206;PONDOK TINGGI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;1
15;JAMBI;1572;KOTA SUNGAI PENUH;157206;PONDOK TINGGI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;2
15;JAMBI;1572;KOTA SUNGAI PENUH;157206;PONDOK TINGGI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157206;PONDOK TINGGI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157206;PONDOK TINGGI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157206;PONDOK TINGGI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157206;PONDOK TINGGI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;0
15;JAMBI;1572;KOTA SUNGAI PENUH;157206;PONDOK TINGGI;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1508;BUNGO;150802;RANTAU PANDAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;0
15;JAMBI;1508;BUNGO;150802;RANTAU PANDAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;8
15;JAMBI;1508;BUNGO;150802;RANTAU PANDAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1508;BUNGO;150802;RANTAU PANDAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;0
15;JAMBI;1508;BUNGO;150802;RANTAU PANDAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;3
15;JAMBI;1508;BUNGO;150802;RANTAU PANDAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1508;BUNGO;150802;RANTAU PANDAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;0
15;JAMBI;1508;BUNGO;150802;RANTAU PANDAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;1
15;JAMBI;1508;BUNGO;150802;RANTAU PANDAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;1
15;JAMBI;1508;BUNGO;150802;RANTAU PANDAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;0
15;JAMBI;1508;BUNGO;150802;RANTAU PANDAN;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150704;RANTAU RASAU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;9
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150704;RANTAU RASAU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;33
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150704;RANTAU RASAU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150704;RANTAU RASAU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150704;RANTAU RASAU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;2
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150704;RANTAU RASAU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150704;RANTAU RASAU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150704;RANTAU RASAU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;1
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150704;RANTAU RASAU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;0
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150704;RANTAU RASAU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;1
15;JAMBI;1507;TANJUNG JABUNG TIMUR;150704;RANTAU RASAU;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150608;RENAH MENDALUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;5
15;JAMBI;1506;TANJUNG JABUNG BARAT;150608;RENAH MENDALUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;7
15;JAMBI;1506;TANJUNG JABUNG BARAT;150608;RENAH MENDALUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150608;RENAH MENDALUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150608;RENAH MENDALUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150608;RENAH MENDALUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SKB;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150608;RENAH MENDALUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SD;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150608;RENAH MENDALUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMP;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150608;RENAH MENDALUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMA;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150608;RENAH MENDALUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SMK;0
15;JAMBI;1506;TANJUNG JABUNG BARAT;150608;RENAH MENDALUH;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SLB;0
15;JAMBI;1502;MERANGIN;150219;RENAH PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TK;6
15;JAMBI;1502;MERANGIN;150219;RENAH PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;KB;6
15;JAMBI;1502;MERANGIN;150219;RENAH PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;TPA;0
15;JAMBI;1502;MERANGIN;150219;RENAH PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;SPS;0
15;JAMBI;1502;MERANGIN;150219;RENAH PAMENANG;DATA SEKOLAH;2022/2023 GANJIL;SWASTA;PKBM;0
