id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kategori,data,satuan,semester,jumlah,tahun
2614,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,487,2022
2615,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,1081,2022
2616,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,503,2022
2617,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,691,2022
2618,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,528,2022
2619,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,1031,2022
2620,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,1938,2022
2621,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,642,2022
2622,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,347,2022
2623,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,197,2022
2624,15,JAMBI,1506,TANJUNG JABUNG BARAT,150611,BRAM ITAM,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,308,2022
2625,15,JAMBI,1506,TANJUNG JABUNG BARAT,150612,KUALA BETARA,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,232,2022
2626,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,538,2022
2627,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,AKTA LAHIR,MEMILIKI,JIWA,2,19861,2022
2628,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,AKTA LAHIR,MEMILIKI,JIWA,2,14129,2022
2629,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,AKTA LAHIR,MEMILIKI,JIWA,2,6809,2022
2630,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,AKTA LAHIR,MEMILIKI,JIWA,2,6199,2022
2631,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,AKTA LAHIR,MEMILIKI,JIWA,2,10825,2022
2632,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,AKTA LAHIR,MEMILIKI,JIWA,2,17213,2022
2633,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,AKTA LAHIR,MEMILIKI,JIWA,2,8567,2022
2634,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,AKTA LAHIR,MEMILIKI,JIWA,2,19848,2022
2635,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,AKTA LAHIR,MEMILIKI,JIWA,2,3842,2022
2636,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,AKTA LAHIR,MEMILIKI,JIWA,2,5093,2022
2637,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,AKTA LAHIR,MEMILIKI,JIWA,2,3992,2022
2638,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,1937,2022
2639,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,1584,2022
2640,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,1094,2022
2641,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,750,2022
2642,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,1618,2022
2643,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,2543,2022
2644,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,695,2022
2645,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,2924,2022
2646,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,328,2022
2647,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,462,2022
2648,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,419,2022
2649,15,JAMBI,1504,BATANGHARI,150401,MERSAM,AKTA LAHIR,MEMILIKI,JIWA,2,9689,2022
2650,15,JAMBI,1504,BATANGHARI,150402,MUARA TEMBESI,AKTA LAHIR,MEMILIKI,JIWA,2,10292,2022
2651,15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,AKTA LAHIR,MEMILIKI,JIWA,2,20080,2022
2652,15,JAMBI,1504,BATANGHARI,150404,BATIN XXIV,AKTA LAHIR,MEMILIKI,JIWA,2,9118,2022
2653,15,JAMBI,1504,BATANGHARI,150405,PEMAYUNG,AKTA LAHIR,MEMILIKI,JIWA,2,10607,2022
2654,15,JAMBI,1504,BATANGHARI,150406,MARO SEBO ULU,AKTA LAHIR,MEMILIKI,JIWA,2,11063,2022
2655,15,JAMBI,1504,BATANGHARI,150407,BAJUBANG,AKTA LAHIR,MEMILIKI,JIWA,2,11564,2022
2656,15,JAMBI,1504,BATANGHARI,150408,MARO SEBO ILIR,AKTA LAHIR,MEMILIKI,JIWA,2,4246,2022
2657,15,JAMBI,1504,BATANGHARI,150401,MERSAM,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,268,2022
2658,15,JAMBI,1504,BATANGHARI,150402,MUARA TEMBESI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,561,2022
2659,15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,348,2022
2660,15,JAMBI,1504,BATANGHARI,150404,BATIN XXIV,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,424,2022
2661,15,JAMBI,1504,BATANGHARI,150405,PEMAYUNG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,445,2022
2662,15,JAMBI,1504,BATANGHARI,150406,MARO SEBO ULU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,593,2022
2663,15,JAMBI,1504,BATANGHARI,150407,BAJUBANG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,561,2022
2664,15,JAMBI,1504,BATANGHARI,150408,MARO SEBO ILIR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,161,2022
2665,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,AKTA LAHIR,MEMILIKI,JIWA,2,6233,2022
2666,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,AKTA LAHIR,MEMILIKI,JIWA,2,6104,2022
2667,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,AKTA LAHIR,MEMILIKI,JIWA,2,18746,2022
2668,15,JAMBI,1503,SAROLANGUN,150304,PAUH,AKTA LAHIR,MEMILIKI,JIWA,2,8039,2022
2669,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,AKTA LAHIR,MEMILIKI,JIWA,2,10874,2022
2670,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,AKTA LAHIR,MEMILIKI,JIWA,2,7771,2022
2671,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,AKTA LAHIR,MEMILIKI,JIWA,2,7384,2022
2672,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,AKTA LAHIR,MEMILIKI,JIWA,2,6131,2022
2673,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,AKTA LAHIR,MEMILIKI,JIWA,2,12265,2022
2674,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,AKTA LAHIR,MEMILIKI,JIWA,2,4552,2022
2675,15,JAMBI,1503,SAROLANGUN,150311,MANDIANGIN TIMUR,AKTA LAHIR,MEMILIKI,JIWA,2,3718,2022
2676,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,282,2022
2677,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,280,2022
2678,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,533,2022
2679,15,JAMBI,1503,SAROLANGUN,150304,PAUH,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,450,2022
2680,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,465,2022
2681,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,390,2022
2682,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,572,2022
2683,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,225,2022
2684,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,479,2022
2685,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,209,2022
2686,15,JAMBI,1503,SAROLANGUN,150311,MANDIANGIN TIMUR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,164,2022
2687,15,JAMBI,1502,MERANGIN,150201,JANGKAT,AKTA LAHIR,MEMILIKI,JIWA,2,3536,2022
2688,15,JAMBI,1502,MERANGIN,150202,BANGKO,AKTA LAHIR,MEMILIKI,JIWA,2,16005,2022
2689,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,AKTA LAHIR,MEMILIKI,JIWA,2,3266,2022
2690,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,AKTA LAHIR,MEMILIKI,JIWA,2,3669,2022
2691,15,JAMBI,1502,MERANGIN,150205,TABIR,AKTA LAHIR,MEMILIKI,JIWA,2,10394,2022
2692,15,JAMBI,1502,MERANGIN,150206,PAMENANG,AKTA LAHIR,MEMILIKI,JIWA,2,10685,2022
2693,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,AKTA LAHIR,MEMILIKI,JIWA,2,2568,2022
2694,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,AKTA LAHIR,MEMILIKI,JIWA,2,9143,2022
2695,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,AKTA LAHIR,MEMILIKI,JIWA,2,5214,2022
2696,15,JAMBI,1502,MERANGIN,150210,BANGKO  BARAT,AKTA LAHIR,MEMILIKI,JIWA,2,3363,2022
2697,15,JAMBI,1502,MERANGIN,150211,NALO TANTAN,AKTA LAHIR,MEMILIKI,JIWA,2,6507,2022
2698,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,AKTA LAHIR,MEMILIKI,JIWA,2,3797,2022
2699,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,AKTA LAHIR,MEMILIKI,JIWA,2,5399,2022
2700,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,AKTA LAHIR,MEMILIKI,JIWA,2,3032,2022
2701,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,AKTA LAHIR,MEMILIKI,JIWA,2,2419,2022
2702,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,AKTA LAHIR,MEMILIKI,JIWA,2,4479,2022
2703,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,AKTA LAHIR,MEMILIKI,JIWA,2,2087,2022
2704,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,AKTA LAHIR,MEMILIKI,JIWA,2,3492,2022
2705,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,AKTA LAHIR,MEMILIKI,JIWA,2,4282,2022
2706,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,AKTA LAHIR,MEMILIKI,JIWA,2,3449,2022
2707,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,AKTA LAHIR,MEMILIKI,JIWA,2,3933,2022
2708,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,AKTA LAHIR,MEMILIKI,JIWA,2,2529,2022
2709,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,AKTA LAHIR,MEMILIKI,JIWA,2,3060,2022
2710,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,AKTA LAHIR,MEMILIKI,JIWA,2,1329,2022
2711,15,JAMBI,1502,MERANGIN,150201,JANGKAT,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,7,2022
2712,15,JAMBI,1502,MERANGIN,150202,BANGKO,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,31,2022
2713,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,5,2022
2714,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,7,2022
2715,15,JAMBI,1502,MERANGIN,150205,TABIR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,28,2022
2716,15,JAMBI,1502,MERANGIN,150206,PAMENANG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,102,2022
2717,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,5,2022
2718,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,11,2022
2719,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,28,2022
2720,15,JAMBI,1502,MERANGIN,150210,BANGKO  BARAT,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,7,2022
2721,15,JAMBI,1502,MERANGIN,150211,NALO TANTAN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,21,2022
2722,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,10,2022
2723,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,9,2022
2724,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,12,2022
2725,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,4,2022
2726,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,9,2022
2727,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,2,2022
2728,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,6,2022
2729,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,9,2022
2730,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,1,2022
2731,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,16,2022
2732,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,10,2022
2733,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,7,2022
2734,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,AKTA LAHIR,BELUM MEMILIKI,JIWA,2,1,2022
3743,15,JAMBI,1504,BATANGHARI,150401,MERSAM,AKTA LAHIR,MEMILIKI,JIWA,1,10292,2024
3744,15,JAMBI,1504,BATANGHARI,150402,MUARA TEMBESI,AKTA LAHIR,MEMILIKI,JIWA,1,11117,2024
3745,15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,AKTA LAHIR,MEMILIKI,JIWA,1,21039,2024
3746,15,JAMBI,1504,BATANGHARI,150404,BATIN XXIV,AKTA LAHIR,MEMILIKI,JIWA,1,9739,2024
3747,15,JAMBI,1504,BATANGHARI,150405,PEMAYUNG,AKTA LAHIR,MEMILIKI,JIWA,1,11352,2024
3748,15,JAMBI,1504,BATANGHARI,150406,MARO SEBO ULU,AKTA LAHIR,MEMILIKI,JIWA,1,11894,2024
3749,15,JAMBI,1504,BATANGHARI,150407,BAJUBANG,AKTA LAHIR,MEMILIKI,JIWA,1,12502,2024
3750,15,JAMBI,1504,BATANGHARI,150408,MARO SEBO ILIR,AKTA LAHIR,MEMILIKI,JIWA,1,4523,2024
3751,15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,AKTA LAHIR,MEMILIKI,JIWA,1,4002,2024
3752,15,JAMBI,1508,BUNGO,150802,RANTAU PANDAN,AKTA LAHIR,MEMILIKI,JIWA,1,3085,2024
3753,15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,AKTA LAHIR,MEMILIKI,JIWA,1,6070,2024
3754,15,JAMBI,1508,BUNGO,150804,JUJUHAN,AKTA LAHIR,MEMILIKI,JIWA,1,6132,2024
3755,15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,AKTA LAHIR,MEMILIKI,JIWA,1,7073,2024
3756,15,JAMBI,1508,BUNGO,150806,PELEPAT,AKTA LAHIR,MEMILIKI,JIWA,1,10995,2024
3757,15,JAMBI,1508,BUNGO,150807,LIMBUR LUBUK MENGKUANG,AKTA LAHIR,MEMILIKI,JIWA,1,5202,2024
3758,15,JAMBI,1508,BUNGO,150808,MUKO-MUKO BATHIN VII,AKTA LAHIR,MEMILIKI,JIWA,1,4925,2024
3759,15,JAMBI,1508,BUNGO,150809,PELEPAT ILIR,AKTA LAHIR,MEMILIKI,JIWA,1,15381,2024
3760,15,JAMBI,1508,BUNGO,150810,BATIN II BABEKO,AKTA LAHIR,MEMILIKI,JIWA,1,4687,2024
3761,15,JAMBI,1508,BUNGO,150811,BATHIN III,AKTA LAHIR,MEMILIKI,JIWA,1,8507,2024
3762,15,JAMBI,1508,BUNGO,150812,BUNGO DANI,AKTA LAHIR,MEMILIKI,JIWA,1,8300,2024
3763,15,JAMBI,1508,BUNGO,150813,RIMBO TENGAH,AKTA LAHIR,MEMILIKI,JIWA,1,11013,2024
3764,15,JAMBI,1508,BUNGO,150814,BATHIN III ULU,AKTA LAHIR,MEMILIKI,JIWA,1,2937,2024
3765,15,JAMBI,1508,BUNGO,150815,BATHIN II PELAYANG,AKTA LAHIR,MEMILIKI,JIWA,1,2750,2024
3766,15,JAMBI,1508,BUNGO,150816,JUJUHAN ILIR,AKTA LAHIR,MEMILIKI,JIWA,1,2515,2024
3767,15,JAMBI,1508,BUNGO,150817,TANAH SEPENGGAL LINTAS,AKTA LAHIR,MEMILIKI,JIWA,1,7212,2024
3768,15,JAMBI,1501,KERINCI,150101,GUNUNG RAYA,AKTA LAHIR,MEMILIKI,JIWA,1,2190,2024
3769,15,JAMBI,1501,KERINCI,150102,DANAU KERINCI,AKTA LAHIR,MEMILIKI,JIWA,1,3478,2024
3770,15,JAMBI,1501,KERINCI,150104,SITINJAU LAUT,AKTA LAHIR,MEMILIKI,JIWA,1,2372,2024
3771,15,JAMBI,1501,KERINCI,150105,AIR HANGAT,AKTA LAHIR,MEMILIKI,JIWA,1,2413,2024
3772,15,JAMBI,1501,KERINCI,150106,GUNUNG KERINCI,AKTA LAHIR,MEMILIKI,JIWA,1,3758,2024
3773,15,JAMBI,1501,KERINCI,150107,BATANG MERANGIN,AKTA LAHIR,MEMILIKI,JIWA,1,3635,2024
3774,15,JAMBI,1501,KERINCI,150108,KELILING DANAU,AKTA LAHIR,MEMILIKI,JIWA,1,2916,2024
3775,15,JAMBI,1501,KERINCI,150109,KAYU ARO,AKTA LAHIR,MEMILIKI,JIWA,1,6266,2024
3776,15,JAMBI,1501,KERINCI,150111,AIR HANGAT TIMUR,AKTA LAHIR,MEMILIKI,JIWA,1,4551,2024
3777,15,JAMBI,1501,KERINCI,150115,GUNUNG TUJUH,AKTA LAHIR,MEMILIKI,JIWA,1,4806,2024
3778,15,JAMBI,1501,KERINCI,150116,SIULAK,AKTA LAHIR,MEMILIKI,JIWA,1,6231,2024
3779,15,JAMBI,1501,KERINCI,150117,DEPATI TUJUH,AKTA LAHIR,MEMILIKI,JIWA,1,4044,2024
3780,15,JAMBI,1501,KERINCI,150118,SIULAK MUKAI,AKTA LAHIR,MEMILIKI,JIWA,1,3002,2024
3781,15,JAMBI,1501,KERINCI,150119,KAYU ARO BARAT,AKTA LAHIR,MEMILIKI,JIWA,1,6128,2024
3782,15,JAMBI,1501,KERINCI,150120,BUKITKERMAN,AKTA LAHIR,MEMILIKI,JIWA,1,3661,2024
3783,15,JAMBI,1501,KERINCI,150121,AIR HANGAT BARAT,AKTA LAHIR,MEMILIKI,JIWA,1,2641,2024
3784,15,JAMBI,1501,KERINCI,150122,TANAH COGOK,AKTA LAHIR,MEMILIKI,JIWA,1,2104,2024
3785,15,JAMBI,1501,KERINCI,150123,DANAU KERINCI BARAT,AKTA LAHIR,MEMILIKI,JIWA,1,2621,2024
3786,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,AKTA LAHIR,MEMILIKI,JIWA,1,15994,2024
3787,15,JAMBI,1571,KOTA JAMBI,157102,JAMBI SELATAN,AKTA LAHIR,MEMILIKI,JIWA,1,15942,2024
3788,15,JAMBI,1571,KOTA JAMBI,157103,JAMBI TIMUR,AKTA LAHIR,MEMILIKI,JIWA,1,17720,2024
3789,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,AKTA LAHIR,MEMILIKI,JIWA,1,2768,2024
3790,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,AKTA LAHIR,MEMILIKI,JIWA,1,4070,2024
3791,15,JAMBI,1571,KOTA JAMBI,157106,DANAU TELUK,AKTA LAHIR,MEMILIKI,JIWA,1,3802,2024
3792,15,JAMBI,1571,KOTA JAMBI,157107,KOTA BARU,AKTA LAHIR,MEMILIKI,JIWA,1,26905,2024
3793,15,JAMBI,1571,KOTA JAMBI,157108,JELUTUNG,AKTA LAHIR,MEMILIKI,JIWA,1,16066,2024
3794,15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,AKTA LAHIR,MEMILIKI,JIWA,1,33660,2024
3795,15,JAMBI,1571,KOTA JAMBI,157110,DANAU SIPIN,AKTA LAHIR,MEMILIKI,JIWA,1,11697,2024
3796,15,JAMBI,1571,KOTA JAMBI,157111,PAAL MERAH,AKTA LAHIR,MEMILIKI,JIWA,1,32915,2024
3797,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,AKTA LAHIR,MEMILIKI,JIWA,1,2807,2024
3798,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,AKTA LAHIR,MEMILIKI,JIWA,1,3256,2024
3799,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,AKTA LAHIR,MEMILIKI,JIWA,1,3744,2024
3800,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,AKTA LAHIR,MEMILIKI,JIWA,1,2430,2024
3801,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,AKTA LAHIR,MEMILIKI,JIWA,1,2538,2024
3802,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,AKTA LAHIR,MEMILIKI,JIWA,1,5082,2024
3803,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,AKTA LAHIR,MEMILIKI,JIWA,1,2657,2024
3804,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,AKTA LAHIR,MEMILIKI,JIWA,1,3075,2024
3805,15,JAMBI,1502,MERANGIN,150201,JANGKAT,AKTA LAHIR,MEMILIKI,JIWA,1,3586,2024
3806,15,JAMBI,1502,MERANGIN,150202,BANGKO,AKTA LAHIR,MEMILIKI,JIWA,1,15593,2024
3807,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,AKTA LAHIR,MEMILIKI,JIWA,1,3136,2024
3808,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,AKTA LAHIR,MEMILIKI,JIWA,1,3509,2024
3809,15,JAMBI,1502,MERANGIN,150205,TABIR,AKTA LAHIR,MEMILIKI,JIWA,1,10105,2024
3810,15,JAMBI,1502,MERANGIN,150206,PAMENANG,AKTA LAHIR,MEMILIKI,JIWA,1,10337,2024
3811,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,AKTA LAHIR,MEMILIKI,JIWA,1,2389,2024
3812,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,AKTA LAHIR,MEMILIKI,JIWA,1,8916,2024
3813,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,AKTA LAHIR,MEMILIKI,JIWA,1,5221,2024
3814,15,JAMBI,1502,MERANGIN,150210,BANGKO BARAT,AKTA LAHIR,MEMILIKI,JIWA,1,3235,2024
3815,15,JAMBI,1502,MERANGIN,150211,NALO TANTAN,AKTA LAHIR,MEMILIKI,JIWA,1,6611,2024
3816,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,AKTA LAHIR,MEMILIKI,JIWA,1,3715,2024
3817,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,AKTA LAHIR,MEMILIKI,JIWA,1,5251,2024
3818,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,AKTA LAHIR,MEMILIKI,JIWA,1,2845,2024
3819,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,AKTA LAHIR,MEMILIKI,JIWA,1,2344,2024
3820,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,AKTA LAHIR,MEMILIKI,JIWA,1,4308,2024
3821,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,AKTA LAHIR,MEMILIKI,JIWA,1,2014,2024
3822,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,AKTA LAHIR,MEMILIKI,JIWA,1,3381,2024
3823,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,AKTA LAHIR,MEMILIKI,JIWA,1,4064,2024
3824,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,AKTA LAHIR,MEMILIKI,JIWA,1,3403,2024
3825,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,AKTA LAHIR,MEMILIKI,JIWA,1,3795,2024
3826,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,AKTA LAHIR,MEMILIKI,JIWA,1,2461,2024
3827,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,AKTA LAHIR,MEMILIKI,JIWA,1,2921,2024
