id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,kode_kecamatan,nama_kecamatan,kategori,jenis_kelamin,satuan,semester,jumlah_penduduk,tahun
1,15,JAMBI,1504,BATANGHARI,150407,BAJUBANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,22170,2022
2,15,JAMBI,1504,BATANGHARI,150404,BATIN XXIV,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,16577,2022
3,15,JAMBI,1504,BATANGHARI,150408,MARO SEBO ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,8029,2022
4,15,JAMBI,1504,BATANGHARI,150406,MARO SEBO ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,20452,2022
5,15,JAMBI,1504,BATANGHARI,150401,MERSAM,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,17197,2022
6,15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,36028,2022
7,15,JAMBI,1504,BATANGHARI,150402,MUARA TEMBESI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,17903,2022
8,15,JAMBI,1504,BATANGHARI,150405,PEMAYUNG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,19344,2022
9,15,JAMBI,1508,BUNGO,150815,BATHIN II PELAYANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,4604,2022
10,15,JAMBI,1508,BUNGO,150811,BATHIN III,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,13320,2022
11,15,JAMBI,1508,BUNGO,150814,BATHIN III ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,4847,2022
12,15,JAMBI,1508,BUNGO,150810,BATIN II BABEKO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,7226,2022
13,15,JAMBI,1508,BUNGO,150812,BUNGO DANI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,13713,2022
14,15,JAMBI,1508,BUNGO,150804,JUJUHAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,9638,2022
15,15,JAMBI,1508,BUNGO,150816,JUJUHAN ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5210,2022
16,15,JAMBI,1508,BUNGO,150807,LIMBUR LUBUK MENGKUANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,8460,2022
17,15,JAMBI,1508,BUNGO,150808,MUKO-MUKO BATHIN VII,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,7773,2022
18,15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,10746,2022
19,15,JAMBI,1508,BUNGO,150806,PELEPAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,18032,2022
20,15,JAMBI,1508,BUNGO,150809,PELEPAT ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,26074,2022
21,15,JAMBI,1508,BUNGO,150802,RANTAU PANDAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5312,2022
22,15,JAMBI,1508,BUNGO,150813,RIMBO TENGAH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,16663,2022
23,15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,12161,2022
24,15,JAMBI,1508,BUNGO,150817,TANAH SEPENGGAL LINTAS,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,12393,2022
25,15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,7544,2022
26,15,JAMBI,1501,KERINCI,150105,AIR HANGAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5719,2022
27,15,JAMBI,1501,KERINCI,150121,AIR HANGAT BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,4929,2022
28,15,JAMBI,1501,KERINCI,150111,AIR HANGAT TIMUR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,10090,2022
29,15,JAMBI,1501,KERINCI,150107,BATANG MERANGIN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6367,2022
30,15,JAMBI,1501,KERINCI,150120,BUKITKERMAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6716,2022
31,15,JAMBI,1501,KERINCI,150102,DANAU KERINCI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6769,2022
32,15,JAMBI,1501,KERINCI,150123,DANAU KERINCI BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6045,2022
33,15,JAMBI,1501,KERINCI,150117,DEPATI TUJUH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,8299,2022
34,15,JAMBI,1501,KERINCI,150106,GUNUNG KERINCI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6620,2022
35,15,JAMBI,1501,KERINCI,150101,GUNUNG RAYA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,4325,2022
36,15,JAMBI,1501,KERINCI,150115,GUNUNG TUJUH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,7896,2022
37,15,JAMBI,1501,KERINCI,150109,KAYU ARO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,10467,2022
38,15,JAMBI,1501,KERINCI,150119,KAYU ARO BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,10766,2022
39,15,JAMBI,1501,KERINCI,150108,KELILING DANAU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6675,2022
40,15,JAMBI,1501,KERINCI,150104,SITINJAU LAUT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5024,2022
41,15,JAMBI,1501,KERINCI,150116,SIULAK,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,11505,2022
42,15,JAMBI,1501,KERINCI,150118,SIULAK MUKAI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5956,2022
43,15,JAMBI,1501,KERINCI,150122,TANAH COGOK,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,4650,2022
44,15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,55665,2022
45,15,JAMBI,1571,KOTA JAMBI,157110,DANAU SIPIN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,21749,2022
46,15,JAMBI,1571,KOTA JAMBI,157106,DANAU TELUK,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6662,2022
47,15,JAMBI,1571,KOTA JAMBI,157102,JAMBI SELATAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,29175,2022
48,15,JAMBI,1571,KOTA JAMBI,157103,JAMBI TIMUR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,33703,2022
49,15,JAMBI,1571,KOTA JAMBI,157108,JELUTUNG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,30283,2022
50,15,JAMBI,1571,KOTA JAMBI,157107,KOTA BARU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,42441,2022
51,15,JAMBI,1571,KOTA JAMBI,157111,PAAL MERAH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,55099,2022
52,15,JAMBI,1571,KOTA JAMBI,157104,PASAR JAMBI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5681,2022
53,15,JAMBI,1571,KOTA JAMBI,157105,PELAYANGAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6839,2022
54,15,JAMBI,1571,KOTA JAMBI,157101,TELANAIPURA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,25104,2022
55,15,JAMBI,1572,KOTA SUNGAI PENUH,157203,HAMPARAN RAWANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,7951,2022
56,15,JAMBI,1572,KOTA SUNGAI PENUH,157207,KOTO BARU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,4948,2022
57,15,JAMBI,1572,KOTA SUNGAI PENUH,157205,KUMUN DEBAI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5521,2022
58,15,JAMBI,1572,KOTA SUNGAI PENUH,157202,PESISIR BUKIT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6259,2022
59,15,JAMBI,1572,KOTA SUNGAI PENUH,157206,PONDOK TINGGI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,9390,2022
60,15,JAMBI,1572,KOTA SUNGAI PENUH,157208,SUNGAI BUNGKAL,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5509,2022
61,15,JAMBI,1572,KOTA SUNGAI PENUH,157201,SUNGAI PENUH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5274,2022
62,15,JAMBI,1572,KOTA SUNGAI PENUH,157204,TANAH KAMPUNG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5485,2022
63,15,JAMBI,1502,MERANGIN,150202,BANGKO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,25302,2022
64,15,JAMBI,1502,MERANGIN,150210,BANGKO BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5819,2022
65,15,JAMBI,1502,MERANGIN,150212,BATANG MASUMAI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6050,2022
66,15,JAMBI,1502,MERANGIN,150201,JANGKAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5350,2022
67,15,JAMBI,1502,MERANGIN,150218,JANGKAT TIMUR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5286,2022
68,15,JAMBI,1502,MERANGIN,150209,LEMBAH MASURAI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,8202,2022
69,15,JAMBI,1502,MERANGIN,150221,MARGO TABIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,7048,2022
70,15,JAMBI,1502,MERANGIN,150203,MUARA SIAU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5462,2022
71,15,JAMBI,1502,MERANGIN,150211,NALO TATAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,9628,2022
72,15,JAMBI,1502,MERANGIN,150206,PAMENANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,17965,2022
73,15,JAMBI,1502,MERANGIN,150213,PAMENANG BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,9087,2022
74,15,JAMBI,1502,MERANGIN,150220,PAMENANG SELATAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5504,2022
75,15,JAMBI,1502,MERANGIN,150217,PANGKALAN JAMBU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,3381,2022
76,15,JAMBI,1502,MERANGIN,150219,RENAH PAMENANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,7419,2022
77,15,JAMBI,1502,MERANGIN,150216,RENAH PEMBARAP,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6983,2022
78,15,JAMBI,1502,MERANGIN,150204,SUNGAI MANAU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5547,2022
79,15,JAMBI,1502,MERANGIN,150205,TABIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,15498,2022
80,15,JAMBI,1502,MERANGIN,150223,TABIR BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,4861,2022
81,15,JAMBI,1502,MERANGIN,150214,TABIR ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,4834,2022
82,15,JAMBI,1502,MERANGIN,150222,TABIR LINTAS,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,4290,2022
83,15,JAMBI,1502,MERANGIN,150208,TABIR SELATAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,15385,2022
84,15,JAMBI,1502,MERANGIN,150215,TABIR TIMUR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,4073,2022
85,15,JAMBI,1502,MERANGIN,150207,TABIR ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,4216,2022
86,15,JAMBI,1502,MERANGIN,150224,TIANG PUMPUNG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,2458,2022
87,15,JAMBI,1505,MUARO JAMBI,150510,BAHAR SELATAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,9153,2022
88,15,JAMBI,1505,MUARO JAMBI,150509,BAHAR UTARA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,7342,2022
89,15,JAMBI,1505,MUARO JAMBI,150501,JAMBI LUAR KOTA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,36047,2022
90,15,JAMBI,1505,MUARO JAMBI,150503,KUMPEH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,13602,2022
91,15,JAMBI,1505,MUARO JAMBI,150506,KUMPEH ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,31957,2022
92,15,JAMBI,1505,MUARO JAMBI,150504,MARO SEBO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,11757,2022
93,15,JAMBI,1505,MUARO JAMBI,150505,MESTONG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,21947,2022
94,15,JAMBI,1505,MUARO JAMBI,150502,SEKERNAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,24740,2022
95,15,JAMBI,1505,MUARO JAMBI,150507,SUNGAI BAHAR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,15471,2022
96,15,JAMBI,1505,MUARO JAMBI,150508,SUNGAI GELAM,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,37905,2022
97,15,JAMBI,1505,MUARO JAMBI,150511,TAMAN RAJO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,7381,2022
98,15,JAMBI,1503,SAROLANGUN,150307,AIR HITAM,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,13209,2022
99,15,JAMBI,1503,SAROLANGUN,150301,BATANG ASAI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,9376,2022
100,15,JAMBI,1503,SAROLANGUN,150308,BATHIN VIII,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,10467,2022
101,15,JAMBI,1503,SAROLANGUN,150310,CERMIN NAN GEDANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6864,2022
102,15,JAMBI,1503,SAROLANGUN,150302,LIMUN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,9276,2022
103,15,JAMBI,1503,SAROLANGUN,150306,MANDIANGIN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,12245,2022
104,15,JAMBI,1503,SAROLANGUN,15030,MANDIANGIN TIMUR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6686,2022
104,15,JAMBI,1503,SAROLANGUN,150304,PAUH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,12580,2022
105,15,JAMBI,1503,SAROLANGUN,150305,PELAWAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,17542,2022
106,15,JAMBI,1503,SAROLANGUN,150303,SAROLANGUN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,28952,2022
107,15,JAMBI,1503,SAROLANGUN,150309,SINGKUT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,20642,2022
108,15,JAMBI,1506,TANJUNG JABUNG BARAT,150607,BATANG ASAM,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,17614,2022
109,15,JAMBI,1506,TANJUNG JABUNG BARAT,150604,BETARA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,15559,2022
110,15,JAMBI,1506,TANJUNG JABUNG BARAT,150611,BRAM ITAM,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,9886,2022
111,15,JAMBI,1506,TANJUNG JABUNG BARAT,150612,KUALA BETARA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,7145,2022
112,15,JAMBI,1506,TANJUNG JABUNG BARAT,150605,MERLUNG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,8277,2022
113,15,JAMBI,1506,TANJUNG JABUNG BARAT,150609,MUARA PAPALIK,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5381,2022
114,15,JAMBI,1506,TANJUNG JABUNG BARAT,150603,PENGABUAN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,13665,2022
115,15,JAMBI,1506,TANJUNG JABUNG BARAT,150608,RENAH MENDALUH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,8151,2022
116,15,JAMBI,1506,TANJUNG JABUNG BARAT,150610,SEBERANG KOTA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,4738,2022
117,15,JAMBI,1506,TANJUNG JABUNG BARAT,150613,SENYERANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,12915,2022
118,15,JAMBI,1506,TANJUNG JABUNG BARAT,150606,TEBING TINGGI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,18668,2022
119,15,JAMBI,1506,TANJUNG JABUNG BARAT,150602,TUNGKAL ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,37686,2022
120,15,JAMBI,1506,TANJUNG JABUNG BARAT,150601,TUNGKAL ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,7435,2022
121,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150711,BERBAK,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5601,2022
122,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150706,DENDANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,8550,2022
123,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150710,GERAGAI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,13642,2022
124,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150708,KUALA JAMBI,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,7494,2022
125,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150703,MENDAHARA,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,13547,2022
126,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150709,MENDAHARA ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,8857,2022
127,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150707,MUARA SABAK BARAT,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,11550,2022
128,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150701,MUARA SABAK TIMUR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,16459,2022
129,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150702,NIPAH PANJANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,13429,2022
130,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150704,RANTAU RASAU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,12958,2022
131,15,JAMBI,1507,TANJUNG JABUNG TIMUR,150705,S A D U,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,6769,2022
132,15,JAMBI,1509,TEBO,150912,MUARA TABIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,9340,2022
133,15,JAMBI,1509,TEBO,150904,RIMBO BUJANG,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,33218,2022
134,15,JAMBI,1509,TEBO,150908,RIMBO ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,12046,2022
135,15,JAMBI,1509,TEBO,150907,RIMBO ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,19757,2022
136,15,JAMBI,1509,TEBO,150910,SERAI SERUMPUN,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,5466,2022
137,15,JAMBI,1509,TEBO,150905,SUMAY,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,12532,2022
138,15,JAMBI,1509,TEBO,150902,TEBO ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,14892,2022
139,15,JAMBI,1509,TEBO,150901,TEBO TENGAH,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,21126,2022
140,15,JAMBI,1509,TEBO,150903,TEBO ULU,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,17292,2022
141,15,JAMBI,1509,TEBO,150909,TENGAH ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,14309,2022
142,15,JAMBI,1509,TEBO,150906,VII KOTO,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,10011,2022
143,15,JAMBI,1509,TEBO,150911,VII KOTO ILIR,JUMLAH PENDUDUK,LAKI-LAKI,JIWA,1,9754,2022
144,15,JAMBI,1504,BATANGHARI,150407,BAJUBANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,20574,2022
145,15,JAMBI,1504,BATANGHARI,150404,BATIN XXIV,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,15861,2022
146,15,JAMBI,1504,BATANGHARI,150408,MARO SEBO ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,7472,2022
147,15,JAMBI,1504,BATANGHARI,150406,MARO SEBO ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,19063,2022
148,15,JAMBI,1504,BATANGHARI,150401,MERSAM,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,16340,2022
149,15,JAMBI,1504,BATANGHARI,150403,MUARA BULIAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,34476,2022
150,15,JAMBI,1504,BATANGHARI,150402,MUARA TEMBESI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,17286,2022
151,15,JAMBI,1504,BATANGHARI,150405,PEMAYUNG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,18618,2022
152,15,JAMBI,1508,BUNGO,150815,BATHIN II PELAYANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,4345,2022
153,15,JAMBI,1508,BUNGO,150811,BATHIN III,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,12894,2022
154,15,JAMBI,1508,BUNGO,150814,BATHIN III ULU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,4639,2022
155,15,JAMBI,1508,BUNGO,150810,BATIN II BABEKO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,7127,2022
156,15,JAMBI,1508,BUNGO,150812,BUNGO DANI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,13417,2022
157,15,JAMBI,1508,BUNGO,150804,JUJUHAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,9168,2022
158,15,JAMBI,1508,BUNGO,150816,JUJUHAN ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,4988,2022
159,15,JAMBI,1508,BUNGO,150807,LIMBUR LUBUK MENGKUANG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,8226,2022
160,15,JAMBI,1508,BUNGO,150808,MUKO-MUKO BATHIN VII,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,7828,2022
161,15,JAMBI,1508,BUNGO,150803,PASAR MUARO BUNGO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,10564,2022
162,15,JAMBI,1508,BUNGO,150806,PELEPAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,17140,2022
163,15,JAMBI,1508,BUNGO,150809,PELEPAT ILIR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,24938,2022
164,15,JAMBI,1508,BUNGO,150802,RANTAU PANDAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5199,2022
165,15,JAMBI,1508,BUNGO,150813,RIMBO TENGAH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,16189,2022
166,15,JAMBI,1508,BUNGO,150805,TANAH SEPENGGAL,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,11958,2022
167,15,JAMBI,1508,BUNGO,150817,TANAH SEPENGGAL LINTAS,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,11960,2022
168,15,JAMBI,1508,BUNGO,150801,TANAH TUMBUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,7523,2022
169,15,JAMBI,1501,KERINCI,150105,AIR HANGAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5842,2022
170,15,JAMBI,1501,KERINCI,150121,AIR HANGAT BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5131,2022
171,15,JAMBI,1501,KERINCI,150111,AIR HANGAT TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,10191,2022
172,15,JAMBI,1501,KERINCI,150107,BATANG MERANGIN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6066,2022
173,15,JAMBI,1501,KERINCI,150120,BUKITKERMAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6730,2022
174,15,JAMBI,1501,KERINCI,150102,DANAU KERINCI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6827,2022
175,15,JAMBI,1501,KERINCI,150123,DANAU KERINCI BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6367,2022
176,15,JAMBI,1501,KERINCI,150117,DEPATI TUJUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,8781,2022
177,15,JAMBI,1501,KERINCI,150106,GUNUNG KERINCI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6406,2022
178,15,JAMBI,1501,KERINCI,150101,GUNUNG RAYA,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,4403,2022
179,15,JAMBI,1501,KERINCI,150115,GUNUNG TUJUH,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,7668,2022
180,15,JAMBI,1501,KERINCI,150109,KAYU ARO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,10001,2022
181,15,JAMBI,1501,KERINCI,150119,KAYU ARO BARAT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,10587,2022
182,15,JAMBI,1501,KERINCI,150108,KELILING DANAU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6745,2022
183,15,JAMBI,1501,KERINCI,150104,SITINJAU LAUT,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5206,2022
184,15,JAMBI,1501,KERINCI,150116,SIULAK,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,11578,2022
185,15,JAMBI,1501,KERINCI,150118,SIULAK MUKAI,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,5736,2022
186,15,JAMBI,1501,KERINCI,150122,TANAH COGOK,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,4698,2022
187,15,JAMBI,1571,KOTA JAMBI,157109,ALAM BARAJO,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,55467,2022
188,15,JAMBI,1571,KOTA JAMBI,157110,DANAU SIPIN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,21637,2022
189,15,JAMBI,1571,KOTA JAMBI,157106,DANAU TELUK,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,6523,2022
190,15,JAMBI,1571,KOTA JAMBI,157102,JAMBI SELATAN,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,29239,2022
191,15,JAMBI,1571,KOTA JAMBI,157103,JAMBI TIMUR,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,33193,2022
192,15,JAMBI,1571,KOTA JAMBI,157108,JELUTUNG,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,30476,2022
193,15,JAMBI,1571,KOTA JAMBI,157107,KOTA BARU,JUMLAH PENDUDUK,PEREMPUAN,JIWA,1,41947,2022
