no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kategori;data;semester;jumlah;satuan;tahun
232;15;JAMBI;1505;150509;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2651;JIWA;2022
233;15;JAMBI;1505;150501;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;18619;JIWA;2022
234;15;JAMBI;1505;150503;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;6689;JIWA;2022
235;15;JAMBI;1505;150506;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;14304;JIWA;2022
236;15;JAMBI;1505;150504;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;5140;JIWA;2022
237;15;JAMBI;1505;150505;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;10818;JIWA;2022
238;15;JAMBI;1505;150502;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;11610;JIWA;2022
239;15;JAMBI;1505;150507;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;5640;JIWA;2022
240;15;JAMBI;1505;150508;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;15010;JIWA;2022
241;15;JAMBI;1505;150511;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;2785;JIWA;2022
242;15;JAMBI;1503;150307;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;6231;JIWA;2022
243;15;JAMBI;1503;150301;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;4827;JIWA;2022
244;15;JAMBI;1503;150308;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;4929;JIWA;2022
245;15;JAMBI;1503;150310;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;3830;JIWA;2022
246;15;JAMBI;1503;150302;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;4695;JIWA;2022
247;15;JAMBI;1503;150306;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;6343;JIWA;2022
248;15;JAMBI;1503;15030;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;3009;JIWA;2022
249;15;JAMBI;1503;150304;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;6605;JIWA;2022
250;15;JAMBI;1503;150305;KARTU IDENTITAS ANAK;BELUM MEMILIKI;1;8927;JIWA;2022
