id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;jenis_bencana;tanggal_kejadian;kondisi_kerusakan;satuan;jumlah_kejadian; jumlah_kerugian 
4027;15;JAMBI;1504;150401;BANJIR;22/01/2024;RUMAH TERENDAM;UNIT;1704; Rp- 
4028;15;JAMBI;1572;157208;LONGSOR;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4029;15;JAMBI;1572;157208;LONGSOR;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4030;15;JAMBI;1572;157208;LONGSOR;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4031;15;JAMBI;1572;157208;LONGSOR;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4032;15;JAMBI;1504;150401;ANGIN PUTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4033;15;JAMBI;1504;150401;ANGIN PUTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;1; Rp- 
4034;15;JAMBI;1504;150401;ANGIN PUTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4035;15;JAMBI;1504;150401;ANGIN PUTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4036;15;JAMBI;1504;150401;ANGIN PUTTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4037;15;JAMBI;1504;150401;ANGIN PUTTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4038;15;JAMBI;1504;150401;ANGIN PUTTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;1; Rp- 
4039;15;JAMBI;1504;150401;ANGIN PUTTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4040;15;JAMBI;1504;150401;ANGIN PUTTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4041;15;JAMBI;1504;150401;ANGIN PUTTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;1; Rp- 
4042;15;JAMBI;1504;150401;ANGIN PUTTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4043;15;JAMBI;1504;150401;ANGIN PUTTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4044;15;JAMBI;1504;150406;ANGIN PUTTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4045;15;JAMBI;1504;150406;ANGIN PUTTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;1; Rp- 
4046;15;JAMBI;1504;150406;ANGIN PUTTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4047;15;JAMBI;1504;150406;ANGIN PUTTING BELIUNG;23/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4048;15;JAMBI;1507;150704;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;2;Rp25.000.000
4049;15;JAMBI;1507;150704;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0;Rp25.000.000
4050;15;JAMBI;1507;150704;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0;Rp25.000.000
4051;15;JAMBI;1507;150704;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0;Rp25.000.000
4052;15;JAMBI;1504;150403;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4053;15;JAMBI;1504;150403;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4054;15;JAMBI;1504;150403;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4055;15;JAMBI;1504;150403;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;666; Rp- 
4056;15;JAMBI;1504;150403;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4057;15;JAMBI;1504;150403;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4058;15;JAMBI;1504;150403;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4059;15;JAMBI;1504;150403;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;1067; Rp- 
4060;15;JAMBI;1504;150401;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4061;15;JAMBI;1504;150401;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4062;15;JAMBI;1504;150401;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4063;15;JAMBI;1504;150401;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;585; Rp- 
4064;15;JAMBI;1503;150301;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4065;15;JAMBI;1503;150301;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4066;15;JAMBI;1503;150301;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4067;15;JAMBI;1503;150301;BANJIR;24/01/2024;RUMAH TERENDAM;UNIT;79; Rp- 
4068;15;JAMBI;1504;150406;BANJIR;25/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4069;15;JAMBI;1504;150406;BANJIR;25/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4070;15;JAMBI;1504;150406;BANJIR;25/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4071;15;JAMBI;1504;150406;BANJIR;25/01/2024;RUMAH TERENDAM;UNIT;3233; Rp- 
4072;15;JAMBI;1504;150406;BANJIR;26/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4073;15;JAMBI;1504;150406;BANJIR;26/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4074;15;JAMBI;1504;150406;BANJIR;26/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4075;15;JAMBI;1504;150406;BANJIR;26/01/2024;RUMAH TERENDAM;UNIT;524; Rp- 
4076;15;JAMBI;1504;150405;BANJIR;26/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4077;15;JAMBI;1504;150405;BANJIR;26/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4078;15;JAMBI;1504;150405;BANJIR;26/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4079;15;JAMBI;1504;150405;BANJIR;26/01/2024;RUMAH TERENDAM;UNIT;635; Rp- 
4080;15;JAMBI;1508;150812;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4081;15;JAMBI;1508;150812;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4082;15;JAMBI;1508;150812;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4083;15;JAMBI;1508;150812;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4084;15;JAMBI;1508;150803;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4085;15;JAMBI;1508;150803;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4086;15;JAMBI;1508;150803;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4087;15;JAMBI;1508;150803;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4088;15;JAMBI;1508;150811;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4089;15;JAMBI;1508;150811;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4090;15;JAMBI;1508;150811;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4091;15;JAMBI;1508;150811;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4092;15;JAMBI;1508;150817;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4093;15;JAMBI;1508;150817;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4094;15;JAMBI;1508;150817;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4095;15;JAMBI;1508;150817;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4096;15;JAMBI;1508;150816;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4097;15;JAMBI;1508;150816;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4098;15;JAMBI;1508;150816;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4099;15;JAMBI;1508;150816;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4100;15;JAMBI;1508;150807;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4101;15;JAMBI;1508;150807;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4102;15;JAMBI;1508;150807;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4103;15;JAMBI;1508;150807;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4104;15;JAMBI;1508;150810;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4105;15;JAMBI;1508;150810;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4106;15;JAMBI;1508;150810;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4107;15;JAMBI;1508;150810;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4108;15;JAMBI;1508;150805;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4109;15;JAMBI;1508;150805;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4110;15;JAMBI;1508;150805;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4111;15;JAMBI;1508;150805;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4112;15;JAMBI;1508;150801;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4113;15;JAMBI;1508;150801;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4114;15;JAMBI;1508;150801;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4115;15;JAMBI;1508;150801;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4116;15;JAMBI;1508;150804;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4117;15;JAMBI;1508;150804;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4118;15;JAMBI;1508;150804;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4119;15;JAMBI;1508;150804;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4120;15;JAMBI;1508;150815;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4121;15;JAMBI;1508;150815;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4122;15;JAMBI;1508;150815;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4123;15;JAMBI;1508;150815;BANJIR;27/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4124;15;JAMBI;1504;150404;BANJIR;29/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4125;15;JAMBI;1504;150404;BANJIR;29/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4126;15;JAMBI;1504;150404;BANJIR;29/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4127;15;JAMBI;1504;150404;BANJIR;29/01/2024;RUMAH TERENDAM;UNIT;1021; Rp- 
4128;15;JAMBI;1504;150403;BANJIR;29/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4129;15;JAMBI;1504;150403;BANJIR;29/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4130;15;JAMBI;1504;150403;BANJIR;29/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4131;15;JAMBI;1504;150403;BANJIR;29/01/2024;RUMAH TERENDAM;UNIT;104; Rp- 
4132;15;JAMBI;1504;150405;BANJIR;29/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4133;15;JAMBI;1504;150405;BANJIR;29/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4134;15;JAMBI;1504;150405;BANJIR;29/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4135;15;JAMBI;1504;150405;BANJIR;29/01/2024;RUMAH TERENDAM;UNIT;228; Rp- 
4136;15;JAMBI;1503;150305;LONGSOR;30/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4137;15;JAMBI;1503;150305;LONGSOR;30/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4138;15;JAMBI;1503;150305;LONGSOR;30/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4139;15;JAMBI;1503;150305;LONGSOR;30/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4140;15;JAMBI;1503;150303;LONGSOR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4141;15;JAMBI;1503;150303;LONGSOR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4142;15;JAMBI;1503;150303;LONGSOR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4143;15;JAMBI;1503;150303;LONGSOR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4144;15;JAMBI;1571;157106;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4145;15;JAMBI;1571;157106;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4146;15;JAMBI;1571;157106;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4147;15;JAMBI;1571;157106;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;2; Rp- 
4148;15;JAMBI;1571;157105;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4149;15;JAMBI;1571;157105;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4150;15;JAMBI;1571;157105;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4151;15;JAMBI;1571;157105;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;1; Rp- 
4152;15;JAMBI;1571;157105;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4153;15;JAMBI;1571;157105;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4154;15;JAMBI;1571;157105;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4155;15;JAMBI;1571;157105;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;1; Rp- 
4156;15;JAMBI;1571;157104;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4157;15;JAMBI;1571;157104;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4158;15;JAMBI;1571;157104;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4159;15;JAMBI;1571;157104;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;2; Rp- 
4160;15;JAMBI;1571;157104;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4161;15;JAMBI;1571;157104;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4162;15;JAMBI;1571;157104;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4163;15;JAMBI;1571;157104;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;2; Rp- 
4164;15;JAMBI;1571;157111;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4165;15;JAMBI;1571;157111;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4166;15;JAMBI;1571;157111;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4167;15;JAMBI;1571;157111;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;3; Rp- 
4168;15;JAMBI;1571;157101;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4169;15;JAMBI;1571;157101;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4170;15;JAMBI;1571;157101;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4171;15;JAMBI;1571;157101;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;3; Rp- 
4172;15;JAMBI;1571;157110;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4173;15;JAMBI;1571;157110;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4174;15;JAMBI;1571;157110;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4175;15;JAMBI;1571;157110;BANJIR;31/01/2024;RUMAH TERENDAM;UNIT;72; Rp- 
4176;15;JAMBI;1508;150817;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4177;15;JAMBI;1508;150817;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4178;15;JAMBI;1508;150817;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4179;15;JAMBI;1508;150817;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;66; Rp- 
4180;15;JAMBI;1508;150816;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4181;15;JAMBI;1508;150816;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4182;15;JAMBI;1508;150816;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4183;15;JAMBI;1508;150816;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;380; Rp- 
4184;15;JAMBI;1508;150807;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4185;15;JAMBI;1508;150807;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4186;15;JAMBI;1508;150807;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4187;15;JAMBI;1508;150807;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;72; Rp- 
4188;15;JAMBI;1508;150805;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4189;15;JAMBI;1508;150805;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4190;15;JAMBI;1508;150805;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4191;15;JAMBI;1508;150805;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;2594; Rp- 
4192;15;JAMBI;1508;150801;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4193;15;JAMBI;1508;150801;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4194;15;JAMBI;1508;150801;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4195;15;JAMBI;1508;150801;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;1849; Rp- 
4196;15;JAMBI;1508;150804;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4197;15;JAMBI;1508;150804;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4198;15;JAMBI;1508;150804;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4199;15;JAMBI;1508;150804;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;223; Rp- 
4200;15;JAMBI;1508;150815;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4201;15;JAMBI;1508;150815;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4202;15;JAMBI;1508;150815;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4203;15;JAMBI;1508;150815;BANJIR;01/02/2024;RUMAH TERENDAM;UNIT;1145; Rp- 
4204;15;JAMBI;1501;150118;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4205;15;JAMBI;1501;150118;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4206;15;JAMBI;1501;150118;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4207;15;JAMBI;1501;150118;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;5; Rp- 
4208;15;JAMBI;1508;150812;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0;Rp40.000.000
4209;15;JAMBI;1508;150812;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0;Rp40.000.000
4210;15;JAMBI;1508;150812;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0;Rp40.000.000
4211;15;JAMBI;1508;150812;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;1474;Rp40.000.000
4212;15;JAMBI;1508;150803;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4213;15;JAMBI;1508;150803;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4214;15;JAMBI;1508;150803;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4215;15;JAMBI;1508;150803;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;3530; Rp- 
4216;15;JAMBI;1508;150811;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4217;15;JAMBI;1508;150811;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4218;15;JAMBI;1508;150811;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4219;15;JAMBI;1508;150811;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;2599; Rp- 
4220;15;JAMBI;1508;150810;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4221;15;JAMBI;1508;150810;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4222;15;JAMBI;1508;150810;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4223;15;JAMBI;1508;150810;BANJIR;02/02/2024;RUMAH TERENDAM;UNIT;432; Rp- 
4224;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;03/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4225;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;03/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4226;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;03/02/2024;RUMAH TERENDAM;UNIT;1; Rp- 
4227;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;03/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4228;15;JAMBI;1508;150809;BANJIR;03/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4229;15;JAMBI;1508;150809;BANJIR;03/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4230;15;JAMBI;1508;150809;BANJIR;03/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4231;15;JAMBI;1508;150809;BANJIR;03/02/2024;RUMAH TERENDAM;UNIT;30; Rp- 
4232;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4233;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4234;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4235;15;JAMBI;1506;150602;KEBAKARAN PEMUKIMAN;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4236;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;2; Rp- 
4237;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4238;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4239;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4240;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4241;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4242;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4243;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4244;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4245;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4246;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4247;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4248;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4249;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4250;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4251;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4252;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4253;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4254;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4255;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4256;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4257;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4258;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4259;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4260;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4261;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4262;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4263;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4264;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4265;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4266;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4267;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4268;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4269;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4270;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4271;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4272;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
4273;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp- 
