id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;keterangan;satuan;jumlah_kejadian; jumlah_kerugian 
1056;15;JAMBI;1506;150604;25/07/2024;SAWAH;HA;0; Rp- 
1057;15;JAMBI;1506;150604;25/07/2024;KEBUN/HUTAN;HA;1; Rp- 
1058;15;JAMBI;1506;150604;25/07/2024;KOLAM;HA;0; Rp- 
1059;15;JAMBI;1506;150604;25/07/2024;IRIGASI;HA;0; Rp- 
660;15;JAMBI;1505;150503;26/07/2024;MENINGGAL;JIWA;0; Rp- 
661;15;JAMBI;1505;150503;26/07/2024;HILANG;JIWA;0; Rp- 
662;15;JAMBI;1505;150503;26/07/2024;LUKA;JIWA;0; Rp- 
663;15;JAMBI;1505;150503;26/07/2024;MENDERITA;JIWA;0; Rp- 
664;15;JAMBI;1505;150503;26/07/2024;MENGUNGSI;JIWA;0; Rp- 
665;15;JAMBI;1505;150503;26/07/2024;RUMAH RB;UNIT;2; Rp- 
666;15;JAMBI;1505;150503;26/07/2024;RUMAH RS;UNIT;0; Rp- 
667;15;JAMBI;1505;150503;26/07/2024;RUMAH RR;UNIT;0; Rp- 
668;15;JAMBI;1505;150503;26/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
669;15;JAMBI;1505;150503;26/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
670;15;JAMBI;1505;150503;26/07/2024;SARANA IBADAH;UNIT;0; Rp- 
671;15;JAMBI;1505;150503;26/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
672;15;JAMBI;1505;150503;26/07/2024;PERKANTORAN;UNIT;0; Rp- 
673;15;JAMBI;1505;150503;26/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
674;15;JAMBI;1505;150503;26/07/2024;JEMBATAN;UNIT;0; Rp- 
675;15;JAMBI;1505;150503;26/07/2024;JALAN;KM;0; Rp- 
676;15;JAMBI;1505;150503;26/07/2024;SAWAH;HA;0; Rp- 
677;15;JAMBI;1505;150503;26/07/2024;KEBUN/HUTAN;HA;0; Rp- 
678;15;JAMBI;1505;150503;26/07/2024;KOLAM;HA;0; Rp- 
679;15;JAMBI;1505;150503;26/07/2024;IRIGASI;HA;0; Rp- 
880;15;JAMBI;1504;150403;26/07/2024;MENINGGAL;JIWA;0; Rp- 
881;15;JAMBI;1504;150403;26/07/2024;HILANG;JIWA;0; Rp- 
882;15;JAMBI;1504;150403;26/07/2024;LUKA;JIWA;0; Rp- 
883;15;JAMBI;1504;150403;26/07/2024;MENDERITA;JIWA;0; Rp- 
884;15;JAMBI;1504;150403;26/07/2024;MENGUNGSI;JIWA;0; Rp- 
885;15;JAMBI;1504;150403;26/07/2024;RUMAH RB;UNIT;0; Rp- 
886;15;JAMBI;1504;150403;26/07/2024;RUMAH RS;UNIT;0; Rp- 
887;15;JAMBI;1504;150403;26/07/2024;RUMAH RR;UNIT;0; Rp- 
888;15;JAMBI;1504;150403;26/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
889;15;JAMBI;1504;150403;26/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
890;15;JAMBI;1504;150403;26/07/2024;SARANA IBADAH;UNIT;0; Rp- 
891;15;JAMBI;1504;150403;26/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
892;15;JAMBI;1504;150403;26/07/2024;PERKANTORAN;UNIT;0; Rp- 
893;15;JAMBI;1504;150403;26/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
894;15;JAMBI;1504;150403;26/07/2024;JEMBATAN;UNIT;0; Rp- 
895;15;JAMBI;1504;150403;26/07/2024;JALAN;KM;0; Rp- 
896;15;JAMBI;1504;150403;26/07/2024;SAWAH;HA;0; Rp- 
897;15;JAMBI;1504;150403;26/07/2024;KEBUN/HUTAN;HA;3; Rp- 
898;15;JAMBI;1504;150403;26/07/2024;KOLAM;HA;0; Rp- 
899;15;JAMBI;1504;150403;26/07/2024;IRIGASI;HA;0; Rp- 
680;15;JAMBI;1505;150503;27/07/2024;MENINGGAL;JIWA;0; Rp- 
681;15;JAMBI;1505;150503;27/07/2024;HILANG;JIWA;0; Rp- 
682;15;JAMBI;1505;150503;27/07/2024;LUKA;JIWA;0; Rp- 
683;15;JAMBI;1505;150503;27/07/2024;MENDERITA;JIWA;0; Rp- 
684;15;JAMBI;1505;150503;27/07/2024;MENGUNGSI;JIWA;0; Rp- 
685;15;JAMBI;1505;150503;27/07/2024;RUMAH RB;UNIT;0; Rp- 
686;15;JAMBI;1505;150503;27/07/2024;RUMAH RS;UNIT;0; Rp- 
687;15;JAMBI;1505;150503;27/07/2024;RUMAH RR;UNIT;0; Rp- 
688;15;JAMBI;1505;150503;27/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
689;15;JAMBI;1505;150503;27/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
690;15;JAMBI;1505;150503;27/07/2024;SARANA IBADAH;UNIT;0; Rp- 
691;15;JAMBI;1505;150503;27/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
692;15;JAMBI;1505;150503;27/07/2024;PERKANTORAN;UNIT;0; Rp- 
693;15;JAMBI;1505;150503;27/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
694;15;JAMBI;1505;150503;27/07/2024;JEMBATAN;UNIT;0; Rp- 
695;15;JAMBI;1505;150503;27/07/2024;JALAN;KM;0; Rp- 
696;15;JAMBI;1505;150503;27/07/2024;SAWAH;HA;0; Rp- 
697;15;JAMBI;1505;150503;27/07/2024;KEBUN/HUTAN;HA;35; Rp- 
698;15;JAMBI;1505;150503;27/07/2024;KOLAM;HA;0; Rp- 
699;15;JAMBI;1505;150503;27/07/2024;IRIGASI;HA;0; Rp- 
700;15;JAMBI;1505;150503;27/07/2024;MENINGGAL;JIWA;0; Rp- 
701;15;JAMBI;1505;150503;27/07/2024;HILANG;JIWA;0; Rp- 
702;15;JAMBI;1505;150503;27/07/2024;LUKA;JIWA;0; Rp- 
703;15;JAMBI;1505;150503;27/07/2024;MENDERITA;JIWA;0; Rp- 
704;15;JAMBI;1505;150503;27/07/2024;MENGUNGSI;JIWA;0; Rp- 
705;15;JAMBI;1505;150503;27/07/2024;RUMAH RB;UNIT;0; Rp- 
706;15;JAMBI;1505;150503;27/07/2024;RUMAH RS;UNIT;0; Rp- 
707;15;JAMBI;1505;150503;27/07/2024;RUMAH RR;UNIT;0; Rp- 
708;15;JAMBI;1505;150503;27/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
709;15;JAMBI;1505;150503;27/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
710;15;JAMBI;1505;150503;27/07/2024;SARANA IBADAH;UNIT;0; Rp- 
711;15;JAMBI;1505;150503;27/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
712;15;JAMBI;1505;150503;27/07/2024;PERKANTORAN;UNIT;0; Rp- 
713;15;JAMBI;1505;150503;27/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
714;15;JAMBI;1505;150503;27/07/2024;JEMBATAN;UNIT;0; Rp- 
715;15;JAMBI;1505;150503;27/07/2024;JALAN;KM;0; Rp- 
716;15;JAMBI;1505;150503;27/07/2024;SAWAH;HA;0; Rp- 
717;15;JAMBI;1505;150503;27/07/2024;KEBUN/HUTAN;HA;0; Rp- 
718;15;JAMBI;1505;150503;27/07/2024;KOLAM;HA;0; Rp- 
719;15;JAMBI;1505;150503;27/07/2024;IRIGASI;HA;0; Rp- 
720;15;JAMBI;1505;150504;27/07/2024;MENINGGAL;JIWA;0; Rp- 
721;15;JAMBI;1505;150504;27/07/2024;HILANG;JIWA;0; Rp- 
722;15;JAMBI;1505;150504;27/07/2024;LUKA;JIWA;0; Rp- 
723;15;JAMBI;1505;150504;27/07/2024;MENDERITA;JIWA;0; Rp- 
724;15;JAMBI;1505;150504;27/07/2024;MENGUNGSI;JIWA;0; Rp- 
725;15;JAMBI;1505;150504;27/07/2024;RUMAH RB;UNIT;0; Rp- 
726;15;JAMBI;1505;150504;27/07/2024;RUMAH RS;UNIT;0; Rp- 
727;15;JAMBI;1505;150504;27/07/2024;RUMAH RR;UNIT;0; Rp- 
728;15;JAMBI;1505;150504;27/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
729;15;JAMBI;1505;150504;27/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
730;15;JAMBI;1505;150504;27/07/2024;SARANA IBADAH;UNIT;0; Rp- 
731;15;JAMBI;1505;150504;27/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
732;15;JAMBI;1505;150504;27/07/2024;PERKANTORAN;UNIT;0; Rp- 
733;15;JAMBI;1505;150504;27/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
734;15;JAMBI;1505;150504;27/07/2024;JEMBATAN;UNIT;0; Rp- 
735;15;JAMBI;1505;150504;27/07/2024;JALAN;KM;0; Rp- 
736;15;JAMBI;1505;150504;27/07/2024;SAWAH;HA;0; Rp- 
737;15;JAMBI;1505;150504;27/07/2024;KEBUN/HUTAN;HA;2; Rp- 
738;15;JAMBI;1505;150504;27/07/2024;KOLAM;HA;0; Rp- 
739;15;JAMBI;1505;150504;27/07/2024;IRIGASI;HA;0; Rp- 
740;15;JAMBI;1505;150506;27/07/2024;MENINGGAL;JIWA;0; Rp- 
741;15;JAMBI;1505;150506;27/07/2024;HILANG;JIWA;0; Rp- 
742;15;JAMBI;1505;150506;27/07/2024;LUKA;JIWA;0; Rp- 
743;15;JAMBI;1505;150506;27/07/2024;MENDERITA;JIWA;0; Rp- 
744;15;JAMBI;1505;150506;27/07/2024;MENGUNGSI;JIWA;0; Rp- 
745;15;JAMBI;1505;150506;27/07/2024;RUMAH RB;UNIT;0; Rp- 
746;15;JAMBI;1505;150506;27/07/2024;RUMAH RS;UNIT;0; Rp- 
747;15;JAMBI;1505;150506;27/07/2024;RUMAH RR;UNIT;0; Rp- 
748;15;JAMBI;1505;150506;27/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
749;15;JAMBI;1505;150506;27/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
750;15;JAMBI;1505;150506;27/07/2024;SARANA IBADAH;UNIT;0; Rp- 
751;15;JAMBI;1505;150506;27/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
752;15;JAMBI;1505;150506;27/07/2024;PERKANTORAN;UNIT;0; Rp- 
753;15;JAMBI;1505;150506;27/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
754;15;JAMBI;1505;150506;27/07/2024;JEMBATAN;UNIT;0; Rp- 
755;15;JAMBI;1505;150506;27/07/2024;JALAN;KM;0; Rp- 
756;15;JAMBI;1505;150506;27/07/2024;SAWAH;HA;0; Rp- 
757;15;JAMBI;1505;150506;27/07/2024;KEBUN/HUTAN;HA;1; Rp- 
758;15;JAMBI;1505;150506;27/07/2024;KOLAM;HA;0; Rp- 
759;15;JAMBI;1505;150506;27/07/2024;IRIGASI;HA;0; Rp- 
760;15;JAMBI;1505;150508;27/07/2024;MENINGGAL;JIWA;0; Rp- 
761;15;JAMBI;1505;150508;27/07/2024;HILANG;JIWA;0; Rp- 
762;15;JAMBI;1505;150508;27/07/2024;LUKA;JIWA;0; Rp- 
763;15;JAMBI;1505;150508;27/07/2024;MENDERITA;JIWA;0; Rp- 
764;15;JAMBI;1505;150508;27/07/2024;MENGUNGSI;JIWA;0; Rp- 
765;15;JAMBI;1505;150508;27/07/2024;RUMAH RB;UNIT;0; Rp- 
766;15;JAMBI;1505;150508;27/07/2024;RUMAH RS;UNIT;0; Rp- 
767;15;JAMBI;1505;150508;27/07/2024;RUMAH RR;UNIT;0; Rp- 
768;15;JAMBI;1505;150508;27/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
769;15;JAMBI;1505;150508;27/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
770;15;JAMBI;1505;150508;27/07/2024;SARANA IBADAH;UNIT;0; Rp- 
771;15;JAMBI;1505;150508;27/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
772;15;JAMBI;1505;150508;27/07/2024;PERKANTORAN;UNIT;0; Rp- 
773;15;JAMBI;1505;150508;27/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
774;15;JAMBI;1505;150508;27/07/2024;JEMBATAN;UNIT;0; Rp- 
775;15;JAMBI;1505;150508;27/07/2024;JALAN;KM;0; Rp- 
776;15;JAMBI;1505;150508;27/07/2024;SAWAH;HA;0; Rp- 
777;15;JAMBI;1505;150508;27/07/2024;KEBUN/HUTAN;HA;1; Rp- 
778;15;JAMBI;1505;150508;27/07/2024;KOLAM;HA;0; Rp- 
779;15;JAMBI;1505;150508;27/07/2024;IRIGASI;HA;0; Rp- 
780;15;JAMBI;1505;150502;27/07/2024;MENINGGAL;JIWA;0; Rp- 
781;15;JAMBI;1505;150502;27/07/2024;HILANG;JIWA;0; Rp- 
782;15;JAMBI;1505;150502;27/07/2024;LUKA;JIWA;0; Rp- 
783;15;JAMBI;1505;150502;27/07/2024;MENDERITA;JIWA;0; Rp- 
784;15;JAMBI;1505;150502;27/07/2024;MENGUNGSI;JIWA;0; Rp- 
785;15;JAMBI;1505;150502;27/07/2024;RUMAH RB;UNIT;0; Rp- 
786;15;JAMBI;1505;150502;27/07/2024;RUMAH RS;UNIT;0; Rp- 
787;15;JAMBI;1505;150502;27/07/2024;RUMAH RR;UNIT;0; Rp- 
788;15;JAMBI;1505;150502;27/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
789;15;JAMBI;1505;150502;27/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
790;15;JAMBI;1505;150502;27/07/2024;SARANA IBADAH;UNIT;0; Rp- 
791;15;JAMBI;1505;150502;27/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
792;15;JAMBI;1505;150502;27/07/2024;PERKANTORAN;UNIT;0; Rp- 
793;15;JAMBI;1505;150502;27/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
794;15;JAMBI;1505;150502;27/07/2024;JEMBATAN;UNIT;0; Rp- 
795;15;JAMBI;1505;150502;27/07/2024;JALAN;KM;0; Rp- 
796;15;JAMBI;1505;150502;27/07/2024;SAWAH;HA;0; Rp- 
797;15;JAMBI;1505;150502;27/07/2024;KEBUN/HUTAN;HA;1; Rp- 
798;15;JAMBI;1505;150502;27/07/2024;KOLAM;HA;0; Rp- 
799;15;JAMBI;1505;150502;27/07/2024;IRIGASI;HA;0; Rp- 
300;15;JAMBI;1572;157206;28/07/2024;MENINGGAL;JIWA;0; Rp- 
301;15;JAMBI;1572;157206;28/07/2024;HILANG;JIWA;0; Rp- 
302;15;JAMBI;1572;157206;28/07/2024;LUKA;JIWA;0; Rp- 
303;15;JAMBI;1572;157206;28/07/2024;MENDERITA;JIWA;0; Rp- 
304;15;JAMBI;1572;157206;28/07/2024;MENGUNGSI;JIWA;0; Rp- 
305;15;JAMBI;1572;157206;28/07/2024;RUMAH RB;UNIT;0; Rp- 
306;15;JAMBI;1572;157206;28/07/2024;RUMAH RS;UNIT;0; Rp- 
307;15;JAMBI;1572;157206;28/07/2024;RUMAH RR;UNIT;0; Rp- 
308;15;JAMBI;1572;157206;28/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
309;15;JAMBI;1572;157206;28/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
310;15;JAMBI;1572;157206;28/07/2024;SARANA IBADAH;UNIT;0; Rp- 
311;15;JAMBI;1572;157206;28/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
312;15;JAMBI;1572;157206;28/07/2024;PERKANTORAN;UNIT;0; Rp- 
313;15;JAMBI;1572;157206;28/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
314;15;JAMBI;1572;157206;28/07/2024;JEMBATAN;UNIT;0; Rp- 
315;15;JAMBI;1572;157206;28/07/2024;JALAN;KM;0; Rp- 
316;15;JAMBI;1572;157206;28/07/2024;SAWAH;HA;0; Rp- 
317;15;JAMBI;1572;157206;28/07/2024;KEBUN/HUTAN;HA;1; Rp- 
318;15;JAMBI;1572;157206;28/07/2024;KOLAM;HA;0; Rp- 
319;15;JAMBI;1572;157206;28/07/2024;IRIGASI;HA;0; Rp- 
340;15;JAMBI;1502;150211;28/07/2024;MENINGGAL;JIWA;0; Rp- 
341;15;JAMBI;1502;150211;28/07/2024;HILANG;JIWA;0; Rp- 
342;15;JAMBI;1502;150211;28/07/2024;LUKA;JIWA;0; Rp- 
343;15;JAMBI;1502;150211;28/07/2024;MENDERITA;JIWA;0; Rp- 
344;15;JAMBI;1502;150211;28/07/2024;MENGUNGSI;JIWA;0; Rp- 
345;15;JAMBI;1502;150211;28/07/2024;RUMAH RB;UNIT;0; Rp- 
346;15;JAMBI;1502;150211;28/07/2024;RUMAH RS;UNIT;0; Rp- 
347;15;JAMBI;1502;150211;28/07/2024;RUMAH RR;UNIT;0; Rp- 
348;15;JAMBI;1502;150211;28/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
349;15;JAMBI;1502;150211;28/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
350;15;JAMBI;1502;150211;28/07/2024;SARANA IBADAH;UNIT;0; Rp- 
351;15;JAMBI;1502;150211;28/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
352;15;JAMBI;1502;150211;28/07/2024;PERKANTORAN;UNIT;0; Rp- 
353;15;JAMBI;1502;150211;28/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
354;15;JAMBI;1502;150211;28/07/2024;JEMBATAN;UNIT;0; Rp- 
355;15;JAMBI;1502;150211;28/07/2024;JALAN;KM;0; Rp- 
356;15;JAMBI;1502;150211;28/07/2024;SAWAH;HA;0; Rp- 
357;15;JAMBI;1502;150211;28/07/2024;KEBUN/HUTAN;HA;2; Rp- 
358;15;JAMBI;1502;150211;28/07/2024;KOLAM;HA;0; Rp- 
359;15;JAMBI;1502;150211;28/07/2024;IRIGASI;HA;0; Rp- 
900;15;JAMBI;1504;150403;28/07/2024;MENINGGAL;JIWA;0; Rp- 
901;15;JAMBI;1504;150403;28/07/2024;HILANG;JIWA;0; Rp- 
902;15;JAMBI;1504;150403;28/07/2024;LUKA;JIWA;0; Rp- 
903;15;JAMBI;1504;150403;28/07/2024;MENDERITA;JIWA;0; Rp- 
904;15;JAMBI;1504;150403;28/07/2024;MENGUNGSI;JIWA;0; Rp- 
905;15;JAMBI;1504;150403;28/07/2024;RUMAH RB;UNIT;0; Rp- 
906;15;JAMBI;1504;150403;28/07/2024;RUMAH RS;UNIT;0; Rp- 
907;15;JAMBI;1504;150403;28/07/2024;RUMAH RR;UNIT;0; Rp- 
908;15;JAMBI;1504;150403;28/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
909;15;JAMBI;1504;150403;28/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
910;15;JAMBI;1504;150403;28/07/2024;SARANA IBADAH;UNIT;0; Rp- 
911;15;JAMBI;1504;150403;28/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
912;15;JAMBI;1504;150403;28/07/2024;PERKANTORAN;UNIT;0; Rp- 
913;15;JAMBI;1504;150403;28/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
914;15;JAMBI;1504;150403;28/07/2024;JEMBATAN;UNIT;0; Rp- 
915;15;JAMBI;1504;150403;28/07/2024;JALAN;KM;0; Rp- 
916;15;JAMBI;1504;150403;28/07/2024;SAWAH;HA;0; Rp- 
917;15;JAMBI;1504;150403;28/07/2024;KEBUN/HUTAN;HA;2; Rp- 
918;15;JAMBI;1504;150403;28/07/2024;KOLAM;HA;0; Rp- 
919;15;JAMBI;1504;150403;28/07/2024;IRIGASI;HA;0; Rp- 
920;15;JAMBI;1504;150403;31/07/2024;MENINGGAL;JIWA;0; Rp- 
921;15;JAMBI;1504;150403;31/07/2024;HILANG;JIWA;0; Rp- 
922;15;JAMBI;1504;150403;31/07/2024;LUKA;JIWA;0; Rp- 
923;15;JAMBI;1504;150403;31/07/2024;MENDERITA;JIWA;0; Rp- 
924;15;JAMBI;1504;150403;31/07/2024;MENGUNGSI;JIWA;0; Rp- 
925;15;JAMBI;1504;150403;31/07/2024;RUMAH RB;UNIT;0; Rp- 
926;15;JAMBI;1504;150403;31/07/2024;RUMAH RS;UNIT;0; Rp- 
927;15;JAMBI;1504;150403;31/07/2024;RUMAH RR;UNIT;0; Rp- 
928;15;JAMBI;1504;150403;31/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
929;15;JAMBI;1504;150403;31/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
930;15;JAMBI;1504;150403;31/07/2024;SARANA IBADAH;UNIT;0; Rp- 
931;15;JAMBI;1504;150403;31/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
932;15;JAMBI;1504;150403;31/07/2024;PERKANTORAN;UNIT;0; Rp- 
933;15;JAMBI;1504;150403;31/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
934;15;JAMBI;1504;150403;31/07/2024;JEMBATAN;UNIT;0; Rp- 
935;15;JAMBI;1504;150403;31/07/2024;JALAN;KM;0; Rp- 
936;15;JAMBI;1504;150403;31/07/2024;SAWAH;HA;0; Rp- 
937;15;JAMBI;1504;150403;31/07/2024;KEBUN/HUTAN;HA;1; Rp- 
938;15;JAMBI;1504;150403;31/07/2024;KOLAM;HA;0; Rp- 
939;15;JAMBI;1504;150403;31/07/2024;IRIGASI;HA;0; Rp- 
940;15;JAMBI;1504;150403;31/07/2024;MENINGGAL;JIWA;0; Rp- 
941;15;JAMBI;1504;150403;31/07/2024;HILANG;JIWA;0; Rp- 
942;15;JAMBI;1504;150403;31/07/2024;LUKA;JIWA;0; Rp- 
943;15;JAMBI;1504;150403;31/07/2024;MENDERITA;JIWA;0; Rp- 
944;15;JAMBI;1504;150403;31/07/2024;MENGUNGSI;JIWA;0; Rp- 
945;15;JAMBI;1504;150403;31/07/2024;RUMAH RB;UNIT;0; Rp- 
946;15;JAMBI;1504;150403;31/07/2024;RUMAH RS;UNIT;0; Rp- 
947;15;JAMBI;1504;150403;31/07/2024;RUMAH RR;UNIT;0; Rp- 
948;15;JAMBI;1504;150403;31/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
949;15;JAMBI;1504;150403;31/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
950;15;JAMBI;1504;150403;31/07/2024;SARANA IBADAH;UNIT;0; Rp- 
951;15;JAMBI;1504;150403;31/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
952;15;JAMBI;1504;150403;31/07/2024;PERKANTORAN;UNIT;0; Rp- 
953;15;JAMBI;1504;150403;31/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
954;15;JAMBI;1504;150403;31/07/2024;JEMBATAN;UNIT;0; Rp- 
955;15;JAMBI;1504;150403;31/07/2024;JALAN;KM;0; Rp- 
956;15;JAMBI;1504;150403;31/07/2024;SAWAH;HA;0; Rp- 
957;15;JAMBI;1504;150403;31/07/2024;KEBUN/HUTAN;HA;5; Rp- 
958;15;JAMBI;1504;150403;31/07/2024;KOLAM;HA;0; Rp- 
959;15;JAMBI;1504;150403;31/07/2024;IRIGASI;HA;0; Rp- 
960;15;JAMBI;1504;150403;31/07/2024;MENINGGAL;JIWA;0; Rp- 
961;15;JAMBI;1504;150403;31/07/2024;HILANG;JIWA;0; Rp- 
962;15;JAMBI;1504;150403;31/07/2024;LUKA;JIWA;0; Rp- 
963;15;JAMBI;1504;150403;31/07/2024;MENDERITA;JIWA;0; Rp- 
964;15;JAMBI;1504;150403;31/07/2024;MENGUNGSI;JIWA;0; Rp- 
965;15;JAMBI;1504;150403;31/07/2024;RUMAH RB;UNIT;0; Rp- 
966;15;JAMBI;1504;150403;31/07/2024;RUMAH RS;UNIT;0; Rp- 
967;15;JAMBI;1504;150403;31/07/2024;RUMAH RR;UNIT;0; Rp- 
968;15;JAMBI;1504;150403;31/07/2024;RUMAH TERENDAM;UNIT;0; Rp- 
969;15;JAMBI;1504;150403;31/07/2024;SARANA PENDIDIKAN;UNIT;0; Rp- 
970;15;JAMBI;1504;150403;31/07/2024;SARANA IBADAH;UNIT;0; Rp- 
971;15;JAMBI;1504;150403;31/07/2024;SARANA KESEHATAN;UNIT;0; Rp- 
972;15;JAMBI;1504;150403;31/07/2024;PERKANTORAN;UNIT;0; Rp- 
973;15;JAMBI;1504;150403;31/07/2024;BANGUNAN LAIN;UNIT;0; Rp- 
974;15;JAMBI;1504;150403;31/07/2024;JEMBATAN;UNIT;0; Rp- 
975;15;JAMBI;1504;150403;31/07/2024;JALAN;KM;0; Rp- 
976;15;JAMBI;1504;150403;31/07/2024;SAWAH;HA;0; Rp- 
977;15;JAMBI;1504;150403;31/07/2024;KEBUN/HUTAN;HA;2; Rp- 
978;15;JAMBI;1504;150403;31/07/2024;KOLAM;HA;0; Rp- 
979;15;JAMBI;1504;150403;31/07/2024;IRIGASI;HA;0; Rp- 
