id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kode_kelurahan_desa;koperasi;tanggal_badan_hukum;aktif;bentuk_koperasi;jenis_koperasi;kelompok_koperasi;sektor_usaha;klasifikasi;kesehatan;anggota_pria;anggota_wanita;tahun_industri_usaha;tahun
113;15;JAMBI;1501;150109;1501092039;Koperasi Pegawai Negeri SMA N 7 Kerinci;23/12/2014;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Cukup Sehat;13;12;2020;2023
114;15;JAMBI;1501;150109;1501092039;Koperasi Wanita Bina Karya;04/11/2014;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
115;15;JAMBI;1501;150109;1501092013;Koperasi Tani jaya Bersama;28/08/2006;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
116;15;JAMBI;1501;150109;1501092017;Koperasi Pegawai Negeri Wajar;20/12/1994;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Cukup Sehat;16;4;2020;2023
117;15;JAMBI;1501;150109;1501192009;Koperasi Unit Desa Sido Mulyo;08/06/1999;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
118;15;JAMBI;1501;150109;1501092022;Koperasi Keluarga;07/05/2014;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
119;15;JAMBI;1501;150109;1501092011;Koperasi Arabika Tani;15/12/2014;TRUE;Primer Kabupaten/Kota;Pemasaran;Kop. Perkebunan;INDUSTRI PENGOLAHAN;Cukup Berkualitas (CB);Belum Dinilai;10;13;2020;2023
120;15;JAMBI;1501;150109;1501092011;KOPERASI PRODUSEN SARI JAYA KERINCI;08/01/2021;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
121;15;JAMBI;1501;150109;1501092043;Koperasi Wanita Mawar Harapan;26/03/2014;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
122;15;JAMBI;1501;150119;1501192001;Koperasi Karya Mandiri;17/09/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
123;15;JAMBI;1501;150119;1501192013;Koperasi Gabungan Kelompok tani Gema Ripah;12/12/2014;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
124;15;JAMBI;1501;150119;1501192017;Koperasi Gabungan Kelompok Tani Agro Mulyo;15/12/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
125;15;JAMBI;1501;150119;1501192016;Koperasi Bina Usaha;07/05/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
126;15;JAMBI;1501;150119;1501192015;Koperasi Wanita Karya;11/05/2012;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
127;15;JAMBI;1501;150119;1501012011;Koperasi Hikmah;13/08/2008;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
128;15;JAMBI;1501;150119;1501192003;KOPERASI KONSUMEN AROMA PECCO;14/10/1996;TRUE;Primer Kabupaten/Kota;Konsumen;Kopkar;AKTIVITAS PENYEWAAN DAN SEWA GUNA USAHA TANPA HAK OPSI MESIN KANTOR DAN PERALATANNYA;-;-;500;205;2020;2023
129;15;JAMBI;1501;150119;1501192003;Koperasi Pegawai Negeri Handayani;22/02/1994;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;108;80;2020;2023
130;15;JAMBI;1501;150119;1501192003;Kopontren Raudhatul Ulum;14/04/2008;TRUE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA PENDIDIKAN;-;-;0;0;-;2023
131;15;JAMBI;1501;150119;1501192003;Koperasi Pemasaran Natasari Bina Makmur;24/04/2018;TRUE;Primer Kabupaten/Kota;Pemasaran;Kop. Pasar;PERDAGANGAN BESAR DAN ECERAN - REP MOBIL DAN MOTOR;-;-;0;0;-;2023
132;15;JAMBI;1501;150119;1501192013;Koperasi Wira Buana Mandiri;25/06/2014;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
133;15;JAMBI;1501;150119;1501192011;KOPERASI PRODUSEN KELOMPOK TANI HUTAN SOBO WONO;06/02/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;PEMBIBITAN DAN BUDIDAYA SAPI POTONG;-;-;0;0;-;2023
134;15;JAMBI;1501;150119;1501192011;KOPERASI PRODUSEN KELOMPOK TANI HUTAN SUMBER ALAM;06/02/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;PEMBIBITAN DAN BUDIDAYA SAPI POTONG;-;-;0;0;-;2023
135;15;JAMBI;1501;150119;1501192011;KOPERASI PRODUSEN KELOMPOK TANI HUTAN KARYA JAYA;06/02/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;PRODUKSI KOMPOS SAMPAH ORGANIK;-;-;0;0;-;2023
136;15;JAMBI;1501;150119;1501192011;KOPERASI PRODUSEN KELOMPOK TANI HUTAN DANAU BELIBIS;06/02/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;INDUSTRI PENGOLAHAN KOPI;-;-;0;0;-;2023
137;15;JAMBI;1501;150119;1501192011;KOPERASI PRODUSEN ALAM MULYO KERINCI;26/12/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
138;15;JAMBI;1501;150119;1501012011;Koperasi Bina Lestari;15/12/2014;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
139;15;JAMBI;1501;150119;1501192015;Koperasi Tani Tebu Mekar Sari;08/11/2007;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Perkebunan;INDUSTRI PENGOLAHAN;Belum Diklasifikasi;Belum Dinilai;130;1;2020;2023
140;15;JAMBI;1501;150119;1501192014;Koperasi Serba Usaha Moga Makmur;03/12/2012;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Serba Usaha;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
141;15;JAMBI;1501;150115;1501152010;Koperasi Serba Usaha Pemuda Telaga Dewa;26/01/2011;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA LAINNYA;-;-;0;0;-;2023
142;15;JAMBI;1501;150115;1501152004;Koperasi Pondok Pesantren Al Kahfi;24/04/2009;TRUE;Primer Kabupaten/Kota;Konsumen;Koppontren;JASA PENDIDIKAN;-;-;0;0;-;2023
143;15;JAMBI;1501;150115;1501152008;Koperasi Tani Mitra Agro Sejahtera;17/06/2012;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
144;15;JAMBI;1501;150115;1501152013;Koperasi Wanita Niat Usaha;17/06/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
145;15;JAMBI;1501;150115;1501152004;Koperasi Serba Usaha Gunung Tujuh;04/08/1999;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
146;15;JAMBI;1501;150115;1501152013;Koperasi Wanita Bunga Warung;17/06/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
147;15;JAMBI;1501;150115;1501152005;Koperasi Serba Usaha Sejahtera Bersama;17/06/2012;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
148;15;JAMBI;1501;150115;1501152003;Koperasi Unit Desa Karya Jaya;18/10/1984;FALSE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
149;15;JAMBI;1501;150115;1501152006;Koperasi Pertanian Sejahtera;17/06/2010;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
150;15;JAMBI;1501;150115;1501152004;Koperasi Pertanian Telaga Dewi;10/07/1999;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
151;15;JAMBI;1501;150115;1501152007;Koperasi Darussalam;25/05/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Cukup Sehat;34;34;2020;2023
152;15;JAMBI;1501;150115;1501152003;Koperasi Tani Mandiri Jaya;23/07/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;Berkualitas (B);Sehat;50;18;2020;2023
153;15;JAMBI;1501;150115;1501152003;Koperasi Gabungan Keluarga Citra mata;23/07/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
154;15;JAMBI;1501;150115;1501152009;Koperasi Pondok Pesantren Darunnajah;25/05/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Koppontren;PERDAGANGAN BESAR DAN ECERAN - REP MOBIL DAN MOTOR;-;-;0;0;-;2023
155;15;JAMBI;1501;150115;1501152005;Koperasi Pemasaran Koerintji Barokah Bersama;29/11/2017;TRUE;Primer Kabupaten/Kota;Pemasaran;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;Cukup Berkualitas (CB);Belum Dinilai;26;0;2020;2023
156;15;JAMBI;1501;150115;1501152011;Koperasi Pauh Perintis;23/07/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
157;15;JAMBI;1501;150115;1501152004;Koperasi Serba Usaha Hidup Bersama;11/09/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
158;15;JAMBI;1501;150115;1501152012;Koperasi Jasa Wisata Gunung Tujuh;31/10/2018;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Wisata;JASA LAINNYA;-;-;0;0;-;2023
159;15;JAMBI;1501;150116;1501022005;Koperasi Pegawai Negeri SMPN Gunung Kerinci;22/09/1988;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA LAINNYA;-;-;0;0;-;2023
160;15;JAMBI;1501;150116;1501162015;Koperasi Pertanian Casiavera Tuah Sepakat;19/03/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
161;15;JAMBI;1501;150116;1501162021;Koperasi Wanita Karya Maju;14/04/2008;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
162;15;JAMBI;1501;150116;1501162015;Koperasi Majelis Taklim Al Amin;11/05/2012;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
163;15;JAMBI;1501;150116;0;Koperasi Pegawai Negeri SMP 6 Gunung Kerinci;26/04/1990;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
164;15;JAMBI;1501;150116;1501022008;Koperasi Wanita Anyaman Bambu;17/09/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
165;15;JAMBI;1501;150116;1501162005;Koperasi Sigegar Bumi;12/12/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
166;15;JAMBI;1501;150116;1501162024;Koperasi Arrahman;25/05/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
167;15;JAMBI;1501;150116;1501162040;Koperasi Serba Usaha PJKS;25/05/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
168;15;JAMBI;1501;150116;1501162001;Koperasi Serba Usaha Tanah Sekadung;26/05/1999;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
169;15;JAMBI;1501;150116;1501162006;Koperasi Pertanian Purnama;06/04/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
170;15;JAMBI;1501;150116;1501162001;Koperasi Serba Usaha Teratai Putih;28/12/2006;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
171;15;JAMBI;1501;150116;1501162014;Koperasi Pertanian Demang Sakti;17/03/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;JASA LAINNYA;-;-;0;0;-;2023
172;15;JAMBI;1501;150116;1501162001;Koperasi Pegawai Negeri 34 Kerinci;30/10/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
173;15;JAMBI;1501;150116;1501162001;Koperasi Pemasaran Silahturahmi Keluarga Sakinah;29/11/2017;TRUE;Primer Kabupaten/Kota;Pemasaran;Kop. Pertanian;PERDAGANGAN BESAR DAN ECERAN - REP MOBIL DAN MOTOR;-;-;0;0;-;2023
174;15;JAMBI;1501;150116;1501162001;Koperasi Wanita Tani Sejahtera;09/08/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
175;15;JAMBI;1501;150116;1501162013;Koperasi Tani Jaya Bersama;08/11/2007;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;Cukup Berkualitas (CB);Cukup Sehat;65;78;2020;2023
176;15;JAMBI;1501;150116;1501162013;Koperasi Wanita Bintang Bercahaya;15/12/2014;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;-;-;0;25;2020;2023
177;15;JAMBI;1501;150116;1501162013;Koperasi Serba Usaha Gunung harapan;26/07/2005;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
178;15;JAMBI;1501;150116;1501162007;Koperasi Pegawai Negeri Citra Utama;21/09/1992;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Cukup Sehat;35;16;2020;2023
179;15;JAMBI;1501;150116;1501022008;Koperasi Tani Mekar jaya;11/06/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
180;15;JAMBI;1501;150116;1501022008;KOPERASI PRODUSEN WANA TANI KOERINTJI;12/01/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;INDUSTRI PENGOLAHAN KOPI;-;-;0;0;-;2023
181;15;JAMBI;1501;150116;1501162009;Koperasi Wanita Dodol Kentang Kayo;13/08/2008;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Sehat;0;115;2020;2023
182;15;JAMBI;1501;150116;1501182011;Koperasi Pegawai Negeri Guru SD Gunung Kerinci;20/09/1996;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Sehat;83;96;2020;2023
183;15;JAMBI;1501;150116;1501162006;Koperasi Majelis Taklim Darul Hikmah;02/09/2013;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Belum Dinilai;0;52;2020;2023
184;15;JAMBI;1501;150116;1501162006;Koperasi Embun Pagi;14/12/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;Cukup Berkualitas (CB);Cukup Sehat;37;0;2020;2023
185;15;JAMBI;1501;150116;1501162005;Koperasi Jasa Angkutan Desa Siulak;17/08/2017;TRUE;Primer Kabupaten/Kota;Jasa;Kop. Angkatan Darat;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
186;15;JAMBI;1501;150116;1501162010;Koperasi Wanita Beringin Jaya;17/09/2013;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Sehat;0;31;2020;2023
187;15;JAMBI;1501;150116;1501162028;KSP Asy-Shuhada Telago Biru;18/12/2017;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
188;15;JAMBI;1501;150116;1501162004;Koperasi Tani Bakti;26/05/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
189;15;JAMBI;1501;150118;1501182012;Koperasi Serba Usaha Taruna Mandiri;09/08/2012;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
190;15;JAMBI;1501;150118;0;Koperasi Serba Usaha Persatuan Ojek Siulak Mukai;17/09/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
191;15;JAMBI;1501;150118;1501182004;Koperasi Tani Maju Bersama;29/01/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
192;15;JAMBI;1501;150118;1501182011;Koperasi Serba Usaha Jamiatul Ikhsan;12/04/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
193;15;JAMBI;1501;150118;1501182012;Koperasi Wanita maju jaya;26/03/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
194;15;JAMBI;1501;150118;1501182012;Koperasi Gabungan Kelompok Tani Tunas Mekar;15/12/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
195;15;JAMBI;1501;150118;1501182001;Koperasi Serba Usaha Karya Bersama;25/05/2015;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
196;15;JAMBI;1501;150118;1501182004;Koperasi Wanita Kembang Perak;14/12/2009;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Wanita;JASA LAINNYA;-;-;0;0;-;2023
197;15;JAMBI;1501;150118;0;Koperasi Unit Desa Siulak;03/05/1993;TRUE;Primer Kabupaten/Kota;Produsen;KUD;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
198;15;JAMBI;1501;150118;0;Koperasi Tani Bina Usaha;06/04/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
199;15;JAMBI;1501;150118;1501182002;Koperasi Tunas Bersama;05/02/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
200;15;JAMBI;1501;150118;1501182002;Koperasi Amanah;03/06/2012;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
201;15;JAMBI;1501;150118;1501182003;Koperasi Pegawai Negeri SMP Siulak;16/09/1989;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
202;15;JAMBI;1501;150118;1501182001;Koperasi Ujung Tanjung;21/10/2009;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
203;15;JAMBI;1501;150117;1501172002;Koperasi Serba Usaha Atlantik Diagro;15/02/1999;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;PENYEDIAAN AKOMODASI DAN MAKAN MINUM;-;-;0;0;-;2023
204;15;JAMBI;1501;150117;1501172005;Koperasi Unit Desa Sais Jaya;08/11/1985;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
205;15;JAMBI;1501;150117;1501172004;Koperasi keluarga Mandiri;26/08/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
206;15;JAMBI;1501;150117;1501172001;Koperasi Sejati;25/06/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
207;15;JAMBI;1501;150117;1501092010;Koperasi Pegawai Negeri Guru Depati VII;26/08/2014;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
208;15;JAMBI;1501;150117;1501172001;Koperasi marindau Sejahtera;02/02/2016;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
209;15;JAMBI;1501;150117;1501162014;Koperasi Serba Usaha Muda Karya;26/11/2005;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
210;15;JAMBI;1501;150117;1501172017;Koperasi Tua Muda Bersama;22/02/2018;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
211;15;JAMBI;1501;150117;1501172001;Koperasi Pegawai Negeri SMPN Belui;06/03/1987;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
212;15;JAMBI;1501;150117;1501172001;Koperasi Tani Pengelola Hutan Madani;10/07/1999;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Kehutanan;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
213;15;JAMBI;1501;150117;1501172001;Koperasi Petukangan Jaya Bersama;20/08/1974;FALSE;Primer Kabupaten/Kota;Konsumen;Kop. Lainnya;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
214;15;JAMBI;1501;150117;1501172002;Koperasi Serba Usaha Merao sakti;14/12/2015;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
215;15;JAMBI;1501;150117;1501172006;KOPERASI PRODUSEN GUNUNG TERASIH BELUI TINGGI;12/01/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;INDUSTRI PENGOLAHAN KOPI;-;-;0;0;-;2023
216;15;JAMBI;1501;150117;1501172012;Koperasi Habbulwathan;04/08/1999;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Sehat;65;25;2020;2023
217;15;JAMBI;1501;150117;1501172008;Koperasi Pegawai Negeri SMPN 5 Air Hangat;02/07/1991;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pegawai Negeri (KPRI);JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Sehat;17;13;2020;2023
218;15;JAMBI;1501;150117;1501172008;Koperai Serba Usaha Hidayah;30/09/1996;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
219;15;JAMBI;1501;150117;1501172013;Koperasi Serba Usaha Setia;26/03/1988;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Serba Usaha;JASA KEUANGAN DAN ASURANSI;Berkualitas (B);Sehat;42;45;2020;2023
220;15;JAMBI;1501;150117;1501172013;Koperasi Tani Bersama;12/04/2013;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
221;15;JAMBI;1501;150117;1501172005;KOPERASI PRODUSEN SEMOEMOE INDAH KOERINTJI;12/01/2023;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;INDUSTRI PENGOLAHAN KOPI;-;-;0;0;-;2023
222;15;JAMBI;1501;150117;1501172011;Koperasi Serba Usaha Selasih;28/07/2006;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
223;15;JAMBI;1501;150120;1501202001;Koperasi Unit Desa Depati Parbo;11/11/1992;TRUE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
224;15;JAMBI;1501;150120;1501202011;Koperasi tani Merangin jaya;30/10/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
225;15;JAMBI;1501;150120;1501202011;Koperasi Tani Titian Murni;13/08/2008;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
226;15;JAMBI;1501;150120;1501202011;Koperasi Tani Multi Usaha;12/07/2002;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
227;15;JAMBI;1501;150120;1501202013;Koperasi Mufakat Bersama;11/05/2012;TRUE;Primer Kabupaten/Kota;Simpan Pinjam;Kop. Simpan Pinjam;JASA KEUANGAN DAN ASURANSI;-;-;0;0;-;2023
228;15;JAMBI;1501;150120;1501202014;Koperasi Gapoktan Reformasi;05/04/2016;TRUE;Primer Kabupaten/Kota;Konsumen;Kop. Pertanian;PERTANIAN, KEHUTANAN DAN PERIKANAN;-;-;0;0;-;2023
229;15;JAMBI;1501;150120;1501202003;Koperasi Tani harapan Jaya;17/03/1999;FALSE;Primer Kabupaten/Kota;Produsen;Kop. Lainnya;JASA LAINNYA;-;-;0;0;-;2023
230;15;JAMBI;1501;150121;1501212005;Koperasi Unit Desa Sinar Pugu;23/03/1988;FALSE;Primer Kabupaten/Kota;Produsen;KUD;JASA LAINNYA;-;-;0;0;-;2023
