id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;tanggal_kejadian;keterangan;satuan;jumlah_kejadian
1;15;JAMBI;1501;150116;11/06/2024;MENINGGAL DUNIA;JIWA;0
2;15;JAMBI;1501;150116;11/06/2024;HILANG;JIWA;0
3;15;JAMBI;1501;150116;11/06/2024;LUKA;JIWA;0
4;15;JAMBI;1501;150116;11/06/2024;MENDERITA;JIWA;0
5;15;JAMBI;1501;150116;11/06/2024;MENGUNGSI;JIWA;0
6;15;JAMBI;1501;150116;11/06/2024;RUMAH RUSAK BERAT;UNIT;0
7;15;JAMBI;1501;150116;11/06/2024;RUMAH RUSAK SEDANG;UNIT;0
8;15;JAMBI;1501;150116;11/06/2024;RUMAH RUSAK RINGAN;UNIT;0
9;15;JAMBI;1501;150116;11/06/2024;RUMAH TERENDAM;UNIT;0
10;15;JAMBI;1501;150116;11/06/2024;SARANA PENDIDIKAN;UNIT;0
11;15;JAMBI;1501;150116;11/06/2024;SARANA IBADAH;UNIT;0
12;15;JAMBI;1501;150116;11/06/2024;SARANA KESEHATAN;UNIT;0
13;15;JAMBI;1501;150116;11/06/2024;PERKANTORAN;UNIT;0
14;15;JAMBI;1501;150116;11/06/2024;BANGUNAN LAIN;UNIT;0
15;15;JAMBI;1501;150116;11/06/2024;JEMBATAN;UNIT;0
16;15;JAMBI;1501;150116;11/06/2024;JALAN;KM;100
17;15;JAMBI;1501;150116;11/06/2024;SAWAH;HA;0
18;15;JAMBI;1501;150116;11/06/2024;KEBUN/HUTAN;HA;0
19;15;JAMBI;1501;150116;11/06/2024;KOLAM;HA;0
20;15;JAMBI;1501;150116;11/06/2024;IRIGASI;HA;0
21;15;JAMBI;1501;150106;11/06/2024;MENINGGAL DUNIA;JIWA;0
22;15;JAMBI;1501;150106;11/06/2024;HILANG;JIWA;0
23;15;JAMBI;1501;150106;11/06/2024;LUKA;JIWA;0
24;15;JAMBI;1501;150106;11/06/2024;MENDERITA;JIWA;0
25;15;JAMBI;1501;150106;11/06/2024;MENGUNGSI;JIWA;0
26;15;JAMBI;1501;150106;11/06/2024;RUMAH RUSAK BERAT;UNIT;0
27;15;JAMBI;1501;150106;11/06/2024;RUMAH RUSAK SEDANG;UNIT;0
28;15;JAMBI;1501;150106;11/06/2024;RUMAH RUSAK RINGAN;UNIT;0
29;15;JAMBI;1501;150106;11/06/2024;RUMAH TERENDAM;UNIT;0
30;15;JAMBI;1501;150106;11/06/2024;SARANA PENDIDIKAN;UNIT;0
31;15;JAMBI;1501;150106;11/06/2024;SARANA IBADAH;UNIT;0
32;15;JAMBI;1501;150106;11/06/2024;SARANA KESEHATAN;UNIT;0
33;15;JAMBI;1501;150106;11/06/2024;PERKANTORAN;UNIT;0
34;15;JAMBI;1501;150106;11/06/2024;BANGUNAN LAIN;UNIT;0
35;15;JAMBI;1501;150106;11/06/2024;JEMBATAN;UNIT;0
36;15;JAMBI;1501;150106;11/06/2024;JALAN;KM;50
37;15;JAMBI;1501;150106;11/06/2024;SAWAH;HA;0
38;15;JAMBI;1501;150106;11/06/2024;KEBUN/HUTAN;HA;0
39;15;JAMBI;1501;150106;11/06/2024;KOLAM;HA;0
40;15;JAMBI;1501;150106;11/06/2024;IRIGASI;HA;0
41;15;JAMBI;1572;157208;10/06/2024;MENINGGAL DUNIA;JIWA;0
42;15;JAMBI;1572;157208;10/06/2024;HILANG;JIWA;0
43;15;JAMBI;1572;157208;10/06/2024;LUKA;JIWA;0
44;15;JAMBI;1572;157208;10/06/2024;MENDERITA;JIWA;13
45;15;JAMBI;1572;157208;10/06/2024;MENGUNGSI;JIWA;0
46;15;JAMBI;1572;157208;10/06/2024;RUMAH RUSAK BERAT;UNIT;1
47;15;JAMBI;1572;157208;10/06/2024;RUMAH RUSAK SEDANG;UNIT;2
48;15;JAMBI;1572;157208;10/06/2024;RUMAH RUSAK RINGAN;UNIT;10
49;15;JAMBI;1572;157208;10/06/2024;RUMAH TERENDAM;UNIT;0
50;15;JAMBI;1572;157208;10/06/2024;SARANA PENDIDIKAN;UNIT;0
51;15;JAMBI;1572;157208;10/06/2024;SARANA IBADAH;UNIT;0
52;15;JAMBI;1572;157208;10/06/2024;SARANA KESEHATAN;UNIT;0
53;15;JAMBI;1572;157208;10/06/2024;PERKANTORAN;UNIT;0
54;15;JAMBI;1572;157208;10/06/2024;BANGUNAN LAIN;UNIT;0
55;15;JAMBI;1572;157208;10/06/2024;JEMBATAN;UNIT;0
56;15;JAMBI;1572;157208;10/06/2024;JALAN;KM;0
57;15;JAMBI;1572;157208;10/06/2024;SAWAH;HA;0
58;15;JAMBI;1572;157208;10/06/2024;KEBUN/HUTAN;HA;0
59;15;JAMBI;1572;157208;10/06/2024;KOLAM;HA;0
60;15;JAMBI;1572;157208;10/06/2024;IRIGASI;HA;0
61;15;JAMBI;1507;150703;09/06/2024;MENINGGAL DUNIA;JIWA;0
62;15;JAMBI;1507;150703;09/06/2024;HILANG;JIWA;0
63;15;JAMBI;1507;150703;09/06/2024;LUKA;JIWA;0
64;15;JAMBI;1507;150703;09/06/2024;MENDERITA;JIWA;1
65;15;JAMBI;1507;150703;09/06/2024;MENGUNGSI;JIWA;0
66;15;JAMBI;1507;150703;09/06/2024;RUMAH RUSAK BERAT;UNIT;0
67;15;JAMBI;1507;150703;09/06/2024;RUMAH RUSAK SEDANG;UNIT;0
68;15;JAMBI;1507;150703;09/06/2024;RUMAH RUSAK RINGAN;UNIT;0
69;15;JAMBI;1507;150703;09/06/2024;RUMAH TERENDAM;UNIT;0
70;15;JAMBI;1507;150703;09/06/2024;SARANA PENDIDIKAN;UNIT;0
71;15;JAMBI;1507;150703;09/06/2024;SARANA IBADAH;UNIT;0
72;15;JAMBI;1507;150703;09/06/2024;SARANA KESEHATAN;UNIT;0
73;15;JAMBI;1507;150703;09/06/2024;PERKANTORAN;UNIT;0
74;15;JAMBI;1507;150703;09/06/2024;BANGUNAN LAIN;UNIT;0
75;15;JAMBI;1507;150703;09/06/2024;JEMBATAN;UNIT;0
76;15;JAMBI;1507;150703;09/06/2024;JALAN;KM;0
77;15;JAMBI;1507;150703;09/06/2024;SAWAH;HA;0
78;15;JAMBI;1507;150703;09/06/2024;KEBUN/HUTAN;HA;0
79;15;JAMBI;1507;150703;09/06/2024;KOLAM;HA;0
80;15;JAMBI;1507;150703;09/06/2024;IRIGASI;HA;0
81;15;JAMBI;1501;150120;31/05/2024;MENINGGAL DUNIA;JIWA;0
82;15;JAMBI;1501;150120;31/05/2024;HILANG;JIWA;0
83;15;JAMBI;1501;150120;31/05/2024;LUKA;JIWA;0
84;15;JAMBI;1501;150120;31/05/2024;MENDERITA;JIWA;3
85;15;JAMBI;1501;150120;31/05/2024;MENGUNGSI;JIWA;0
86;15;JAMBI;1501;150120;31/05/2024;RUMAH RUSAK BERAT;UNIT;0
87;15;JAMBI;1501;150120;31/05/2024;RUMAH RUSAK SEDANG;UNIT;0
88;15;JAMBI;1501;150120;31/05/2024;RUMAH RUSAK RINGAN;UNIT;0
89;15;JAMBI;1501;150120;31/05/2024;RUMAH TERENDAM;UNIT;0
90;15;JAMBI;1501;150120;31/05/2024;SARANA PENDIDIKAN;UNIT;0
91;15;JAMBI;1501;150120;31/05/2024;SARANA IBADAH;UNIT;0
92;15;JAMBI;1501;150120;31/05/2024;SARANA KESEHATAN;UNIT;0
93;15;JAMBI;1501;150120;31/05/2024;PERKANTORAN;UNIT;0
94;15;JAMBI;1501;150120;31/05/2024;BANGUNAN LAIN;UNIT;0
95;15;JAMBI;1501;150120;31/05/2024;JEMBATAN;UNIT;0
96;15;JAMBI;1501;150120;31/05/2024;JALAN;KM;0
97;15;JAMBI;1501;150120;31/05/2024;SAWAH;HA;0
98;15;JAMBI;1501;150120;31/05/2024;KEBUN/HUTAN;HA;0
99;15;JAMBI;1501;150120;31/05/2024;KOLAM;HA;0
100;15;JAMBI;1501;150120;31/05/2024;IRIGASI;HA;0
101;15;JAMBI;1502;150204;16/05/2024;MENINGGAL DUNIA;JIWA;0
102;15;JAMBI;1502;150204;16/05/2024;HILANG;JIWA;0
103;15;JAMBI;1502;150204;16/05/2024;LUKA;JIWA;0
104;15;JAMBI;1502;150204;16/05/2024;MENDERITA;JIWA;0
105;15;JAMBI;1502;150204;16/05/2024;MENGUNGSI;JIWA;0
106;15;JAMBI;1502;150204;16/05/2024;RUMAH RUSAK BERAT;UNIT;0
107;15;JAMBI;1502;150204;16/05/2024;RUMAH RUSAK SEDANG;UNIT;0
108;15;JAMBI;1502;150204;16/05/2024;RUMAH RUSAK RINGAN;UNIT;0
109;15;JAMBI;1502;150204;16/05/2024;RUMAH TERENDAM;UNIT;0
110;15;JAMBI;1502;150204;16/05/2024;SARANA PENDIDIKAN;UNIT;0
111;15;JAMBI;1502;150204;16/05/2024;SARANA IBADAH;UNIT;0
112;15;JAMBI;1502;150204;16/05/2024;SARANA KESEHATAN;UNIT;0
113;15;JAMBI;1502;150204;16/05/2024;PERKANTORAN;UNIT;0
114;15;JAMBI;1502;150204;16/05/2024;BANGUNAN LAIN;UNIT;0
115;15;JAMBI;1502;150204;16/05/2024;JEMBATAN;UNIT;0
116;15;JAMBI;1502;150204;16/05/2024;JALAN;KM;3
117;15;JAMBI;1502;150204;16/05/2024;SAWAH;HA;0
118;15;JAMBI;1502;150204;16/05/2024;KEBUN/HUTAN;HA;0
119;15;JAMBI;1502;150204;16/05/2024;KOLAM;HA;0
120;15;JAMBI;1502;150204;16/05/2024;IRIGASI;HA;0
121;15;JAMBI;1502;150217;12/05/2024;MENINGGAL DUNIA;JIWA;0
122;15;JAMBI;1502;150217;12/05/2024;HILANG;JIWA;0
123;15;JAMBI;1502;150217;12/05/2024;LUKA;JIWA;0
124;15;JAMBI;1502;150217;12/05/2024;MENDERITA;JIWA;0
125;15;JAMBI;1502;150217;12/05/2024;MENGUNGSI;JIWA;0
126;15;JAMBI;1502;150217;12/05/2024;RUMAH RUSAK BERAT;UNIT;0
127;15;JAMBI;1502;150217;12/05/2024;RUMAH RUSAK SEDANG;UNIT;0
128;15;JAMBI;1502;150217;12/05/2024;RUMAH RUSAK RINGAN;UNIT;0
129;15;JAMBI;1502;150217;12/05/2024;RUMAH TERENDAM;UNIT;0
130;15;JAMBI;1502;150217;12/05/2024;SARANA PENDIDIKAN;UNIT;0
131;15;JAMBI;1502;150217;12/05/2024;SARANA IBADAH;UNIT;0
132;15;JAMBI;1502;150217;12/05/2024;SARANA KESEHATAN;UNIT;0
133;15;JAMBI;1502;150217;12/05/2024;PERKANTORAN;UNIT;0
134;15;JAMBI;1502;150217;12/05/2024;BANGUNAN LAIN;UNIT;0
135;15;JAMBI;1502;150217;12/05/2024;JEMBATAN;UNIT;0
136;15;JAMBI;1502;150217;12/05/2024;JALAN;KM;1
137;15;JAMBI;1502;150217;12/05/2024;SAWAH;HA;0
138;15;JAMBI;1502;150217;12/05/2024;KEBUN/HUTAN;HA;0
139;15;JAMBI;1502;150217;12/05/2024;KOLAM;HA;0
140;15;JAMBI;1502;150217;12/05/2024;IRIGASI;HA;0
141;15;JAMBI;1504;150403;09/05/2024;MENINGGAL DUNIA;JIWA;0
142;15;JAMBI;1504;150403;09/05/2024;HILANG;JIWA;0
143;15;JAMBI;1504;150403;09/05/2024;LUKA;JIWA;0
144;15;JAMBI;1504;150403;09/05/2024;MENDERITA;JIWA;0
145;15;JAMBI;1504;150403;09/05/2024;MENGUNGSI;JIWA;0
146;15;JAMBI;1504;150403;09/05/2024;RUMAH RUSAK BERAT;UNIT;0
147;15;JAMBI;1504;150403;09/05/2024;RUMAH RUSAK SEDANG;UNIT;0
148;15;JAMBI;1504;150403;09/05/2024;RUMAH RUSAK RINGAN;UNIT;0
149;15;JAMBI;1504;150403;09/05/2024;RUMAH TERENDAM;UNIT;0
150;15;JAMBI;1504;150403;09/05/2024;SARANA PENDIDIKAN;UNIT;0
151;15;JAMBI;1504;150403;09/05/2024;SARANA IBADAH;UNIT;0
152;15;JAMBI;1504;150403;09/05/2024;SARANA KESEHATAN;UNIT;0
153;15;JAMBI;1504;150403;09/05/2024;PERKANTORAN;UNIT;0
154;15;JAMBI;1504;150403;09/05/2024;BANGUNAN LAIN;UNIT;0
155;15;JAMBI;1504;150403;09/05/2024;JEMBATAN;UNIT;0
156;15;JAMBI;1504;150403;09/05/2024;JALAN;KM;0
157;15;JAMBI;1504;150403;09/05/2024;SAWAH;HA;0
158;15;JAMBI;1504;150403;09/05/2024;KEBUN/HUTAN;HA;0
159;15;JAMBI;1504;150403;09/05/2024;KOLAM;HA;0
160;15;JAMBI;1504;150403;09/05/2024;IRIGASI;HA;0
161;15;JAMBI;1572;157206;26/04/2024;MENINGGAL DUNIA;JIWA;0
162;15;JAMBI;1572;157206;26/04/2024;HILANG;JIWA;0
163;15;JAMBI;1572;157206;26/04/2024;LUKA;JIWA;0
164;15;JAMBI;1572;157206;26/04/2024;MENDERITA;JIWA;6
165;15;JAMBI;1572;157206;26/04/2024;MENGUNGSI;JIWA;0
166;15;JAMBI;1572;157206;26/04/2024;RUMAH RUSAK BERAT;UNIT;0
167;15;JAMBI;1572;157206;26/04/2024;RUMAH RUSAK SEDANG;UNIT;1
168;15;JAMBI;1572;157206;26/04/2024;RUMAH RUSAK RINGAN;UNIT;0
169;15;JAMBI;1572;157206;26/04/2024;RUMAH TERENDAM;UNIT;0
170;15;JAMBI;1572;157206;26/04/2024;SARANA PENDIDIKAN;UNIT;0
171;15;JAMBI;1572;157206;26/04/2024;SARANA IBADAH;UNIT;0
172;15;JAMBI;1572;157206;26/04/2024;SARANA KESEHATAN;UNIT;0
173;15;JAMBI;1572;157206;26/04/2024;PERKANTORAN;UNIT;0
174;15;JAMBI;1572;157206;26/04/2024;BANGUNAN LAIN;UNIT;0
175;15;JAMBI;1572;157206;26/04/2024;JEMBATAN;UNIT;0
176;15;JAMBI;1572;157206;26/04/2024;JALAN;KM;0
177;15;JAMBI;1572;157206;26/04/2024;SAWAH;HA;0
178;15;JAMBI;1572;157206;26/04/2024;KEBUN/HUTAN;HA;0
179;15;JAMBI;1572;157206;26/04/2024;KOLAM;HA;0
180;15;JAMBI;1572;157206;26/04/2024;IRIGASI;HA;0
181;15;JAMBI;1572;157208;26/04/2024;MENINGGAL DUNIA;JIWA;0
182;15;JAMBI;1572;157208;26/04/2024;HILANG;JIWA;0
183;15;JAMBI;1572;157208;26/04/2024;LUKA;JIWA;0
184;15;JAMBI;1572;157208;26/04/2024;MENDERITA;JIWA;7
185;15;JAMBI;1572;157208;26/04/2024;MENGUNGSI;JIWA;0
186;15;JAMBI;1572;157208;26/04/2024;RUMAH RUSAK BERAT;UNIT;0
187;15;JAMBI;1572;157208;26/04/2024;RUMAH RUSAK SEDANG;UNIT;2
188;15;JAMBI;1572;157208;26/04/2024;RUMAH RUSAK RINGAN;UNIT;0
189;15;JAMBI;1572;157208;26/04/2024;RUMAH TERENDAM;UNIT;0
190;15;JAMBI;1572;157208;26/04/2024;SARANA PENDIDIKAN;UNIT;0
191;15;JAMBI;1572;157208;26/04/2024;SARANA IBADAH;UNIT;0
192;15;JAMBI;1572;157208;26/04/2024;SARANA KESEHATAN;UNIT;0
193;15;JAMBI;1572;157208;26/04/2024;PERKANTORAN;UNIT;0
194;15;JAMBI;1572;157208;26/04/2024;BANGUNAN LAIN;UNIT;0
195;15;JAMBI;1572;157208;26/04/2024;JEMBATAN;UNIT;0
196;15;JAMBI;1572;157208;26/04/2024;JALAN;KM;0
197;15;JAMBI;1572;157208;26/04/2024;SAWAH;HA;0
198;15;JAMBI;1572;157208;26/04/2024;KEBUN/HUTAN;HA;0
199;15;JAMBI;1572;157208;26/04/2024;KOLAM;HA;0
200;15;JAMBI;1572;157208;26/04/2024;IRIGASI;HA;0
201;15;JAMBI;1501;150108;20/04/2024;MENINGGAL DUNIA;JIWA;0
202;15;JAMBI;1501;150108;20/04/2024;HILANG;JIWA;0
203;15;JAMBI;1501;150108;20/04/2024;LUKA;JIWA;0
204;15;JAMBI;1501;150108;20/04/2024;MENDERITA;JIWA;0
205;15;JAMBI;1501;150108;20/04/2024;MENGUNGSI;JIWA;0
206;15;JAMBI;1501;150108;20/04/2024;RUMAH RUSAK BERAT;UNIT;0
207;15;JAMBI;1501;150108;20/04/2024;RUMAH RUSAK SEDANG;UNIT;0
208;15;JAMBI;1501;150108;20/04/2024;RUMAH RUSAK RINGAN;UNIT;0
209;15;JAMBI;1501;150108;20/04/2024;RUMAH TERENDAM;UNIT;0
210;15;JAMBI;1501;150108;20/04/2024;SARANA PENDIDIKAN;UNIT;0
211;15;JAMBI;1501;150108;20/04/2024;SARANA IBADAH;UNIT;0
212;15;JAMBI;1501;150108;20/04/2024;SARANA KESEHATAN;UNIT;0
213;15;JAMBI;1501;150108;20/04/2024;PERKANTORAN;UNIT;0
214;15;JAMBI;1501;150108;20/04/2024;BANGUNAN LAIN;UNIT;0
215;15;JAMBI;1501;150108;20/04/2024;JEMBATAN;UNIT;20
216;15;JAMBI;1501;150108;20/04/2024;JALAN;KM;0
217;15;JAMBI;1501;150108;20/04/2024;SAWAH;HA;0
218;15;JAMBI;1501;150108;20/04/2024;KEBUN/HUTAN;HA;0
219;15;JAMBI;1501;150108;20/04/2024;KOLAM;HA;0
220;15;JAMBI;1501;150108;20/04/2024;IRIGASI;HA;0
221;15;JAMBI;1501;150119;10/04/2024;MENINGGAL DUNIA;JIWA;0
222;15;JAMBI;1501;150119;10/04/2024;HILANG;JIWA;0
223;15;JAMBI;1501;150119;10/04/2024;LUKA;JIWA;0
224;15;JAMBI;1501;150119;10/04/2024;MENDERITA;JIWA;0
225;15;JAMBI;1501;150119;10/04/2024;MENGUNGSI;JIWA;0
226;15;JAMBI;1501;150119;10/04/2024;RUMAH RUSAK BERAT;UNIT;0
227;15;JAMBI;1501;150119;10/04/2024;RUMAH RUSAK SEDANG;UNIT;0
228;15;JAMBI;1501;150119;10/04/2024;RUMAH RUSAK RINGAN;UNIT;0
229;15;JAMBI;1501;150119;10/04/2024;RUMAH TERENDAM;UNIT;0
230;15;JAMBI;1501;150119;10/04/2024;SARANA PENDIDIKAN;UNIT;0
231;15;JAMBI;1501;150119;10/04/2024;SARANA IBADAH;UNIT;0
232;15;JAMBI;1501;150119;10/04/2024;SARANA KESEHATAN;UNIT;0
233;15;JAMBI;1501;150119;10/04/2024;PERKANTORAN;UNIT;0
234;15;JAMBI;1501;150119;10/04/2024;BANGUNAN LAIN;UNIT;0
235;15;JAMBI;1501;150119;10/04/2024;JEMBATAN;UNIT;28
236;15;JAMBI;1501;150119;10/04/2024;JALAN;KM;0
237;15;JAMBI;1501;150119;10/04/2024;SAWAH;HA;0
238;15;JAMBI;1501;150119;10/04/2024;KEBUN/HUTAN;HA;0
239;15;JAMBI;1501;150119;10/04/2024;KOLAM;HA;0
240;15;JAMBI;1501;150119;10/04/2024;IRIGASI;HA;0
241;15;JAMBI;1502;150212;05/04/2024;MENINGGAL DUNIA;JIWA;0
242;15;JAMBI;1502;150212;05/04/2024;HILANG;JIWA;0
243;15;JAMBI;1502;150212;05/04/2024;LUKA;JIWA;0
244;15;JAMBI;1502;150212;05/04/2024;MENDERITA;JIWA;0
245;15;JAMBI;1502;150212;05/04/2024;MENGUNGSI;JIWA;0
246;15;JAMBI;1502;150212;05/04/2024;RUMAH RUSAK BERAT;UNIT;0
247;15;JAMBI;1502;150212;05/04/2024;RUMAH RUSAK SEDANG;UNIT;0
248;15;JAMBI;1502;150212;05/04/2024;RUMAH RUSAK RINGAN;UNIT;0
249;15;JAMBI;1502;150212;05/04/2024;RUMAH TERENDAM;UNIT;0
250;15;JAMBI;1502;150212;05/04/2024;SARANA PENDIDIKAN;UNIT;0
251;15;JAMBI;1502;150212;05/04/2024;SARANA IBADAH;UNIT;0
252;15;JAMBI;1502;150212;05/04/2024;SARANA KESEHATAN;UNIT;0
253;15;JAMBI;1502;150212;05/04/2024;PERKANTORAN;UNIT;0
254;15;JAMBI;1502;150212;05/04/2024;BANGUNAN LAIN;UNIT;0
255;15;JAMBI;1502;150212;05/04/2024;JEMBATAN;UNIT;0
256;15;JAMBI;1502;150212;05/04/2024;JALAN;KM;11
257;15;JAMBI;1502;150212;05/04/2024;SAWAH;HA;0
258;15;JAMBI;1502;150212;05/04/2024;KEBUN/HUTAN;HA;0
259;15;JAMBI;1502;150212;05/04/2024;KOLAM;HA;0
260;15;JAMBI;1502;150212;05/04/2024;IRIGASI;HA;0
261;15;JAMBI;1502;150212;02/04/2024;MENINGGAL DUNIA;JIWA;0
262;15;JAMBI;1502;150212;02/04/2024;HILANG;JIWA;0
263;15;JAMBI;1502;150212;02/04/2024;LUKA;JIWA;0
264;15;JAMBI;1502;150212;02/04/2024;MENDERITA;JIWA;0
265;15;JAMBI;1502;150212;02/04/2024;MENGUNGSI;JIWA;0
266;15;JAMBI;1502;150212;02/04/2024;RUMAH RUSAK BERAT;UNIT;0
267;15;JAMBI;1502;150212;02/04/2024;RUMAH RUSAK SEDANG;UNIT;0
268;15;JAMBI;1502;150212;02/04/2024;RUMAH RUSAK RINGAN;UNIT;0
269;15;JAMBI;1502;150212;02/04/2024;RUMAH TERENDAM;UNIT;0
270;15;JAMBI;1502;150212;02/04/2024;SARANA PENDIDIKAN;UNIT;0
271;15;JAMBI;1502;150212;02/04/2024;SARANA IBADAH;UNIT;0
272;15;JAMBI;1502;150212;02/04/2024;SARANA KESEHATAN;UNIT;0
273;15;JAMBI;1502;150212;02/04/2024;PERKANTORAN;UNIT;0
274;15;JAMBI;1502;150212;02/04/2024;BANGUNAN LAIN;UNIT;0
275;15;JAMBI;1502;150212;02/04/2024;JEMBATAN;UNIT;0
276;15;JAMBI;1502;150212;02/04/2024;JALAN;KM;3
277;15;JAMBI;1502;150212;02/04/2024;SAWAH;HA;0
278;15;JAMBI;1502;150212;02/04/2024;KEBUN/HUTAN;HA;0
279;15;JAMBI;1502;150212;02/04/2024;KOLAM;HA;0
280;15;JAMBI;1502;150212;02/04/2024;IRIGASI;HA;0
281;15;JAMBI;1501;150107;14/03/2024;MENINGGAL DUNIA;JIWA;0
282;15;JAMBI;1501;150107;14/03/2024;HILANG;JIWA;0
283;15;JAMBI;1501;150107;14/03/2024;LUKA;JIWA;0
284;15;JAMBI;1501;150107;14/03/2024;MENDERITA;JIWA;0
285;15;JAMBI;1501;150107;14/03/2024;MENGUNGSI;JIWA;0
286;15;JAMBI;1501;150107;14/03/2024;RUMAH RUSAK BERAT;UNIT;0
287;15;JAMBI;1501;150107;14/03/2024;RUMAH RUSAK SEDANG;UNIT;0
288;15;JAMBI;1501;150107;14/03/2024;RUMAH RUSAK RINGAN;UNIT;0
289;15;JAMBI;1501;150107;14/03/2024;RUMAH TERENDAM;UNIT;0
290;15;JAMBI;1501;150107;14/03/2024;SARANA PENDIDIKAN;UNIT;0
291;15;JAMBI;1501;150107;14/03/2024;SARANA IBADAH;UNIT;0
292;15;JAMBI;1501;150107;14/03/2024;SARANA KESEHATAN;UNIT;0
293;15;JAMBI;1501;150107;14/03/2024;PERKANTORAN;UNIT;0
294;15;JAMBI;1501;150107;14/03/2024;BANGUNAN LAIN;UNIT;0
295;15;JAMBI;1501;150107;14/03/2024;JEMBATAN;UNIT;0
296;15;JAMBI;1501;150107;14/03/2024;JALAN;KM;0
297;15;JAMBI;1501;150107;14/03/2024;SAWAH;HA;0
298;15;JAMBI;1501;150107;14/03/2024;KEBUN/HUTAN;HA;0
299;15;JAMBI;1501;150107;14/03/2024;KOLAM;HA;0
300;15;JAMBI;1501;150107;14/03/2024;IRIGASI;HA;0
301;15;JAMBI;1501;150120;13/03/2024;MENINGGAL DUNIA;JIWA;0
302;15;JAMBI;1501;150120;13/03/2024;HILANG;JIWA;0
303;15;JAMBI;1501;150120;13/03/2024;LUKA;JIWA;0
304;15;JAMBI;1501;150120;13/03/2024;MENDERITA;JIWA;0
305;15;JAMBI;1501;150120;13/03/2024;MENGUNGSI;JIWA;0
306;15;JAMBI;1501;150120;13/03/2024;RUMAH RUSAK BERAT;UNIT;0
307;15;JAMBI;1501;150120;13/03/2024;RUMAH RUSAK SEDANG;UNIT;0
308;15;JAMBI;1501;150120;13/03/2024;RUMAH RUSAK RINGAN;UNIT;0
309;15;JAMBI;1501;150120;13/03/2024;RUMAH TERENDAM;UNIT;0
310;15;JAMBI;1501;150120;13/03/2024;SARANA PENDIDIKAN;UNIT;0
311;15;JAMBI;1501;150120;13/03/2024;SARANA IBADAH;UNIT;0
312;15;JAMBI;1501;150120;13/03/2024;SARANA KESEHATAN;UNIT;0
313;15;JAMBI;1501;150120;13/03/2024;PERKANTORAN;UNIT;0
314;15;JAMBI;1501;150120;13/03/2024;BANGUNAN LAIN;UNIT;0
315;15;JAMBI;1501;150120;13/03/2024;JEMBATAN;UNIT;0
316;15;JAMBI;1501;150120;13/03/2024;JALAN;KM;0
317;15;JAMBI;1501;150120;13/03/2024;SAWAH;HA;0
318;15;JAMBI;1501;150120;13/03/2024;KEBUN/HUTAN;HA;0
319;15;JAMBI;1501;150120;13/03/2024;KOLAM;HA;0
320;15;JAMBI;1501;150120;13/03/2024;IRIGASI;HA;0
321;15;JAMBI;1501;150116;12/03/2024;MENINGGAL DUNIA;JIWA;0
322;15;JAMBI;1501;150116;12/03/2024;HILANG;JIWA;0
323;15;JAMBI;1501;150116;12/03/2024;LUKA;JIWA;0
324;15;JAMBI;1501;150116;12/03/2024;MENDERITA;JIWA;0
325;15;JAMBI;1501;150116;12/03/2024;MENGUNGSI;JIWA;0
326;15;JAMBI;1501;150116;12/03/2024;RUMAH RUSAK BERAT;UNIT;0
327;15;JAMBI;1501;150116;12/03/2024;RUMAH RUSAK SEDANG;UNIT;0
328;15;JAMBI;1501;150116;12/03/2024;RUMAH RUSAK RINGAN;UNIT;0
329;15;JAMBI;1501;150116;12/03/2024;RUMAH TERENDAM;UNIT;0
330;15;JAMBI;1501;150116;12/03/2024;SARANA PENDIDIKAN;UNIT;0
331;15;JAMBI;1501;150116;12/03/2024;SARANA IBADAH;UNIT;0
332;15;JAMBI;1501;150116;12/03/2024;SARANA KESEHATAN;UNIT;0
333;15;JAMBI;1501;150116;12/03/2024;PERKANTORAN;UNIT;0
334;15;JAMBI;1501;150116;12/03/2024;BANGUNAN LAIN;UNIT;0
335;15;JAMBI;1501;150116;12/03/2024;JEMBATAN;UNIT;0
336;15;JAMBI;1501;150116;12/03/2024;JALAN;KM;0
337;15;JAMBI;1501;150116;12/03/2024;SAWAH;HA;0
338;15;JAMBI;1501;150116;12/03/2024;KEBUN/HUTAN;HA;0
339;15;JAMBI;1501;150116;12/03/2024;KOLAM;HA;0
340;15;JAMBI;1501;150116;12/03/2024;IRIGASI;HA;0
341;15;JAMBI;1502;150218;07/03/2024;MENINGGAL DUNIA;JIWA;0
342;15;JAMBI;1502;150218;07/03/2024;HILANG;JIWA;0
343;15;JAMBI;1502;150218;07/03/2024;LUKA;JIWA;0
344;15;JAMBI;1502;150218;07/03/2024;MENDERITA;JIWA;0
345;15;JAMBI;1502;150218;07/03/2024;MENGUNGSI;JIWA;0
346;15;JAMBI;1502;150218;07/03/2024;RUMAH RUSAK BERAT;UNIT;0
347;15;JAMBI;1502;150218;07/03/2024;RUMAH RUSAK SEDANG;UNIT;0
348;15;JAMBI;1502;150218;07/03/2024;RUMAH RUSAK RINGAN;UNIT;0
349;15;JAMBI;1502;150218;07/03/2024;RUMAH TERENDAM;UNIT;0
350;15;JAMBI;1502;150218;07/03/2024;SARANA PENDIDIKAN;UNIT;0
351;15;JAMBI;1502;150218;07/03/2024;SARANA IBADAH;UNIT;0
352;15;JAMBI;1502;150218;07/03/2024;SARANA KESEHATAN;UNIT;0
