no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kategori;data;semester;jumlah;satuan;tahun
250;15;JAMBI;1503;150305;JUMLAH PENDUDUK;PEREMPUAN;1;17203;JIWA;2022
251;15;JAMBI;1503;150303;JUMLAH PENDUDUK;PEREMPUAN;1;28364;JIWA;2022
252;15;JAMBI;1503;150309;JUMLAH PENDUDUK;PEREMPUAN;1;19951;JIWA;2022
253;15;JAMBI;1506;150607;JUMLAH PENDUDUK;PEREMPUAN;1;16304;JIWA;2022
254;15;JAMBI;1506;150604;JUMLAH PENDUDUK;PEREMPUAN;1;14795;JIWA;2022
255;15;JAMBI;1506;150611;JUMLAH PENDUDUK;PEREMPUAN;1;9242;JIWA;2022
256;15;JAMBI;1506;150612;JUMLAH PENDUDUK;PEREMPUAN;1;6709;JIWA;2022
257;15;JAMBI;1506;150605;JUMLAH PENDUDUK;PEREMPUAN;1;7808;JIWA;2022
258;15;JAMBI;1506;150609;JUMLAH PENDUDUK;PEREMPUAN;1;5033;JIWA;2022
259;15;JAMBI;1506;150603;JUMLAH PENDUDUK;PEREMPUAN;1;12490;JIWA;2022
260;15;JAMBI;1506;150608;JUMLAH PENDUDUK;PEREMPUAN;1;7513;JIWA;2022
