no;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kategori;data;semester;jumlah;satuan;tahun
278;15;JAMBI;1509;150904;PEREKAMAN KTP;REKAM KTP;1;46138;JIWA;2022
279;15;JAMBI;1509;150908;PEREKAMAN KTP;REKAM KTP;1;17589;JIWA;2022
280;15;JAMBI;1509;150907;PEREKAMAN KTP;REKAM KTP;1;27794;JIWA;2022
281;15;JAMBI;1509;150910;PEREKAMAN KTP;REKAM KTP;1;7371;JIWA;2022
282;15;JAMBI;1509;150905;PEREKAMAN KTP;REKAM KTP;1;16658;JIWA;2022
283;15;JAMBI;1509;150902;PEREKAMAN KTP;REKAM KTP;1;20558;JIWA;2022
284;15;JAMBI;1509;150901;PEREKAMAN KTP;REKAM KTP;1;28384;JIWA;2022
285;15;JAMBI;1509;150903;PEREKAMAN KTP;REKAM KTP;1;24749;JIWA;2022
286;15;JAMBI;1509;150909;PEREKAMAN KTP;REKAM KTP;1;18561;JIWA;2022
287;15;JAMBI;1509;150906;PEREKAMAN KTP;REKAM KTP;1;13743;JIWA;2022
288;15;JAMBI;1509;150911;PEREKAMAN KTP;REKAM KTP;1;12960;JIWA;2022
289;15;JAMBI;1504;150407;PEREKAMAN KTP;BELUM REKAM;1;4095;JIWA;2022
290;15;JAMBI;1504;150404;PEREKAMAN KTP;BELUM REKAM;1;2540;JIWA;2022
291;15;JAMBI;1504;150408;PEREKAMAN KTP;BELUM REKAM;1;698;JIWA;2022
292;15;JAMBI;1504;150406;PEREKAMAN KTP;BELUM REKAM;1;4793;JIWA;2022
293;15;JAMBI;1504;150401;PEREKAMAN KTP;BELUM REKAM;1;2303;JIWA;2022
294;15;JAMBI;1504;150403;PEREKAMAN KTP;BELUM REKAM;1;3742;JIWA;2022
295;15;JAMBI;1504;150402;PEREKAMAN KTP;BELUM REKAM;1;1910;JIWA;2022
296;15;JAMBI;1504;150405;PEREKAMAN KTP;BELUM REKAM;1;2707;JIWA;2022
297;15;JAMBI;1508;150815;PEREKAMAN KTP;BELUM REKAM;1;71;JIWA;2022
298;15;JAMBI;1508;150811;PEREKAMAN KTP;BELUM REKAM;1;224;JIWA;2022
299;15;JAMBI;1508;150814;PEREKAMAN KTP;BELUM REKAM;1;114;JIWA;2022
300;15;JAMBI;1508;150810;PEREKAMAN KTP;BELUM REKAM;1;115;JIWA;2022
301;15;JAMBI;1508;150812;PEREKAMAN KTP;BELUM REKAM;1;221;JIWA;2022
302;15;JAMBI;1508;150804;PEREKAMAN KTP;BELUM REKAM;1;172;JIWA;2022
303;15;JAMBI;1508;150816;PEREKAMAN KTP;BELUM REKAM;1;80;JIWA;2022
304;15;JAMBI;1508;150807;PEREKAMAN KTP;BELUM REKAM;1;153;JIWA;2022
305;15;JAMBI;1508;150808;PEREKAMAN KTP;BELUM REKAM;1;137;JIWA;2022
306;15;JAMBI;1508;150803;PEREKAMAN KTP;BELUM REKAM;1;208;JIWA;2022
307;15;JAMBI;1508;150806;PEREKAMAN KTP;BELUM REKAM;1;366;JIWA;2022
308;15;JAMBI;1508;150809;PEREKAMAN KTP;BELUM REKAM;1;392;JIWA;2022
309;15;JAMBI;1508;150802;PEREKAMAN KTP;BELUM REKAM;1;106;JIWA;2022
310;15;JAMBI;1508;150813;PEREKAMAN KTP;BELUM REKAM;1;288;JIWA;2022
311;15;JAMBI;1508;150805;PEREKAMAN KTP;BELUM REKAM;1;203;JIWA;2022
312;15;JAMBI;1508;150817;PEREKAMAN KTP;BELUM REKAM;1;245;JIWA;2022
313;15;JAMBI;1508;150801;PEREKAMAN KTP;BELUM REKAM;1;132;JIWA;2022
314;15;JAMBI;1501;150105;PEREKAMAN KTP;BELUM REKAM;1;85;JIWA;2022
315;15;JAMBI;1501;150121;PEREKAMAN KTP;BELUM REKAM;1;70;JIWA;2022
316;15;JAMBI;1501;150111;PEREKAMAN KTP;BELUM REKAM;1;159;JIWA;2022
317;15;JAMBI;1501;150107;PEREKAMAN KTP;BELUM REKAM;1;100;JIWA;2022
318;15;JAMBI;1501;150120;PEREKAMAN KTP;BELUM REKAM;1;127;JIWA;2022
319;15;JAMBI;1501;150102;PEREKAMAN KTP;BELUM REKAM;1;154;JIWA;2022
320;15;JAMBI;1501;150123;PEREKAMAN KTP;BELUM REKAM;1;135;JIWA;2022
321;15;JAMBI;1501;150117;PEREKAMAN KTP;BELUM REKAM;1;124;JIWA;2022
322;15;JAMBI;1501;150106;PEREKAMAN KTP;BELUM REKAM;1;117;JIWA;2022
323;15;JAMBI;1501;150101;PEREKAMAN KTP;BELUM REKAM;1;87;JIWA;2022
324;15;JAMBI;1501;150115;PEREKAMAN KTP;BELUM REKAM;1;128;JIWA;2022
325;15;JAMBI;1501;150109;PEREKAMAN KTP;BELUM REKAM;1;179;JIWA;2022
326;15;JAMBI;1501;150119;PEREKAMAN KTP;BELUM REKAM;1;163;JIWA;2022
327;15;JAMBI;1501;150108;PEREKAMAN KTP;BELUM REKAM;1;118;JIWA;2022
328;15;JAMBI;1501;150104;PEREKAMAN KTP;BELUM REKAM;1;96;JIWA;2022
329;15;JAMBI;1501;150116;PEREKAMAN KTP;BELUM REKAM;1;168;JIWA;2022
330;15;JAMBI;1501;150118;PEREKAMAN KTP;BELUM REKAM;1;106;JIWA;2022
331;15;JAMBI;1501;150122;PEREKAMAN KTP;BELUM REKAM;1;92;JIWA;2022
332;15;JAMBI;1571;157109;PEREKAMAN KTP;BELUM REKAM;1;1154;JIWA;2022
333;15;JAMBI;1571;157110;PEREKAMAN KTP;BELUM REKAM;1;454;JIWA;2022
334;15;JAMBI;1571;157106;PEREKAMAN KTP;BELUM REKAM;1;148;JIWA;2022
335;15;JAMBI;1571;157102;PEREKAMAN KTP;BELUM REKAM;1;613;JIWA;2022
336;15;JAMBI;1571;157103;PEREKAMAN KTP;BELUM REKAM;1;665;JIWA;2022
337;15;JAMBI;1571;157108;PEREKAMAN KTP;BELUM REKAM;1;594;JIWA;2022
338;15;JAMBI;1571;157107;PEREKAMAN KTP;BELUM REKAM;1;782;JIWA;2022
339;15;JAMBI;1571;157111;PEREKAMAN KTP;BELUM REKAM;1;1083;JIWA;2022
340;15;JAMBI;1571;157104;PEREKAMAN KTP;BELUM REKAM;1;113;JIWA;2022
341;15;JAMBI;1571;157105;PEREKAMAN KTP;BELUM REKAM;1;132;JIWA;2022
342;15;JAMBI;1571;157101;PEREKAMAN KTP;BELUM REKAM;1;511;JIWA;2022
343;15;JAMBI;1572;157203;PEREKAMAN KTP;BELUM REKAM;1;837;JIWA;2022
344;15;JAMBI;1572;157207;PEREKAMAN KTP;BELUM REKAM;1;781;JIWA;2022
345;15;JAMBI;1572;157205;PEREKAMAN KTP;BELUM REKAM;1;398;JIWA;2022
346;15;JAMBI;1572;157202;PEREKAMAN KTP;BELUM REKAM;1;580;JIWA;2022
347;15;JAMBI;1572;157206;PEREKAMAN KTP;BELUM REKAM;1;747;JIWA;2022
348;15;JAMBI;1572;157208;PEREKAMAN KTP;BELUM REKAM;1;275;JIWA;2022
349;15;JAMBI;1572;157201;PEREKAMAN KTP;BELUM REKAM;1;555;JIWA;2022
350;15;JAMBI;1572;157204;PEREKAMAN KTP;BELUM REKAM;1;391;JIWA;2022
351;15;JAMBI;1502;150202;PEREKAMAN KTP;BELUM REKAM;1;389;JIWA;2022
352;15;JAMBI;1502;150210;PEREKAMAN KTP;BELUM REKAM;1;92;JIWA;2022
353;15;JAMBI;1502;150212;PEREKAMAN KTP;BELUM REKAM;1;102;JIWA;2022
354;15;JAMBI;1502;150201;PEREKAMAN KTP;BELUM REKAM;1;90;JIWA;2022
355;15;JAMBI;1502;150218;PEREKAMAN KTP;BELUM REKAM;1;88;JIWA;2022
356;15;JAMBI;1502;150209;PEREKAMAN KTP;BELUM REKAM;1;132;JIWA;2022
357;15;JAMBI;1502;150221;PEREKAMAN KTP;BELUM REKAM;1;120;JIWA;2022
358;15;JAMBI;1502;150203;PEREKAMAN KTP;BELUM REKAM;1;104;JIWA;2022
359;15;JAMBI;1502;150211;PEREKAMAN KTP;BELUM REKAM;1;176;JIWA;2022
360;15;JAMBI;1502;150206;PEREKAMAN KTP;BELUM REKAM;1;320;JIWA;2022
361;15;JAMBI;1502;150213;PEREKAMAN KTP;BELUM REKAM;1;150;JIWA;2022
362;15;JAMBI;1502;150220;PEREKAMAN KTP;BELUM REKAM;1;90;JIWA;2022
363;15;JAMBI;1502;150217;PEREKAMAN KTP;BELUM REKAM;1;68;JIWA;2022
364;15;JAMBI;1502;150219;PEREKAMAN KTP;BELUM REKAM;1;103;JIWA;2022
365;15;JAMBI;1502;150216;PEREKAMAN KTP;BELUM REKAM;1;134;JIWA;2022
366;15;JAMBI;1502;150204;PEREKAMAN KTP;BELUM REKAM;1;106;JIWA;2022
367;15;JAMBI;1502;150205;PEREKAMAN KTP;BELUM REKAM;1;302;JIWA;2022
368;15;JAMBI;1502;150223;PEREKAMAN KTP;BELUM REKAM;1;108;JIWA;2022
369;15;JAMBI;1502;150214;PEREKAMAN KTP;BELUM REKAM;1;75;JIWA;2022
370;15;JAMBI;1502;150222;PEREKAMAN KTP;BELUM REKAM;1;70;JIWA;2022
371;15;JAMBI;1502;150208;PEREKAMAN KTP;BELUM REKAM;1;261;JIWA;2022
372;15;JAMBI;1502;150215;PEREKAMAN KTP;BELUM REKAM;1;74;JIWA;2022
373;15;JAMBI;1502;150207;PEREKAMAN KTP;BELUM REKAM;1;78;JIWA;2022
374;15;JAMBI;1502;150224;PEREKAMAN KTP;BELUM REKAM;1;42;JIWA;2022
375;15;JAMBI;1505;150510;PEREKAMAN KTP;BELUM REKAM;1;165;JIWA;2022
376;15;JAMBI;1505;150509;PEREKAMAN KTP;BELUM REKAM;1;129;JIWA;2022
377;15;JAMBI;1505;150501;PEREKAMAN KTP;BELUM REKAM;1;621;JIWA;2022
378;15;JAMBI;1505;150503;PEREKAMAN KTP;BELUM REKAM;1;167;JIWA;2022
379;15;JAMBI;1505;150506;PEREKAMAN KTP;BELUM REKAM;1;470;JIWA;2022
380;15;JAMBI;1505;150504;PEREKAMAN KTP;BELUM REKAM;1;182;JIWA;2022
381;15;JAMBI;1505;150505;PEREKAMAN KTP;BELUM REKAM;1;308;JIWA;2022
382;15;JAMBI;1505;150502;PEREKAMAN KTP;BELUM REKAM;1;451;JIWA;2022
383;15;JAMBI;1505;150507;PEREKAMAN KTP;BELUM REKAM;1;234;JIWA;2022
384;15;JAMBI;1505;150508;PEREKAMAN KTP;BELUM REKAM;1;560;JIWA;2022
385;15;JAMBI;1505;150511;PEREKAMAN KTP;BELUM REKAM;1;94;JIWA;2022
386;15;JAMBI;1503;150307;PEREKAMAN KTP;BELUM REKAM;1;225;JIWA;2022
387;15;JAMBI;1503;150301;PEREKAMAN KTP;BELUM REKAM;1;197;JIWA;2022
388;15;JAMBI;1503;150308;PEREKAMAN KTP;BELUM REKAM;1;182;JIWA;2022
389;15;JAMBI;1503;150310;PEREKAMAN KTP;BELUM REKAM;1;159;JIWA;2022
390;15;JAMBI;1503;150302;PEREKAMAN KTP;BELUM REKAM;1;182;JIWA;2022
391;15;JAMBI;1503;150306;PEREKAMAN KTP;BELUM REKAM;1;208;JIWA;2022
392;15;JAMBI;1503;15030;PEREKAMAN KTP;BELUM REKAM;1;73;JIWA;2022
393;15;JAMBI;1503;150304;PEREKAMAN KTP;BELUM REKAM;1;222;JIWA;2022
394;15;JAMBI;1503;150305;PEREKAMAN KTP;BELUM REKAM;1;281;JIWA;2022
395;15;JAMBI;1503;150303;PEREKAMAN KTP;BELUM REKAM;1;437;JIWA;2022
396;15;JAMBI;1503;150309;PEREKAMAN KTP;BELUM REKAM;1;335;JIWA;2022
397;15;JAMBI;1506;150607;PEREKAMAN KTP;BELUM REKAM;1;978;JIWA;2022
398;15;JAMBI;1506;150604;PEREKAMAN KTP;BELUM REKAM;1;620;JIWA;2022
399;15;JAMBI;1506;150611;PEREKAMAN KTP;BELUM REKAM;1;424;JIWA;2022
400;15;JAMBI;1506;150612;PEREKAMAN KTP;BELUM REKAM;1;355;JIWA;2022
401;15;JAMBI;1506;150605;PEREKAMAN KTP;BELUM REKAM;1;378;JIWA;2022
402;15;JAMBI;1506;150609;PEREKAMAN KTP;BELUM REKAM;1;247;JIWA;2022
403;15;JAMBI;1506;150603;PEREKAMAN KTP;BELUM REKAM;1;599;JIWA;2022
404;15;JAMBI;1506;150608;PEREKAMAN KTP;BELUM REKAM;1;361;JIWA;2022
405;15;JAMBI;1506;150610;PEREKAMAN KTP;BELUM REKAM;1;197;JIWA;2022
406;15;JAMBI;1506;150613;PEREKAMAN KTP;BELUM REKAM;1;533;JIWA;2022
407;15;JAMBI;1506;150606;PEREKAMAN KTP;BELUM REKAM;1;830;JIWA;2022
408;15;JAMBI;1506;150602;PEREKAMAN KTP;BELUM REKAM;1;1512;JIWA;2022
409;15;JAMBI;1506;150601;PEREKAMAN KTP;BELUM REKAM;1;331;JIWA;2022
410;15;JAMBI;1507;150711;PEREKAMAN KTP;BELUM REKAM;1;178;JIWA;2022
411;15;JAMBI;1507;150706;PEREKAMAN KTP;BELUM REKAM;1;256;JIWA;2022
412;15;JAMBI;1507;150710;PEREKAMAN KTP;BELUM REKAM;1;419;JIWA;2022
413;15;JAMBI;1507;150708;PEREKAMAN KTP;BELUM REKAM;1;217;JIWA;2022
414;15;JAMBI;1507;150703;PEREKAMAN KTP;BELUM REKAM;1;402;JIWA;2022
415;15;JAMBI;1507;150709;PEREKAMAN KTP;BELUM REKAM;1;277;JIWA;2022
416;15;JAMBI;1507;150707;PEREKAMAN KTP;BELUM REKAM;1;370;JIWA;2022
417;15;JAMBI;1507;150701;PEREKAMAN KTP;BELUM REKAM;1;493;JIWA;2022
418;15;JAMBI;1507;150702;PEREKAMAN KTP;BELUM REKAM;1;434;JIWA;2022
419;15;JAMBI;1507;150704;PEREKAMAN KTP;BELUM REKAM;1;380;JIWA;2022
420;15;JAMBI;1507;150705;PEREKAMAN KTP;BELUM REKAM;1;226;JIWA;2022
421;15;JAMBI;1509;150912;PEREKAMAN KTP;BELUM REKAM;1;202;JIWA;2022
422;15;JAMBI;1509;150904;PEREKAMAN KTP;BELUM REKAM;1;534;JIWA;2022
423;15;JAMBI;1509;150908;PEREKAMAN KTP;BELUM REKAM;1;177;JIWA;2022
424;15;JAMBI;1509;150907;PEREKAMAN KTP;BELUM REKAM;1;306;JIWA;2022
425;15;JAMBI;1509;150910;PEREKAMAN KTP;BELUM REKAM;1;84;JIWA;2022
426;15;JAMBI;1509;150905;PEREKAMAN KTP;BELUM REKAM;1;212;JIWA;2022
427;15;JAMBI;1509;150902;PEREKAMAN KTP;BELUM REKAM;1;243;JIWA;2022
428;15;JAMBI;1509;150901;PEREKAMAN KTP;BELUM REKAM;1;382;JIWA;2022
429;15;JAMBI;1509;150903;PEREKAMAN KTP;BELUM REKAM;1;330;JIWA;2022
430;15;JAMBI;1509;150909;PEREKAMAN KTP;BELUM REKAM;1;265;JIWA;2022
431;15;JAMBI;1509;150906;PEREKAMAN KTP;BELUM REKAM;1;198;JIWA;2022
432;15;JAMBI;1509;150911;PEREKAMAN KTP;BELUM REKAM;1;184;JIWA;2022
433;15;JAMBI;1572;157201;PEREKAMAN KTP;WAJIB KTP;2;7929;JIWA;2022
434;15;JAMBI;1572;157202;PEREKAMAN KTP;WAJIB KTP;2;9719;JIWA;2022
435;15;JAMBI;1572;157203;PEREKAMAN KTP;WAJIB KTP;2;12285;JIWA;2022
436;15;JAMBI;1572;157204;PEREKAMAN KTP;WAJIB KTP;2;8663;JIWA;2022
437;15;JAMBI;1572;157205;PEREKAMAN KTP;WAJIB KTP;2;8513;JIWA;2022
438;15;JAMBI;1572;157206;PEREKAMAN KTP;WAJIB KTP;2;13983;JIWA;2022
439;15;JAMBI;1572;157207;PEREKAMAN KTP;WAJIB KTP;2;7315;JIWA;2022
440;15;JAMBI;1572;157208;PEREKAMAN KTP;WAJIB KTP;2;8214;JIWA;2022
441;15;JAMBI;1572;157201;PEREKAMAN KTP;REKAM KTP;2;7413;JIWA;2022
442;15;JAMBI;1572;157202;PEREKAMAN KTP;REKAM KTP;2;9144;JIWA;2022
443;15;JAMBI;1572;157203;PEREKAMAN KTP;REKAM KTP;2;11580;JIWA;2022
444;15;JAMBI;1572;157204;PEREKAMAN KTP;REKAM KTP;2;8259;JIWA;2022
445;15;JAMBI;1572;157205;PEREKAMAN KTP;REKAM KTP;2;8110;JIWA;2022
446;15;JAMBI;1572;157206;PEREKAMAN KTP;REKAM KTP;2;13211;JIWA;2022
447;15;JAMBI;1572;157207;PEREKAMAN KTP;REKAM KTP;2;6634;JIWA;2022
448;15;JAMBI;1572;157208;PEREKAMAN KTP;REKAM KTP;2;7871;JIWA;2022
449;15;JAMBI;1571;157101;PEREKAMAN KTP;WAJIB KTP;2;39556;JIWA;2022
450;15;JAMBI;1571;157102;PEREKAMAN KTP;WAJIB KTP;2;43245;JIWA;2022
451;15;JAMBI;1571;157103;PEREKAMAN KTP;WAJIB KTP;2;49742;JIWA;2022
452;15;JAMBI;1571;157104;PEREKAMAN KTP;WAJIB KTP;2;8605;JIWA;2022
453;15;JAMBI;1571;157105;PEREKAMAN KTP;WAJIB KTP;2;9671;JIWA;2022
454;15;JAMBI;1571;157106;PEREKAMAN KTP;WAJIB KTP;2;9659;JIWA;2022
455;15;JAMBI;1571;157107;PEREKAMAN KTP;WAJIB KTP;2;61301;JIWA;2022
456;15;JAMBI;1571;157108;PEREKAMAN KTP;WAJIB KTP;2;44992;JIWA;2022
457;15;JAMBI;1571;157109;PEREKAMAN KTP;WAJIB KTP;2;78162;JIWA;2022
458;15;JAMBI;1571;157110;PEREKAMAN KTP;WAJIB KTP;2;31808;JIWA;2022
459;15;JAMBI;1571;157111;PEREKAMAN KTP;WAJIB KTP;2;78845;JIWA;2022
460;15;JAMBI;1571;157101;PEREKAMAN KTP;REKAM KTP;2;38649;JIWA;2022
461;15;JAMBI;1571;157102;PEREKAMAN KTP;REKAM KTP;2;42364;JIWA;2022
462;15;JAMBI;1571;157103;PEREKAMAN KTP;REKAM KTP;2;48620;JIWA;2022
463;15;JAMBI;1571;157104;PEREKAMAN KTP;REKAM KTP;2;8409;JIWA;2022
464;15;JAMBI;1571;157105;PEREKAMAN KTP;REKAM KTP;2;9471;JIWA;2022
465;15;JAMBI;1571;157106;PEREKAMAN KTP;REKAM KTP;2;9458;JIWA;2022
466;15;JAMBI;1571;157107;PEREKAMAN KTP;REKAM KTP;2;59925;JIWA;2022
467;15;JAMBI;1571;157108;PEREKAMAN KTP;REKAM KTP;2;44090;JIWA;2022
468;15;JAMBI;1571;157109;PEREKAMAN KTP;REKAM KTP;2;76335;JIWA;2022
469;15;JAMBI;1571;157110;PEREKAMAN KTP;REKAM KTP;2;31057;JIWA;2022
470;15;JAMBI;1571;157111;PEREKAMAN KTP;REKAM KTP;2;76997;JIWA;2022
471;15;JAMBI;1509;150901;PEREKAMAN KTP;WAJIB KTP;2;29733;JIWA;2022
472;15;JAMBI;1509;150902;PEREKAMAN KTP;WAJIB KTP;2;21443;JIWA;2022
473;15;JAMBI;1509;150903;PEREKAMAN KTP;WAJIB KTP;2;25672;JIWA;2022
474;15;JAMBI;1509;150904;PEREKAMAN KTP;WAJIB KTP;2;47666;JIWA;2022
475;15;JAMBI;1509;150905;PEREKAMAN KTP;WAJIB KTP;2;17773;JIWA;2022
476;15;JAMBI;1509;150906;PEREKAMAN KTP;WAJIB KTP;2;14526;JIWA;2022
477;15;JAMBI;1509;150907;PEREKAMAN KTP;WAJIB KTP;2;28485;JIWA;2022
478;15;JAMBI;1509;150908;PEREKAMAN KTP;WAJIB KTP;2;18119;JIWA;2022
479;15;JAMBI;1509;150909;PEREKAMAN KTP;WAJIB KTP;2;19474;JIWA;2022
480;15;JAMBI;1509;150910;PEREKAMAN KTP;WAJIB KTP;2;7842;JIWA;2022
481;15;JAMBI;1509;150911;PEREKAMAN KTP;WAJIB KTP;2;13891;JIWA;2022
482;15;JAMBI;1509;150912;PEREKAMAN KTP;WAJIB KTP;2;13369;JIWA;2022
483;15;JAMBI;1509;150901;PEREKAMAN KTP;REKAM KTP;2;28965;JIWA;2022
484;15;JAMBI;1509;150902;PEREKAMAN KTP;REKAM KTP;2;20888;JIWA;2022
485;15;JAMBI;1509;150903;PEREKAMAN KTP;REKAM KTP;2;25042;JIWA;2022
486;15;JAMBI;1509;150904;PEREKAMAN KTP;REKAM KTP;2;46558;JIWA;2022
487;15;JAMBI;1509;150905;PEREKAMAN KTP;REKAM KTP;2;17356;JIWA;2022
488;15;JAMBI;1509;150906;PEREKAMAN KTP;REKAM KTP;2;14108;JIWA;2022
489;15;JAMBI;1509;150907;PEREKAMAN KTP;REKAM KTP;2;27895;JIWA;2022
490;15;JAMBI;1509;150908;PEREKAMAN KTP;REKAM KTP;2;17829;JIWA;2022
491;15;JAMBI;1509;150909;PEREKAMAN KTP;REKAM KTP;2;18946;JIWA;2022
492;15;JAMBI;1509;150910;PEREKAMAN KTP;REKAM KTP;2;7645;JIWA;2022
493;15;JAMBI;1509;150911;PEREKAMAN KTP;REKAM KTP;2;13513;JIWA;2022
494;15;JAMBI;1509;150912;PEREKAMAN KTP;REKAM KTP;2;13046;JIWA;2022
495;15;JAMBI;1508;150801;PEREKAMAN KTP;WAJIB KTP;2;11207;JIWA;2022
496;15;JAMBI;1508;150802;PEREKAMAN KTP;WAJIB KTP;2;7508;JIWA;2022
497;15;JAMBI;1508;150803;PEREKAMAN KTP;WAJIB KTP;2;15137;JIWA;2022
498;15;JAMBI;1508;150804;PEREKAMAN KTP;WAJIB KTP;2;13189;JIWA;2022
499;15;JAMBI;1508;150805;PEREKAMAN KTP;WAJIB KTP;2;17436;JIWA;2022
500;15;JAMBI;1508;150806;PEREKAMAN KTP;WAJIB KTP;2;24604;JIWA;2022
501;15;JAMBI;1508;150807;PEREKAMAN KTP;WAJIB KTP;2;11930;JIWA;2022
502;15;JAMBI;1508;150808;PEREKAMAN KTP;WAJIB KTP;2;11001;JIWA;2022
503;15;JAMBI;1508;150809;PEREKAMAN KTP;WAJIB KTP;2;36711;JIWA;2022
504;15;JAMBI;1508;150810;PEREKAMAN KTP;WAJIB KTP;2;10019;JIWA;2022
505;15;JAMBI;1508;150811;PEREKAMAN KTP;WAJIB KTP;2;18324;JIWA;2022
506;15;JAMBI;1508;150812;PEREKAMAN KTP;WAJIB KTP;2;19280;JIWA;2022
507;15;JAMBI;1508;150813;PEREKAMAN KTP;WAJIB KTP;2;22915;JIWA;2022
508;15;JAMBI;1508;150814;PEREKAMAN KTP;WAJIB KTP;2;6750;JIWA;2022
509;15;JAMBI;1508;150815;PEREKAMAN KTP;WAJIB KTP;2;6306;JIWA;2022
510;15;JAMBI;1508;150816;PEREKAMAN KTP;WAJIB KTP;2;7781;JIWA;2022
511;15;JAMBI;1508;150817;PEREKAMAN KTP;WAJIB KTP;2;17661;JIWA;2022
512;15;JAMBI;1508;150801;PEREKAMAN KTP;REKAM KTP;2;10938;JIWA;2022
513;15;JAMBI;1508;150802;PEREKAMAN KTP;REKAM KTP;2;7297;JIWA;2022
514;15;JAMBI;1508;150803;PEREKAMAN KTP;REKAM KTP;2;14756;JIWA;2022
515;15;JAMBI;1508;150804;PEREKAMAN KTP;REKAM KTP;2;12846;JIWA;2022
516;15;JAMBI;1508;150805;PEREKAMAN KTP;REKAM KTP;2;17027;JIWA;2022
517;15;JAMBI;1508;150806;PEREKAMAN KTP;REKAM KTP;2;23913;JIWA;2022
518;15;JAMBI;1508;150807;PEREKAMAN KTP;REKAM KTP;2;11664;JIWA;2022
519;15;JAMBI;1508;150808;PEREKAMAN KTP;REKAM KTP;2;10728;JIWA;2022
520;15;JAMBI;1508;150809;PEREKAMAN KTP;REKAM KTP;2;35876;JIWA;2022
521;15;JAMBI;1508;150810;PEREKAMAN KTP;REKAM KTP;2;9802;JIWA;2022
522;15;JAMBI;1508;150811;PEREKAMAN KTP;REKAM KTP;2;17887;JIWA;2022
523;15;JAMBI;1508;150812;PEREKAMAN KTP;REKAM KTP;2;18774;JIWA;2022
524;15;JAMBI;1508;150813;PEREKAMAN KTP;REKAM KTP;2;22355;JIWA;2022
525;15;JAMBI;1508;150814;PEREKAMAN KTP;REKAM KTP;2;6557;JIWA;2022
526;15;JAMBI;1508;150815;PEREKAMAN KTP;REKAM KTP;2;6170;JIWA;2022
527;15;JAMBI;1508;150816;PEREKAMAN KTP;REKAM KTP;2;7635;JIWA;2022
528;15;JAMBI;1508;150817;PEREKAMAN KTP;REKAM KTP;2;17209;JIWA;2022
529;15;JAMBI;1507;150701;PEREKAMAN KTP;WAJIB KTP;2;24523;JIWA;2022
530;15;JAMBI;1507;150702;PEREKAMAN KTP;WAJIB KTP;2;19813;JIWA;2022
531;15;JAMBI;1507;150703;PEREKAMAN KTP;WAJIB KTP;2;19918;JIWA;2022
532;15;JAMBI;1507;150704;PEREKAMAN KTP;WAJIB KTP;2;19200;JIWA;2022
533;15;JAMBI;1507;150705;PEREKAMAN KTP;WAJIB KTP;2;9907;JIWA;2022
534;15;JAMBI;1507;150706;PEREKAMAN KTP;WAJIB KTP;2;12694;JIWA;2022
535;15;JAMBI;1507;150707;PEREKAMAN KTP;WAJIB KTP;2;16212;JIWA;2022
536;15;JAMBI;1507;150708;PEREKAMAN KTP;WAJIB KTP;2;11043;JIWA;2022
537;15;JAMBI;1507;150709;PEREKAMAN KTP;WAJIB KTP;2;12317;JIWA;2022
538;15;JAMBI;1507;150710;PEREKAMAN KTP;WAJIB KTP;2;19686;JIWA;2022
539;15;JAMBI;1507;150711;PEREKAMAN KTP;WAJIB KTP;2;7879;JIWA;2022
540;15;JAMBI;1507;150701;PEREKAMAN KTP;REKAM KTP;2;23953;JIWA;2022
541;15;JAMBI;1507;150702;PEREKAMAN KTP;REKAM KTP;2;19357;JIWA;2022
542;15;JAMBI;1507;150703;PEREKAMAN KTP;REKAM KTP;2;19445;JIWA;2022
543;15;JAMBI;1507;150704;PEREKAMAN KTP;REKAM KTP;2;18826;JIWA;2022
544;15;JAMBI;1507;150705;PEREKAMAN KTP;REKAM KTP;2;9696;JIWA;2022
545;15;JAMBI;1507;150706;PEREKAMAN KTP;REKAM KTP;2;12440;JIWA;2022
546;15;JAMBI;1507;150707;PEREKAMAN KTP;REKAM KTP;2;15897;JIWA;2022
547;15;JAMBI;1507;150708;PEREKAMAN KTP;REKAM KTP;2;10772;JIWA;2022
548;15;JAMBI;1507;150709;PEREKAMAN KTP;REKAM KTP;2;11978;JIWA;2022
549;15;JAMBI;1507;150710;PEREKAMAN KTP;REKAM KTP;2;19319;JIWA;2022
550;15;JAMBI;1507;150711;PEREKAMAN KTP;REKAM KTP;2;7700;JIWA;2022
551;15;JAMBI;1506;150601;PEREKAMAN KTP;WAJIB KTP;2;10528;JIWA;2022
552;15;JAMBI;1506;150602;PEREKAMAN KTP;WAJIB KTP;2;55548;JIWA;2022
553;15;JAMBI;1506;150603;PEREKAMAN KTP;WAJIB KTP;2;19926;JIWA;2022
554;15;JAMBI;1506;150604;PEREKAMAN KTP;WAJIB KTP;2;21554;JIWA;2022
555;15;JAMBI;1506;150605;PEREKAMAN KTP;WAJIB KTP;2;11827;JIWA;2022
556;15;JAMBI;1506;150606;PEREKAMAN KTP;WAJIB KTP;2;25664;JIWA;2022
557;15;JAMBI;1506;150607;PEREKAMAN KTP;WAJIB KTP;2;23236;JIWA;2022
558;15;JAMBI;1506;150608;PEREKAMAN KTP;WAJIB KTP;2;11100;JIWA;2022
559;15;JAMBI;1506;150609;PEREKAMAN KTP;WAJIB KTP;2;7634;JIWA;2022
