NO;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;kategori;data;satuan;semester;jumlah_penduduk;tahun
1209;15;JAMBI;1572;157203;AKTA LAHIR;MEMILIKI;JIWA;2;3928;2023
1353;15;JAMBI;1572;157203;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;10;2023
1497;15;JAMBI;1572;157203;AKTA LAHIR;UMUR 0-18;JIWA;2;3938;2023
1210;15;JAMBI;1572;157204;AKTA LAHIR;MEMILIKI;JIWA;2;2545;2023
1354;15;JAMBI;1572;157204;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;5;2023
1498;15;JAMBI;1572;157204;AKTA LAHIR;UMUR 0-18;JIWA;2;2550;2023
1211;15;JAMBI;1572;157205;AKTA LAHIR;MEMILIKI;JIWA;2;2672;2023
1355;15;JAMBI;1572;157205;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;7;2023
1499;15;JAMBI;1572;157205;AKTA LAHIR;UMUR 0-18;JIWA;2;2679;2023
1212;15;JAMBI;1572;157206;AKTA LAHIR;MEMILIKI;JIWA;2;5328;2023
1356;15;JAMBI;1572;157206;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;10;2023
1500;15;JAMBI;1572;157206;AKTA LAHIR;UMUR 0-18;JIWA;2;5338;2023
1213;15;JAMBI;1572;157207;AKTA LAHIR;MEMILIKI;JIWA;2;2771;2023
1357;15;JAMBI;1572;157207;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;10;2023
1501;15;JAMBI;1572;157207;AKTA LAHIR;UMUR 0-18;JIWA;2;2781;2023
1214;15;JAMBI;1572;157208;AKTA LAHIR;MEMILIKI;JIWA;2;3211;2023
1358;15;JAMBI;1572;157208;AKTA LAHIR;BELUM MEMILIKI;JIWA;2;8;2023
1502;15;JAMBI;1572;157208;AKTA LAHIR;UMUR 0-18;JIWA;2;3219;2023
746;15;JAMBI;1501;150101;AKTA LAHIR;MEMILIKI;JIWA;1;2190;2024
890;15;JAMBI;1501;150101;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;20;2024
1034;15;JAMBI;1501;150101;AKTA LAHIR;UMUR 0-18;JIWA;1;2210;2024
747;15;JAMBI;1501;150102;AKTA LAHIR;MEMILIKI;JIWA;1;3478;2024
891;15;JAMBI;1501;150102;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;57;2024
1035;15;JAMBI;1501;150102;AKTA LAHIR;UMUR 0-18;JIWA;1;3535;2024
748;15;JAMBI;1501;150104;AKTA LAHIR;MEMILIKI;JIWA;1;2372;2024
892;15;JAMBI;1501;150104;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;15;2024
1036;15;JAMBI;1501;150104;AKTA LAHIR;UMUR 0-18;JIWA;1;2387;2024
749;15;JAMBI;1501;150105;AKTA LAHIR;MEMILIKI;JIWA;1;2413;2024
893;15;JAMBI;1501;150105;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;18;2024
1037;15;JAMBI;1501;150105;AKTA LAHIR;UMUR 0-18;JIWA;1;2431;2024
750;15;JAMBI;1501;150106;AKTA LAHIR;MEMILIKI;JIWA;1;3758;2024
894;15;JAMBI;1501;150106;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;39;2024
1038;15;JAMBI;1501;150106;AKTA LAHIR;UMUR 0-18;JIWA;1;3797;2024
751;15;JAMBI;1501;150107;AKTA LAHIR;MEMILIKI;JIWA;1;3635;2024
895;15;JAMBI;1501;150107;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;48;2024
1039;15;JAMBI;1501;150107;AKTA LAHIR;UMUR 0-18;JIWA;1;3683;2024
752;15;JAMBI;1501;150108;AKTA LAHIR;MEMILIKI;JIWA;1;2916;2024
896;15;JAMBI;1501;150108;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;20;2024
1040;15;JAMBI;1501;150108;AKTA LAHIR;UMUR 0-18;JIWA;1;2936;2024
753;15;JAMBI;1501;150109;AKTA LAHIR;MEMILIKI;JIWA;1;6266;2024
897;15;JAMBI;1501;150109;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;36;2024
1041;15;JAMBI;1501;150109;AKTA LAHIR;UMUR 0-18;JIWA;1;6302;2024
754;15;JAMBI;1501;150111;AKTA LAHIR;MEMILIKI;JIWA;1;4551;2024
898;15;JAMBI;1501;150111;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;51;2024
1042;15;JAMBI;1501;150111;AKTA LAHIR;UMUR 0-18;JIWA;1;4602;2024
755;15;JAMBI;1501;150115;AKTA LAHIR;MEMILIKI;JIWA;1;4806;2024
899;15;JAMBI;1501;150115;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;37;2024
1043;15;JAMBI;1501;150115;AKTA LAHIR;UMUR 0-18;JIWA;1;4843;2024
756;15;JAMBI;1501;150116;AKTA LAHIR;MEMILIKI;JIWA;1;6231;2024
900;15;JAMBI;1501;150116;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;67;2024
1044;15;JAMBI;1501;150116;AKTA LAHIR;UMUR 0-18;JIWA;1;6298;2024
757;15;JAMBI;1501;150117;AKTA LAHIR;MEMILIKI;JIWA;1;4044;2024
901;15;JAMBI;1501;150117;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;26;2024
1045;15;JAMBI;1501;150117;AKTA LAHIR;UMUR 0-18;JIWA;1;4070;2024
758;15;JAMBI;1501;150118;AKTA LAHIR;MEMILIKI;JIWA;1;3002;2024
902;15;JAMBI;1501;150118;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;34;2024
1046;15;JAMBI;1501;150118;AKTA LAHIR;UMUR 0-18;JIWA;1;3036;2024
759;15;JAMBI;1501;150119;AKTA LAHIR;MEMILIKI;JIWA;1;6128;2024
903;15;JAMBI;1501;150119;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;36;2024
1047;15;JAMBI;1501;150119;AKTA LAHIR;UMUR 0-18;JIWA;1;6164;2024
760;15;JAMBI;1501;150120;AKTA LAHIR;MEMILIKI;JIWA;1;3661;2024
904;15;JAMBI;1501;150120;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;39;2024
1048;15;JAMBI;1501;150120;AKTA LAHIR;UMUR 0-18;JIWA;1;3700;2024
761;15;JAMBI;1501;150121;AKTA LAHIR;MEMILIKI;JIWA;1;2641;2024
905;15;JAMBI;1501;150121;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;25;2024
1049;15;JAMBI;1501;150121;AKTA LAHIR;UMUR 0-18;JIWA;1;2666;2024
762;15;JAMBI;1501;150122;AKTA LAHIR;MEMILIKI;JIWA;1;2104;2024
906;15;JAMBI;1501;150122;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;15;2024
1050;15;JAMBI;1501;150122;AKTA LAHIR;UMUR 0-18;JIWA;1;2119;2024
763;15;JAMBI;1501;150123;AKTA LAHIR;MEMILIKI;JIWA;1;2621;2024
907;15;JAMBI;1501;150123;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;22;2024
1051;15;JAMBI;1501;150123;AKTA LAHIR;UMUR 0-18;JIWA;1;2643;2024
783;15;JAMBI;1502;150201;AKTA LAHIR;MEMILIKI;JIWA;1;3586;2024
927;15;JAMBI;1502;150201;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;7;2024
1071;15;JAMBI;1502;150201;AKTA LAHIR;UMUR 0-18;JIWA;1;3593;2024
784;15;JAMBI;1502;150202;AKTA LAHIR;MEMILIKI;JIWA;1;15593;2024
928;15;JAMBI;1502;150202;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;41;2024
1072;15;JAMBI;1502;150202;AKTA LAHIR;UMUR 0-18;JIWA;1;15634;2024
785;15;JAMBI;1502;150203;AKTA LAHIR;MEMILIKI;JIWA;1;3136;2024
929;15;JAMBI;1502;150203;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;9;2024
1073;15;JAMBI;1502;150203;AKTA LAHIR;UMUR 0-18;JIWA;1;3145;2024
786;15;JAMBI;1502;150204;AKTA LAHIR;MEMILIKI;JIWA;1;3509;2024
930;15;JAMBI;1502;150204;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;11;2024
1074;15;JAMBI;1502;150204;AKTA LAHIR;UMUR 0-18;JIWA;1;3520;2024
787;15;JAMBI;1502;150205;AKTA LAHIR;MEMILIKI;JIWA;1;10105;2024
931;15;JAMBI;1502;150205;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;39;2024
1075;15;JAMBI;1502;150205;AKTA LAHIR;UMUR 0-18;JIWA;1;10144;2024
788;15;JAMBI;1502;150206;AKTA LAHIR;MEMILIKI;JIWA;1;10337;2024
932;15;JAMBI;1502;150206;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;58;2024
1076;15;JAMBI;1502;150206;AKTA LAHIR;UMUR 0-18;JIWA;1;10395;2024
789;15;JAMBI;1502;150207;AKTA LAHIR;MEMILIKI;JIWA;1;2389;2024
933;15;JAMBI;1502;150207;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;10;2024
1077;15;JAMBI;1502;150207;AKTA LAHIR;UMUR 0-18;JIWA;1;2399;2024
790;15;JAMBI;1502;150208;AKTA LAHIR;MEMILIKI;JIWA;1;8916;2024
934;15;JAMBI;1502;150208;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;26;2024
1078;15;JAMBI;1502;150208;AKTA LAHIR;UMUR 0-18;JIWA;1;8942;2024
791;15;JAMBI;1502;150209;AKTA LAHIR;MEMILIKI;JIWA;1;5221;2024
935;15;JAMBI;1502;150209;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;29;2024
1079;15;JAMBI;1502;150209;AKTA LAHIR;UMUR 0-18;JIWA;1;5250;2024
792;15;JAMBI;1502;150210;AKTA LAHIR;MEMILIKI;JIWA;1;3235;2024
936;15;JAMBI;1502;150210;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;10;2024
1080;15;JAMBI;1502;150210;AKTA LAHIR;UMUR 0-18;JIWA;1;3245;2024
793;15;JAMBI;1502;150211;AKTA LAHIR;MEMILIKI;JIWA;1;6611;2024
937;15;JAMBI;1502;150211;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;29;2024
1081;15;JAMBI;1502;150211;AKTA LAHIR;UMUR 0-18;JIWA;1;6640;2024
794;15;JAMBI;1502;150212;AKTA LAHIR;MEMILIKI;JIWA;1;3715;2024
938;15;JAMBI;1502;150212;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;12;2024
1082;15;JAMBI;1502;150212;AKTA LAHIR;UMUR 0-18;JIWA;1;3727;2024
795;15;JAMBI;1502;150213;AKTA LAHIR;MEMILIKI;JIWA;1;5251;2024
939;15;JAMBI;1502;150213;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;10;2024
1083;15;JAMBI;1502;150213;AKTA LAHIR;UMUR 0-18;JIWA;1;5261;2024
796;15;JAMBI;1502;150214;AKTA LAHIR;MEMILIKI;JIWA;1;2845;2024
940;15;JAMBI;1502;150214;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;9;2024
1084;15;JAMBI;1502;150214;AKTA LAHIR;UMUR 0-18;JIWA;1;2854;2024
797;15;JAMBI;1502;150215;AKTA LAHIR;MEMILIKI;JIWA;1;2344;2024
941;15;JAMBI;1502;150215;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;2;2024
1085;15;JAMBI;1502;150215;AKTA LAHIR;UMUR 0-18;JIWA;1;2346;2024
798;15;JAMBI;1502;150216;AKTA LAHIR;MEMILIKI;JIWA;1;4308;2024
942;15;JAMBI;1502;150216;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;10;2024
1086;15;JAMBI;1502;150216;AKTA LAHIR;UMUR 0-18;JIWA;1;4318;2024
799;15;JAMBI;1502;150217;AKTA LAHIR;MEMILIKI;JIWA;1;2014;2024
943;15;JAMBI;1502;150217;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;8;2024
1087;15;JAMBI;1502;150217;AKTA LAHIR;UMUR 0-18;JIWA;1;2022;2024
800;15;JAMBI;1502;150218;AKTA LAHIR;MEMILIKI;JIWA;1;3381;2024
944;15;JAMBI;1502;150218;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;5;2024
1088;15;JAMBI;1502;150218;AKTA LAHIR;UMUR 0-18;JIWA;1;3386;2024
801;15;JAMBI;1502;150219;AKTA LAHIR;MEMILIKI;JIWA;1;4064;2024
945;15;JAMBI;1502;150219;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;8;2024
1089;15;JAMBI;1502;150219;AKTA LAHIR;UMUR 0-18;JIWA;1;4072;2024
802;15;JAMBI;1502;150220;AKTA LAHIR;MEMILIKI;JIWA;1;3403;2024
946;15;JAMBI;1502;150220;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;2;2024
1090;15;JAMBI;1502;150220;AKTA LAHIR;UMUR 0-18;JIWA;1;3405;2024
803;15;JAMBI;1502;150221;AKTA LAHIR;MEMILIKI;JIWA;1;3795;2024
947;15;JAMBI;1502;150221;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;17;2024
1091;15;JAMBI;1502;150221;AKTA LAHIR;UMUR 0-18;JIWA;1;3812;2024
804;15;JAMBI;1502;150222;AKTA LAHIR;MEMILIKI;JIWA;1;2461;2024
948;15;JAMBI;1502;150222;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;11;2024
1092;15;JAMBI;1502;150222;AKTA LAHIR;UMUR 0-18;JIWA;1;2472;2024
805;15;JAMBI;1502;150223;AKTA LAHIR;MEMILIKI;JIWA;1;2921;2024
949;15;JAMBI;1502;150223;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;6;2024
1093;15;JAMBI;1502;150223;AKTA LAHIR;UMUR 0-18;JIWA;1;2927;2024
806;15;JAMBI;1502;150224;AKTA LAHIR;MEMILIKI;JIWA;1;1287;2024
950;15;JAMBI;1502;150224;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;1;2024
1094;15;JAMBI;1502;150224;AKTA LAHIR;UMUR 0-18;JIWA;1;1288;2024
818;15;JAMBI;1503;150301;AKTA LAHIR;MEMILIKI;JIWA;1;6594;2024
962;15;JAMBI;1503;150301;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;26;2024
1106;15;JAMBI;1503;150301;AKTA LAHIR;UMUR 0-18;JIWA;1;6620;2024
819;15;JAMBI;1503;150302;AKTA LAHIR;MEMILIKI;JIWA;1;6379;2024
963;15;JAMBI;1503;150302;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;29;2024
1107;15;JAMBI;1503;150302;AKTA LAHIR;UMUR 0-18;JIWA;1;6408;2024
820;15;JAMBI;1503;150303;AKTA LAHIR;MEMILIKI;JIWA;1;19859;2024
964;15;JAMBI;1503;150303;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;64;2024
1108;15;JAMBI;1503;150303;AKTA LAHIR;UMUR 0-18;JIWA;1;19923;2024
821;15;JAMBI;1503;150304;AKTA LAHIR;MEMILIKI;JIWA;1;8565;2024
965;15;JAMBI;1503;150304;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;40;2024
1109;15;JAMBI;1503;150304;AKTA LAHIR;UMUR 0-18;JIWA;1;8605;2024
822;15;JAMBI;1503;150305;AKTA LAHIR;MEMILIKI;JIWA;1;11273;2024
966;15;JAMBI;1503;150305;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;63;2024
1110;15;JAMBI;1503;150305;AKTA LAHIR;UMUR 0-18;JIWA;1;11336;2024
823;15;JAMBI;1503;150306;AKTA LAHIR;MEMILIKI;JIWA;1;8418;2024
967;15;JAMBI;1503;150306;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;39;2024
1111;15;JAMBI;1503;150306;AKTA LAHIR;UMUR 0-18;JIWA;1;8457;2024
824;15;JAMBI;1503;150307;AKTA LAHIR;MEMILIKI;JIWA;1;7973;2024
968;15;JAMBI;1503;150307;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;120;2024
1112;15;JAMBI;1503;150307;AKTA LAHIR;UMUR 0-18;JIWA;1;8093;2024
825;15;JAMBI;1503;150308;AKTA LAHIR;MEMILIKI;JIWA;1;6434;2024
969;15;JAMBI;1503;150308;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;17;2024
1113;15;JAMBI;1503;150308;AKTA LAHIR;UMUR 0-18;JIWA;1;6451;2024
826;15;JAMBI;1503;150309;AKTA LAHIR;MEMILIKI;JIWA;1;12854;2024
970;15;JAMBI;1503;150309;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;40;2024
1114;15;JAMBI;1503;150309;AKTA LAHIR;UMUR 0-18;JIWA;1;12894;2024
827;15;JAMBI;1503;150310;AKTA LAHIR;MEMILIKI;JIWA;1;4790;2024
971;15;JAMBI;1503;150310;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;18;2024
1115;15;JAMBI;1503;150310;AKTA LAHIR;UMUR 0-18;JIWA;1;4808;2024
828;15;JAMBI;1503;150311;AKTA LAHIR;MEMILIKI;JIWA;1;3946;2024
972;15;JAMBI;1503;150311;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;19;2024
1116;15;JAMBI;1503;150311;AKTA LAHIR;UMUR 0-18;JIWA;1;3965;2024
721;15;JAMBI;1504;150401;AKTA LAHIR;MEMILIKI;JIWA;1;10292;2024
865;15;JAMBI;1504;150401;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;52;2024
1009;15;JAMBI;1504;150401;AKTA LAHIR;UMUR 0-18;JIWA;1;10344;2024
722;15;JAMBI;1504;150402;AKTA LAHIR;MEMILIKI;JIWA;1;11117;2024
866;15;JAMBI;1504;150402;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;55;2024
1010;15;JAMBI;1504;150402;AKTA LAHIR;UMUR 0-18;JIWA;1;11172;2024
723;15;JAMBI;1504;150403;AKTA LAHIR;MEMILIKI;JIWA;1;21039;2024
867;15;JAMBI;1504;150403;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;63;2024
1011;15;JAMBI;1504;150403;AKTA LAHIR;UMUR 0-18;JIWA;1;21102;2024
724;15;JAMBI;1504;150404;AKTA LAHIR;MEMILIKI;JIWA;1;9739;2024
868;15;JAMBI;1504;150404;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;54;2024
1012;15;JAMBI;1504;150404;AKTA LAHIR;UMUR 0-18;JIWA;1;9793;2024
725;15;JAMBI;1504;150405;AKTA LAHIR;MEMILIKI;JIWA;1;11352;2024
869;15;JAMBI;1504;150405;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;24;2024
1013;15;JAMBI;1504;150405;AKTA LAHIR;UMUR 0-18;JIWA;1;11376;2024
726;15;JAMBI;1504;150406;AKTA LAHIR;MEMILIKI;JIWA;1;11894;2024
870;15;JAMBI;1504;150406;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;60;2024
1014;15;JAMBI;1504;150406;AKTA LAHIR;UMUR 0-18;JIWA;1;11954;2024
727;15;JAMBI;1504;150407;AKTA LAHIR;MEMILIKI;JIWA;1;12502;2024
871;15;JAMBI;1504;150407;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;125;2024
1015;15;JAMBI;1504;150407;AKTA LAHIR;UMUR 0-18;JIWA;1;12627;2024
728;15;JAMBI;1504;150408;AKTA LAHIR;MEMILIKI;JIWA;1;4523;2024
872;15;JAMBI;1504;150408;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;14;2024
1016;15;JAMBI;1504;150408;AKTA LAHIR;UMUR 0-18;JIWA;1;4537;2024
807;15;JAMBI;1505;150501;AKTA LAHIR;MEMILIKI;JIWA;1;21710;2024
951;15;JAMBI;1505;150501;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;97;2024
1095;15;JAMBI;1505;150501;AKTA LAHIR;UMUR 0-18;JIWA;1;21807;2024
808;15;JAMBI;1505;150502;AKTA LAHIR;MEMILIKI;JIWA;1;15559;2024
952;15;JAMBI;1505;150502;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;91;2024
1096;15;JAMBI;1505;150502;AKTA LAHIR;UMUR 0-18;JIWA;1;15650;2024
809;15;JAMBI;1505;150503;AKTA LAHIR;MEMILIKI;JIWA;1;7759;2024
953;15;JAMBI;1505;150503;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;57;2024
1097;15;JAMBI;1505;150503;AKTA LAHIR;UMUR 0-18;JIWA;1;7816;2024
810;15;JAMBI;1505;150504;AKTA LAHIR;MEMILIKI;JIWA;1;6904;2024
954;15;JAMBI;1505;150504;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;42;2024
1098;15;JAMBI;1505;150504;AKTA LAHIR;UMUR 0-18;JIWA;1;6946;2024
811;15;JAMBI;1505;150505;AKTA LAHIR;MEMILIKI;JIWA;1;12532;2024
955;15;JAMBI;1505;150505;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;73;2024
1099;15;JAMBI;1505;150505;AKTA LAHIR;UMUR 0-18;JIWA;1;12605;2024
812;15;JAMBI;1505;150506;AKTA LAHIR;MEMILIKI;JIWA;1;19889;2024
956;15;JAMBI;1505;150506;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;181;2024
1100;15;JAMBI;1505;150506;AKTA LAHIR;UMUR 0-18;JIWA;1;20070;2024
813;15;JAMBI;1505;150507;AKTA LAHIR;MEMILIKI;JIWA;1;9223;2024
957;15;JAMBI;1505;150507;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;139;2024
1101;15;JAMBI;1505;150507;AKTA LAHIR;UMUR 0-18;JIWA;1;9362;2024
814;15;JAMBI;1505;150508;AKTA LAHIR;MEMILIKI;JIWA;1;22320;2024
958;15;JAMBI;1505;150508;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;1206;2024
1102;15;JAMBI;1505;150508;AKTA LAHIR;UMUR 0-18;JIWA;1;23526;2024
815;15;JAMBI;1505;150509;AKTA LAHIR;MEMILIKI;JIWA;1;4001;2024
959;15;JAMBI;1505;150509;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;174;2024
1103;15;JAMBI;1505;150509;AKTA LAHIR;UMUR 0-18;JIWA;1;4175;2024
816;15;JAMBI;1505;150510;AKTA LAHIR;MEMILIKI;JIWA;1;5430;2024
960;15;JAMBI;1505;150510;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;299;2024
1104;15;JAMBI;1505;150510;AKTA LAHIR;UMUR 0-18;JIWA;1;5729;2024
817;15;JAMBI;1505;150511;AKTA LAHIR;MEMILIKI;JIWA;1;4021;2024
961;15;JAMBI;1505;150511;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;253;2024
1105;15;JAMBI;1505;150511;AKTA LAHIR;UMUR 0-18;JIWA;1;4274;2024
829;15;JAMBI;1506;150601;AKTA LAHIR;MEMILIKI;JIWA;1;4118;2024
973;15;JAMBI;1506;150601;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;311;2024
1117;15;JAMBI;1506;150601;AKTA LAHIR;UMUR 0-18;JIWA;1;4429;2024
830;15;JAMBI;1506;150602;AKTA LAHIR;MEMILIKI;JIWA;1;20372;2024
974;15;JAMBI;1506;150602;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;878;2024
1118;15;JAMBI;1506;150602;AKTA LAHIR;UMUR 0-18;JIWA;1;21250;2024
831;15;JAMBI;1506;150603;AKTA LAHIR;MEMILIKI;JIWA;1;6712;2024
975;15;JAMBI;1506;150603;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;350;2024
1119;15;JAMBI;1506;150603;AKTA LAHIR;UMUR 0-18;JIWA;1;7062;2024
832;15;JAMBI;1506;150604;AKTA LAHIR;MEMILIKI;JIWA;1;9123;2024
976;15;JAMBI;1506;150604;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;564;2024
1120;15;JAMBI;1506;150604;AKTA LAHIR;UMUR 0-18;JIWA;1;9687;2024
833;15;JAMBI;1506;150605;AKTA LAHIR;MEMILIKI;JIWA;1;4467;2024
977;15;JAMBI;1506;150605;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;397;2024
1121;15;JAMBI;1506;150605;AKTA LAHIR;UMUR 0-18;JIWA;1;4864;2024
834;15;JAMBI;1506;150606;AKTA LAHIR;MEMILIKI;JIWA;1;11041;2024
978;15;JAMBI;1506;150606;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;657;2024
1122;15;JAMBI;1506;150606;AKTA LAHIR;UMUR 0-18;JIWA;1;11698;2024
835;15;JAMBI;1506;150607;AKTA LAHIR;MEMILIKI;JIWA;1;10611;2024
979;15;JAMBI;1506;150607;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;1481;2024
1123;15;JAMBI;1506;150607;AKTA LAHIR;UMUR 0-18;JIWA;1;12092;2024
836;15;JAMBI;1506;150608;AKTA LAHIR;MEMILIKI;JIWA;1;4569;2024
980;15;JAMBI;1506;150608;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;503;2024
1124;15;JAMBI;1506;150608;AKTA LAHIR;UMUR 0-18;JIWA;1;5072;2024
837;15;JAMBI;1506;150609;AKTA LAHIR;MEMILIKI;JIWA;1;2860;2024
981;15;JAMBI;1506;150609;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;250;2024
1125;15;JAMBI;1506;150609;AKTA LAHIR;UMUR 0-18;JIWA;1;3110;2024
838;15;JAMBI;1506;150610;AKTA LAHIR;MEMILIKI;JIWA;1;2227;2024
982;15;JAMBI;1506;150610;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;150;2024
1126;15;JAMBI;1506;150610;AKTA LAHIR;UMUR 0-18;JIWA;1;2377;2024
839;15;JAMBI;1506;150611;AKTA LAHIR;MEMILIKI;JIWA;1;5243;2024
983;15;JAMBI;1506;150611;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;261;2024
1127;15;JAMBI;1506;150611;AKTA LAHIR;UMUR 0-18;JIWA;1;5504;2024
840;15;JAMBI;1506;150612;AKTA LAHIR;MEMILIKI;JIWA;1;3654;2024
984;15;JAMBI;1506;150612;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;180;2024
1128;15;JAMBI;1506;150612;AKTA LAHIR;UMUR 0-18;JIWA;1;3834;2024
841;15;JAMBI;1506;150613;AKTA LAHIR;MEMILIKI;JIWA;1;6332;2024
985;15;JAMBI;1506;150613;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;430;2024
1129;15;JAMBI;1506;150613;AKTA LAHIR;UMUR 0-18;JIWA;1;6762;2024
842;15;JAMBI;1507;150701;AKTA LAHIR;MEMILIKI;JIWA;1;8899;2024
986;15;JAMBI;1507;150701;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;182;2024
1130;15;JAMBI;1507;150701;AKTA LAHIR;UMUR 0-18;JIWA;1;9081;2024
843;15;JAMBI;1507;150702;AKTA LAHIR;MEMILIKI;JIWA;1;7436;2024
987;15;JAMBI;1507;150702;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;178;2024
1131;15;JAMBI;1507;150702;AKTA LAHIR;UMUR 0-18;JIWA;1;7614;2024
844;15;JAMBI;1507;150703;AKTA LAHIR;MEMILIKI;JIWA;1;6968;2024
988;15;JAMBI;1507;150703;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;127;2024
1132;15;JAMBI;1507;150703;AKTA LAHIR;UMUR 0-18;JIWA;1;7095;2024
845;15;JAMBI;1507;150704;AKTA LAHIR;MEMILIKI;JIWA;1;7163;2024
989;15;JAMBI;1507;150704;AKTA LAHIR;BELUM MEMILIKI;JIWA;1;111;2024
1133;15;JAMBI;1507;150704;AKTA LAHIR;UMUR 0-18;JIWA;1;7274;2024
846;15;JAMBI;1507;150705;AKTA LAHIR;MEMILIKI;JIWA;1;3865;2024
