id ;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;nama_perusahaan;nib;tanggal_terbit_oss;status_penanaman_modal;flag_umk;uraian_jenis_perusahaan;alamat_perusahaan
417;15;JAMBI;1571;KOTA JAMBI;SARI PANEN RAYA;0208230111619;08/02/2023;PMDN;Non UMK;PERSEROAN TERBATAS (PT);Jl. Wahyu No. 33
418;15;JAMBI;1571;KOTA JAMBI;KILAU MAKMUR ABADI;0208230122917;08/02/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Ledmud Sarniem
419;15;JAMBI;1571;KOTA JAMBI;AMURA INDONESIA PERSADA;0308230003567;08/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Arif Rahman Hakim, Puri Cemara 2, Blok A2 Nomor 6
420;15;JAMBI;1571;KOTA JAMBI;ALMA MULIA SENTOSA;0308230012275;08/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Sersan Tajib 
421;15;JAMBI;1571;KOTA JAMBI;REZY PRATAMA GROUP;0308230086786;08/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Pangeran Hidayat No.44
422;15;JAMBI;1571;KOTA JAMBI;TETRA MAJU BERSAMA CAPITAL;0308230100475;08/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Lintas Timur 
423;15;JAMBI;1571;KOTA JAMBI;LENTERA INDOTAMA MANDIRI;0308230131367;08/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Sultan Agung 
424;15;JAMBI;1571;KOTA JAMBI;GELOMBANG INFORMASI MULTIMEDIA;0308230140626;08/03/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jln. Sersan Anwar Bay, Kelurahan Bagan Pete, Kecamatan Alam Barajo, Kota Jambi
425;15;JAMBI;1572;KOTA SUNGAI PENUH;KERINCI PURNAMA EXPRESS;0408230046939;08/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Pancasila
426;15;JAMBI;1571;KOTA JAMBI;KARYA CAKRA INTERNASIONAL;0408230060448;08/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Brigjend Katamso No. 88
427;15;JAMBI;1571;KOTA JAMBI;SOLUSI SAMUDERA ARCHIVES;0408230074389;08/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Dr. Tazar Lazio Residence Blok A No. 27
428;15;JAMBI;1571;KOTA JAMBI;RADEN MARITIM INDONESIA;0408230096516;08/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Lintas Timur
429;15;JAMBI;1571;KOTA JAMBI;KILAU MUTIARA PUTIH;0408230097082;08/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Sunan Kalijaga Nomor 09
430;15;JAMBI;1505;MUARO JAMBI;DIKARA ASA YOGIA;0508230080058;08/05/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Kemajuan No.79
431;15;JAMBI;1508;BUNGO;REGAJU BARA JAYA;0708230097388;08/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Rm Thaher
432;15;JAMBI;1571;KOTA JAMBI;RAJAWALI TRADING NUSANTARA;0808230018742;08/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl Sari Bakti, Perum Sunderland Blok K, No 24
433;15;JAMBI;1571;KOTA JAMBI;SENTRAL RAYA PROPERTINDO;0808230054018;08/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Selincah Park Residence
434;15;JAMBI;1571;KOTA JAMBI;MINI MEGA PERKASA;0808230090865;08/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Kapten Pattimura Km.09 Nomor 52
435;15;JAMBI;1501;KERINCI;MEDIA JAMBI BERSAUDARA;0808230115703;08/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Protokol
436;15;JAMBI;1505;MUARO JAMBI;MERANGIN KUARSA BERJAYA;0808230128022;08/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Perumahan Kembar Lestari Blok U2
437;15;JAMBI;1506;TANJUNG JABUNG BARAT;MAJU SUMBER ANUGERAH;0908230084476;08/09/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan 100 Wks  Kilometer 4 Desa Talang Makmur
438;15;JAMBI;1571;KOTA JAMBI;SUKSES TIRTA SENTOSA;0908230124662;08/09/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Pangeran Antasari
439;15;JAMBI;1508;BUNGO;DEFANA PERMATA GROUP;0908230165002;08/09/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. R.M Taher Lorong Nusantara
440;15;JAMBI;1508;BUNGO;BUNGO SAWIT LESTARI;0908230165836;08/09/2023;PMDN;Non UMK;PERSEROAN TERBATAS (PT);Jalan Lintas Bungo-Tebo Kilometer 24, Rukun Tetangga 08, Dusun Talang Keramat/Spg Kemini
441;15;JAMBI;1571;KOTA JAMBI;PUTRA BARATAMA SEJAHTERA;1008230032859;08/10/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl.Lingkar Timur I No.96 
442;15;JAMBI;1571;KOTA JAMBI;MANDALA SUKSES SENTOSA;1008230114827;08/10/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Pangeran Antasari
443;15;JAMBI;1571;KOTA JAMBI;FRAYA DIVA GLOBAL;1108230105626;08/11/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Arjuna Lr. Marene 
444;15;JAMBI;1571;KOTA JAMBI;AGUNG JAYA DECALS ADVERTISING;1408230041909;08/14/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Di Panjaitan
445;15;JAMBI;1571;KOTA JAMBI;NAWASENA MIKA MAKMUR;1408230068516;08/14/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Ki Bajuri Lorong Sersan Udara Syawal No. 86
446;15;JAMBI;1505;MUARO JAMBI;RIDHO ALAM ENERGI;1508230003039;08/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl Lintas Timur Km 28 No.88
447;15;JAMBI;1571;KOTA JAMBI;AQIRAH LAND DEVELOPMENT;1508230050541;08/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Kimaja, Nomor 20
448;15;JAMBI;1571;KOTA JAMBI;MAHARDIKA JAMBI UTAMA OIL;1508230083018;08/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Prof Dr  Sri Soedewi Masjchun Sofwan,Sh
449;15;JAMBI;1571;KOTA JAMBI;SAWANG GUNUNG BERDIKARI;1508230087724;08/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Kompol Ahmad Bastari Lorong Siguntang, No. 019
450;15;JAMBI;1504;BATANGHARI;SAROLANGUN SUMBER SILICA;1508230090661;08/15/2023;PMDN;Non UMK;PERSEROAN TERBATAS (PT);Jl.Sarolangun Muara Tembesi Nomor 8.B
451;15;JAMBI;1571;KOTA JAMBI;NUANSA HARAPAN GEMILANG;1508230101319;08/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Yos Sudarso No. 60
452;15;JAMBI;1571;KOTA JAMBI;ONE ESA TUNGGAL;1608230095397;08/16/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Yulius Usman Nomor A 16
453;15;JAMBI;1502;MERANGIN;RADIO SVARA DHE-K SANGANAM;1708230016613;08/17/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Lingk. Talangkawo Rt.028/00 Kel. Dusun Bangko Kec. Bangko
454;15;JAMBI;1571;KOTA JAMBI;NADIR COAL ENERGY GROUP;1708230042963;08/17/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Abdul Muis Perum Taman Nura Asri I No. 86
455;15;JAMBI;1571;KOTA JAMBI;GEMA SUARA TALBIA;1908230009529;08/19/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Lingkar Selatan No.47
456;15;JAMBI;1508;BUNGO;NAWASENA PUTRA HIJAU;1908230024355;08/19/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Kenanga Nomor 10
457;15;JAMBI;1571;KOTA JAMBI;NADIR BERSINAR GROUP;2008230035189;08/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Abdul Muis Perum Taman Nura Asri I No. 86
458;15;JAMBI;1505;MUARO JAMBI;LINTAS CYRA INTERMEDIA;2108230019622;08/21/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Lintas Timur 
459;15;JAMBI;1571;KOTA JAMBI;AMELIA INDAH;2108230075174;08/21/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl.Ahmad Hasyim Rt003/,Eka Jaya,Jambi Selatan
460;15;JAMBI;1508;BUNGO;ADIAN RATU;2108230085456;08/21/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Lintas Sumatera Rt.04, Kel. Manggis, Kec. Muara Bungo
461;15;JAMBI;1506;TANJUNG JABUNG BARAT;DIGITAL PESISIR TIMUR;2208230020905;08/22/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Parit Tomo
462;15;JAMBI;1571;KOTA JAMBI;AZRA PRATAMA AGUNG;2208230037364;08/22/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Kol M Kukuh Rt. 11
463;15;JAMBI;1509;TEBO;BARA RANPI PERKASA;2208230151912;08/22/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Kh Ahmad Dahlan
464;15;JAMBI;1571;KOTA JAMBI;KARIN INDO GLOBAL;2208230194855;08/22/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Sunan Kalijaga
465;15;JAMBI;1571;KOTA JAMBI;JURU URUSAN INDONESIA;2208230204876;08/22/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Tp. Sriwijaya Perum. Villa Melati Asri Blok C No. C4
466;15;JAMBI;1509;TEBO;KOMANG MANDIRI LESTARI;2308230072138;08/23/2023;PMDN;Non UMK;PERSEROAN TERBATAS (PT);Desa Kuamang
467;15;JAMBI;1571;KOTA JAMBI;ADEKA PERMATA KONSTRUKSI;2308230087666;08/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl H Ibrahim, Lrg Sawit 2, No 187
468;15;JAMBI;1571;KOTA JAMBI;CAHAYA BAHARI SEJAHTERA;2308230106812;08/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Lingkar Selatan Ii, Rt. 020, Kel. Paal Merah, Kec. Paal Merah, Kota Jambi
469;15;JAMBI;1504;BATANGHARI;AGRO MERAK SEJAHTERA;2308230107846;08/23/2023;PMDN;Non UMK;PERSEROAN TERBATAS (PT);Desa Sungai Buluh
470;15;JAMBI;1506;TANJUNG JABUNG BARAT;RAMA NABAWI INTERNASIONAL;2308230145545;08/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Sentosa
471;15;JAMBI;1506;TANJUNG JABUNG BARAT;GRAHA SAKTI RESIDENCE;2408230000872;08/24/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Panglima Cama
472;15;JAMBI;1571;KOTA JAMBI;MARMARA LINTAS NUSANTARA;2408230105983;08/24/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan H Agus Salim Nomor 61B
473;15;JAMBI;1571;KOTA JAMBI;ERA GEMILANG BHESTARI;2808230059029;08/28/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Komplek Villa Kenali Permai, Blok H 03, No 09.
474;15;JAMBI;1508;BUNGO;INDO ABADI BERJAYA;2808230062585;08/28/2023;PMDN;Non UMK;PERSEROAN TERBATAS (PT);Bukit Manggis, Kampung Sungai Aur
475;15;JAMBI;1505;MUARO JAMBI;PUTRA ENERGI GRUP;2808230175232;08/28/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Sengeti Rt 020 Rw 000
476;15;JAMBI;1505;MUARO JAMBI;GIBRAN JAYA PERKASA;2908230004196;08/29/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Perumahan Griya Bumi Lestari Blok K Nomor 06
477;15;JAMBI;1505;MUARO JAMBI;DELLA ANUGRAH MANDIRI;2908230089114;08/29/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Perumahan Bambu Apung Blok C18
478;15;JAMBI;1571;KOTA JAMBI;BANYU BIRU SASTRAJENDRA;3008230040603;08/30/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl Sultan Hasanudin, No 88
479;15;JAMBI;1571;KOTA JAMBI;ANUGERAH INDAH RAFLINDO;3008230079092;08/30/2023;PMDN;Non UMK;PERSEROAN TERBATAS (PT);Jl. Kompol Zainal Abidin No. 54
480;15;JAMBI;1571;KOTA JAMBI;ADILA AKBAR SEHATI;3008230171158;08/30/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Jendral A Thalib Nomor 34
481;15;JAMBI;1504;BATANGHARI;SUMBER SAROLANGUN ANDESIT;3008230174556;08/30/2023;PMDN;Non UMK;PERSEROAN TERBATAS (PT);Jl.Sarolangun Muara Tembesi Nomor 8.B
482;15;JAMBI;1571;KOTA JAMBI;KARDI CAHAYA MANDIRI;3108230055329;08/31/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Lingkar Ii
483;15;JAMBI;1571;KOTA JAMBI;SIGINJAI PERMATA INDONESIA;3108230055465;08/31/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan H Syamsudin Uban Nomor.808
484;15;JAMBI;1571;KOTA JAMBI;MUDA PETRO ENERGI;0109230021237;09/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Sari Bakti Lorong Atlanta 
485;15;JAMBI;1505;MUARO JAMBI;SABAR SUBUR PERSADA;0109230022343;09/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Sungai Peluru
486;15;JAMBI;1505;MUARO JAMBI;SWARNABUMI PERSADA SAKTI;0109230037869;09/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Lintas Jambi Sabak
487;15;JAMBI;1505;MUARO JAMBI;HEXA TELEMATIKA INDONESIA;0109230095052;09/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Jambi Petaling
488;15;JAMBI;1571;KOTA JAMBI;CARISSA PERMATA ABADI;0109230156151;09/01/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Kapten Pattimura Perumahan Permata Regency Blok O 15
489;15;JAMBI;1571;KOTA JAMBI;MITRA SENTOSA PELUMASINDO;0409230011568;09/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Fatahillah
490;15;JAMBI;1508;BUNGO;RADIO PANDAWA LIMA;0409230081963;09/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl.Sei Mengkuang Poros
491;15;JAMBI;1503;SAROLANGUN;RADIO PRIMA ANGKASA;0409230108342;09/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Pesantren
492;15;JAMBI;1502;MERANGIN;VICOM ASTHA TELEKOMUNIKASI;0409230125622;09/04/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Tumbro Raya
493;15;JAMBI;1571;KOTA JAMBI;WARDA ANUGERAH TERINDAH;0509230009784;09/05/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Kopral Ramli
494;15;JAMBI;1571;KOTA JAMBI;AGUNG MINA SWARGA;0509230017836;09/05/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Komp. Ruko Puri Mayang
495;15;JAMBI;1505;MUARO JAMBI;FARONKA MECCA GROUP;0509230032721;09/05/2023;PMDN;Non UMK;PERSEROAN TERBATAS (PT);Simpang Sungai Duren
496;15;JAMBI;1571;KOTA JAMBI;DWIPERSADA SINERGY NUSANTARA;0509230087781;09/05/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Sentral Lampu Nomor 86
497;15;JAMBI;1501;KERINCI;SIGNAL MEDIA UTAMA;0509230159511;09/05/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Desa Lubuk Suli, Kecamatan Depati Tujuh, Kabupaten Kerinci, Provinsi Jambi
498;15;JAMBI;1505;MUARO JAMBI;BATUNAS JAYA BERKAH;0609230123925;09/06/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Jambi Suakkandis Km 53
499;15;JAMBI;1572;KOTA SUNGAI PENUH;GHANIA GRIYA PERSADA;0709230019256;09/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Depati Parbo No. 60
500;15;JAMBI;1571;KOTA JAMBI;NOLLAN HAJUNIR ENERGI;0709230063402;09/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Kebun Daging No. 05 
501;15;JAMBI;1505;MUARO JAMBI;DISTRIK BERITA INDONESIA;0709230135119;09/07/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Perumahan Valencia Blok G Nomor 18
502;15;JAMBI;1502;MERANGIN;SUARA GARUDA MANDIRI;0809230031859;09/08/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl.Bukit Barisan Talang Kawo No.07  
503;15;JAMBI;1505;MUARO JAMBI;BINTANG MITRA SERUMPUN;0909230021227;09/09/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Buper
504;15;JAMBI;1571;KOTA JAMBI;PARNAGABOSI LETISIA ENERGI;1109230027856;09/11/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Sultan Thaha Komp. Ruko Wtc Blok A No. 31
505;15;JAMBI;1571;KOTA JAMBI;PERINTIS RAWAS UTAMA;1109230043981;09/11/2023;PMDN;Non UMK;PERSEROAN TERBATAS (PT);Jl. Kapten A. Chotib No. 1
506;15;JAMBI;1571;KOTA JAMBI;LDYANTRI CONSTRUCTION GROUP;1109230057784;09/11/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl.Hm. Yusuf Nasri No 18, 
507;15;JAMBI;1571;KOTA JAMBI;MULTI BERKAH REALTY;1109230089315;09/11/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Lawet Iv Nomor 28
508;15;JAMBI;1571;KOTA JAMBI;ELRIA BUANA;1109230105076;09/11/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Yos Sudarso No. 34
509;15;JAMBI;1571;KOTA JAMBI;JABUNG PUTRA MANDIRI;1209230064149;09/12/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Abdurrahman No. 33
510;15;JAMBI;1508;BUNGO;INDRA ARTHA LESTARI;1209230137391;09/12/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Diponegoro Btn Bungo Makmur Indah No.M-11
511;15;JAMBI;1505;MUARO JAMBI;GRAFE JAYA ENERGI;1209230210603;09/12/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Rukun Tetangga 01, No 16
512;15;JAMBI;1571;KOTA JAMBI;SUNAI MANDIRI JAMBI;1309230007204;09/13/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Komplek Guru Pattimura No. 15
513;15;JAMBI;1571;KOTA JAMBI;GIWANGKARA MITRA ABADI;1409230067272;09/14/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Perumahan Teratai Merah Kav. 44
514;15;JAMBI;1571;KOTA JAMBI;CAHAYA PRIMA GROUP;1409230136805;09/14/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Sunan Gunung Jati
515;15;JAMBI;1571;KOTA JAMBI;JUAK LIMA TALENTA;1509230185937;09/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Perumahan Alamanda Asri 2 Blok T Nomor 9
516;15;JAMBI;1571;KOTA JAMBI;TENTRAM INDUSTRI MINERGI;1509230200043;09/15/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Haji Kamil No.3
517;15;JAMBI;1503;SAROLANGUN;NIO TAMA SINERGI;1709230007482;09/17/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Makalam
518;15;JAMBI;1505;MUARO JAMBI;GEMILANG BERSAMA UTAMA PALM OIL;1709230049692;09/17/2023;PMDN;Non UMK;PERSEROAN TERBATAS (PT);Jl. Lintas Pancuran Pal 27
519;15;JAMBI;1572;KOTA SUNGAI PENUH;CASSIA VANILA KORINTJE SEJAHTERA;1809230019857;09/18/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Depati Parbo, No. 314, Rt. 08, Desa Koto Lebu, Kecamatan Pondok Tinggi, Kota Sungai Penuh,
520;15;JAMBI;1571;KOTA JAMBI;DEARI AZZA MULIA;1809230062754;09/18/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Yulius Usman No. 41
521;15;JAMBI;1506;TANJUNG JABUNG BARAT;TUNGKAL LINTAS BERSAMA;1909230029826;09/19/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Ki Hajar Dewantara Rt 018, Kel. Patunas, Kec. Tungkal Ilir, Tanjung Jabung Barat.
522;15;JAMBI;1571;KOTA JAMBI;BINA MITRA SUMATERA;1909230069606;09/19/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Perum Sunderland Blok Q Nomor 36
523;15;JAMBI;1571;KOTA JAMBI;PERINTIS RAWAS UTAMA;1909230083115;09/19/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Kelurahan Pematang Sulur
524;15;JAMBI;1571;KOTA JAMBI;ABYAKTA WARADANA PROPERTINDO;2009230010587;09/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Selamet Riyadi No. 30
525;15;JAMBI;1571;KOTA JAMBI;TRI CIPTA ARTHA;2009230075321;09/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Puri Mayang Cluster Anggrek Blok A No. 68
526;15;JAMBI;1571;KOTA JAMBI;DALI GLOBAL INVESTINDO;2009230084571;09/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Penyengat 
527;15;JAMBI;1571;KOTA JAMBI;JASMANI SEHAT PRIMA;2009230085052;09/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Sultan Thaha Nomor : 17
528;15;JAMBI;1505;MUARO JAMBI;ANGSANA CAHAYA USAHA NIRWANA;2009230094412;09/20/2023;PMDN;Non UMK;PERSEROAN TERBATAS (PT);Kebon Ix
529;15;JAMBI;1571;KOTA JAMBI;OSAKA BERKAH MANDIRI;2009230098506;09/20/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Lingkar Barat 3
530;15;JAMBI;1571;KOTA JAMBI;SATYA BIRAWA ENERGI;2109230202367;09/21/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Marene Village/Cluster Orchid Blok B No. 12
531;15;JAMBI;1505;MUARO JAMBI;VIANA NAHDY PRADANA;2209230125771;09/22/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jln. Lintas Timur
532;15;JAMBI;1571;KOTA JAMBI;TENTRAM MAKMUR JAYA;2209230222168;09/22/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Fatahillah Nomor 62/63
533;15;JAMBI;1505;MUARO JAMBI;MUSI GEMILANG JAYA;2309230012458;09/23/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Lintas Talang Belido Lorong Family
534;15;JAMBI;1571;KOTA JAMBI;SUMBER PUTRA SEMESTA;2509230006579;09/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Selamat
535;15;JAMBI;1571;KOTA JAMBI;CAHAYA PRATAMA BERSAUDARA;2509230029902;09/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Adam Malik Lorong Beringin 2 Nomor 120
536;15;JAMBI;1571;KOTA JAMBI;GADAI MANDIRI SENTOSA;2509230041273;09/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Penerangan
537;15;JAMBI;1508;BUNGO;SULTAN SYAHID PROPERTY GROUP;2509230042241;09/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Perumnas Blok C.No.583
538;15;JAMBI;1571;KOTA JAMBI;SIGINJAI GASINDO JAYA;2509230044829;09/25/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jl. Wahyu 
539;15;JAMBI;1571;KOTA JAMBI;CITRA ARTA SUKSES;2609230005138;09/26/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Raden Syahbudin Nomor 14
540;15;JAMBI;1571;KOTA JAMBI;ARTHA BUANA SARANA NUSANTARA;2609230076545;09/26/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Komplek Perumahan Pu No. 16
541;15;JAMBI;1572;KOTA SUNGAI PENUH;GEMILANG KERINCI TRANSPORT;2609230085174;09/26/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Rukun Tetangga 001, Desa Koto Tengah, Kecamatan Pesisir Bukit, Kota Sungai Penuh, Provinsi Jambi
542;15;JAMBI;1505;MUARO JAMBI;AZFA WISATA IMAN;2609230085466;09/26/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Lintas Timur Km.7 
543;15;JAMBI;1509;TEBO;MAFIT SUMBER BERKAH;2609230213694;09/26/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Jalan Kenari
544;15;JAMBI;1502;MERANGIN;BERKAT USAHA TANI;2709230041308;09/27/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Kelurahan Mampun
545;15;JAMBI;1503;SAROLANGUN;SAROLANGUN HARUS HEBAT;2709230049015;09/27/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Kelurahan Dusun Sarolangun
546;15;JAMBI;1502;MERANGIN;BAGINDO CAHAYA PERKASA;2709230072744;09/27/2023;PMDN;UMK;PERSEROAN TERBATAS (PT);Btn Merangin Raya
547;15;JAMBI;1571;KOTA JAMBI;GLOBAL LESTARI PROPERTI;2709230082431;09/27/2023;PMDN;Non UMK;PERSEROAN TERBATAS (PT);Jalan Profesor Muhammad Yamin Sarjana Hukum Nomor 57
