id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kelurahan_desa;sumber;jumlah_balita_anak;pendek_anak;sangat_pendek_anak;prevalensi
375;15;JAMBI;1502;1502192001;KEMENDAGRI;195;3;1;2,1
376;15;JAMBI;1502;1502192002;KEMENDAGRI;279;6;3;3,2
377;15;JAMBI;1502;1502182011;KEMENDAGRI;207;0;0;0
378;15;JAMBI;1502;1502202001;KEMENDAGRI;403;0;0;0
379;15;JAMBI;1502;1502202003;KEMENDAGRI;76;1;0;1,3
380;15;JAMBI;1502;1502202004;KEMENDAGRI;74;1;0;1,4
381;15;JAMBI;1502;1502022024;KEMENDAGRI;483;0;0;0
382;15;JAMBI;1502;1502022012;KEMENDAGRI;225;1;2;1,3
383;15;JAMBI;1502;1502022004;KEMENDAGRI;322;0;0;0
384;15;JAMBI;1502;1502021009;KEMENDAGRI;461;0;0;0
385;15;JAMBI;1502;1502021010;KEMENDAGRI;128;0;1;0,8
386;15;JAMBI;1502;1502021013;KEMENDAGRI;896;1;1;0,2
387;15;JAMBI;1502;1502021011;KEMENDAGRI;748;2;1;0,4
388;15;JAMBI;1502;1505112006;KEMENDAGRI;78;2;0;2,6
389;15;JAMBI;1502;1502102003;KEMENDAGRI;76;0;0;0
390;15;JAMBI;1502;1502102005;KEMENDAGRI;148;1;1;1,4
391;15;JAMBI;1502;1502102004;KEMENDAGRI;114;0;0;0
392;15;JAMBI;1502;1502102001;KEMENDAGRI;62;0;0;0
393;15;JAMBI;1502;1502102002;KEMENDAGRI;89;0;0;0
394;15;JAMBI;1502;1502102006;KEMENDAGRI;82;0;0;0
395;15;JAMBI;1502;1502112006;KEMENDAGRI;54;1;0;1,9
396;15;JAMBI;1502;1502112001;KEMENDAGRI;172;1;0;0,6
397;15;JAMBI;1502;1502112002;KEMENDAGRI;74;1;0;1,4
398;15;JAMBI;1502;1502112007;KEMENDAGRI;43;0;2;4,7
399;15;JAMBI;1502;1502112003;KEMENDAGRI;37;0;0;0
400;15;JAMBI;1502;1502112004;KEMENDAGRI;83;0;0;0
401;15;JAMBI;1502;1502112005;KEMENDAGRI;59;0;0;0
402;15;JAMBI;1502;1502122003;KEMENDAGRI;21;0;1;4,8
403;15;JAMBI;1502;1502122007;KEMENDAGRI;138;4;2;4,3
404;15;JAMBI;1502;1502122001;KEMENDAGRI;37;2;2;10,8
405;15;JAMBI;1502;1502122005;KEMENDAGRI;83;0;1;1,2
406;15;JAMBI;1502;1502122002;KEMENDAGRI;173;5;1;3,5
407;15;JAMBI;1502;1502122006;KEMENDAGRI;34;1;0;2,9
408;15;JAMBI;1502;1502122010;KEMENDAGRI;126;0;0;0
409;15;JAMBI;1502;1502122009;KEMENDAGRI;112;1;0;0,9
410;15;JAMBI;1502;1502122004;KEMENDAGRI;43;0;1;2,3
411;15;JAMBI;1502;1502122008;KEMENDAGRI;32;0;0;0
412;15;JAMBI;1502;1502042015;KEMENDAGRI;70;2;1;4,3
413;15;JAMBI;1502;1502042016;KEMENDAGRI;176;3;1;2,3
414;15;JAMBI;1502;1502042007;KEMENDAGRI;41;0;0;0
415;15;JAMBI;1502;1502042009;KEMENDAGRI;78;2;1;3,8
416;15;JAMBI;1502;1502042010;KEMENDAGRI;92;1;1;2,2
417;15;JAMBI;1502;1502042008;KEMENDAGRI;116;3;2;4,3
418;15;JAMBI;1502;1502042017;KEMENDAGRI;176;3;1;2,3
419;15;JAMBI;1502;1502042011;KEMENDAGRI;38;1;2;7,9
420;15;JAMBI;1502;1502042025;KEMENDAGRI;95;0;0;0
421;15;JAMBI;1502;1502042026;KEMENDAGRI;62;1;0;1,6
422;15;JAMBI;1502;1502162002;KEMENDAGRI;40;0;0;0
423;15;JAMBI;1502;1502162003;KEMENDAGRI;100;0;0;0
424;15;JAMBI;1502;1502162001;KEMENDAGRI;133;4;5;6,8
425;15;JAMBI;1502;1502162005;KEMENDAGRI;127;1;0;0,8
426;15;JAMBI;1502;1502162006;KEMENDAGRI;74;2;0;2,7
427;15;JAMBI;1502;1502162004;KEMENDAGRI;44;1;0;2,3
428;15;JAMBI;1502;1502162007;KEMENDAGRI;98;1;0;1
429;15;JAMBI;1502;1502142003;KEMENDAGRI;236;2;0;0,8
430;15;JAMBI;1502;1502162012;KEMENDAGRI;114;0;0;0
431;15;JAMBI;1502;1502162011;KEMENDAGRI;120;3;0;2,5
432;15;JAMBI;1502;1502162009;KEMENDAGRI;61;3;1;6,6
433;15;JAMBI;1502;1502162010;KEMENDAGRI;35;0;0;0
434;15;JAMBI;1502;1502172002;KEMENDAGRI;54;0;0;0
435;15;JAMBI;1502;1502172001;KEMENDAGRI;40;0;0;0
436;15;JAMBI;1502;1502172001;KEMENDAGRI;50;0;0;0
437;15;JAMBI;1502;1502172003;KEMENDAGRI;56;0;1;1,8
438;15;JAMBI;1502;1501222002;KEMENDAGRI;68;0;0;0
439;15;JAMBI;1502;1502172006;KEMENDAGRI;51;0;0;0
440;15;JAMBI;1502;1502172007;KEMENDAGRI;111;2;1;2,7
441;15;JAMBI;1502;1502172008;KEMENDAGRI;98;0;0;0
442;15;JAMBI;1502;1502051020;KEMENDAGRI;276;0;0;0
443;15;JAMBI;1502;1502051005;KEMENDAGRI;375;2;0;0,5
444;15;JAMBI;1502;1502051003;KEMENDAGRI;225;0;0;0
445;15;JAMBI;1502;1502052015;KEMENDAGRI;211;0;0;0
446;15;JAMBI;1502;1502052007;KEMENDAGRI;112;0;2;1,8
447;15;JAMBI;1502;1502052008;KEMENDAGRI;177;0;0;0
448;15;JAMBI;1502;1502051002;KEMENDAGRI;774;1;0;0,1
449;15;JAMBI;1502;1502052014;KEMENDAGRI;123;0;1;0,8
450;15;JAMBI;1502;1502052011;KEMENDAGRI;136;1;0;0,7
451;15;JAMBI;1502;1502052035;KEMENDAGRI;45;0;1;2,2
452;15;JAMBI;1502;1502051036;KEMENDAGRI;188;0;1;0,5
453;15;JAMBI;1502;1502072009;KEMENDAGRI;13;2;2;30,8
454;15;JAMBI;1502;1502072011;KEMENDAGRI;133;3;1;3
455;15;JAMBI;1502;1502072010;KEMENDAGRI;12;2;1;25
456;15;JAMBI;1502;1502072012;KEMENDAGRI;63;1;0;1,6
457;15;JAMBI;1502;1502072014;KEMENDAGRI;54;4;2;11,1
458;15;JAMBI;1502;1502072013;KEMENDAGRI;3;0;1;33,3
459;15;JAMBI;1502;1502082004;KEMENDAGRI;127;0;2;1,6
460;15;JAMBI;1502;1502082003;KEMENDAGRI;427;10;1;2,6
461;15;JAMBI;1502;1502082001;KEMENDAGRI;259;5;2;2,7
462;15;JAMBI;1502;1502082002;KEMENDAGRI;336;8;2;3
463;15;JAMBI;1502;1502082006;KEMENDAGRI;333;10;2;3,6
464;15;JAMBI;1502;1501222002;KEMENDAGRI;182;6;2;4,4
465;15;JAMBI;1502;1502082007;KEMENDAGRI;129;3;1;3,1
466;15;JAMBI;1502;1501092045;KEMENDAGRI;90;2;1;3,3
467;15;JAMBI;1502;1502142002;KEMENDAGRI;48;7;2;18,8
468;15;JAMBI;1502;1502142003;KEMENDAGRI;94;1;0;1,1
469;15;JAMBI;1502;1502062007;KEMENDAGRI;54;0;0;0
470;15;JAMBI;1502;1502142005;KEMENDAGRI;71;0;0;0
471;15;JAMBI;1502;1502142001;KEMENDAGRI;133;21;10;23,3
472;15;JAMBI;1502;1502142006;KEMENDAGRI;73;7;1;11
473;15;JAMBI;1502;1502142007;KEMENDAGRI;45;10;0;22,2
474;15;JAMBI;1502;1502152004;KEMENDAGRI;102;0;0;0
475;15;JAMBI;1502;1502152002;KEMENDAGRI;141;11;2;9,2
476;15;JAMBI;1502;1502152001;KEMENDAGRI;151;4;0;2,6
477;15;JAMBI;1502;1502152003;KEMENDAGRI;119;7;0;5,9
478;15;JAMBI;1502;1501082023;KEMENDAGRI;98;0;0;0
479;15;JAMBI;1502;1502222002;KEMENDAGRI;182;0;1;0,5
480;15;JAMBI;1502;1502222001;KEMENDAGRI;112;0;0;0
481;15;JAMBI;1502;1502222003;KEMENDAGRI;104;0;2;1,9
482;15;JAMBI;1502;1502222005;KEMENDAGRI;90;0;0;0
483;15;JAMBI;1502;1502212001;KEMENDAGRI;187;1;1;1,1
484;15;JAMBI;1502;1502212002;KEMENDAGRI;262;1;0;0,4
485;15;JAMBI;1502;1502212003;KEMENDAGRI;124;0;1;0,8
486;15;JAMBI;1502;1502212004;KEMENDAGRI;106;1;0;0,9
487;15;JAMBI;1502;1502212005;KEMENDAGRI;135;0;0;0
488;15;JAMBI;1502;1502212006;KEMENDAGRI;41;0;0;0
489;15;JAMBI;1502;1502232008;KEMENDAGRI;1;0;0;0
490;15;JAMBI;1502;1502232007;KEMENDAGRI;67;0;0;0
491;15;JAMBI;1502;1502232006;KEMENDAGRI;40;0;0;0
492;15;JAMBI;1502;1502232005;KEMENDAGRI;50;0;0;0
493;15;JAMBI;1502;1502232004;KEMENDAGRI;47;1;0;2,1
494;15;JAMBI;1502;1502232001;KEMENDAGRI;61;7;0;11,5
495;15;JAMBI;1502;1502232003;KEMENDAGRI;39;0;0;0
496;15;JAMBI;1502;1502232002;KEMENDAGRI;107;0;0;0
497;15;JAMBI;1502;1502232009;KEMENDAGRI;38;0;0;0
498;15;JAMBI;1502;1502232014;KEMENDAGRI;8;0;0;0
499;15;JAMBI;1502;1502232013;KEMENDAGRI;22;0;0;0
500;15;JAMBI;1502;1502232012;KEMENDAGRI;50;0;0;0
501;15;JAMBI;1502;1502232011;KEMENDAGRI;42;2;0;4,8
502;15;JAMBI;1502;1502232010;KEMENDAGRI;50;0;0;0
503;15;JAMBI;1503;1503012004;KEMENDAGRI;49;0;1;2
504;15;JAMBI;1503;1503012006;KEMENDAGRI;51;3;5;15,7
505;15;JAMBI;1503;1503012005;KEMENDAGRI;23;3;1;17,4
506;15;JAMBI;1503;1503012003;KEMENDAGRI;23;2;3;21,7
507;15;JAMBI;1503;1503012002;KEMENDAGRI;40;8;3;27,5
508;15;JAMBI;1503;1503012001;KEMENDAGRI;25;3;4;28
509;15;JAMBI;1503;1502032018;KEMENDAGRI;76;11;2;17,1
510;15;JAMBI;1503;1503012011;KEMENDAGRI;49;5;1;12,2
511;15;JAMBI;1503;1503012008;KEMENDAGRI;44;18;4;50
512;15;JAMBI;1503;1503012014;KEMENDAGRI;44;4;2;13,6
513;15;JAMBI;1503;1503012012;KEMENDAGRI;78;11;6;21,8
514;15;JAMBI;1503;1503012013;KEMENDAGRI;114;8;9;14,9
515;15;JAMBI;1503;1503012018;KEMENDAGRI;137;14;1;10,9
516;15;JAMBI;1503;1503012019;KEMENDAGRI;90;10;17;30
517;15;JAMBI;1503;1503012020;KEMENDAGRI;92;2;4;6,5
518;15;JAMBI;1503;1503012015;KEMENDAGRI;44;8;3;25
519;15;JAMBI;1503;1503012017;KEMENDAGRI;79;5;4;11,4
520;15;JAMBI;1503;1503012016;KEMENDAGRI;95;12;7;20
521;15;JAMBI;1503;1503012010;KEMENDAGRI;99;17;0;17,2
522;15;JAMBI;1503;1503012009;KEMENDAGRI;108;6;1;6,5
523;15;JAMBI;1503;1503012022;KEMENDAGRI;91;1;1;2,2
524;15;JAMBI;1503;1503012023;KEMENDAGRI;43;0;0;0
525;15;JAMBI;1503;1503012021;KEMENDAGRI;43;0;0;0
526;15;JAMBI;1503;1503022013;KEMENDAGRI;67;1;2;4,5
527;15;JAMBI;1503;1503022012;KEMENDAGRI;68;3;0;4,4
528;15;JAMBI;1503;1503022009;KEMENDAGRI;67;1;0;1,5
529;15;JAMBI;1503;1503022010;KEMENDAGRI;87;0;12;13,8
530;15;JAMBI;1503;1503022011;KEMENDAGRI;49;1;1;4,1
531;15;JAMBI;1503;1503022008;KEMENDAGRI;41;6;0;14,6
532;15;JAMBI;1503;1503022007;KEMENDAGRI;146;9;8;11,6
533;15;JAMBI;1503;1503022014;KEMENDAGRI;50;11;14;50
534;15;JAMBI;1503;1503022006;KEMENDAGRI;59;8;8;27,1
535;15;JAMBI;1503;1503022005;KEMENDAGRI;50;8;0;16
536;15;JAMBI;1503;1503022018;KEMENDAGRI;32;2;0;6,3
537;15;JAMBI;1503;1503022017;KEMENDAGRI;112;10;2;10,7
538;15;JAMBI;1503;1503022016;KEMENDAGRI;51;3;0;5,9
539;15;JAMBI;1503;1503022022;KEMENDAGRI;88;5;2;8
540;15;JAMBI;1503;1503022023;KEMENDAGRI;37;3;0;8,1
541;15;JAMBI;1503;1503022021;KEMENDAGRI;17;0;0;0
542;15;JAMBI;1503;1503102001;KEMENDAGRI;87;7;2;10,3
543;15;JAMBI;1503;1503102002;KEMENDAGRI;243;12;2;5,8
544;15;JAMBI;1503;1503102003;KEMENDAGRI;95;9;0;9,5
545;15;JAMBI;1503;1503102004;KEMENDAGRI;80;3;1;5
546;15;JAMBI;1503;1503102006;KEMENDAGRI;54;1;0;1,9
547;15;JAMBI;1503;1503102007;KEMENDAGRI;65;19;12;47,7
548;15;JAMBI;1503;1503102005;KEMENDAGRI;174;9;8;9,8
549;15;JAMBI;1503;1503102008;KEMENDAGRI;35;8;5;37,1
550;15;JAMBI;1503;1503102010;KEMENDAGRI;41;8;3;26,8
551;15;JAMBI;1503;1503102009;KEMENDAGRI;40;2;0;5
552;15;JAMBI;1503;1503052016;KEMENDAGRI;58;2;0;3,4
553;15;JAMBI;1503;1503052017;KEMENDAGRI;152;7;0;4,6
554;15;JAMBI;1503;1503052002;KEMENDAGRI;49;0;0;0
555;15;JAMBI;1503;1503052013;KEMENDAGRI;229;1;0;0,4
556;15;JAMBI;1503;1503052001;KEMENDAGRI;106;0;0;0
557;15;JAMBI;1503;1502072011;KEMENDAGRI;89;4;1;5,6
558;15;JAMBI;1503;1503052004;KEMENDAGRI;195;0;0;0
559;15;JAMBI;1503;1503052005;KEMENDAGRI;53;0;0;0
560;15;JAMBI;1503;1503052007;KEMENDAGRI;20;0;0;0
561;15;JAMBI;1503;1503052006;KEMENDAGRI;57;0;0;0
562;15;JAMBI;1503;1503052019;KEMENDAGRI;210;9;1;4,8
563;15;JAMBI;1503;1503052021;KEMENDAGRI;105;1;1;1,9
564;15;JAMBI;1503;1503052022;KEMENDAGRI;228;4;1;2,2
565;15;JAMBI;1503;1503052023;KEMENDAGRI;159;1;1;1,3
566;15;JAMBI;1503;1503092006;KEMENDAGRI;112;11;3;12,5
567;15;JAMBI;1503;1503092003;KEMENDAGRI;263;4;1;1,9
568;15;JAMBI;1503;1503091001;KEMENDAGRI;383;8;1;2,3
569;15;JAMBI;1503;1503092005;KEMENDAGRI;117;10;4;12
570;15;JAMBI;1503;1503092007;KEMENDAGRI;382;19;2;5,5
571;15;JAMBI;1503;1503092002;KEMENDAGRI;180;4;3;3,9
572;15;JAMBI;1503;1503092004;KEMENDAGRI;414;33;5;9,2
573;15;JAMBI;1503;1503092009;KEMENDAGRI;115;7;2;7,8
574;15;JAMBI;1503;1503092008;KEMENDAGRI;220;9;1;4,5
575;15;JAMBI;1503;1503092013;KEMENDAGRI;97;4;1;5,2
576;15;JAMBI;1503;1503092012;KEMENDAGRI;85;13;1;16,5
577;15;JAMBI;1503;1503092011;KEMENDAGRI;193;16;3;9,8
578;15;JAMBI;1503;1503092010;KEMENDAGRI;191;16;9;13,1
579;15;JAMBI;1503;1503032005;KEMENDAGRI;100;4;0;4
580;15;JAMBI;1503;1503012017;KEMENDAGRI;139;1;0;0,7
581;15;JAMBI;1503;1503032004;KEMENDAGRI;131;2;0;1,5
582;15;JAMBI;1503;1503032006;KEMENDAGRI;174;0;0;0
583;15;JAMBI;1503;1503032002;KEMENDAGRI;105;23;4;25,7
584;15;JAMBI;1503;1503031001;KEMENDAGRI;81;14;9;28,4
585;15;JAMBI;1503;1503031016;KEMENDAGRI;115;0;0;0
586;15;JAMBI;1503;1503031015;KEMENDAGRI;245;2;2;1,6
587;15;JAMBI;1503;1503031019;KEMENDAGRI;135;3;2;3,7
588;15;JAMBI;1503;1503032014;KEMENDAGRI;220;0;0;0
589;15;JAMBI;1503;1503032013;KEMENDAGRI;70;1;0;1,4
590;15;JAMBI;1503;1501212002;KEMENDAGRI;93;0;0;0
591;15;JAMBI;1503;1504042004;KEMENDAGRI;251;2;0;0,8
592;15;JAMBI;1503;1503031025;KEMENDAGRI;226;1;0;0,4
593;15;JAMBI;1503;1503032027;KEMENDAGRI;68;2;0;2,9
594;15;JAMBI;1503;1503032028;KEMENDAGRI;110;0;0;0
595;15;JAMBI;1503;1503082009;KEMENDAGRI;61;2;1;4,9
596;15;JAMBI;1503;1503082001;KEMENDAGRI;124;0;0;0
597;15;JAMBI;1503;1503082010;KEMENDAGRI;41;3;0;7,3
598;15;JAMBI;1503;1503082008;KEMENDAGRI;69;0;0;0
599;15;JAMBI;1503;1503082006;KEMENDAGRI;131;0;0;0
600;15;JAMBI;1503;1501162015;KEMENDAGRI;149;0;0;0
601;15;JAMBI;1503;1503082003;KEMENDAGRI;106;2;1;2,8
602;15;JAMBI;1503;1503082002;KEMENDAGRI;71;0;3;4,2
603;15;JAMBI;1503;1503082007;KEMENDAGRI;92;1;2;3,3
604;15;JAMBI;1503;1503082004;KEMENDAGRI;295;2;0;0,7
605;15;JAMBI;1503;1503081011;KEMENDAGRI;162;2;1;1,9
606;15;JAMBI;1503;1503082005;KEMENDAGRI;84;5;2;8,3
607;15;JAMBI;1503;1503082013;KEMENDAGRI;37;3;0;8,1
608;15;JAMBI;1503;1503082015;KEMENDAGRI;37;1;0;2,7
609;15;JAMBI;1503;1503082014;KEMENDAGRI;51;0;0;0
610;15;JAMBI;1503;1503042020;KEMENDAGRI;72;0;1;1,4
611;15;JAMBI;1503;1503042021;KEMENDAGRI;77;0;0;0
612;15;JAMBI;1503;1503042010;KEMENDAGRI;62;0;0;0
613;15;JAMBI;1503;1503042011;KEMENDAGRI;67;0;0;0
614;15;JAMBI;1503;1502052035;KEMENDAGRI;82;0;0;0
615;15;JAMBI;1503;1503042001;KEMENDAGRI;105;1;0;1
616;15;JAMBI;1503;1503042002;KEMENDAGRI;181;0;0;0
617;15;JAMBI;1503;1503042003;KEMENDAGRI;79;2;0;2,5
618;15;JAMBI;1503;1503042004;KEMENDAGRI;93;2;0;2,2
619;15;JAMBI;1503;1503041005;KEMENDAGRI;389;2;0;0,5
620;15;JAMBI;1503;1503042006;KEMENDAGRI;59;5;2;11,9
621;15;JAMBI;1503;1503042007;KEMENDAGRI;60;1;0;1,7
622;15;JAMBI;1503;1503042008;KEMENDAGRI;71;11;3;19,7
623;15;JAMBI;1503;1503042022;KEMENDAGRI;126;6;1;5,6
624;15;JAMBI;1503;1503072005;KEMENDAGRI;145;2;2;2,8
625;15;JAMBI;1503;1501162014;KEMENDAGRI;196;1;1;1
626;15;JAMBI;1503;1503072004;KEMENDAGRI;110;1;0;0,9
627;15;JAMBI;1503;1503072002;KEMENDAGRI;205;2;4;2,9
628;15;JAMBI;1503;1503072001;KEMENDAGRI;115;2;1;2,6
629;15;JAMBI;1503;1503072008;KEMENDAGRI;348;8;6;4
630;15;JAMBI;1503;1503072006;KEMENDAGRI;231;1;2;1,3
631;15;JAMBI;1503;1503072007;KEMENDAGRI;641;2;6;1,2
632;15;JAMBI;1503;1503072009;KEMENDAGRI;135;0;1;0,7
633;15;JAMBI;1503;1503062005;KEMENDAGRI;49;0;4;8,2
634;15;JAMBI;1503;1503062006;KEMENDAGRI;73;0;1;1,4
635;15;JAMBI;1503;1503062004;KEMENDAGRI;119;0;1;0,8
636;15;JAMBI;1503;1503062003;KEMENDAGRI;160;0;0;0
637;15;JAMBI;1503;1503062002;KEMENDAGRI;176;0;0;0
638;15;JAMBI;1503;1503062007;KEMENDAGRI;75;18;0;24
639;15;JAMBI;1503;1503062008;KEMENDAGRI;51;0;1;2
640;15;JAMBI;1503;1503062001;KEMENDAGRI;71;0;0;0
641;15;JAMBI;1503;1503062012;KEMENDAGRI;55;6;3;16,4
642;15;JAMBI;1503;1503062009;KEMENDAGRI;105;5;3;7,6
643;15;JAMBI;1503;1509022015;KEMENDAGRI;55;1;1;3,6
644;15;JAMBI;1503;1503062013;KEMENDAGRI;127;2;4;4,7
645;15;JAMBI;1503;1503112002;KEMENDAGRI;123;12;3;12,2
646;15;JAMBI;1503;1503112001;KEMENDAGRI;121;2;0;1,7
647;15;JAMBI;1503;1503112003;KEMENDAGRI;76;0;0;0
648;15;JAMBI;1503;1503112004;KEMENDAGRI;80;0;0;0
649;15;JAMBI;1503;1503112008;KEMENDAGRI;101;0;0;0
650;15;JAMBI;1503;1503112006;KEMENDAGRI;59;1;0;1,7
651;15;JAMBI;1503;1503062028;KEMENDAGRI;54;0;0;0
652;15;JAMBI;1503;1503062020;KEMENDAGRI;62;0;0;0
653;15;JAMBI;1503;1503062022;KEMENDAGRI;54;2;1;5,6
654;15;JAMBI;1503;1503062021;KEMENDAGRI;51;0;0;0
655;15;JAMBI;1503;1503062023;KEMENDAGRI;40;0;0;0
656;15;JAMBI;1503;1503112005;KEMENDAGRI;95;0;0;0
657;15;JAMBI;1503;1503112019;KEMENDAGRI;74;3;0;4,1
658;15;JAMBI;1503;1503112010;KEMENDAGRI;31;0;0;0
659;15;JAMBI;1503;1503112007;KEMENDAGRI;66;2;0;3
660;15;JAMBI;1504;1504012002;KEMENDAGRI;150;7;3;6,7
661;15;JAMBI;1504;1504012006;KEMENDAGRI;146;9;3;8,2
662;15;JAMBI;1504;1504012007;KEMENDAGRI;132;11;2;9,8
663;15;JAMBI;1504;1504011001;KEMENDAGRI;225;17;3;8,9
664;15;JAMBI;1504;1504012005;KEMENDAGRI;121;9;0;7,4
665;15;JAMBI;1504;1504012010;KEMENDAGRI;179;24;7;17,3
666;15;JAMBI;1504;1504012011;KEMENDAGRI;30;4;0;13,3
667;15;JAMBI;1504;1504012003;KEMENDAGRI;62;7;0;11,3
668;15;JAMBI;1504;1504012004;KEMENDAGRI;212;23;7;14,2
669;15;JAMBI;1504;1504012008;KEMENDAGRI;81;6;1;8,6
670;15;JAMBI;1504;1503082001;KEMENDAGRI;103;10;1;10,7
671;15;JAMBI;1504;1504012014;KEMENDAGRI;127;15;7;17,3
672;15;JAMBI;1504;1504012012;KEMENDAGRI;188;5;7;6,4
673;15;JAMBI;1504;1504012015;KEMENDAGRI;47;2;0;4,3
674;15;JAMBI;1504;1504012013;KEMENDAGRI;125;3;1;3,2
675;15;JAMBI;1504;1504012016;KEMENDAGRI;123;5;1;4,9
676;15;JAMBI;1504;1504012018;KEMENDAGRI;90;4;1;5,6
677;15;JAMBI;1504;1504012017;KEMENDAGRI;75;2;1;4
678;15;JAMBI;1504;1504062001;KEMENDAGRI;44;1;6;15,9
679;15;JAMBI;1504;1504062002;KEMENDAGRI;384;4;2;1,6
680;15;JAMBI;1504;1504062003;KEMENDAGRI;178;12;8;11,2
681;15;JAMBI;1504;1501192014;KEMENDAGRI;162;10;3;8
682;15;JAMBI;1504;1504062010;KEMENDAGRI;176;13;5;10,2
683;15;JAMBI;1504;1504062011;KEMENDAGRI;222;19;5;10,8
684;15;JAMBI;1504;1504062013;KEMENDAGRI;244;13;1;5,7
685;15;JAMBI;1504;1504062012;KEMENDAGRI;128;13;4;13,3
686;15;JAMBI;1504;1504062009;KEMENDAGRI;65;10;1;16,9
687;15;JAMBI;1504;1501022005;KEMENDAGRI;187;5;5;5,3
688;15;JAMBI;1504;1504062005;KEMENDAGRI;119;6;2;6,7
689;15;JAMBI;1504;1504062006;KEMENDAGRI;161;5;7;7,5
690;15;JAMBI;1504;1504062007;KEMENDAGRI;144;8;3;7,6
691;15;JAMBI;1504;1504061014;KEMENDAGRI;196;7;4;5,6
692;15;JAMBI;1504;1504062015;KEMENDAGRI;36;6;0;16,7
693;15;JAMBI;1504;1501092043;KEMENDAGRI;41;1;0;2,4
694;15;JAMBI;1504;1504062017;KEMENDAGRI;113;1;0;0,9
695;15;JAMBI;1504;1504042001;KEMENDAGRI;155;11;0;7,1
696;15;JAMBI;1504;1504042002;KEMENDAGRI;63;8;1;14,3
697;15;JAMBI;1504;1504041003;KEMENDAGRI;73;2;0;2,7
698;15;JAMBI;1504;1504042004;KEMENDAGRI;61;10;3;21,3
699;15;JAMBI;1504;1504042006;KEMENDAGRI;67;6;3;13,4
700;15;JAMBI;1504;1504042005;KEMENDAGRI;33;4;2;18,2
701;15;JAMBI;1504;1504041012;KEMENDAGRI;143;21;7;19,6
702;15;JAMBI;1504;1504042007;KEMENDAGRI;87;7;1;9,2
703;15;JAMBI;1504;1504042009;KEMENDAGRI;63;11;6;27
704;15;JAMBI;1504;1504042011;KEMENDAGRI;136;24;5;21,3
705;15;JAMBI;1504;1504042010;KEMENDAGRI;100;3;1;4
706;15;JAMBI;1504;1504042008;KEMENDAGRI;68;8;2;14,7
707;15;JAMBI;1504;1504042014;KEMENDAGRI;169;16;7;13,6
708;15;JAMBI;1504;1504042013;KEMENDAGRI;304;25;6;10,2
709;15;JAMBI;1504;1504042015;KEMENDAGRI;164;17;4;12,8
710;15;JAMBI;1504;1504042016;KEMENDAGRI;95;4;0;4,2
711;15;JAMBI;1504;1504042017;KEMENDAGRI;47;6;1;14,9
712;15;JAMBI;1504;1504022003;KEMENDAGRI;212;19;7;12,3
713;15;JAMBI;1504;1504022004;KEMENDAGRI;141;22;1;16,3
714;15;JAMBI;1504;1504022010;KEMENDAGRI;159;19;6;15,7
715;15;JAMBI;1504;1504021001;KEMENDAGRI;604;34;12;7,6
716;15;JAMBI;1504;1504022011;KEMENDAGRI;154;1;0;0,6
717;15;JAMBI;1504;1504021002;KEMENDAGRI;102;5;2;6,9
718;15;JAMBI;1504;1504022005;KEMENDAGRI;254;21;4;9,8
719;15;JAMBI;1504;1504022009;KEMENDAGRI;173;17;5;12,7
720;15;JAMBI;1504;1504022008;KEMENDAGRI;137;11;1;8,8
721;15;JAMBI;1504;1504022006;KEMENDAGRI;108;8;2;9,3
722;15;JAMBI;1504;1504022007;KEMENDAGRI;95;9;0;9,5
