Id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;kode_kecamatan;jenis_bencana;tanggal_kejadian;kondisi_kerusakan;satuan;jumlah_kejadian; jumlah_kerugian ;tahun
1018;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1019;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1020;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1021;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1022;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1023;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1024;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1025;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1026;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1027;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1028;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1029;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1030;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1031;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1032;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1033;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1034;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1035;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1036;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1037;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1038;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1039;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1040;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1041;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1042;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1043;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1044;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1045;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1046;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1047;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1048;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1049;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1050;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1051;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1052;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1053;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1054;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1055;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1056;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1057;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1058;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1059;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1060;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1061;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1062;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1063;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1064;15;JAMBI;1505;150511;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1065;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1066;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1067;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1068;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1069;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1070;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1071;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1072;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1073;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1074;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1075;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1076;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1077;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1078;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1079;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1080;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1081;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1082;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1083;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1084;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1085;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1086;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1087;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1088;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1089;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1090;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1091;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1092;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1093;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1094;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1095;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1096;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1097;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1098;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1099;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1100;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1101;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1102;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1103;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1104;15;JAMBI;1505;150503;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1105;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1106;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1107;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1108;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1109;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1110;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1111;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1112;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1113;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1114;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1115;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1116;15;JAMBI;1505;150506;BANJIR;06/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1117;15;JAMBI;1501;150123;BANJIR;10/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1118;15;JAMBI;1501;150123;BANJIR;10/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1119;15;JAMBI;1501;150123;BANJIR;10/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1120;15;JAMBI;1501;150123;BANJIR;10/02/2024;RUMAH TERENDAM;UNIT;200; Rp-   ;2024
1121;15;JAMBI;1507;150701;GELOMBANG PASANG/BADAI;12/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1122;15;JAMBI;1507;150701;GELOMBANG PASANG/BADAI;12/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1123;15;JAMBI;1507;150701;GELOMBANG PASANG/BADAI;12/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1124;15;JAMBI;1507;150701;GELOMBANG PASANG/BADAI;12/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1125;15;JAMBI;1507;150709;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1126;15;JAMBI;1507;150709;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1127;15;JAMBI;1507;150709;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1128;15;JAMBI;1507;150709;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1129;15;JAMBI;1501;150123;ANGIN PUTING BELIUNG;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1130;15;JAMBI;1501;150123;ANGIN PUTING BELIUNG;17/02/2024;RUMAH TERENDAM;UNIT;1; Rp-   ;2024
1131;15;JAMBI;1501;150123;ANGIN PUTING BELIUNG;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1132;15;JAMBI;1501;150123;ANGIN PUTING BELIUNG;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1133;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1134;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1135;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1136;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;530; Rp-   ;2024
1137;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1138;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1139;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1140;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;205; Rp-   ;2024
1141;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1142;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1143;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1144;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;547; Rp-   ;2024
1145;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1146;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1147;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1148;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;281; Rp-   ;2024
1149;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1150;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1151;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1152;15;JAMBI;1509;150901;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;1274; Rp-   ;2024
1153;15;JAMBI;1509;150911;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1154;15;JAMBI;1509;150911;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1155;15;JAMBI;1509;150911;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1156;15;JAMBI;1509;150911;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;242; Rp-   ;2024
1157;15;JAMBI;1509;150911;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1158;15;JAMBI;1509;150911;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1159;15;JAMBI;1509;150911;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1160;15;JAMBI;1509;150911;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;68; Rp-   ;2024
1161;15;JAMBI;1509;150911;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1162;15;JAMBI;1509;150911;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1163;15;JAMBI;1509;150911;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1164;15;JAMBI;1509;150911;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;26; Rp-   ;2024
1165;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1166;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1167;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1168;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;815; Rp-   ;2024
1169;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1170;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1171;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1172;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;594; Rp-   ;2024
1173;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1174;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1175;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1176;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;1596; Rp-   ;2024
1177;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1178;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1179;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1180;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;531; Rp-   ;2024
1181;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1182;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1183;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1184;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;30; Rp-   ;2024
1185;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1186;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1187;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1188;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;139; Rp-   ;2024
1189;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1190;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1191;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1192;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;15; Rp-   ;2024
1193;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1194;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1195;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1196;15;JAMBI;1509;150903;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;72; Rp-   ;2024
1197;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1198;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1199;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1200;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;111; Rp-   ;2024
1201;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1202;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1203;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1204;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;177; Rp-   ;2024
1205;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1206;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1207;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1208;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;16; Rp-   ;2024
1209;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1210;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1211;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1212;15;JAMBI;1509;150910;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;57; Rp-   ;2024
1213;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1214;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1215;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1216;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;232; Rp-   ;2024
1217;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1218;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1219;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1220;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;182; Rp-   ;2024
1221;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1222;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1223;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1224;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;849; Rp-   ;2024
1225;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1226;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1227;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1228;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;396; Rp-   ;2024
1229;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1230;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1231;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1232;15;JAMBI;1509;150905;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;180; Rp-   ;2024
1233;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1234;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1235;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1236;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;371; Rp-   ;2024
1237;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1238;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1239;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1240;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;79; Rp-   ;2024
1241;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1242;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1243;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1244;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;200; Rp-   ;2024
1245;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1246;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1247;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1248;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;280; Rp-   ;2024
1249;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1250;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
1251;15;JAMBI;1509;150902;BANJIR;17/02/2024;RUMAH TERENDAM;UNIT;0; Rp-   ;2024
